observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
12,3,29,1/5,15,6,32,0,18,1,1,5,1,3,29,1,15,3,39,12,30,3383,161,17,0.955347460690403,0.9553288637941608,28241,1364,104,273,580
13,29,2,1/3,29,32,5,2,32,1,1,3,1,29,2,1,29,7,41,35,3,3317,21,83,0.9933398018710846,0.9933130928804472,27835,157,510,443,833
14,29,27,30,18,32,30,33,21,1,1,1,1,29,27,30,18,42,30,5,41,3287,20,113,0.9933934950405879,0.9933675235130773,27647,156,698,387,810
15,1/4,1/5,5,18,1,0,8,21,4,5,1,1,1,1,5,18,40,27,9,7,3338,50,62,0.9851722428163295,0.9851540627470722,27913,417,432,301,567
16,1,1/5,22,6,4,0,25,9,1,5,1,1,1,1,22,6,15,32,42,24,3132,47,268,0.9838475601711368,0.9838316245548742,26344,456,2001,235,497
17,6,30,29,24,9,33,32,27,1,1,1,1,6,30,29,24,7,40,2,35,3372,92,28,0.9738009426115884,0.973776959028159,28207,767,138,377,748
18,21,11,9,1/4,24,14,12,1,1,1,1,4,21,11,9,1,38,9,23,13,3143,20,257,0.9921900155947142,0.9921728936247257,26354,123,1991,204,534
19,1/4,28,1/3,19,1,31,2,22,4,1,3,1,1,28,1,19,1,5,37,1,3377,31,23,0.9909502793558382,0.9909087249118214,28317,11,28,722,1296
20,30,3,1/5,28,33,6,0,31,1,1,5,1,30,3,1,28,22,40,3,4,3384,69,16,0.9803183137597988,0.9802855447460757,28337,434,8,707,1022
21,29,22,15,17,32,25,18,20,1,1,1,1,29,22,15,17,10,29,41,35,3227,17,173,0.9938037399295375,0.9937807182545343,27125,158,1220,343,718
22,13,1/5,28,1/3,16,0,31,2,1,5,1,3,13,1,28,1,28,42,15,39,3218,20,182,0.9928299046044108,0.9928120772349097,26863,196,1482,220,556
23,4,1/5,1/4,30,7,0,1,33,1,5,4,1,4,1,1,30,42,16,42,8,3328,47,72,0.9859280106650867,0.9859112093312403,27844,357,501,269,524
24,1/4,1,24,1/5,1,4,27,0,4,1,1,5,1,1,24,1,5,4,29,2,3219,13,181,0.9949433756985313,0.9949145184457417,27098,4,1247,559,900
25,27,29,1/4,25,30,32,1,28,1,1,4,1,27,29,1,25,8,4,1,1,3375,28,25,0.9917894526497675,0.9917402670655684,28341,13,4,1046,1534
26,24,1/5,13,18,27,0,16,21,1,5,1,1,24,1,13,18,2,1,37,29,3314,15,86,0.9950696909098552,0.9950297396465488,27910,5,435,756,1246
27,20,19,28,27,23,22,31,30,1,1,1,1,20,19,28,27,40,40,5,14,3297,18,103,0.9940603612023999,0.9940347103110314,27666,144,679,382,800
28,1/5,28,10,1/2,0,31,13,3,5,1,1,2,1,28,10,1,42,4,1,35,3390,62,10,0.982335350163433,0.9823103405443487,28331,422,14,369,780
29,26,11,2,1/4,29,14,5,1,1,1,1,4,26,11,2,1,23,35,41,2,3172,9,228,0.9957995592362606,0.995775255016689,26538,4,1807,341,758
30,12,27,29,4,15,30,32,7,1,1,1,1,12,27,29,4,19,2,26,6,3217,16,183,0.994024113659257,0.9940051961268728,26837,96,1508,254,590
31,14,5,2,30,17,8,5,33,1,1,1,1,14,5,2,30,5,42,37,38,3316,32,84,0.9901344863005517,0.9901095408086958,27780,289,565,402,778
32,1/2,1/5,13,8,3,0,16,11,2,5,1,1,1,1,13,8,4,41,3,5,3365,53,35,0.9845975585491744,0.9845750819556128,28160,380,185,400,701
33,29,1/3,29,11,32,2,32,14,1,3,1,1,29,1,29,11,35,27,41,16,2975,13,425,0.9929111152644648,0.9928955323479585,25002,135,3343,167,486
34,6,1/5,1/5,28,9,0,0,31,1,5,5,1,6,1,1,28,33,1,15,1,3358,23,42,0.9930856632499159,0.9930481488212894,28175,11,170,837,1170
35,16,26,7,1/2,19,29,10,3,1,1,1,2,16,26,7,1,6,1,4,30,3328,14,72,0.9954653680948563,0.9954336251167878,27903,33,442,546,990
36,18,1,6,28,21,4,9,31,1,1,1,1,18,1,6,28,21,29,37,41,3154,20,246,0.992285717881278,0.9922681470206905,26277,177,2068,220,548
37,28,30,25,27,31,33,28,30,1,1,1,1,28,30,25,27,40,38,1,25,3363,34,37,0.9899736831259972,0.9899249784960114,28327,164,18,866,1519
38,14,7,30,5,17,10,33,8,1,1,1,1,14,7,30,5,3,1,42,8,3332,15,68,0.9952031922964343,0.995168595656701,28018,22,327,629,1079
39,29,30,1/3,24,32,33,2,27,1,1,3,1,29,30,1,24,10,15,25,1,3315,15,85,0.9950771447439516,0.9950419709591626,27869,11,476,572,1097
40,1/5,10,1,1/5,0,13,4,0,5,1,1,5,1,10,1,1,28,1,1,38,3377,29,23,0.9915205468190307,0.9914830644540185,28337,47,8,679,1169
41,19,27,16,28,22,30,19,31,1,1,1,1,19,27,16,28,36,23,8,35,3259,21,141,0.992871069948818,0.9928492025639264,27394,174,951,300,682
42,3,23,1/3,22,6,26,2,25,1,1,3,1,3,23,1,22,3,1,31,16,3369,23,31,0.9931724918635914,0.9931405885674518,28216,39,129,600,995
43,18,4,1/5,1/4,21,7,0,1,1,1,5,4,18,4,1,1,42,5,42,39,3182,38,218,0.9870951730983992,0.9870758708026445,26627,381,1718,310,602
44,30,9,3,18,33,12,6,21,1,1,1,1,30,9,3,18,39,39,40,4,3126,24,274,0.9908082408874802,0.9907916319353192,26154,160,2191,187,518
45,25,1/3,28,1/3,28,2,31,2,1,3,1,3,25,1,28,1,5,5,3,41,3327,16,73,0.9948746164933285,0.9948414306526205,27953,74,392,568,1035
46,22,10,1/4,25,25,13,1,28,1,1,4,1,22,10,1,25,13,42,15,14,3370,52,30,0.9849308502554391,0.9849072514353802,28130,527,215,406,736
47,30,1/3,30,11,33,2,33,14,1,3,1,1,30,1,30,11,7,1,40,7,3250,7,150,0.9969753302289055,0.9969462805944307,27313,9,1032,481,906
48,14,30,1/4,8,17,33,1,11,1,1,4,1,14,30,1,8,42,14,8,41,3383,207,17,0.943338352573755,0.9433148178809244,28252,1609,93,418,734
49,17,6,29,2,20,9,32,5,1,1,1,1,17,6,29,2,38,41,41,32,3004,18,396,0.9915631312797898,0.9915481896355677,25050,202,3295,153,466
50,1/2,1/5,4,1/5,3,0,7,0,2,5,1,5,1,1,4,1,4,4,1,33,3369,36,31,0.9894563716996093,0.9894224163321603,28237,212,108,724,1059
51,30,18,1/5,1/3,33,21,0,2,1,1,5,3,30,18,1,1,7,41,23,38,3351,45,49,0.9867258721820453,0.9866993876367074,28039,402,306,456,826
52,28,19,30,29,31,22,33,32,1,1,1,1,28,19,30,29,27,30,42,2,3032,11,368,0.994052732005744,0.9940347763817861,25418,65,2927,213,560
53,28,8,4,8,31,11,7,11,1,1,1,1,28,8,4,8,39,1,41,33,3102,27,298,0.9896567786065685,0.9896367067840727,25943,148,2402,239,626
54,7,28,23,1/4,10,31,26,1,1,1,1,4,7,28,23,1,32,1,8,7,3281,17,119,0.9942303729651762,0.9942049785827215,27593,19,752,360,792
55,1/5,1/5,3,23,0,0,6,26,5,5,1,1,1,1,3,23,10,3,1,30,3385,93,15,0.973697230500167,0.9736642691047585,28336,773,9,726,1028
56,30,14,21,29,33,17,24,32,1,1,1,1,30,14,21,29,1,9,36,37,3358,30,42,0.9910750123958162,0.9910273658650992,28263,149,82,925,1486
57,15,1/5,28,16,18,0,31,19,1,5,1,1,15,1,28,16,36,42,34,27,3050,16,350,0.9926188213546482,0.992603430819827,25419,173,2926,166,480
58,8,1/3,1/4,1/3,11,2,1,2,1,3,4,3,8,1,1,1,41,31,1,10,3227,46,173,0.9851810693809265,0.9851525648278933,27005,316,1340,597,889
59,10,20,22,1/5,13,23,25,0,1,1,1,5,10,20,22,1,28,9,42,1,3136,8,264,0.9958337567320394,0.9958120496652189,26203,3,2142,303,677
60,1/3,29,11,26,2,32,14,29,3,1,1,1,1,29,11,26,11,41,27,7,3388,96,12,0.9729146086517033,0.9728973263636438,28255,665,90,248,539
61,29,30,1,25,32,33,4,28,1,1,1,1,29,30,1,25,38,42,39,38,3183,45,217,0.9850097789220906,0.9849938753694422,26681,434,1664,183,496
62,3,19,11,30,6,22,14,33,1,1,1,1,3,19,11,30,1,14,19,40,3392,96,8,0.9729680113818899,0.9729441881165315,28308,838,37,407,743
63,6,29,1/2,1/3,9,32,3,2,1,1,2,3,6,29,1,1,17,3,38,16,3305,23,95,0.992659426209813,0.9926416309039261,27589,187,756,252,555
64,28,1/5,30,27,31,0,33,30,1,5,1,1,28,1,30,27,32,4,22,6,3070,8,330,0.9953184370582668,0.9952972109456594,25728,9,2617,275,662
65,26,12,1/3,1/4,29,15,2,1,1,1,3,4,26,12,1,1,2,42,1,11,3369,33,31,0.9903114675069665,0.9902683419458532,28206,176,139,832,1345
66,24,5,27,25,27,8,30,28,1,1,1,1,24,5,27,25,41,38,42,42,2937,20,463,0.9902692642269021,0.9902547073460505,24600,190,3745,144,454
67,30,29,30,25,33,32,33,28,1,1,1,1,30,29,30,25,3,16,29,24,3321,22,79,0.9930804332354507,0.9930478566034128,27941,162,404,569,1016
68,27,1/2,1/4,1/5,30,3,1,0,1,2,4,5,27,1,1,1,5,20,36,4,3284,10,116,0.9963229494071819,0.9962889299125045,27558,4,787,589,1061
69,2,23,14,30,5,26,17,33,1,1,1,1,2,23,14,30,34,1,2,32,3370,24,30,0.9928935924481161,0.9928616891519766,28241,41,104,552,995
70,12,1/4,18,16,15,1,21,19,1,4,1,1,12,1,18,16,27,42,4,2,3322,18,78,0.9942535615946367,0.9942278145124256,27855,90,490,391,803
71,24,1/5,1/5,3,27,0,0,6,1,5,5,1,24,1,1,3,38,42,33,39,3355,170,45,0.9524485450674236,0.9524287618174556,28021,1315,324,307,617
72,27,6,1/3,25,30,9,2,28,1,1,3,1,27,6,1,25,1,21,2,25,3370,42,30,0.987759983117218,0.9877108295966331,28337,224,8,942,1533
73,8,18,27,30,11,21,30,33,1,1,1,1,8,18,27,30,16,2,28,2,3266,18,134,0.9938167920348596,0.9937968484668206,27318,105,1027,288,622
74,26,25,15,1/2,29,28,18,3,1,1,1,2,26,25,15,1,1,1,35,36,3357,25,43,0.9925022765169882,0.9924523534696623,28263,22,82,993,1557
75,1,1/3,6,1/5,4,2,9,0,1,3,1,5,1,1,6,1,37,6,3,4,3323,14,77,0.9954287562981914,0.9953972698290365,27925,4,420,606,982
76,11,11,30,29,14,14,33,32,1,1,1,1,11,11,30,29,2,36,34,40,3359,51,41,0.9851017654994428,0.9850711768114859,28161,427,184,533,954
77,1,2,30,1/5,4,5,33,0,1,1,1,5,1,2,30,1,41,41,11,26,3069,42,331,0.9846700761683532,0.9846541084884763,25584,360,2761,229,498
78,2,1,1/3,9,5,4,2,12,1,1,3,1,2,1,1,9,4,1,29,6,3352,28,48,0.9915986273813749,0.9915688402837733,28048,57,297,554,929
79,19,2,1/3,28,22,5,2,31,1,1,3,1,19,2,1,28,41,11,1,42,3389,198,11,0.9457867974972513,0.9457567538907359,28339,1525,6,565,937
80,29,30,25,1/3,32,33,28,2,1,1,1,3,29,30,25,1,13,32,40,2,3182,6,218,0.9967922211362553,0.9967662496087447,26749,4,1596,384,810
81,25,2,30,11,28,5,33,14,1,1,1,1,25,2,30,11,5,40,34,4,3300,16,100,0.9946709748981216,0.9946434001899005,27679,123,666,456,860
82,17,1/3,20,30,20,2,23,33,1,3,1,1,17,1,20,30,23,29,1,34,3361,37,39,0.9890995985921296,0.9890533628604379,28328,197,17,811,1442
83,8,7,6,1/4,11,10,9,1,1,1,1,4,8,7,6,1,22,1,32,29,3225,16,175,0.9940878742856438,0.9940642434019706,26959,24,1386,340,737
84,8,25,15,1/3,11,28,18,2,1,1,1,3,8,25,15,1,37,38,11,1,3231,10,169,0.9959373400982683,0.9959130038150824,27170,4,1175,350,759
85,26,29,1,25,29,32,4,28,1,1,1,1,26,29,1,25,41,1,1,9,3383,61,17,0.9825390924510328,0.9825047843838274,28336,376,9,646,1070
86,2,30,18,24,5,33,21,27,1,1,1,1,2,30,18,24,4,2,39,36,3375,32,25,0.9906482802345858,0.99062516236874,28187,194,158,417,721
87,28,13,1,29,31,16,4,32,1,1,1,1,28,13,1,29,38,20,34,12,3210,36,190,0.9879719797604245,0.9879555631899487,26916,313,1429,195,512
88,20,28,1/5,28,23,31,0,31,1,1,5,1,20,28,1,28,10,30,4,33,3389,112,11,0.968567982669235,0.9685355663552682,28338,943,7,604,1011
89,22,25,29,1,25,28,32,4,1,1,1,1,22,25,29,1,32,42,31,29,3040,15,360,0.992847578301055,0.9928317068120207,25417,156,2928,176,495
90,15,1/3,24,1/5,18,2,27,0,1,3,1,5,15,1,24,1,15,33,5,1,3281,9,119,0.9965980195613877,0.9965688737360703,27497,3,848,473,909
91,30,1,29,1/4,33,4,32,1,1,1,1,4,30,1,29,1,20,31,10,41,3209,16,191,0.9939600433637913,0.9939382080425139,26986,140,1359,299,681
92,21,1/4,12,4,24,1,15,7,1,4,1,1,21,1,12,4,2,32,35,1,3339,19,61,0.9940931988424576,0.9940516123348265,28086,6,259,754,1297
93,3,1/5,16,27,6,0,19,30,1,5,1,1,3,1,16,27,40,9,19,2,3245,16,155,0.9942459356941951,0.9942273708615671,27207,103,1138,284,579
94,25,30,18,29,28,33,21,32,1,1,1,1,25,30,18,29,33,3,8,39,3252,16,148,0.9943008096274736,0.9942783009702978,27343,110,1002,313,702
95,9,24,22,1/4,12,27,25,1,1,1,1,4,9,24,22,1,41,39,2,10,3327,26,73,0.9919676559509113,0.9919369710721118,28001,115,344,502,957
96,25,1/5,15,29,28,0,18,32,1,5,1,1,25,1,15,29,41,38,28,34,3075,18,325,0.9922107423349703,0.992194870845936,25669,144,2676,174,495
97,20,1/2,1/3,4,23,3,2,7,1,2,3,1,20,1,1,4,8,9,39,25,3313,33,87,0.9898179906067378,0.9897939428960799,27803,307,542,386,750
98,20,20,19,1/3,23,23,22,2,1,1,1,3,20,20,19,1,38,6,2,41,3342,29,58,0.9912266652430017,0.991191683839898,28131,135,214,584,1091
99,4,20,29,1/2,7,23,32,3,1,1,1,2,4,20,29,1,34,30,41,2,3220,11,180,0.9955540165348535,0.9955293596155256,26966,6,1379,339,769
100,21,30,19,22,24,33,22,25,1,1,1,1,21,30,19,22,2,3,12,3,3344,25,56,0.9923967687751142,0.992361114036112,28097,123,248,650,1112
101,23,1/2,29,8,26,3,32,11,1,2,1,1,23,1,29,8,22,4,38,37,3120,13,280,0.9941561462429183,0.9941374210922193,26038,74,2307,242,584
102,15,27,24,27,18,30,27,30,1,1,1,1,15,27,24,27,41,2,4,25,3313,16,87,0.9947694284804919,0.9947418537722708,27810,85,535,427,860
103,30,4,5,27,33,7,8,30,1,1,1,1,30,4,5,27,8,41,7,35,3297,21,103,0.993179983371691,0.9931548454981499,27623,182,722,394,784
104,26,23,2,1,29,26,5,4,1,1,1,1,26,23,2,1,1,4,15,7,3366,29,34,0.991428823893258,0.99138223546181,28284,128,61,907,1453
105,1/4,7,21,1/5,1,10,24,0,4,1,1,5,1,7,21,1,9,39,40,1,2867,13,533,0.9919042347079988,0.9918788723891583,24055,2,4290,475,791
106,30,19,4,29,33,22,7,32,1,1,1,1,30,19,4,29,1,39,37,19,3358,32,42,0.9905020352781545,0.9904543887474375,28263,163,82,924,1486
107,1/4,18,5,1/5,1,21,8,0,4,1,1,5,1,18,5,1,4,1,33,41,3377,29,23,0.9915205468190307,0.9914830323904043,28310,41,35,693,1170
108,29,25,1/3,1,32,28,2,4,1,1,3,1,29,25,1,1,37,12,40,1,3299,14,101,0.9952515129391748,0.995222302986629,27679,6,666,465,911
109,24,1/5,24,18,27,0,27,21,1,5,1,1,24,1,24,18,36,22,20,39,3114,14,286,0.9937959558823529,0.993778609467065,26050,113,2295,205,541
110,1/2,13,29,1/5,3,16,32,0,2,1,1,5,1,13,29,1,24,11,3,2,3220,12,180,0.9952524603135354,0.9952252062414564,26923,4,1422,492,850
111,23,1/3,7,6,26,2,10,9,1,3,1,1,23,1,7,6,3,38,38,38,3328,21,72,0.9934269049140007,0.9933953222540032,27957,160,388,550,985
112,6,30,23,5,9,33,26,8,1,1,1,1,6,30,23,5,29,42,42,6,3191,28,209,0.9901881078128976,0.990172941723376,26627,237,1718,175,473
113,7,7,16,29,10,10,19,32,1,1,1,1,7,7,16,29,41,2,36,39,3144,17,256,0.9931201789132537,0.9931039547244631,26174,101,2171,187,506
114,1/5,4,1/4,11,0,7,1,14,5,1,4,1,1,4,1,11,42,6,3,1,3378,30,22,0.9912437203624584,0.9912041859261368,28338,11,7,710,1233
115,28,9,22,1,31,12,25,4,1,1,1,1,28,9,22,1,5,23,1,1,3359,25,41,0.9925184379727686,0.9924658857090775,28307,6,38,973,1639
116,26,8,8,28,29,11,11,31,1,1,1,1,26,8,8,28,3,42,38,34,3326,22,74,0.9931204165969949,0.9930882567919417,27950,167,395,561,1003
117,1/5,24,24,30,0,27,27,33,5,1,1,1,1,24,24,30,34,3,40,12,3381,50,19,0.9856050933132774,0.9855842199004263,28239,326,106,330,651
118,1/3,28,13,1/3,2,31,16,2,3,1,1,3,1,28,13,1,2,26,22,2,3200,12,200,0.9950991367514989,0.9950689969541409,26770,2,1575,560,940
119,22,5,23,1/5,25,8,26,0,1,1,1,5,22,5,23,1,40,37,42,3,2940,5,460,0.9952269726820352,0.9952072856229099,24598,4,3747,233,614
120,11,19,18,18,14,22,21,21,1,1,1,1,11,19,18,18,6,1,5,33,3315,15,85,0.9950771447439516,0.9950471652646646,27822,24,523,513,935
121,30,28,12,1/2,33,31,15,3,1,1,1,2,30,28,12,1,16,38,4,23,3304,18,96,0.9941147444306708,0.9940870735316071,27845,157,500,429,863
122,29,22,26,30,32,25,29,33,1,1,1,1,29,22,26,30,39,9,42,39,2941,12,459,0.9929303091892477,0.9929152392905688,24689,135,3656,154,470
123,10,5,29,7,13,8,32,10,1,1,1,1,10,5,29,7,3,25,27,1,3344,16,56,0.9950011901928113,0.9949662087897075,28080,6,265,626,1091
124,15,23,1/3,20,18,26,2,23,1,1,3,1,15,23,1,20,42,41,31,1,3313,17,87,0.9944767965419944,0.9944451497547685,27835,11,510,523,987
125,6,1/4,8,28,9,1,11,31,1,4,1,1,6,1,8,28,37,10,1,1,3372,26,28,0.9923367588374473,0.9922952043934304,28330,11,15,771,1296
126,23,22,29,2,26,25,32,5,1,1,1,1,23,22,29,2,35,42,13,42,3182,22,218,0.9919199980049377,0.9919007598364113,26679,193,1666,244,600
127,30,27,26,6,33,30,29,9,1,1,1,1,30,27,26,6,11,1,29,16,3208,9,192,0.9960691286879089,0.9960425158881141,26986,22,1359,406,830
128,12,19,6,1,15,22,9,4,1,1,1,1,12,19,6,1,33,24,37,1,3138,8,262,0.9958490422331392,0.9958257961128365,26186,6,2159,294,725
129,23,1/2,24,29,26,3,27,32,1,2,1,1,23,1,24,29,1,15,9,39,3360,31,40,0.990805560306442,0.9907597093381209,28253,144,92,890,1430
130,5,27,28,30,8,30,31,33,1,1,1,1,5,27,28,30,38,7,1,5,3380,36,20,0.9895540565860969,0.989518914864922,28330,224,15,590,1096
131,29,24,11,6,32,27,14,9,1,1,1,1,29,24,11,6,10,42,38,42,3227,22,173,0.9923063203793334,0.9922833307679444,27125,195,1220,342,717
132,6,28,30,25,9,31,33,28,1,1,1,1,6,28,30,25,9,2,22,24,3317,22,83,0.9930483620839347,0.9930271359713272,27786,134,559,347,662
133,18,5,21,29,21,8,24,32,1,1,1,1,18,5,21,29,37,21,10,1,3218,9,182,0.9961429641599029,0.9961154856425244,27096,6,1249,377,857
134,28,1/5,25,1/3,31,0,28,2,1,5,1,3,28,1,25,1,13,11,3,35,3320,18,80,0.9942382098920712,0.9942061142142464,27933,86,412,529,1001
135,17,17,1/5,1/3,20,20,0,2,1,1,5,3,17,17,1,1,2,42,6,2,3333,15,67,0.9952105678045055,0.9951692057421738,28008,4,337,808,1290
136,14,26,10,14,17,29,13,17,1,1,1,1,14,26,10,14,31,39,39,27,3100,25,300,0.9902571474205397,0.9902416286312617,25750,249,2595,171,484
137,1/3,1/4,30,3,2,1,33,6,3,4,1,1,1,1,30,3,9,2,21,7,3162,12,238,0.9948026125366524,0.9947779235537102,26717,86,1628,493,770
138,30,11,24,8,33,14,27,11,1,1,1,1,30,11,24,8,14,14,3,42,3323,20,77,0.9936784943214099,0.9936472322975546,27942,145,403,503,975
139,27,1/5,29,29,30,0,32,32,1,5,1,1,27,1,29,29,29,39,1,2,3359,30,41,0.9910834941372942,0.9910333145810547,28327,69,18,906,1565
140,7,28,2,26,10,31,5,29,1,1,1,1,7,28,2,26,1,19,5,2,3378,31,22,0.9909587481885226,0.9909229010678351,28303,131,42,689,1118
141,22,1/2,13,15,25,3,16,18,1,2,1,1,22,1,13,15,15,19,41,34,3182,16,218,0.9937414898002523,0.9937218668683555,26620,150,1725,269,612
142,1/4,16,1/3,18,1,19,2,21,4,1,3,1,1,16,1,18,6,2,4,39,3384,37,16,0.989305907185331,0.9892805128028762,28288,230,57,432,792
143,9,18,29,30,12,21,32,33,1,1,1,1,9,18,29,30,34,2,25,17,3178,15,222,0.9940133994757815,0.9939962133785646,26504,97,1841,213,536
144,25,15,30,1/5,28,18,33,0,1,1,1,5,25,15,30,1,4,34,13,1,3282,6,118,0.9974956234195682,0.9974620848791039,27621,3,724,592,1046
145,1/3,24,1/4,14,2,27,1,17,3,1,4,1,1,24,1,14,40,38,2,6,3392,88,8,0.9751609935602574,0.9751380039488684,28337,620,8,335,717
146,17,11,1/5,5,20,14,0,8,1,1,5,1,17,11,1,5,8,28,39,41,3341,59,59,0.9826470588235294,0.9826238127032267,27948,534,397,371,725
147,1/2,27,30,6,3,30,33,9,2,1,1,1,1,27,30,6,1,4,10,28,3389,71,11,0.97981959060946,0.9797972422703553,28315,468,30,347,697
148,25,8,15,29,28,11,18,32,1,1,1,1,25,8,15,29,39,37,27,6,3072,17,328,0.9924981099889508,0.9924821102454597,25677,126,2668,177,499
149,1/2,2,17,1/3,3,5,20,2,2,1,1,3,1,2,17,1,23,8,40,1,3307,15,93,0.9950173909903839,0.9949886619920512,27693,4,652,503,896
150,4,10,1/5,24,7,13,0,27,1,1,5,1,4,10,1,24,39,2,14,33,3378,115,22,0.9675922478044422,0.9675709255009921,28228,789,117,345,665
151,15,21,13,21,18,24,16,24,1,1,1,1,15,21,13,21,16,2,40,28,3214,16,186,0.9940001237087895,0.9939800198226795,26834,93,1511,278,627
152,19,15,20,9,22,18,23,12,1,1,1,1,19,15,20,9,29,1,26,27,3065,8,335,0.9952785156224631,0.995257193319013,25639,22,2706,272,665
153,16,20,15,1/4,19,23,18,1,1,1,1,4,16,20,15,1,31,29,28,3,3074,6,326,0.9959823742871955,0.9959603465842328,25642,4,2703,287,687
