observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
51,29,4,13,26,32,7,16,29,1,1,1,1,29,4,13,26,1,35,5,42,32753,1957,8721,0.9399551388308546,0.9398241206130146,278029,3990,55525,35069,39943
52,29,30,25,27,32,33,28,30,1,1,1,1,29,30,25,27,17,5,30,18,19300,531,22174,0.9524345312294894,0.9524193737504658,158244,2064,175310,2540,4621
53,2,23,9,29,5,26,12,32,1,1,1,1,2,23,9,29,7,17,3,4,40018,4839,1456,0.893471526930292,0.8934491761269883,323953,34907,9601,3661,6814
54,17,11,25,5,20,14,28,8,1,1,1,1,17,11,25,5,41,33,14,2,25829,917,15645,0.955194714902354,0.9551740992876249,211996,4723,121558,3149,6285
55,1/5,14,3,3,0,17,6,6,5,1,1,1,1,14,3,3,12,2,41,40,40365,5279,1109,0.8859628714283833,0.8859185470366833,328779,34884,4775,8513,13513
56,15,15,29,26,18,18,32,29,1,1,1,1,15,15,29,26,38,13,39,39,23370,1030,18104,0.9445675844775656,0.9445623362701565,189894,7514,143660,732,1600
57,17,29,24,3,20,32,27,6,1,1,1,1,17,29,24,3,7,32,38,13,27974,1202,13500,0.950786419395581,0.9507633010419436,230251,6724,103303,4559,7048
58,23,1/2,27,26,26,3,30,29,1,2,1,1,23,1,27,26,13,7,14,6,23929,760,17545,0.956215259323788,0.9561924919440212,197069,3256,136485,3842,6941
59,8,27,4,1/5,11,30,7,0,1,1,1,5,8,27,4,1,28,1,13,21,34835,1955,6639,0.9444556508461195,0.9444029490033427,285632,8529,47922,9746,16067
60,28,4,4,6,31,7,7,9,1,1,1,1,28,4,4,6,1,41,1,4,38335,3470,3139,0.9171408078494909,0.916959692211801,323013,14853,10541,44687,55216
61,23,24,27,23,26,27,30,26,1,1,1,1,23,24,27,23,3,3,38,35,26952,1156,14522,0.9498395084178788,0.9497878463761948,225377,3634,108177,12153,15750
62,20,9,27,24,23,12,30,27,1,1,1,1,20,9,27,24,28,41,7,41,28406,1102,13068,0.9549095515159013,0.9548652435248495,236873,4209,96681,7838,13508
63,30,1/5,28,10,33,0,31,13,1,5,1,1,30,1,28,10,15,24,37,2,19113,509,22361,0.9528372245132369,0.9528204433700461,156938,1656,176616,2901,5116
64,26,29,10,1/5,29,32,13,0,1,1,1,5,26,29,10,1,40,5,17,40,29627,1359,11847,0.9497123968129002,0.9496996141477293,241888,9145,91666,2159,3897
65,12,30,8,3,15,33,11,6,1,1,1,1,12,30,8,3,3,39,9,7,34673,2136,6801,0.9395891313007589,0.9395543389657659,284512,13003,49042,7110,10607
66,11,24,29,25,14,27,32,28,1,1,1,1,11,24,29,25,42,40,11,39,31044,1805,10430,0.9401147737080386,0.9400997539944596,253043,12567,80511,2240,4579
67,30,19,6,9,33,22,9,12,1,1,1,1,30,19,6,9,3,40,37,40,30753,1615,10721,0.9447891436344935,0.9447324465938265,254956,7529,78598,13777,17285
68,27,29,28,1,30,32,31,4,1,1,1,1,27,29,28,1,22,4,5,27,28614,1151,12860,0.9538260712459474,0.9537548793124422,243121,2240,90433,13773,21704
69,10,1/4,13,29,13,1,16,32,1,4,1,1,10,1,13,29,42,23,39,8,28681,1436,12793,0.9451907353446167,0.9451859233944485,232323,10521,101231,727,1467
70,1/3,1/4,23,3,2,1,26,6,3,4,1,1,1,1,23,3,3,1,23,10,24074,830,17400,0.9539773492791872,0.9539480249202885,199334,2686,134220,5957,8940
71,30,1/2,6,6,33,3,9,9,1,2,1,1,30,1,6,6,31,38,7,31,36443,2732,5031,0.9291710711970992,0.9291530272040006,295598,19788,37956,3253,5501
72,20,17,28,30,23,20,31,33,1,1,1,1,20,17,28,30,2,41,38,19,29128,1450,12346,0.9458395787493928,0.9457761672833717,243731,5088,89823,15704,19332
73,21,22,17,1/3,24,25,20,2,1,1,1,3,21,22,17,1,29,3,33,8,20812,632,20662,0.9527297364108295,0.9527205520478634,170531,3847,163023,1347,2800
74,1,1/2,21,26,4,3,24,29,1,2,1,1,1,1,21,26,2,13,12,36,33950,2409,7524,0.931124233090976,0.9311094921884155,275483,17321,58071,2650,4494
75,2,28,14,1/4,5,31,17,1,1,1,1,4,2,28,14,1,7,34,1,8,28743,1570,12731,0.9412756392245013,0.9412266964102813,236010,7669,97544,7835,14921
76,9,23,22,20,12,26,25,23,1,1,1,1,9,23,22,20,36,39,16,38,32118,2193,9356,0.9321924197472242,0.9321847868855735,259969,16197,73585,1105,2327
77,1,3,9,1/3,4,6,12,2,1,1,1,3,1,3,9,1,19,39,33,22,34046,2309,7428,0.9338575618983043,0.933852927075136,274537,17523,59017,887,1413
78,13,28,30,1/2,16,31,33,3,1,1,1,2,13,28,30,1,1,2,8,40,34611,2214,6863,0.9375106655347881,0.9374308501404838,287689,9741,45865,19766,24333
79,25,1/5,13,26,28,0,16,29,1,5,1,1,25,1,13,26,24,25,6,9,31338,1405,10136,0.9520129341064147,0.9519699611281226,260504,6488,73050,7942,13101
80,29,6,15,1/4,32,9,18,1,1,1,1,4,29,6,15,1,4,2,38,3,25471,906,16003,0.9547230886984266,0.9546635838667956,214491,446,119063,12643,18141
81,19,1/5,15,15,22,0,18,18,1,5,1,1,19,1,15,15,3,20,41,40,29216,1326,12258,0.9497851800222623,0.9497378411914317,242909,5401,90645,10919,14432
82,13,30,18,2,16,33,21,5,1,1,1,1,13,30,18,2,30,1,6,40,32080,1541,9394,0.9497289068703176,0.9496705468039278,266880,4872,66674,10478,17792
83,10,13,30,9,13,16,33,12,1,1,1,1,10,13,30,9,1,42,12,4,35645,2540,5829,0.9318764218664298,0.9318154376963355,294015,14453,39539,14587,18592
84,28,1/2,25,29,31,3,28,32,1,2,1,1,28,1,25,29,37,11,3,6,31621,1545,9853,0.9486633929514319,0.9485528263418395,270015,2576,63539,23163,33708
85,2,30,1/4,1/4,5,33,1,1,1,1,4,4,2,30,1,1,42,35,41,25,27898,1727,13576,0.934231420689452,0.9342260839185428,225421,12769,108133,1159,1627
86,10,1/2,22,24,13,3,25,27,1,2,1,1,10,1,22,24,38,14,34,7,29397,1621,12077,0.9413932504822732,0.9413885828578087,238148,12082,95406,697,1423
87,20,1/4,10,10,23,1,13,13,1,4,1,1,20,1,10,10,26,6,1,41,37059,2875,4415,0.9272910160941629,0.9271025332853222,317230,8871,16324,40581,57462
88,29,30,16,1/3,32,33,19,2,1,1,1,3,29,30,16,1,11,35,12,28,26008,874,15466,0.9570969726766626,0.9570683961873198,214260,3651,119294,5185,8712
89,14,5,28,5,17,8,31,8,1,1,1,1,14,5,28,5,1,2,40,31,33271,2076,8203,0.9380161118525925,0.9379353977027692,276914,8770,56640,20791,24607
90,1/3,1/3,14,4,2,2,17,7,3,3,1,1,1,1,14,4,2,39,21,2,32138,1940,9336,0.9389959422566289,0.9389732798410102,262002,11910,71552,3774,6909
91,30,26,19,15,33,29,22,18,1,1,1,1,30,26,19,15,21,16,9,36,26405,899,15069,0.9571398537013274,0.957103864119019,219972,3152,113582,6378,10972
92,26,30,17,27,29,33,20,30,1,1,1,1,26,30,17,27,40,39,36,8,19034,545,22440,0.950896492463868,0.9508888202406617,155332,3459,178222,1079,2339
93,29,4,13,2,32,7,16,5,1,1,1,1,29,4,13,2,22,10,42,3,22323,739,19151,0.9527431217093807,0.9527316609364509,182019,4451,151535,1873,3494
94,12,1,29,30,15,4,32,33,1,1,1,1,12,1,29,30,36,1,22,15,27429,1140,14045,0.9515004977954771,0.9514669879911696,225571,4242,107983,5503,10216
95,1/3,1/3,29,1/3,2,2,32,2,3,3,1,3,1,1,29,1,1,42,31,5,24675,1106,16799,0.9455885181986031,0.9455686242123927,202767,5753,130787,3538,6065
96,19,30,23,1/3,22,33,26,2,1,1,1,3,19,30,23,1,39,6,39,42,19494,639,21980,0.948160051984891,0.9481539345431297,158397,4435,175157,834,1865
97,17,1/4,30,22,20,1,33,25,1,4,1,1,17,1,30,22,37,37,32,25,21955,790,19519,0.9496279776708749,0.9496215026949839,178263,5530,155291,912,1974
98,15,2,11,4,18,5,14,7,1,1,1,1,15,2,11,4,42,6,16,5,29560,1397,11914,0.9484287077434264,0.9484164039771815,241070,9420,92484,1982,3751
99,30,7,19,1/4,33,10,22,1,1,1,1,4,30,7,19,1,24,36,3,42,32271,1601,9203,0.9484764301946506,0.9483738310199312,274052,3460,59502,21222,31279
100,26,30,24,25,29,33,27,28,1,1,1,1,26,30,24,25,3,11,42,4,25951,1101,15523,0.9491800424572537,0.9491259465593839,217308,2873,116246,12878,16492
101,24,1,30,29,27,4,33,32,1,1,1,1,24,1,30,29,42,20,3,38,31478,1539,9996,0.9485285122041913,0.9484156068621722,269054,2503,64500,23658,34421
102,12,1/5,9,1/3,15,0,12,2,1,5,1,3,12,1,9,1,37,42,34,38,28469,1412,13005,0.9454100341183136,0.9454043266927561,231229,10212,102325,879,1740
103,26,12,15,28,29,15,18,31,1,1,1,1,26,12,15,28,29,27,41,1,19909,545,21565,0.9537519641283103,0.9537214917240409,163728,1001,169826,3894,9290
104,13,25,24,1/3,16,28,27,2,1,1,1,3,13,25,24,1,2,6,20,41,33288,1968,8186,0.9408609748459315,0.9408151219138235,274655,10751,58899,10407,13979
105,14,25,5,1/5,17,28,8,0,1,1,1,5,14,25,5,1,41,18,1,3,32726,1799,8748,0.9440923979300703,0.9439536156453944,277863,659,55691,28478,42310
106,26,1/5,22,4,29,0,25,7,1,5,1,1,26,1,22,4,42,42,29,41,17747,465,23727,0.9501939258691326,0.9501845840599443,145719,2407,187835,1345,2848
107,28,16,17,14,31,19,20,17,1,1,1,1,28,16,17,14,27,14,41,2,18982,524,22492,0.951700044521633,0.9516895481068147,155376,2749,178178,1553,3200
108,24,28,14,1/2,27,31,17,3,1,1,1,2,24,28,14,1,1,6,9,40,31480,1821,9994,0.9406994763997387,0.9405876206992014,265530,4261,68024,30486,34101
109,1,1/5,13,1/4,4,0,16,1,1,5,1,4,1,1,13,1,20,2,28,16,27237,1055,14237,0.9538220820825588,0.9538000068101441,223593,5260,109961,4504,6730
110,1/4,1/5,28,24,1,0,31,27,4,5,1,1,1,1,28,24,13,39,1,16,36246,3079,5228,0.9206974805412927,0.9204683241250312,313064,8078,20490,51953,69862
111,30,18,24,26,33,21,27,29,1,1,1,1,30,18,24,26,42,1,39,34,14891,338,26583,0.9452262614336767,0.9452148990646358,121991,1204,211563,1515,3464
112,30,6,13,2,33,9,16,5,1,1,1,1,30,6,13,2,4,41,40,28,26167,1045,15307,0.9516227810500254,0.9515762327304358,218486,3201,115068,10701,14191
113,28,30,6,1/2,31,33,9,3,1,1,1,2,28,30,6,1,36,11,10,22,35703,2406,5771,0.9352137320798508,0.9352002474669389,288614,17628,44940,2397,4111
114,13,1,25,1/5,16,4,28,0,1,1,1,5,13,1,25,1,21,6,25,2,25365,723,16109,0.9609512451261037,0.9609109454534607,209361,397,124193,6877,12286
115,17,26,17,22,20,29,20,25,1,1,1,1,17,26,17,22,13,40,2,42,34809,2109,6665,0.9405519504381623,0.9404291489450473,295952,6886,37602,25047,37438
116,9,1,16,1/3,12,4,19,2,1,1,1,3,9,1,16,1,4,37,34,42,34838,2258,6636,0.936919434287626,0.9369003734543419,283340,15651,50214,3723,5811
117,30,10,10,23,33,13,13,26,1,1,1,1,30,10,10,23,41,7,39,22,26397,1260,15077,0.944999774463061,0.9449928665100588,213920,9052,119634,1086,2106
118,1/4,30,7,1/4,1,33,10,1,4,1,1,4,1,30,7,1,39,41,15,27,27379,1698,14095,0.9336421489694438,0.9336372090942199,221352,12781,112202,952,1506
119,20,30,23,16,23,33,26,19,1,1,1,1,20,30,23,16,30,22,6,1,29255,1110,12219,0.9564464589412951,0.9563748635518453,246252,1131,87302,12326,21827
120,1/5,1/5,30,1/5,0,0,33,0,5,5,1,5,1,1,30,1,27,8,33,5,20274,630,21200,0.9511433048406317,0.9511107462739171,167013,759,166541,4943,9926
121,26,29,11,16,29,32,14,19,1,1,1,1,26,29,11,16,4,15,42,39,27338,1144,14136,0.9511569196683303,0.9511124673515747,227895,4211,105659,10072,13552
122,22,6,28,1/3,25,9,31,2,1,1,1,3,22,6,28,1,41,6,28,31,18292,498,23182,0.9505458415438213,0.9505369327117442,149763,2863,183791,1264,2716
123,3,1/4,20,1/5,6,1,23,0,1,4,1,5,3,1,20,1,31,41,22,1,27978,898,13496,0.9605204071963845,0.9604719859227758,231769,384,101785,9445,14762
124,27,18,14,21,30,21,17,24,1,1,1,1,27,18,14,21,41,40,1,24,36603,2841,4871,0.9270196481666271,0.9268045602263517,315379,7324,18175,47731,65573
125,18,8,26,22,21,11,29,25,1,1,1,1,18,8,26,22,7,1,1,1,35824,2660,5650,0.9294361220222188,0.9291826893665602,313660,1415,19894,56923,77263
126,18,1/5,23,24,21,0,26,27,1,5,1,1,18,1,23,24,13,5,42,36,24460,733,17014,0.9585157818095179,0.9584886813785088,201574,2007,131980,4850,8262
127,25,18,30,30,28,21,33,33,1,1,1,1,25,18,30,30,4,37,10,24,27640,1120,13834,0.9526343579782095,0.9525814593276548,231365,3052,102189,11283,16127
128,8,1/5,30,4,11,0,33,7,1,5,1,1,8,1,30,4,40,40,32,18,30424,1676,11050,0.942284749382733,0.9422801342403425,247068,12384,86486,732,1407
129,7,2,8,1/5,10,5,11,0,1,1,1,5,7,2,8,1,10,12,5,24,34671,1991,6803,0.9432170854752567,0.943195036443879,283178,12888,50376,3641,6722
130,24,27,10,1/5,27,30,13,0,1,1,1,5,24,27,10,1,35,32,12,1,27781,830,13693,0.962337182774438,0.9622885614129219,230826,367,102728,9048,14823
131,17,4,20,30,20,7,23,33,1,1,1,1,17,4,20,30,38,34,42,40,21549,788,19925,0.9484703610164554,0.9484648143172498,174792,5732,158762,762,1691
132,1/5,28,3,1/3,0,31,6,2,5,1,1,3,1,28,3,1,25,42,25,1,26910,1043,14564,0.9534634711172495,0.9534062754968786,223459,661,110095,10290,17437
133,25,1/5,22,1/5,28,0,25,0,1,5,1,5,25,1,22,1,31,4,38,9,16702,374,24772,0.9509245067740988,0.9509091229661307,137357,859,196197,2303,4690
134,24,27,26,24,27,30,29,27,1,1,1,1,24,27,26,24,2,23,1,37,35211,2716,6263,0.9266554976401352,0.9263954260021041,309556,3522,23998,60494,79287
135,7,1/3,20,1/4,10,2,23,1,1,3,1,4,7,1,20,1,10,35,3,14,35794,2132,5680,0.9420227302394718,0.9419801967985503,294833,12157,38721,7245,12967
136,25,30,28,8,28,33,31,11,1,1,1,1,25,30,28,8,2,30,29,41,27296,1289,14178,0.9463720210049104,0.9463024953772575,229272,3170,104282,17569,21196
137,29,24,21,18,32,27,24,21,1,1,1,1,29,24,21,18,36,3,30,16,17655,456,23819,0.9503042803793252,0.9502949549707851,144673,2344,188881,1363,2843
138,17,1/5,14,28,20,0,17,31,1,5,1,1,17,1,14,28,11,2,42,34,25322,745,16152,0.9600707332738329,0.9600382534302294,209531,1432,124023,6316,9902
139,1/2,30,1/3,1/5,3,33,2,0,2,1,3,5,1,30,1,1,21,10,22,1,22954,725,18520,0.9550278969332096,0.9549821686460277,190045,327,143509,8857,13941
140,26,13,28,1/5,29,16,31,0,1,1,1,5,26,13,28,1,37,38,3,4,31061,1424,10413,0.9509018582093618,0.9507801719603213,266978,286,66576,25384,37098
141,26,1/5,30,14,29,0,33,17,1,5,1,1,26,1,30,14,22,24,22,37,19156,499,22318,0.9534437156631352,0.9534299784802418,157164,2226,176390,2118,4188
142,4,29,6,1/2,7,32,9,3,1,1,1,2,4,29,6,1,1,18,42,7,37163,2633,4311,0.9330507291569378,0.9330207553323722,302719,17972,30835,6278,9138
143,30,1,19,23,33,4,22,26,1,1,1,1,30,1,19,23,3,2,41,12,25317,1031,16157,0.9499627024163131,0.9499056380011274,212518,2098,121036,13755,17397
144,15,6,16,1/5,18,9,19,0,1,1,1,5,15,6,16,1,41,41,22,8,24735,779,16739,0.9574888128454857,0.9574736816074991,202600,3939,130954,2270,4613
145,23,30,12,25,26,33,15,28,1,1,1,1,23,30,12,25,40,5,7,8,31790,1482,9684,0.9507704859786027,0.9507382160632957,261883,8158,71671,5757,9838
146,30,14,30,30,33,17,33,33,1,1,1,1,30,14,30,30,1,39,40,18,26738,1545,14736,0.9366367252114246,0.9365252270450171,226918,2171,106636,31836,33992
147,8,1/5,27,18,11,0,30,21,1,5,1,1,8,1,27,18,42,4,40,40,27507,987,13967,0.9566454287463134,0.9566116466912467,226423,2417,107131,6147,10299
148,30,26,13,16,33,29,16,19,1,1,1,1,30,26,13,16,37,17,38,2,22705,828,18769,0.9503252577660471,0.9503144103773583,184813,4961,148741,1533,3307
149,13,1/3,29,30,16,2,32,33,1,3,1,1,13,1,29,30,10,3,14,3,29857,1175,11617,0.9557041359963432,0.9556653714243672,245885,3400,87669,7033,11818
150,17,4,24,1/4,20,7,27,1,1,1,1,4,17,4,24,1,2,40,1,33,36300,2844,5174,0.9262425173383413,0.9260224206401197,314205,7153,19349,48025,67100
151,20,1/3,28,24,23,2,31,27,1,3,1,1,20,1,28,24,42,19,39,32,18292,555,23182,0.9477946106487513,0.9477886965750271,148579,3732,184975,786,1803
152,9,1/5,23,1/5,12,0,26,0,1,5,1,5,9,1,23,1,32,3,15,2,27922,880,13552,0.9609904375910329,0.9609427445062022,230985,434,102569,8228,14540
153,6,1/3,24,1/5,9,2,27,0,1,3,1,5,6,1,24,1,29,30,27,3,29051,959,12423,0.9607040908381417,0.960652871613958,240248,582,93306,9074,15615
