observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
44,13,27,29,28,16,30,32,31,1,1,1,1,13,27,29,28,3,2,7,2,176435,3102,4406,0.9825794923989942,0.982557134265533,1419441,3557,27279,17687,27052
45,30,28,1/5,13,33,31,0,16,1,1,5,1,30,28,1,13,39,1,37,6,178922,18765,1919,0.9066223839382281,0.9066048681936457,1435363,25682,11357,16076,21193
46,28,25,30,29,31,28,33,32,1,1,1,1,28,25,30,29,1,25,17,40,173734,4189,7107,0.9761359279421171,0.9761157707442395,1395662,14486,51058,18573,24389
47,8,1,13,4,11,4,16,7,1,1,1,1,8,1,13,4,34,10,39,16,170260,3810,10581,0.977351910175929,0.9773474413592935,1364164,16675,82556,3203,5407
48,10,10,17,1/4,13,13,20,1,1,1,1,4,10,10,17,1,18,41,19,38,170274,3199,10567,0.9807259931957291,0.9807191151687195,1365234,10478,81486,4866,8322
49,15,24,11,27,18,27,14,30,1,1,1,1,15,24,11,27,31,36,22,1,171861,1881,8980,0.9883659207708497,0.988346201611222,1380227,604,66493,14288,23859
50,20,1/4,28,1/5,23,1,31,0,1,4,1,5,20,1,28,1,8,23,1,3,177297,3453,3544,0.9808863888618107,0.9808350863178829,1431499,32,15221,46505,62073
51,21,1/3,30,1/2,24,2,33,3,1,3,1,2,21,1,30,1,38,40,37,26,165910,2169,14931,0.9855986518250832,0.9855933556946966,1329426,9564,117294,3490,6408
52,10,28,9,27,13,31,12,30,1,1,1,1,10,28,9,27,41,4,41,8,169779,3068,11062,0.9813424760911243,0.9813354964061813,1360927,12684,85793,4677,8445
53,29,4,13,26,32,7,16,29,1,1,1,1,29,4,13,26,1,35,5,42,177529,4879,3312,0.9734195154138694,0.9733929884786494,1427215,17124,19505,23200,32096
54,17,28,30,2,20,31,33,5,1,1,1,1,17,28,30,2,11,7,8,21,175299,3443,5542,0.9805073139103404,0.980493535541165,1408062,13655,38658,9769,16671
55,1/4,1/5,1/4,7,1,0,1,10,4,5,4,1,1,1,1,7,16,7,33,42,178278,42540,2563,0.8102865550463357,0.8102820746588785,1427356,90787,19364,5119,5421
56,15,1,19,6,18,4,22,9,1,1,1,1,15,1,19,6,40,39,38,38,168096,3653,12745,0.9776954501007499,0.9776910887274587,1346680,20845,100040,2810,5277
57,18,25,27,27,21,28,30,30,1,1,1,1,18,25,27,27,5,23,5,38,176789,4467,4052,0.975399963696091,0.9753809726717427,1421036,19531,25684,13671,22978
58,30,11,2,26,33,14,5,29,1,1,1,1,30,11,2,26,41,3,27,42,174823,6450,6018,0.964464277478485,0.9644581267602675,1400132,39220,46588,4687,7442
59,20,16,5,29,23,19,8,32,1,1,1,1,20,16,5,29,11,37,40,1,171233,1932,9608,0.9879671254981869,0.9879475311381359,1375871,715,70849,14884,23708
60,28,3,29,1/3,31,6,32,2,1,1,1,3,28,3,29,1,30,7,10,19,173277,2110,7564,0.98735538708329,0.9873415310243119,1391639,6185,55081,9632,16765
61,11,1/4,26,14,14,1,29,17,1,4,1,1,11,1,26,14,2,33,38,41,170574,3046,10267,0.9816393943017794,0.9816281474630931,1368814,10531,77906,10157,13608
62,29,30,1,25,32,33,4,28,1,1,1,1,29,30,1,25,38,42,39,38,175768,9720,5073,0.9480727264253966,0.9480683435634365,1406685,59042,40035,3475,5303
63,26,25,9,1/5,29,28,12,0,1,1,1,5,26,25,9,1,1,2,7,24,175585,2996,5256,0.982974502060728,0.9829496710773734,1411732,4826,34988,23135,30044
64,14,12,1/4,28,17,15,1,31,1,1,4,1,14,12,1,28,17,13,32,2,178877,5836,1964,0.9688112084151072,0.968780724258868,1439541,6430,7179,27139,36884
65,1/3,1/4,30,6,2,1,33,9,3,4,1,1,1,1,30,6,34,19,9,2,174269,4459,6572,0.9748209797311924,0.9748027234540216,1400186,2253,46534,13904,22089
66,16,1/5,21,15,19,0,24,18,1,5,1,1,16,1,21,15,17,24,42,23,166856,1757,13985,0.9881464590628931,0.9881401331293758,1338084,6237,108636,4953,7654
67,24,30,27,1/5,27,33,30,0,1,1,1,5,24,30,27,1,3,35,6,40,174401,2767,6440,0.9839740656616123,0.9839536985359697,1402461,6973,44259,15983,24643
68,17,24,1/3,24,20,27,2,27,1,1,3,1,17,24,1,24,3,40,28,12,179262,13896,1579,0.929243986599877,0.9292300528510961,1437467,42493,9253,12952,16859
69,25,21,1/2,15,28,24,3,18,1,1,2,1,25,21,1,15,38,6,18,34,179335,18008,1506,0.9102700654819865,0.9102635469769367,1436141,78120,10579,5601,7887
70,1/3,17,5,28,2,20,8,31,3,1,1,1,1,17,5,28,17,2,1,1,179157,33714,1684,0.8441627589638432,0.844121304015664,1445323,1077,1397,38911,50158
71,13,27,14,19,16,30,17,22,1,1,1,1,13,27,14,19,2,34,30,42,173832,5504,7009,0.9691463437070884,0.9691348902465863,1394791,27735,51929,9950,13858
72,18,20,30,14,21,23,33,17,1,1,1,1,18,20,30,14,36,24,11,2,173756,2180,7085,0.9870587573657603,0.9870419003315272,1396294,2787,50426,11604,20396
73,4,1/5,16,1,7,0,19,4,1,5,1,1,4,1,16,1,33,39,36,14,168431,3392,12410,0.9792308708388021,0.9792260094407162,1349628,11490,97092,4036,5882
74,28,1/3,1/2,2,31,2,3,5,1,3,2,1,28,1,1,2,22,7,41,42,174527,12745,6314,0.9325844173595668,0.9325778955485678,1397722,58968,48998,5899,7891
75,1,1/5,1/2,15,4,0,3,18,1,5,2,1,1,1,1,15,3,1,9,8,179334,27432,1507,0.869508721317834,0.8694954933891763,1438270,33815,8450,13182,16005
76,28,17,19,30,31,20,22,33,1,1,1,1,28,17,19,30,40,29,42,39,165514,2878,15327,0.9814577690428508,0.9814528803706852,1326321,14955,120399,3176,5915
77,27,1/3,21,2,30,2,24,5,1,3,1,1,27,1,21,2,6,41,35,6,169599,2485,11242,0.9845573361158079,0.9845473000809631,1361346,6787,85374,8065,12143
78,10,29,30,6,13,32,33,9,1,1,1,1,10,29,30,6,3,24,4,31,177869,6304,2972,0.9661208879475973,0.9661021779289187,1429485,28028,17235,13598,22638
79,15,1/2,10,23,18,3,13,26,1,2,1,1,15,1,10,23,34,1,22,1,170528,1360,10313,0.9910554640731353,0.9910411146012607,1369076,366,77644,11327,17362
80,6,3,3,16,9,6,6,19,1,1,1,1,6,3,3,16,24,40,1,22,179627,8377,1214,0.9561710445726979,0.9561436787529052,1444761,39805,1959,21503,33111
81,29,17,13,29,32,20,16,32,1,1,1,1,29,17,13,29,12,40,20,29,172323,3495,8518,0.9795617810660687,0.9795529236020623,1381734,16420,64986,6428,10717
82,7,1/2,21,15,10,3,24,18,1,2,1,1,7,1,21,15,19,12,4,42,177364,3908,3477,0.9784877673581946,0.9784691904039655,1426454,11735,20266,14238,22477
83,20,29,23,1,23,32,26,4,1,1,1,1,20,29,23,1,3,2,32,38,171701,3074,9140,0.9817302045005865,0.9817164211724876,1379453,8680,67267,12114,16677
84,30,1/2,8,5,33,3,11,8,1,2,1,1,30,1,8,5,30,19,41,5,167910,2155,12931,0.986078736428571,0.9860720410552467,1345893,7262,100827,4675,8101
85,1/5,9,18,22,0,12,21,25,5,1,1,1,1,9,18,22,39,42,3,2,178997,44655,1844,0.8034128833140376,0.8033844133072604,1440584,6144,6136,23446,34447
86,24,1/3,25,21,27,2,28,24,1,3,1,1,24,1,25,21,11,22,11,27,173423,2626,7418,0.984547716526922,0.9845352035097475,1392069,8284,54651,8946,15140
87,13,30,1/2,29,16,33,3,32,1,1,2,1,13,30,1,29,12,42,41,31,178015,10898,2826,0.9431180330377138,0.9431119848039171,1425778,63998,20942,5042,7318
88,30,26,7,1/5,33,29,10,0,1,1,1,5,30,26,7,1,41,32,1,41,176431,4254,4410,0.9764394028782856,0.976399867033533,1421735,10164,24985,33507,47836
89,1/3,23,17,28,2,26,20,31,3,1,1,1,1,23,17,28,42,39,9,8,179163,37829,1678,0.8284267119584139,0.8284157866232733,1435880,34989,10840,7890,13219
90,1/5,26,1/4,2,0,29,1,5,5,1,4,1,1,26,1,2,31,5,34,11,179233,48687,1608,0.7896477559408511,0.7896337850001434,1437841,27650,8879,11993,16904
91,11,21,1/3,2,14,24,2,5,1,1,3,1,11,21,1,2,41,42,40,7,174099,6309,6742,0.9649829455882843,0.9649745914550215,1395527,20004,51193,7350,10108
92,5,30,1/3,7,8,33,2,10,1,1,3,1,5,30,1,7,9,38,1,41,180203,15458,638,0.9223933097398404,0.9223800818111827,1444787,94476,1933,11383,16005
93,26,1/5,21,27,29,0,24,30,1,5,1,1,26,1,21,27,32,14,24,1,168108,1235,12733,0.9913608867828928,0.991348334920817,1348621,221,98099,8894,15187
94,1/5,17,21,1/2,0,20,24,3,5,1,1,2,1,17,21,1,21,4,41,33,177092,46464,3749,0.7951982405163499,0.7951842406485878,1420313,22121,26407,12285,16939
95,1/5,2,30,1/4,0,5,33,1,5,1,1,4,1,2,30,1,8,39,14,3,165243,18151,15598,0.90127822756633,0.9012641070314275,1326781,47,119939,11993,17085
96,27,30,17,1,30,33,20,4,1,1,1,1,27,30,17,1,37,39,28,39,168909,3066,11932,0.9811601725727542,0.9811539193701161,1353808,15160,92912,4093,7566
97,6,19,29,1/4,9,22,32,1,1,1,1,4,6,19,29,1,40,3,5,9,174382,2889,6459,0.983306868521008,0.9832889122587141,1401891,3735,44829,14233,21726
98,29,1,29,30,32,4,32,33,1,1,1,1,29,1,29,30,32,38,1,28,178587,5442,2254,0.970764911893138,0.9707137977883064,1440771,12737,5949,43405,61845
99,8,12,17,28,11,15,20,31,1,1,1,1,8,12,17,28,2,9,32,2,174415,3512,6426,0.9799405883452835,0.9799208526559104,1401793,4229,44927,15912,23879
100,13,1/4,1/3,1/2,16,1,2,3,1,4,3,2,13,1,1,1,6,37,5,19,151755,3960,29086,0.9714339339147107,0.9714219655526432,1215691,13561,231029,12085,14481
101,28,29,17,29,31,32,20,32,1,1,1,1,28,29,17,29,30,5,15,39,172513,3041,8328,0.9820861627143476,0.9820761101497576,1384211,11711,62509,6952,12163
102,16,14,27,1/3,19,17,30,2,1,1,1,3,16,14,27,1,4,42,28,3,169514,1585,11327,0.9896094337075987,0.9895935940791873,1361858,83,84862,13500,19165
103,5,9,28,2,8,12,31,5,1,1,1,1,5,9,28,2,17,13,1,29,179128,7700,1713,0.9594005107219145,0.9593671338602519,1442176,30725,4544,25959,40384
104,25,10,13,30,28,13,16,33,1,1,1,1,25,10,13,30,36,40,1,2,178787,4103,2054,0.9777848412859965,0.9777372587612432,1442724,3211,3996,41652,57572
105,10,1,1/5,1,13,4,0,4,1,1,5,1,10,1,1,1,41,3,29,18,161994,7305,18847,0.9555485925073721,0.9555413566113773,1298067,27070,148653,7229,8755
106,23,11,17,1/2,26,14,20,3,1,1,1,2,23,11,17,1,2,37,40,26,170699,3267,10142,0.9804455395784692,0.9804319752694952,1371205,10792,75515,12229,16412
107,22,1/2,5,29,25,3,8,32,1,2,1,1,22,1,5,29,39,6,17,34,173566,3109,7275,0.9819396337326582,0.9819313680335326,1391666,15763,55054,6233,10001
108,28,30,9,10,31,33,12,13,1,1,1,1,28,30,9,10,5,5,3,13,178170,4204,2671,0.9771127368841659,0.9770883290622904,1432970,13415,13750,19208,29532
109,1,1/5,26,4,4,0,29,7,1,5,1,1,1,1,26,4,30,8,24,4,169367,2914,11474,0.9821098252153352,0.9821004305346072,1358046,4952,88674,7236,11367
110,7,29,30,28,10,32,33,31,1,1,1,1,7,29,30,28,41,32,1,2,178684,4257,2157,0.9769544940103554,0.9769107976287166,1442338,4092,4382,38102,52870
111,30,3,27,1/5,33,6,30,0,1,1,1,5,30,3,27,1,41,26,35,35,164563,1513,16278,0.9891309378480543,0.9891246176999478,1319741,5427,126979,4157,7647
112,1/2,23,11,16,3,26,14,19,2,1,1,1,1,23,11,16,4,39,42,40,179173,38076,1668,0.8275092596167649,0.8275042907753347,1434899,95575,11821,3944,6012
113,19,30,27,15,22,33,30,18,1,1,1,1,19,30,27,15,30,3,40,1,166895,1538,13946,0.9894110284752607,0.9893955268801403,1339983,503,106737,10577,18756
114,9,27,3,28,12,30,6,31,1,1,1,1,9,27,3,28,3,8,1,16,179559,7228,1282,0.9619159312079494,0.9618860586522855,1444750,28648,1970,24277,36144
115,12,3,1/5,23,15,6,0,26,1,1,5,1,12,3,1,23,40,41,15,2,179173,6319,1668,0.9664184775989597,0.9663866090765536,1442274,6694,4446,28794,38559
116,23,28,28,29,26,31,31,32,1,1,1,1,23,28,28,29,37,4,11,41,173652,2916,7189,0.9830093336411301,0.9829966875595062,1394387,10492,52333,8794,15301
117,24,1/5,8,16,27,0,11,19,1,5,1,1,24,1,8,16,12,40,39,4,169387,1852,11454,0.9880766050302211,0.9880681103941235,1358462,5867,88258,6462,10278
118,17,24,21,1/5,20,27,24,0,1,1,1,5,17,24,21,1,8,38,12,27,171372,2101,9469,0.9870501362858595,0.9870383803310188,1375321,5960,71399,8750,14224
119,12,3,4,1/3,15,6,7,2,1,1,1,3,12,3,4,1,42,17,4,9,175401,2710,5440,0.9844829753891885,0.9844658869385216,1409124,5128,37596,14012,20676
120,2,1/5,29,9,5,0,32,12,1,5,1,1,2,1,29,9,27,10,41,34,164980,2705,15861,0.9823271615067797,0.9823208066462081,1322755,8450,123965,5480,7689
121,19,29,11,17,22,32,14,20,1,1,1,1,19,29,11,17,41,5,38,6,168080,2388,12761,0.9847930100788946,0.9847864229754019,1347320,9550,99400,4289,7970
122,23,1/3,11,26,26,2,14,29,1,3,1,1,23,1,11,26,6,32,42,20,169982,2860,10859,0.9825436679973258,0.98253500062539,1363921,11345,82799,7172,10487
123,20,1/5,26,1/4,23,0,29,1,1,5,1,4,20,1,26,1,17,24,11,42,173092,2044,7749,0.9876855990381747,0.9876731075096691,1390172,5829,56548,9095,15114
124,11,12,24,29,14,15,27,32,1,1,1,1,11,12,24,29,33,42,1,8,178946,5341,1895,0.9713813106726551,0.971338835012705,1442332,15021,4388,34569,51393
125,13,21,7,2,16,24,10,5,1,1,1,1,13,21,7,2,1,8,13,16,176503,4682,4338,0.9741960011506909,0.9741790498969097,1416573,17917,30147,15312,20510
126,12,27,29,17,15,30,32,20,1,1,1,1,12,27,29,17,8,28,36,40,171974,4915,8867,0.97177998920031,0.9717735839240152,1378848,26952,67872,4927,7750
127,4,27,28,27,7,30,31,30,1,1,1,1,4,27,28,27,40,5,12,2,175847,4974,4994,0.9724899818273722,0.9724700188540016,1412995,4833,33725,14075,24154
128,26,1/4,3,5,29,1,6,8,1,4,1,1,26,1,3,5,29,8,1,1,178755,3270,2086,0.9821632062888335,0.9821220959858432,1443553,554,3167,41766,49741
129,18,1/4,19,1/4,21,1,22,1,1,4,1,4,18,1,19,1,40,34,38,12,165534,1209,15307,0.9910734299831593,0.9910666040248473,1326864,3038,119856,4682,8259
130,5,1/3,1,30,8,2,4,33,1,3,1,1,5,1,1,30,9,42,28,6,175904,5084,4937,0.9719255279966202,0.9719162176175932,1410678,18451,36042,7531,11265
131,24,30,9,29,27,33,12,32,1,1,1,1,24,30,9,29,32,2,9,41,175638,3437,5203,0.980613512387226,0.9805999348544558,1409782,13047,36938,10241,16428
132,30,28,15,1/2,33,31,18,3,1,1,1,2,30,28,15,1,1,24,40,36,170899,3897,9942,0.9770296638003532,0.9770116546428743,1372626,11249,74094,17490,21790
133,26,4,8,8,29,7,11,11,1,1,1,1,26,4,8,8,40,1,35,3,168698,1894,12143,0.9877106726360151,0.9876992332257964,1353217,3531,93503,8398,13841
134,14,1/4,30,20,17,1,33,23,1,4,1,1,14,1,30,20,31,41,5,12,176305,3381,4536,0.9810577205049716,0.9810386922886964,1418197,9967,28523,14012,23023
135,13,1/5,7,1/5,16,0,10,0,1,5,1,5,13,1,7,1,15,16,11,31,174091,2441,6750,0.9856912804786007,0.9856800633934559,1396906,6793,49814,8943,13572
136,25,30,28,29,28,33,31,32,1,1,1,1,25,30,28,29,42,16,37,19,166041,2719,14800,0.9824817063883768,0.9824762838054388,1330568,13682,116152,3421,6561
137,18,1,29,5,21,4,32,8,1,1,1,1,18,1,29,5,27,1,40,37,166790,1802,14051,0.9878759973081727,0.9878661513653987,1338768,3861,107952,7722,11913
138,7,30,15,26,10,33,18,29,1,1,1,1,7,30,15,26,2,25,8,14,177453,5908,3388,0.9680454921864858,0.968032301449755,1424341,27641,22379,10510,15960
139,26,13,28,1/5,29,16,31,0,1,1,1,5,26,13,28,1,37,38,3,4,174124,2150,6717,0.9872914938955692,0.9872602526769965,1402778,42,43942,25358,37800
140,15,1/3,2,1,18,2,5,4,1,3,1,1,15,1,2,1,9,33,33,2,172710,2284,8131,0.9862890348255798,0.9862763953558541,1385909,2812,60811,10280,15293
141,24,2,29,24,27,5,32,27,1,1,1,1,24,2,29,24,39,31,31,38,167463,2886,13378,0.9818488446567765,0.9818429046928113,1342548,14689,104172,3790,7187
142,15,28,22,1/4,18,31,25,1,1,1,1,4,15,28,22,1,5,24,40,41,169526,2856,11315,0.9824679263277135,0.9824593870613036,1359785,10033,86935,7070,10332
143,30,1,19,23,33,4,22,26,1,1,1,1,30,1,19,23,3,2,41,12,169506,2754,11335,0.9830331583035642,0.9830195534967142,1362204,4948,84516,12200,16461
144,19,12,16,16,22,15,19,19,1,1,1,1,19,12,16,16,33,6,2,2,178249,3326,2592,0.9817618739601253,0.9817268623066548,1437095,3160,9625,29062,42362
145,1/5,1/5,8,29,0,0,11,32,5,5,1,1,1,1,8,29,1,38,23,8,173378,4822,7463,0.9726522138611888,0.9726437754262252,1389818,17352,56902,6906,10210
146,28,11,30,27,31,14,33,30,1,1,1,1,28,11,30,27,32,31,42,22,165283,2645,15558,0.9827378288809085,0.9827323757179418,1325357,12968,121363,3586,6598
147,5,30,23,4,8,33,26,7,1,1,1,1,5,30,23,4,26,41,10,9,176214,5169,4627,0.9715603541359379,0.9715514743567752,1413666,20418,33054,6240,10744
148,16,10,7,9,19,13,10,12,1,1,1,1,16,10,7,9,1,21,30,1,173876,2760,6965,0.983906188373592,0.98387892503822,1398611,581,48109,24569,32987
149,30,1/4,23,1/3,33,1,26,2,1,4,1,3,30,1,23,1,6,3,8,39,174284,2009,6557,0.9880943822782978,0.9880751333899231,1401180,2330,45540,15708,23290
150,18,24,23,29,21,27,26,32,1,1,1,1,18,24,23,29,42,13,1,38,178811,5670,2030,0.9696477705438261,0.9696011351734771,1441742,16767,4978,38934,56426
151,19,17,15,13,22,20,18,16,1,1,1,1,19,17,15,13,17,37,38,2,169271,1931,11570,0.9876088408293415,0.987596424511177,1358660,2890,88060,8516,15023
152,20,24,16,1/5,23,27,19,0,1,1,1,5,20,24,16,1,27,25,38,2,163798,965,17043,0.9922066606350104,0.9921962906993111,1314254,30,132466,8193,12547
153,19,23,26,1/4,22,26,29,1,1,1,1,4,19,23,26,1,14,40,36,1,165627,1135,15214,0.9915196980332917,0.9915080751429004,1329301,26,117419,9509,14063
