observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
21,8,1/5,29,17,11,0,32,20,1,5,1,1,8,1,29,17,4,1,35,42,28398,809,2876,0.9709268970478324,0.970915834165564,227151,55,11845,2283,3140
22,14,30,12,7,17,33,15,10,1,1,1,1,14,30,12,7,22,2,1,37,29617,631,1657,0.9784753268412199,0.9784450835987384,238249,1165,747,5429,8584
23,28,15,21,1/4,31,18,24,1,1,1,1,4,28,15,21,1,1,42,40,42,29091,531,2183,0.9809799615849447,0.9809534917013516,233411,975,5585,5453,7513
24,20,7,29,25,23,10,32,28,1,1,1,1,20,7,29,25,41,34,40,11,26889,291,4385,0.9863222932534367,0.9863174206527433,214454,1562,24542,757,1383
25,22,1/2,1/4,1/5,25,3,1,0,1,2,4,5,22,1,1,1,2,4,30,4,27387,284,3887,0.9871657993026002,0.9871450687295852,219263,12,19733,4501,5884
26,30,29,25,24,33,32,28,27,1,1,1,1,30,29,25,24,13,37,42,36,28167,363,3107,0.9853810825863183,0.9853726726818678,225063,1499,13933,1472,2387
27,15,4,27,30,18,7,30,33,1,1,1,1,15,4,27,30,42,4,22,31,28115,377,3159,0.9848449819319567,0.9848388304057017,224377,1328,14619,1021,1746
28,23,1/5,7,28,26,0,10,31,1,5,1,1,23,1,7,28,2,42,1,41,29588,614,1686,0.9789752589380959,0.9789398718076807,238284,1140,712,6514,10044
29,30,22,9,1/2,33,25,12,3,1,1,1,2,30,22,9,1,31,6,36,7,27304,218,3970,0.9893814698967717,0.989375265522353,217808,656,21188,1036,1761
30,12,1/3,23,11,15,2,26,14,1,3,1,1,12,1,23,11,4,31,33,1,29017,565,2257,0.9797797394907591,0.9797640929110923,232288,96,6708,2760,4441
31,11,8,26,3,14,11,29,6,1,1,1,1,11,8,26,3,1,41,38,38,29439,1315,1835,0.9569177360845652,0.9569013848627157,235737,5024,3259,3156,4641
32,29,30,11,28,32,33,14,31,1,1,1,1,29,30,11,28,41,2,2,27,29456,505,1818,0.9822838098579199,0.9822615114560483,236586,965,2410,4025,6329
33,25,3,29,22,28,6,32,25,1,1,1,1,25,3,29,22,14,9,20,5,28270,311,3004,0.9872581880966068,0.9872499261670147,225871,999,13125,1437,2345
34,19,1,1/4,1/5,22,4,1,0,1,1,4,5,19,1,1,1,9,3,3,37,26970,761,4304,0.9700789803272154,0.9700652574207074,215354,1555,23642,3068,3895
35,13,18,1/4,1/5,16,21,1,0,1,1,4,5,13,18,1,1,40,25,27,2,24551,470,6723,0.9763358553984204,0.9763276709794684,195764,7,43232,1928,2323
36,23,1/3,30,13,26,2,33,16,1,3,1,1,23,1,30,13,8,41,40,12,28583,415,2691,0.98414379524245,0.9841343495139909,228366,1198,10630,1726,2681
37,15,9,21,30,18,12,24,33,1,1,1,1,15,9,21,30,28,1,36,27,27957,320,3317,0.9865920596931071,0.986581070798268,223463,444,15533,1828,3119
38,19,26,1,5,22,29,4,8,1,1,1,1,19,26,1,5,42,1,4,37,29731,1125,1543,0.9632793292976105,0.9632676287141668,237521,6517,1475,2215,3321
39,9,12,30,1/3,12,15,33,2,1,1,1,3,9,12,30,1,4,2,8,3,29238,810,2036,0.9722497482751694,0.9722339466742224,234087,57,4909,2845,4485
40,29,30,1/3,24,32,33,2,27,1,1,3,1,29,30,1,24,10,15,25,1,29533,632,1741,0.978329211274455,0.9783004830126664,236949,487,2047,5199,8154
41,30,1/5,18,14,33,0,21,17,1,5,1,1,30,1,18,14,11,4,41,27,28137,206,3137,0.990682925833104,0.9906719580775303,224916,47,14080,2057,3113
42,16,4,2,2,19,7,5,5,1,1,1,1,16,4,2,2,38,41,34,40,28696,805,2578,0.9715449989606066,0.9715402672883499,229058,4881,9938,779,1343
43,8,27,2,10,11,30,5,13,1,1,1,1,8,27,2,10,1,1,7,42,29587,1032,1687,0.9658821954746818,0.9658592769876895,237457,1014,1539,4694,6505
44,12,29,1/5,22,15,32,0,25,1,1,5,1,12,29,1,22,31,10,38,12,29823,2475,1451,0.9239557438117922,0.9239487361452853,237923,7694,1073,1435,1989
45,14,22,22,30,17,25,25,33,1,1,1,1,14,22,22,30,37,39,1,2,29598,596,1676,0.9795602271674235,0.9795280179732523,238240,929,756,5779,9142
46,18,1/4,10,1/3,21,1,13,2,1,4,1,3,18,1,10,1,9,41,42,40,28601,369,2673,0.9856948285226675,0.9856864644199589,228522,1324,10474,1528,2374
47,26,21,1,28,29,24,4,31,1,1,1,1,26,21,1,28,39,18,28,35,29257,968,2017,0.9673021009734186,0.9672965660090735,233377,6265,5619,1002,1571
48,30,17,30,1/4,33,20,33,1,1,1,1,4,30,17,30,1,37,39,37,11,26559,175,4715,0.9900912588351077,0.9900856076048025,211790,386,27206,925,1604
49,14,20,29,17,17,23,32,20,1,1,1,1,14,20,29,17,18,2,12,7,28803,372,2471,0.9858308422020347,0.9858212167898189,230285,1016,8711,1655,2732
50,29,5,1/2,1/4,32,8,3,1,1,1,2,4,29,5,1,1,3,2,22,20,28584,420,2690,0.9839790150571097,0.9839618394039065,228582,872,10414,3486,4875
51,30,8,23,16,33,11,26,19,1,1,1,1,30,8,23,16,17,4,40,12,27887,269,3387,0.9882572906433968,0.9882495853811291,222514,835,16482,1336,2187
52,21,30,30,17,24,33,33,20,1,1,1,1,21,30,30,17,18,42,4,1,29149,375,2125,0.9861294360431679,0.9861092269053681,233974,117,5022,3459,5736
53,14,15,2,1,17,18,5,4,1,1,1,1,14,15,2,1,39,40,9,40,29483,932,1791,0.9688099899514264,0.9688039969696626,235303,5638,3693,1053,1701
54,18,1/3,1/3,27,21,2,2,30,1,3,3,1,18,1,1,27,4,23,22,37,29675,1285,1599,0.9583004481003207,0.9582880921996471,237030,6931,1966,2443,3507
55,10,22,17,30,13,25,20,33,1,1,1,1,10,22,17,30,36,5,1,29,29655,1188,1619,0.9612137061198084,0.9611863589566978,238307,2282,689,4704,7762
56,28,29,16,23,31,32,19,26,1,1,1,1,28,29,16,23,4,2,42,32,28836,377,2438,0.9857039428841379,0.9856889340056464,230935,621,8061,2833,4260
57,12,2,3,1,15,5,6,4,1,1,1,1,12,2,3,1,34,4,11,42,29239,623,2035,0.978212286017108,0.9782055390682086,233499,2267,5497,1249,1915
58,29,30,21,1/4,32,33,24,1,1,1,1,4,29,30,21,1,41,39,29,39,27145,245,4129,0.9882523751550916,0.9882464279750696,216476,867,22520,959,1688
59,11,1/5,1/4,24,14,0,1,27,1,5,4,1,11,1,1,24,40,24,41,3,29716,1344,1558,0.9565970947982699,0.9565850313241021,237348,3044,1648,2417,3424
60,19,10,30,1/5,22,13,33,0,1,1,1,5,19,10,30,1,21,33,5,1,28700,254,2574,0.989641522185901,0.9896266260501587,229777,7,9219,2732,4228
61,26,1/5,13,28,29,0,16,31,1,5,1,1,26,1,13,28,5,42,32,38,28741,374,2533,0.9856925226471611,0.9856802830124476,229976,909,9020,2280,3474
62,15,25,30,28,18,28,33,31,1,1,1,1,15,25,30,28,2,1,9,36,29314,473,1960,0.9831390017822204,0.9831186200070857,235219,532,3777,4002,5785
63,30,30,30,23,33,33,33,26,1,1,1,1,30,30,30,23,42,42,6,28,28933,423,2341,0.9843044720143593,0.9842914995517759,231583,1391,7413,2231,3682
64,17,9,30,1/2,20,12,33,3,1,1,1,2,17,9,30,1,32,5,27,15,27886,335,3388,0.9859960695932334,0.9859900343329385,222402,1097,16594,985,1713
65,28,30,12,3,31,33,15,6,1,1,1,1,28,30,12,3,5,27,19,4,28854,372,2420,0.9858898908530304,0.9858769289600796,231033,795,7963,2404,3679
66,25,12,16,30,28,15,19,33,1,1,1,1,25,12,16,30,41,24,16,41,28244,407,3030,0.9839928705459202,0.9839855774993292,225490,1882,13506,1212,2070
67,27,1/5,11,1/3,30,0,14,2,1,5,1,3,27,1,11,1,27,2,42,22,27124,180,4150,0.990527107663767,0.9905191311142588,216684,67,22312,1436,2264
68,15,28,26,20,18,31,29,23,1,1,1,1,15,28,26,20,15,42,3,14,29384,700,1890,0.9759597180797003,0.975945308147064,235440,2706,3556,2448,4090
69,13,2,30,1/5,16,5,33,0,1,1,1,5,13,2,30,1,42,16,3,3,28977,354,2297,0.9866237019856412,0.986606357218314,232266,10,6730,3177,4923
70,5,1/4,1/5,1/2,8,1,0,3,1,4,5,2,5,1,1,1,4,24,11,29,28402,1996,2872,0.9337995865268784,0.9337920468555235,226553,3264,12443,1789,2140
71,30,30,28,5,33,33,31,8,1,1,1,1,30,30,28,5,31,10,16,23,28058,299,3216,0.9874243982299701,0.9874164533893601,223804,1109,15192,1313,2255
72,17,15,13,29,20,18,16,32,1,1,1,1,17,15,13,29,22,31,2,42,29492,852,1782,0.971326566236093,0.9713070511708431,236692,3149,2304,3355,5539
73,8,22,6,1/5,11,25,9,0,1,1,1,5,8,22,6,1,1,1,3,30,29523,962,1751,0.9679424591764538,0.9679184484940784,237131,431,1865,4857,6815
74,16,9,1,25,19,12,4,28,1,1,1,1,16,9,1,25,40,1,22,3,29261,517,2013,0.9816518562851753,0.9816393735489087,233933,1705,5063,2276,3543
75,12,1/4,12,1/4,15,1,15,1,1,4,1,4,12,1,12,1,4,32,38,8,28817,550,2457,0.9799987349150524,0.9799884330463413,230350,425,8646,2016,2924
76,15,2,17,30,18,5,20,33,1,1,1,1,15,2,17,30,36,4,41,41,27626,333,3648,0.9857521596557395,0.9857469875821184,220478,1055,18518,872,1468
77,27,1/4,20,4,30,1,23,7,1,4,1,1,27,1,20,4,9,1,5,30,28911,311,2363,0.9879698076481459,0.987953671342162,231780,58,7216,2986,4580
78,19,14,1/5,1/5,22,17,0,0,1,1,5,5,19,14,1,1,1,32,42,35,27632,651,3642,0.974920632456474,0.97489705160583,221074,1130,17922,4943,6693
79,30,1/4,21,1/3,33,1,24,2,1,4,1,3,30,1,21,1,32,42,27,1,27224,162,4050,0.9912699499267398,0.9912612863511034,217145,12,21851,1474,2459
80,23,27,29,25,26,30,32,28,1,1,1,1,23,27,29,25,42,3,2,9,29415,496,1859,0.9825220303384367,0.9824979949935848,236367,909,2629,4286,6822
81,30,30,8,18,33,33,11,21,1,1,1,1,30,30,8,18,19,38,12,36,28628,389,2646,0.9850616644197572,0.9850525956748658,228693,1681,10303,1560,2574
82,24,1/5,29,11,27,0,32,14,1,5,1,1,24,1,29,11,41,35,1,14,29549,577,1725,0.9801001427578264,0.9800612288932868,238102,774,894,7134,11045
83,19,5,1/2,29,22,8,3,32,1,1,2,1,19,5,1,29,1,5,39,29,29587,812,1687,0.9727286176910558,0.9727049100048188,237077,3268,1919,4870,6729
84,29,26,23,1/3,32,29,26,2,1,1,1,3,29,26,23,1,14,21,42,5,27988,238,3286,0.9894311725261392,0.9894222588025281,223553,294,15443,1592,2530
85,11,7,2,1/4,14,10,5,1,1,1,1,4,11,7,2,1,33,1,10,2,28985,602,2289,0.9785373356641327,0.9785216608987786,231867,14,7129,2913,4449
86,11,5,10,16,14,8,13,19,1,1,1,1,11,5,10,16,2,1,39,40,29275,798,1999,0.9726876614362485,0.9726694816679349,234817,479,4179,3552,5160
87,21,1/5,19,1/4,24,0,22,1,1,5,1,4,21,1,19,1,40,5,4,36,29104,355,2170,0.9867334795713215,0.98671631096454,233472,168,5524,3135,4873
88,25,1/3,1,23,28,2,4,26,1,3,1,1,25,1,1,23,42,40,32,41,29156,1023,2118,0.9654016933270201,0.9653963450928534,232573,6316,6423,964,1518
89,29,18,27,1/2,32,21,30,3,1,1,1,2,29,18,27,1,4,1,16,10,28937,342,2337,0.9869742725682068,0.9869564310281409,231815,177,7181,3341,5064
90,20,29,29,27,23,32,32,30,1,1,1,1,20,29,29,27,35,20,3,1,29277,380,1997,0.9861115134253573,0.9860886865418488,235055,118,3941,3975,6479
91,26,22,22,15,29,25,25,18,1,1,1,1,26,22,22,15,6,42,21,41,28795,506,2479,0.9814092894249102,0.9813979235465032,230340,2033,8656,2057,3226
92,19,1/5,30,7,22,0,33,10,1,5,1,1,19,1,30,7,35,7,37,23,27049,211,4225,0.9893461222781919,0.9893401011107407,215864,279,23132,1059,1709
93,25,29,1/4,27,28,32,1,30,1,1,4,1,25,29,1,27,34,38,2,1,29716,2007,1558,0.9369988415218253,0.9369623340103397,238865,622,131,7117,10362
94,14,1/4,1/3,8,17,1,2,11,1,4,3,1,14,1,1,8,13,31,26,4,29646,900,1628,0.9700738468143255,0.9700641791235789,236773,3016,2223,2003,2744
95,27,13,3,1/5,30,16,6,0,1,1,1,5,27,13,3,1,3,1,2,16,29470,453,1804,0.9839726317378086,0.9839480009703123,236712,574,2284,4711,6991
96,16,23,28,24,19,26,31,27,1,1,1,1,16,23,28,24,35,12,7,40,29022,627,2252,0.9777807725350807,0.9777714078404726,232092,2415,6904,1587,2658
97,30,5,24,9,33,8,27,12,1,1,1,1,30,5,24,9,42,42,10,5,28610,285,2664,0.9885089719022976,0.9884987827763357,228660,890,10336,1758,2892
98,25,1,11,1/2,28,4,14,3,1,1,1,2,25,1,11,1,1,29,41,3,29092,460,2182,0.9832882901761753,0.9832622818332118,233420,348,5576,5400,7382
99,29,1/5,1,19,32,0,4,22,1,5,1,1,29,1,1,19,28,2,32,34,29042,764,2232,0.9734087337977487,0.9734006973536551,231715,4959,7281,1570,2281
100,23,15,30,1/4,26,18,33,1,1,1,1,4,23,15,30,1,3,5,1,16,29523,556,1751,0.9807360752618519,0.980700272392549,237671,731,1325,6445,10162
101,18,28,29,2,21,31,32,5,1,1,1,1,18,28,29,2,30,2,36,40,27617,239,3657,0.9889931228504432,0.9889858262806414,220449,775,18547,1206,2071
102,30,1/5,30,26,33,0,33,29,1,5,1,1,30,1,30,26,3,27,27,34,28895,383,2379,0.9855746928840791,0.9855583487086513,231366,658,7630,3159,4639
103,30,11,1/2,1/2,33,14,3,3,1,1,2,2,30,11,1,1,23,41,41,19,28462,651,2812,0.9761896432390755,0.9761824417959684,226824,2319,12172,1442,2044
104,30,1/4,16,30,33,1,19,33,1,4,1,1,30,1,16,30,27,1,4,7,29073,331,2201,0.9874870080906478,0.9874692299683783,233221,166,5775,3262,5046
105,14,25,5,1/5,17,28,8,0,1,1,1,5,14,25,5,1,41,18,1,3,29039,441,2235,0.9838432735192039,0.9838171418638585,233099,11,5897,4924,7417
106,29,25,30,27,32,28,33,30,1,1,1,1,29,25,30,27,2,20,24,39,29095,534,2179,0.980887940421888,0.9808684641119582,233227,1492,5769,3819,5528
107,22,1/5,20,29,25,0,23,32,1,5,1,1,22,1,20,29,26,6,40,24,27356,212,3918,0.9896491296615456,0.989642432037599,218355,276,20641,1198,1901
108,17,17,8,1/4,20,20,11,1,1,1,1,4,17,17,8,1,38,12,3,30,29363,477,1911,0.9830698912707225,0.9830562317820108,235131,1472,3865,2416,3877
109,10,28,10,1,13,31,13,4,1,1,1,1,10,28,10,1,6,3,39,4,29149,915,2125,0.9687851051242681,0.9687753211675613,233202,1233,5794,1787,2777
110,29,27,25,1/3,32,30,28,2,1,1,1,3,29,27,25,1,6,39,2,6,29298,425,1976,0.9846736676254169,0.9846488008027894,235465,357,3531,4461,7058
111,26,1/4,29,21,29,1,32,24,1,4,1,1,26,1,29,21,8,23,26,42,28560,354,2714,0.9861469828598263,0.9861367338392789,228268,739,10728,1887,2909
112,24,21,26,29,27,24,29,32,1,1,1,1,24,21,26,29,33,40,1,31,29576,682,1698,0.9768045254822593,0.9767677537299551,238161,1923,835,6607,10437
113,16,4,14,3,19,7,17,6,1,1,1,1,16,4,14,3,15,5,40,6,28483,383,2791,0.9850882750873621,0.985081355501128,227465,1466,11531,1212,1964
114,30,29,8,13,33,32,11,16,1,1,1,1,30,29,8,13,4,40,22,1,28934,349,2340,0.9867400202299779,0.9867209173804049,231927,83,7069,3460,5422
115,30,18,1/3,1/4,33,21,2,1,1,1,3,4,30,18,1,1,28,4,21,41,26661,879,4613,0.9654647455628673,0.9654572199843561,212728,2024,26268,1652,2136
116,26,1/3,29,29,29,2,32,32,1,3,1,1,26,1,29,29,30,35,1,41,29553,600,1721,0.9793732779858574,0.9793349384046967,238085,1026,911,6960,10882
117,30,10,10,23,33,13,13,26,1,1,1,1,30,10,10,23,41,7,39,22,26947,263,4327,0.9873849815765328,0.9873795981102569,214914,1103,24082,846,1528
118,30,29,1/3,1/2,33,32,2,3,1,1,3,2,30,29,1,1,20,29,33,39,28414,915,2860,0.9675189577736236,0.9675111996631921,226545,3516,12451,1587,2202
119,15,15,2,1/5,18,18,5,0,1,1,1,5,15,15,2,1,38,33,6,2,28206,311,3068,0.9871854190830649,0.9871742927830001,225585,8,13411,2270,3158
120,15,25,30,1/4,18,28,33,1,1,1,1,4,15,25,30,1,11,9,35,1,28424,255,2850,0.9893181209081512,0.9893074737647706,227228,8,11768,2034,3022
121,30,29,30,1/2,33,32,33,3,1,1,1,2,30,29,30,1,38,34,34,42,26807,281,4467,0.9865772207280216,0.9865717808903711,213820,1279,25176,850,1544
122,16,1,5,1/5,19,4,8,0,1,1,1,5,16,1,5,1,5,7,42,39,28915,479,2359,0.982447437448185,0.9824375160862525,231379,1214,7617,1853,2816
123,11,29,15,1/3,14,32,18,2,1,1,1,3,11,29,15,1,23,1,4,20,29292,731,1982,0.974839606736151,0.9748212719465571,234864,349,4132,3247,5204
124,20,1/5,24,26,23,0,27,29,1,5,1,1,20,1,24,26,6,4,1,2,29508,526,1766,0.9816759152061958,0.981636522184972,238054,61,942,7551,11181
125,29,16,2,28,32,19,5,31,1,1,1,1,29,16,2,28,30,19,38,5,28514,422,2760,0.9838262470516956,0.9838192640476651,227343,2070,11653,1205,1982
126,19,1,4,4,22,4,7,7,1,1,1,1,19,1,4,4,2,41,2,12,29536,645,1738,0.9779206340061836,0.9778992023141968,237037,2158,1959,3889,6083
127,25,1,29,1/5,28,4,32,0,1,1,1,5,25,1,29,1,32,2,12,41,28386,262,2888,0.9890413135371765,0.9890315542429461,226831,385,12165,1686,2770
128,14,30,30,7,17,33,33,10,1,1,1,1,14,30,30,7,15,37,42,37,28586,663,2688,0.9759811536557469,0.975975245231045,228390,3862,10606,1003,1677
129,12,22,14,7,15,25,17,10,1,1,1,1,12,22,14,7,39,2,42,12,27832,543,3442,0.9788632777851637,0.9788557486834415,222478,1152,16518,1234,2137
130,30,20,18,27,33,23,21,30,1,1,1,1,30,20,18,27,8,30,29,2,28598,327,2676,0.9870916658095167,0.9870796939388327,228535,511,10461,2152,3398
131,29,30,10,17,32,33,13,20,1,1,1,1,29,30,10,17,39,14,29,33,27536,324,3738,0.9859540222312293,0.9859480961904727,219765,1506,19231,961,1682
132,20,13,20,30,23,16,23,33,1,1,1,1,20,13,20,30,19,41,2,24,29437,639,1837,0.9779747215610918,0.9779525253323368,236450,2132,2546,3844,6300
133,29,1/3,27,1/4,32,2,30,1,1,3,1,4,29,1,27,1,42,26,6,40,28929,363,2345,0.9862728439323541,0.9862599067018798,231466,843,7530,2254,3672
134,15,30,30,10,18,33,33,13,1,1,1,1,15,30,30,10,1,26,12,2,29425,542,1849,0.9810576685202016,0.9810350318900823,235964,901,3032,4559,6425
135,30,1/3,28,1/3,33,2,31,2,1,3,1,3,30,1,28,1,23,6,39,1,27328,198,3946,0.9901104889105307,0.9901016350815051,218042,12,20954,1520,2513
136,24,30,21,30,27,33,24,33,1,1,1,1,24,30,21,30,1,34,29,37,29256,655,2018,0.9772111004447153,0.9771860926936513,234689,2105,4307,5081,7098
137,30,1/2,13,28,33,3,16,31,1,2,1,1,30,1,13,28,19,5,9,42,28730,314,2544,0.9876721464766265,0.9876613266959111,229681,555,9315,1914,3071
138,23,10,1/3,4,26,13,2,7,1,1,3,1,23,10,1,4,2,3,42,23,29542,798,1732,0.9730989621419641,0.9730804053900827,236518,3485,2478,3753,5267
139,13,1/5,22,25,16,0,25,28,1,5,1,1,13,1,22,25,24,24,41,16,27966,366,3308,0.9850360186595396,0.98503050483446,223310,869,15686,972,1565
140,19,24,28,2,22,27,31,5,1,1,1,1,19,24,28,2,37,39,36,1,27138,180,4136,0.9905420715754065,0.9905323263740198,216842,72,22154,1508,2766
141,20,15,29,30,23,18,32,33,1,1,1,1,20,15,29,30,2,33,40,36,29098,623,2176,0.9780163121477975,0.9779991153553287,233243,2297,5753,3342,4881
142,18,10,24,26,21,13,27,29,1,1,1,1,18,10,24,26,22,1,1,41,29558,557,1716,0.9807493352286036,0.9807128347635398,238190,329,806,6870,10360
143,29,1/5,17,8,32,0,20,11,1,5,1,1,29,1,17,8,28,2,26,1,27274,174,4000,0.9908982972273448,0.990889778103356,217790,22,21206,1509,2418
144,19,20,24,2,22,23,27,5,1,1,1,1,19,20,24,2,42,37,4,13,29223,513,2051,0.9817326440633781,0.9817181037719381,234097,1716,4899,2479,4127
145,30,29,4,1/3,33,32,7,2,1,1,1,3,30,29,4,1,15,33,41,1,27993,207,3281,0.9905001436584354,0.990489489468633,223623,12,15373,1931,3024
146,23,2,28,30,26,5,31,33,1,1,1,1,23,2,28,30,37,40,10,40,28651,459,2623,0.9827710638391289,0.9827617837015827,228940,2133,10056,1561,2634
147,14,1/5,30,1,17,0,33,4,1,5,1,1,14,1,30,1,3,20,8,24,29154,466,2120,0.9831693706016372,0.983156179699977,233225,788,5771,2560,3744
148,30,27,9,20,33,30,12,23,1,1,1,1,30,27,9,20,38,12,3,13,29392,499,1882,0.9823969389003384,0.9823808131639873,235568,1684,3428,2854,4577
149,20,1/2,4,23,23,3,7,26,1,2,1,1,20,1,4,23,6,36,42,6,28841,416,2433,0.9844238418914482,0.9844131066677947,230608,1173,8388,1987,3047
150,21,30,20,1/5,24,33,23,0,1,1,1,5,21,30,20,1,10,2,29,3,28452,244,2822,0.9897187796112088,0.989706349723106,227488,10,11508,2291,3528
151,30,4,16,5,33,7,19,8,1,1,1,1,30,4,16,5,21,2,29,28,27741,248,3533,0.988818272874064,0.9888102998477667,221309,511,17687,1355,2263
152,29,5,19,1,32,8,22,4,1,1,1,1,29,5,19,1,21,2,11,27,28559,280,2715,0.9886214548060249,0.9886108992661281,228254,557,10742,1832,2996
153,29,5,10,15,32,8,13,18,1,1,1,1,29,5,10,15,31,4,28,1,27533,208,3741,0.9899804614323633,0.989969391503673,219958,79,19038,1733,3142
