observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
19,22,8,14,4,25,11,17,7,1,1,1,1,22,8,14,4,31,27,35,1,206330,72,5264,0.9991484986574714,0.9991446852038083,2153193,4,51768,4729,6362
20,21,7,15,4,24,10,18,7,1,1,1,1,21,7,15,4,31,27,36,1,206477,68,5117,0.9991822729868737,0.9991785614331041,2155074,4,49887,4563,6192
21,30,19,20,1,33,22,23,4,1,1,1,1,30,19,20,1,38,32,30,12,205509,351,6085,0.9977391395874484,0.997736004667194,2145048,2912,59913,3728,5230
22,30,18,20,10,33,21,23,13,1,1,1,1,30,18,20,10,19,34,22,12,207280,513,4314,0.9971663887192042,0.9971624092286556,2164374,4335,40587,4704,6639
23,30,18,20,10,33,21,23,13,1,1,1,1,30,18,20,10,19,33,19,12,207397,516,4197,0.997165106101537,0.9971610558804741,2165519,4349,39442,4763,6757
24,30,19,19,9,33,22,22,12,1,1,1,1,30,19,19,9,19,34,21,12,207335,514,4259,0.9971677137645071,0.9971637150928022,2164827,4325,40134,4722,6671
25,18,19,22,10,21,22,25,13,1,1,1,1,18,19,22,10,18,34,30,11,208307,590,3287,0.996918223962046,0.9969148996278718,2173893,5161,31068,3954,5546
26,22,6,11,1,25,9,14,4,1,1,1,1,22,6,11,1,37,24,39,1,205755,45,5839,0.9992187100868568,0.9992153617762372,2147053,0,57908,4245,5586
27,22,6,11,1,25,9,14,4,1,1,1,1,22,6,11,1,36,23,38,1,205846,48,5748,0.9992136227719312,0.9992102456895768,2148064,0,56897,4285,5634
28,23,5,11,1,26,8,14,4,1,1,1,1,23,5,11,1,35,23,38,1,205884,48,5710,0.9992174534097463,0.9992140691344583,2148674,0,56287,4302,5646
29,22,5,11,1,25,8,14,4,1,1,1,1,22,5,11,1,35,23,38,1,205904,47,5690,0.9992242210739913,0.9992208409945813,2148896,0,56065,4297,5639
30,21,6,10,1,24,9,13,4,1,1,1,1,21,6,10,1,35,24,38,1,206127,45,5467,0.9992561582668722,0.9992528489179765,2151512,2,53449,4176,5521
31,19,12,4,14,22,15,7,17,1,1,1,1,19,12,4,14,41,15,32,4,207363,273,4231,0.9983046013588994,0.9983014286757433,2163990,1777,40971,3852,5293
32,18,1,3,15,21,4,6,18,1,1,1,1,18,1,3,15,42,9,32,5,207388,232,4206,0.9985003332699726,0.9984976005545921,2164217,1727,40744,3433,4559
33,18,26,4,15,21,29,7,18,1,1,1,1,18,26,4,15,42,14,32,5,207496,355,4098,0.997932628485942,0.997929512746844,2165314,2774,39647,3718,5198
34,18,1,4,18,21,4,7,21,1,1,1,1,18,1,4,18,41,15,32,5,207245,212,4349,0.9985798382517007,0.998577104337498,2162588,1615,42373,3401,4561
35,18,26,3,14,21,29,6,17,1,1,1,1,18,26,3,14,42,15,2,5,211183,523,411,0.9975401476100378,0.9975333652730057,2203676,3539,1285,8314,11315
36,14,11,9,1/2,17,14,12,3,1,1,1,2,14,11,9,1,38,23,39,8,206668,144,4926,0.9988418020716877,0.9988392341943704,2156587,870,48374,3215,4284
37,14,11,10,1/2,17,14,13,3,1,1,1,2,14,11,10,1,37,23,6,8,210216,201,1378,0.9989330002669637,0.9989281318496969,2193770,1033,11191,5903,8122
38,13,12,10,1/2,16,15,13,3,1,1,1,2,13,12,10,1,28,23,9,8,209762,195,1832,0.9989154708225267,0.9989112725469127,2189253,980,15708,5125,7004
39,14,4,9,1/2,17,7,12,3,1,1,1,2,14,4,9,1,28,23,6,9,210260,240,1334,0.9987560437898425,0.998751302447737,2194307,1392,10654,5770,7910
40,14,11,9,1/2,17,14,12,3,1,1,1,2,14,11,9,1,37,24,9,7,209739,183,1855,0.9989691145892673,0.9989649121177753,2188900,967,16061,5121,7011
41,24,16,16,7,27,19,19,10,1,1,1,1,24,16,16,7,34,31,40,19,205808,703,5786,0.9961054661413293,0.9961027268324264,2147842,6476,57119,3231,4570
42,8,15,17,6,11,18,20,9,1,1,1,1,8,15,17,6,34,12,40,22,208262,852,3332,0.9956894985551981,0.9956870607500978,2172472,7660,32489,2881,4067
43,10,16,12,6,13,19,15,9,1,1,1,1,10,16,12,6,34,17,27,20,208216,938,3378,0.9952830459248156,0.9952805379886122,2172684,8551,32277,2966,4184
44,24,15,17,7,27,18,20,10,1,1,1,1,24,15,17,7,34,30,27,20,206671,749,4923,0.9959881154764247,0.9959851070319207,2157038,6861,47923,3515,5019
45,24,15,17,7,27,18,20,10,1,1,1,1,24,15,17,7,34,30,26,20,206776,751,4818,0.9959908161685607,0.9959877639670435,2158333,6865,46628,3563,5092
46,23,5,12,2,26,8,15,5,1,1,1,1,23,5,12,2,11,20,38,3,208679,188,2915,0.9988390857161017,0.998834508013237,2177841,760,27120,5785,7637
47,16,5,12,2,19,8,15,5,1,1,1,1,16,5,12,2,11,21,38,3,209128,194,2466,0.9988563646763794,0.9988522874818153,2182069,807,22892,5140,6802
48,16,5,12,2,19,8,15,5,1,1,1,1,16,5,12,2,12,21,38,3,208997,189,2597,0.998866533074714,0.9988625595782769,2180732,804,24229,4993,6629
49,16,5,12,2,19,8,15,5,1,1,1,1,16,5,12,2,8,21,38,3,209537,200,2057,0.9988695460746497,0.9988650325087769,2186203,826,18758,5722,7530
50,16,5,1/2,2,19,8,3,5,1,1,2,1,16,5,1,2,11,25,38,3,209853,211,1741,0.9988500418382957,0.9988457050987087,2189819,978,15142,5634,7235
51,28,2,6,1/4,31,5,9,1,1,1,1,4,28,2,6,1,39,25,34,42,206063,329,5531,0.9979029137798479,0.997900036606383,2150150,2712,54811,3535,4800
52,28,1,6,1/4,31,4,9,1,1,1,1,4,28,1,6,1,15,25,35,16,207596,156,3998,0.9988796550084194,0.9988755502409429,2167167,797,37794,5199,6848
53,28,1,6,1/4,31,4,9,1,1,1,1,4,28,1,6,1,39,17,34,16,205987,143,5607,0.9987767606636332,0.9987737282426835,2149556,826,55405,3866,5059
54,27,2,8,1/4,30,5,11,1,1,1,1,4,27,2,8,1,39,25,35,15,205560,133,6034,0.9987803374182783,0.9987773439590527,2145423,758,59538,3762,4994
55,20,1,6,1/4,23,4,9,1,1,1,1,4,20,1,6,1,39,17,41,1,205758,31,5836,0.999285593217458,0.9992827256345714,2147589,2,57372,3824,4784
56,20,1/3,27,1/5,23,2,30,0,1,3,1,5,20,1,27,1,32,18,42,1,205352,25,6242,0.9992732894101809,0.9992703085385891,2143519,0,61442,3887,4973
57,20,7,27,1/5,23,10,30,0,1,1,1,5,20,7,27,1,36,18,42,1,205335,29,6259,0.9992525132781088,0.9992494910471486,2143077,0,61884,3918,5042
58,20,1/3,26,3,23,2,29,6,1,3,1,1,20,1,26,3,32,18,42,1,205433,31,6161,0.9992528695936409,0.9992497772315774,2144301,4,60660,3951,5159
59,20,1/4,8,1/5,23,1,11,0,1,4,1,5,20,1,8,1,36,18,41,1,205103,27,6491,0.9992386215132391,0.999235682600427,2140946,2,64015,3934,4903
60,21,7,8,1/5,24,10,11,0,1,1,1,5,21,7,8,1,36,18,41,1,205602,32,5992,0.9992651390112037,0.9992621023943761,2146249,2,58712,3978,5066
61,20,1/3,24,29,23,2,27,32,1,3,1,1,20,1,24,29,22,12,41,7,206415,123,5179,0.9989154038209223,0.9989122790906573,2154481,718,50480,4004,5213
62,20,1/3,26,1/3,23,2,29,2,1,3,1,3,20,1,26,1,32,12,41,6,205374,53,6220,0.9991421079624584,0.9991392289907602,2143682,204,61279,3693,4803
63,26,1/4,26,1/3,29,1,29,2,1,4,1,3,26,1,26,1,31,10,41,6,204767,60,6827,0.9990469468683857,0.9990438011587308,2137331,207,67630,4029,5248
64,3,1/3,28,27,6,2,31,30,1,3,1,1,3,1,28,27,32,10,41,6,206075,224,5519,0.9984016852313098,0.9983992959785117,2150181,1328,54780,3144,3986
65,3,1/3,25,28,6,2,28,31,1,3,1,1,3,1,25,28,26,11,41,6,206256,245,5338,0.9983211268227362,0.998318684821758,2152157,1419,52804,3209,4074
66,21,22,30,1/5,24,25,33,0,1,1,1,5,21,22,30,1,26,19,42,2,206160,37,5434,0.9992974477489487,0.9992940766607058,2151938,0,53023,4371,5624
67,21,8,30,1/5,24,11,33,0,1,1,1,5,21,8,30,1,29,19,42,2,205887,33,5707,0.9992890475858585,0.9992858545227237,2148656,0,56305,4144,5327
68,21,22,30,1/5,24,25,33,0,1,1,1,5,21,22,30,1,27,19,42,4,206100,36,5494,0.9992961774230241,0.9992928411006272,2151081,0,53880,4309,5566
69,21,22,30,1/5,24,25,33,0,1,1,1,5,21,22,30,1,29,19,42,10,205987,57,5607,0.9991850791879897,0.999181977235348,2149536,212,55425,3941,5175
70,21,22,30,3,24,25,33,6,1,1,1,1,21,22,30,3,26,17,42,2,206833,123,4761,0.9989579266255929,0.9989543397493401,2158715,445,46246,4391,5984
71,25,25,29,1/3,28,28,32,2,1,1,1,3,25,25,29,1,24,14,36,4,206489,80,5105,0.9991266248769171,0.9991229636736831,2155056,250,49905,4598,6108
72,25,26,29,1/3,28,29,32,2,1,1,1,3,25,26,29,1,22,16,36,4,206658,81,4936,0.99913893174354,0.99913518842098,2157069,246,47892,4713,6245
73,25,21,29,1/3,28,24,32,2,1,1,1,3,25,21,29,1,24,14,36,4,206487,80,5107,0.9991264230464058,0.9991227750302168,2155083,253,49878,4578,6086
74,25,26,29,1/3,28,29,32,2,1,1,1,3,25,26,29,1,21,14,36,4,206843,78,4751,0.9991717486788121,0.9991679130469369,2159097,248,45864,4837,6399
75,25,26,29,1/3,28,29,32,2,1,1,1,3,25,26,29,1,21,14,40,4,206774,78,4820,0.9991648096680288,0.9991610117990553,2158185,248,46776,4809,6336
76,23,28,23,1/5,26,31,26,0,1,1,1,5,23,28,23,1,27,20,40,2,205768,38,5826,0.99925330863528,0.9992498518312443,2147472,0,57489,4485,5767
77,23,30,28,1/5,26,33,31,0,1,1,1,5,23,30,28,1,28,20,40,2,205660,35,5934,0.9992567038288839,0.9992532793930496,2146121,0,58840,4439,5713
78,23,9,27,1/5,26,12,30,0,1,1,1,5,23,9,27,1,27,16,40,2,205974,39,5620,0.9992692770033973,0.9992658190005393,2149555,0,55406,4474,5769
79,23,28,28,1/5,26,31,31,0,1,1,1,5,23,28,28,1,27,20,40,2,205768,38,5826,0.99925330863528,0.9992498518312443,2147472,0,57489,4485,5767
80,23,29,23,1/5,26,32,26,0,1,1,1,5,23,29,23,1,27,20,40,3,205803,41,5791,0.9992425676955122,0.9992390983038426,2147709,0,57252,4486,5788
81,19,24,27,1/4,22,27,30,1,1,1,1,4,19,24,27,1,30,16,39,26,206494,214,5100,0.9984926915947973,0.9984898342019001,2154621,1678,50340,3509,4767
82,19,24,1,20,22,27,4,23,1,1,1,1,19,24,1,20,30,16,39,33,208326,1195,3268,0.9940998020351546,0.9940970687203631,2173531,11474,31430,3320,4560
83,19,9,1,1/4,22,12,4,1,1,1,1,4,19,9,1,1,30,16,17,24,208210,234,3384,0.9985755873903515,0.9985722558632437,2172769,1799,32192,4426,5558
84,17,9,1,20,20,12,4,23,1,1,1,1,17,9,1,20,30,16,37,7,208440,491,3154,0.9973956890341886,0.9973926626073504,2174643,4130,30318,3737,5049
85,19,10,30,1/4,22,13,33,1,1,1,1,4,19,10,30,1,29,7,14,2,208454,57,3140,0.9994310855507141,0.9994266990600026,2176502,0,28459,5446,7318
86,22,20,27,1/2,25,23,30,3,1,1,1,2,22,20,27,1,25,1,21,2,207456,104,4138,0.9991105789096819,0.9991057044983036,2165808,0,39153,5959,8132
87,22,8,30,1/4,25,11,33,1,1,1,1,4,22,8,30,1,26,3,13,2,208609,89,2985,0.9992962115757007,0.9992912034956386,2177896,0,27065,6158,8355
88,22,10,30,1/2,25,13,33,3,1,1,1,2,22,10,30,1,25,2,13,2,208672,91,2922,0.9992930740894942,0.9992879113613583,2178538,0,26423,6292,8613
89,22,10,30,1/2,25,13,33,3,1,1,1,2,22,10,30,1,25,7,12,2,208811,79,2783,0.9993630831751732,0.9993580427269095,2179812,0,25149,6221,8409
90,22,10,30,1/2,25,13,33,3,1,1,1,2,22,10,30,1,25,1,12,2,208882,108,2712,0.9992342211673361,0.9992287629295089,2180589,0,24372,6661,9106
91,17,13,30,3,20,16,33,6,1,1,1,1,17,13,30,3,23,4,13,5,209112,278,2482,0.9984621414050666,0.9984578741971717,2182546,1622,22415,5019,7119
92,17,13,30,3,20,16,33,6,1,1,1,1,17,13,30,3,23,4,13,5,209112,278,2482,0.9984621414050666,0.9984578741971717,2182546,1622,22415,5019,7119
93,24,13,30,1,27,16,33,4,1,1,1,1,24,13,30,1,23,6,13,5,208616,257,2978,0.9985094345203708,0.9985048340398828,2177961,1613,27000,5450,7675
94,17,13,30,3,20,16,33,6,1,1,1,1,17,13,30,3,23,4,13,5,209112,278,2482,0.9984621414050666,0.9984578741971717,2182546,1622,22415,5019,7119
95,17,13,30,3,20,16,33,6,1,1,1,1,17,13,30,3,23,7,13,5,209116,302,2478,0.9983504368726056,0.9983463141227951,2182529,2067,22432,4836,6878
96,19,8,28,1/4,22,11,31,1,1,1,1,4,19,8,28,1,29,2,11,3,209227,96,2367,0.9993245399664382,0.9993194072088593,2184077,0,20884,6248,8563
97,19,8,28,1/4,22,11,31,1,1,1,1,4,19,8,28,1,20,2,11,3,209264,88,2330,0.9993656064723805,0.999360449738356,2184400,0,20561,6312,8603
98,19,10,28,1/4,22,13,31,1,1,1,1,4,19,10,28,1,29,3,15,3,208471,83,3123,0.9993106912836481,0.999306098595505,2176953,0,28008,5651,7662
99,19,8,28,1/4,22,11,31,1,1,1,1,4,19,8,28,1,25,2,11,3,209260,96,2334,0.9993277961359833,0.9993226621795821,2184271,0,20690,6258,8565
100,19,8,28,1/4,22,11,31,1,1,1,1,4,19,8,28,1,20,2,11,3,209264,88,2330,0.9993656064723805,0.999360449738356,2184400,0,20561,6312,8603
101,19,10,28,1/4,22,13,31,1,1,1,1,4,19,10,28,1,21,3,11,9,209271,178,2323,0.9989455439565921,0.9989407582580623,2184391,676,20570,5744,7984
102,19,10,28,1/4,22,13,31,1,1,1,1,4,19,10,28,1,18,3,11,9,209319,178,2275,0.9989503621618014,0.9989455746650383,2184769,689,20192,5766,7987
103,15,10,28,1/4,18,13,31,1,1,1,1,4,15,10,28,1,20,3,15,7,208944,139,2650,0.9990952178711734,0.9990910118032146,2181053,363,23908,5143,7017
104,15,10,28,1/4,18,13,31,1,1,1,1,4,15,10,28,1,17,3,11,9,209553,191,2041,0.9989131522873853,0.9989085829762765,2186931,730,18030,5519,7623
105,19,10,28,12,22,13,31,15,1,1,1,1,19,10,28,12,17,3,11,9,209378,223,2216,0.9987461413772106,0.9987413706639593,2185356,1075,19605,5728,7959
106,21,8,25,1/2,24,11,28,3,1,1,1,2,21,8,25,1,26,8,8,3,209650,123,1944,0.9992401675768418,0.9992348070430301,2188621,305,16340,6497,8943
107,18,7,25,1/2,21,10,28,3,1,1,1,2,18,7,25,1,26,7,8,3,209817,127,1777,0.9992380117822427,0.9992328940099422,2189988,308,14973,6206,8538
108,18,7,25,1/2,21,10,28,3,1,1,1,2,18,7,25,1,25,7,7,3,210011,132,1583,0.9992338656687034,0.9992284847549131,2192014,312,12947,6534,8977
109,18,7,25,1/2,21,10,28,3,1,1,1,2,18,7,25,1,25,6,7,3,210023,129,1571,0.9992490276468586,0.9992436287507341,2192080,312,12881,6552,9007
110,18,7,26,1/2,21,10,29,3,1,1,1,2,18,7,26,1,25,6,8,3,209830,124,1764,0.9992532863970499,0.9992481578353489,2190023,307,14938,6222,8556
111,22,12,29,1/3,25,15,32,2,1,1,1,3,22,12,29,1,28,2,17,6,207960,145,3634,0.9989682707962994,0.9989637692186493,2171345,416,33616,5427,7510
112,22,12,29,1/3,25,15,32,2,1,1,1,3,22,12,29,1,28,2,17,6,207960,145,3634,0.9989682707962994,0.9989637692186493,2171345,416,33616,5427,7510
113,20,12,29,1/3,23,15,32,2,1,1,1,3,20,12,29,1,15,2,17,6,208552,154,3042,0.9989856477005398,0.9989810094571501,2177319,445,27642,5659,7738
114,11,12,29,1/3,14,15,32,2,1,1,1,3,11,12,29,1,28,2,17,6,208952,176,2642,0.9989228277711946,0.9989187931348213,2180928,455,24033,4946,6731
115,22,12,29,1/3,25,15,32,2,1,1,1,3,22,12,29,1,29,2,17,6,207972,145,3622,0.9989694818886946,0.9989649809104556,2171405,417,33556,5425,7509
116,21,8,27,1,24,11,30,4,1,1,1,1,21,8,27,1,29,5,14,4,208590,219,3004,0.9986847945105133,0.9986805758549205,2177827,1180,27134,5000,7038
117,21,8,27,1,24,11,30,4,1,1,1,1,21,8,27,1,24,5,15,4,208470,222,3124,0.9986584912750194,0.9986543583352194,2176518,1208,28443,4912,6895
118,21,8,27,1,24,11,30,4,1,1,1,1,21,8,27,1,20,1,15,4,208479,89,3115,0.9992833194617877,0.9992784276674864,2176831,31,28130,5972,8161
119,21,8,27,1,24,11,30,4,1,1,1,1,21,8,27,1,20,5,15,4,208503,230,3091,0.9986243608536836,0.9986201901509819,2176823,1240,28138,4972,6958
120,21,8,27,1,24,11,30,4,1,1,1,1,21,8,27,1,20,5,14,4,208669,231,2925,0.9986366369459136,0.9986323595480293,2178463,1240,26498,5093,7136
121,20,6,30,1/5,23,9,33,0,1,1,1,5,20,6,30,1,27,1,10,2,209332,91,2262,0.9993582742283941,0.9993528471599461,2185223,0,19738,6605,9054
122,20,6,30,1/5,23,9,33,0,1,1,1,5,20,6,30,1,27,1,10,2,209332,91,2262,0.9993582742283941,0.9993528471599461,2185223,0,19738,6605,9054
123,20,6,30,1/5,23,9,33,0,1,1,1,5,20,6,30,1,27,42,10,2,208174,51,3420,0.9994316642788375,0.9994269019573421,2173263,0,31698,5921,7945
124,20,6,30,1/5,23,9,33,0,1,1,1,5,20,6,30,1,27,42,10,2,208174,51,3420,0.9994316642788375,0.9994269019573421,2173263,0,31698,5921,7945
125,20,6,30,1/5,23,9,33,0,1,1,1,5,20,6,30,1,29,41,9,2,208361,56,3233,0.9994266131505607,0.9994216254504773,2175727,0,29234,6185,8321
126,19,4,28,1/5,22,7,31,0,1,1,1,5,19,4,28,1,31,42,10,2,208337,53,3257,0.9994383415282635,0.9994336948931178,2175081,1,29880,5794,7752
127,19,4,28,1/5,22,7,31,0,1,1,1,5,19,4,28,1,31,42,10,1,208321,49,3273,0.999455560327639,0.9994509148913157,2174935,1,30026,5800,7750
128,19,4,28,1/5,22,7,31,0,1,1,1,5,19,4,28,1,29,41,10,1,208366,48,3228,0.9994646906909901,0.999460046453489,2175394,1,29567,5804,7748
129,19,4,28,1/5,22,7,31,0,1,1,1,5,19,4,28,1,31,41,9,1,208511,52,3083,0.9994601761775586,0.9994553131549919,2177176,1,27785,6059,8113
130,19,4,28,1/5,22,7,31,0,1,1,1,5,19,4,28,1,29,41,10,1,208366,48,3228,0.9994646906909901,0.999460046453489,2175394,1,29567,5804,7748
131,17,4,26,1/5,20,7,29,0,1,1,1,5,17,4,26,1,31,42,5,1,209213,69,2381,0.9994494770509703,0.9994436957305395,2184167,1,20794,7172,9645
132,16,4,26,1/5,19,7,29,0,1,1,1,5,16,4,26,1,33,42,9,1,208517,41,3077,0.9995124119254493,0.9995078312255289,2176936,1,28025,5724,7642
133,17,4,26,1/5,20,7,29,0,1,1,1,5,17,4,26,1,31,41,5,1,209253,69,2341,0.9994534011592251,0.9994476174411497,2184569,1,20392,7174,9649
134,16,4,26,1/5,19,7,29,0,1,1,1,5,16,4,26,1,31,42,4,1,209399,74,2195,0.999444336841651,0.9994381161528557,2186289,1,18672,7695,10378
135,16,4,26,1/5,19,7,29,0,1,1,1,5,16,4,26,1,31,42,9,1,208516,41,3078,0.9995123137658378,0.9995077348641508,2176953,1,28008,5726,7639
136,13,3,24,1/5,16,6,27,0,1,1,1,5,13,3,24,1,31,42,5,1,209355,70,2239,0.9994587249875138,0.9994533266908004,2185255,1,19706,6722,9006
137,16,3,26,1/5,19,6,29,0,1,1,1,5,16,3,26,1,33,42,3,1,209693,87,1901,0.9994124383484448,0.9994053305311645,2189517,1,15444,8741,11858
138,13,3,24,1/5,16,6,27,0,1,1,1,5,13,3,24,1,33,42,5,1,209366,69,2228,0.9994644788302058,0.9994590889252485,2185391,1,19570,6703,8992
139,16,3,24,1/5,19,6,27,0,1,1,1,5,16,3,24,1,33,42,4,1,209499,74,2095,0.9994541380031869,0.9994479155161582,2187315,1,17646,7715,10381
140,16,3,24,1/5,19,6,27,0,1,1,1,5,16,3,24,1,31,42,4,1,209493,74,2101,0.9994535501919444,0.999447342090783,2187254,1,17707,7702,10357
141,13,4,23,1/5,16,7,26,0,1,1,1,5,13,4,23,1,33,40,5,1,209400,67,2194,0.9994771598467546,0.9994717831288422,2185589,1,19372,6677,8970
142,14,4,22,1/5,17,7,25,0,1,1,1,5,14,4,22,1,33,40,4,1,209524,77,2070,0.9994425704988998,0.999436611752772,2187176,1,17785,7371,9941
143,13,4,23,1/5,16,7,26,0,1,1,1,5,13,4,23,1,33,40,4,1,209575,75,2019,0.9994569096844811,0.9994510564347137,2187696,1,17265,7255,9765
144,13,4,23,1/5,16,7,26,0,1,1,1,5,13,4,23,1,33,40,4,1,209575,75,2019,0.9994569096844811,0.9994510564347137,2187696,1,17265,7255,9765
145,13,4,23,1/5,16,7,26,0,1,1,1,5,13,4,23,1,33,40,3,1,209764,85,1830,0.9994287317893369,0.9994220699339437,2189736,1,15225,8186,11114
146,12,2,24,1/3,15,5,27,2,1,1,1,3,12,2,24,1,32,37,1,1,210762,135,832,0.9992938251567226,0.999284439577116,2199575,1,5386,11556,15658
147,12,2,24,1/3,15,5,27,2,1,1,1,3,12,2,24,1,32,37,1,1,210762,135,832,0.9992938251567226,0.999284439577116,2199575,1,5386,11556,15658
148,12,2,24,1/3,15,5,27,2,1,1,1,3,12,2,24,1,32,37,1,1,210762,135,832,0.9992938251567226,0.999284439577116,2199575,1,5386,11556,15658
149,12,2,24,1/3,15,5,27,2,1,1,1,3,12,2,24,1,32,37,1,1,210762,135,832,0.9992938251567226,0.999284439577116,2199575,1,5386,11556,15658
150,12,2,24,1/3,15,5,27,2,1,1,1,3,12,2,24,1,32,37,1,1,210762,135,832,0.9992938251567226,0.999284439577116,2199575,1,5386,11556,15658
151,15,3,21,1/4,18,6,24,1,1,1,1,4,15,3,21,1,35,39,5,1,209567,69,2027,0.9994841544415658,0.9994785517456543,2187742,1,17219,6931,9347
152,15,3,21,1/4,18,6,24,1,1,1,1,4,15,3,21,1,35,39,5,1,209567,69,2027,0.9994841544415658,0.9994785517456543,2187742,1,17219,6931,9347
153,15,3,21,25,18,6,24,28,1,1,1,1,15,3,21,25,35,40,5,1,210499,130,1095,0.9992912356757684,0.9992847674301728,2197282,34,7679,7802,10791
