observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
44,19,2,1/3,18,22,5,2,21,1,1,3,1,19,2,1,18,2,25,40,25,147396,5161,1473,0.9666373825739799,0.9666242909972937,1183413,38844,9781,10816,13834
45,11,5,9,22,14,8,12,25,1,1,1,1,11,5,9,22,1,5,2,2,147757,928,1112,0.9937340219847267,0.9937075378973234,1189835,2361,3359,20095,27986
46,25,1/5,24,6,28,0,27,9,1,5,1,1,25,1,24,6,5,30,27,37,141857,864,7012,0.9930906424044812,0.9930802611267417,1140730,4746,52464,7592,10970
47,21,24,6,3,24,27,9,6,1,1,1,1,21,24,6,3,32,34,42,18,139929,1706,8940,0.986946789554046,0.9869424922539353,1124123,12776,69071,2602,4541
48,9,23,8,28,12,26,11,31,1,1,1,1,9,23,8,28,37,19,32,32,141731,2510,7138,0.9819684347839824,0.9819647800442715,1138467,19280,54727,2150,3862
49,10,18,12,15,13,21,15,18,1,1,1,1,10,18,12,15,40,17,41,39,140207,2282,8662,0.983104351106393,0.983100931057373,1126320,17430,66874,1978,3614
50,3,1/3,1/2,1/5,6,2,3,0,1,3,2,5,3,1,1,1,4,29,3,14,120029,550,28840,0.9907895345074655,0.9907777119639105,965364,2748,227830,10727,12493
51,27,1/2,7,29,30,3,10,32,1,2,1,1,27,1,7,29,40,25,27,19,140807,1483,8062,0.9886633753115223,0.9886582026529878,1131715,10541,61479,3221,5466
52,6,8,19,22,9,11,22,25,1,1,1,1,6,8,19,22,34,34,4,21,147044,3127,1825,0.9793468924964247,0.9793340545370981,1183123,23561,10071,7674,13566
53,1/2,27,14,25,3,30,17,28,2,1,1,1,1,27,14,25,14,38,17,1,147438,576,1431,0.9959934094930052,0.9959630293508659,1185604,608,7590,20732,32103
54,1/4,15,12,27,1,18,15,30,4,1,1,1,1,15,12,27,15,5,7,32,147800,3259,1069,0.9787094279251362,0.9786981552013047,1187103,22627,6091,8140,11912
55,18,1/2,1/3,20,21,3,2,23,1,2,3,1,18,1,1,20,4,35,30,4,147432,1929,1437,0.9871500161096839,0.9871330805266005,1184161,10455,9033,13679,17896
56,9,1/3,23,15,12,2,26,18,1,3,1,1,9,1,23,15,18,39,5,21,146364,1651,2505,0.9887316316841593,0.9887183754454562,1177196,11244,15998,8494,14008
57,1/3,30,9,9,2,33,12,12,3,1,1,1,1,30,9,9,35,40,42,32,147684,8457,1185,0.9467192527787331,0.9467156056096896,1184853,64966,8341,2187,3854
58,29,9,6,26,32,12,9,29,1,1,1,1,29,9,6,26,10,41,1,41,148253,2611,616,0.9829529896084246,0.9829244339971405,1191784,16925,1410,20077,30175
59,1/4,27,14,30,1,30,17,33,4,1,1,1,1,27,14,30,4,24,41,22,147985,7797,884,0.9507931382270818,0.950786986113446,1187762,59228,5432,3973,6501
60,1/5,12,1/4,1,0,15,1,4,5,1,4,1,1,12,1,1,5,28,32,25,146547,5467,2322,0.9644352689779804,0.9644300054714364,1176230,41311,16964,3845,5562
61,16,1/3,30,30,19,2,33,33,1,3,1,1,16,1,30,30,30,23,14,35,142784,994,6085,0.9923837825207176,0.992375615663207,1148131,6496,45063,4982,8630
62,29,27,12,18,32,30,15,21,1,1,1,1,29,27,12,18,12,8,20,15,142802,1286,6067,0.9904176355122726,0.9904093229194136,1147834,8569,45360,5501,8784
63,20,2,27,24,23,5,30,27,1,1,1,1,20,2,27,24,40,31,26,18,139938,1450,8931,0.9886982697603649,0.9886928501088049,1124243,10530,68951,3073,5727
64,18,20,12,18,21,23,15,21,1,1,1,1,18,20,12,18,25,38,2,12,147586,1866,1283,0.9875914361543878,0.9875667008911652,1188695,11559,4499,16610,26138
65,28,26,1/4,1/5,31,29,1,0,1,1,4,5,28,26,1,1,16,35,42,7,106244,258,42625,0.9897033367880977,0.9896953156659356,854511,696,338683,6547,8476
66,15,16,26,10,18,19,29,13,1,1,1,1,15,16,26,10,6,2,32,27,143106,887,5763,0.9931673506348649,0.9931557438553322,1150429,4085,42765,8441,12265
67,25,5,12,1,28,8,15,4,1,1,1,1,25,5,12,1,41,26,10,29,144596,1709,4273,0.9879726377303388,0.9879629415980036,1162761,12065,30433,5985,10246
68,18,9,1/2,19,21,12,3,22,1,1,2,1,18,9,1,19,22,33,22,36,147379,6830,1490,0.956371810395958,0.9563663046280557,1182806,53190,10388,3974,5818
69,17,9,29,25,20,12,32,28,1,1,1,1,17,9,29,25,36,20,18,12,142141,1397,6728,0.9895323611841501,0.9895255068911085,1142375,9997,50819,3981,7243
70,1/4,26,24,30,1,29,27,33,4,1,1,1,1,26,24,30,42,24,33,40,147716,7948,1153,0.9497704916346305,0.9497661025401769,1185253,61140,7941,2773,4638
71,27,8,14,23,30,11,17,26,1,1,1,1,27,8,14,23,17,27,37,40,140356,1647,8513,0.9874467709091972,0.9874408279352498,1127929,11968,65265,3807,6280
72,2,28,13,5,5,31,16,8,1,1,1,1,2,28,13,5,20,42,21,14,145700,3399,3169,0.9772332160027474,0.9772289158636364,1169703,25477,23491,2777,4544
73,18,5,1/3,1,21,8,2,4,1,1,3,1,18,5,1,1,6,7,6,27,142225,4191,6644,0.9710507065644188,0.9710382452457978,1142012,31118,51182,9783,13168
74,20,4,1,1/5,23,7,4,0,1,1,1,5,20,4,1,1,15,25,17,19,130175,709,18694,0.9918571329519055,0.9918497392488081,1046862,3843,146332,5744,7813
75,3,8,27,13,6,11,30,16,1,1,1,1,3,8,27,13,29,8,9,2,146209,888,2660,0.99372374984062,0.9937080738273334,1175398,2629,17796,9977,16565
76,18,9,12,22,21,12,15,25,1,1,1,1,18,9,12,22,2,11,30,38,143993,1771,4876,0.987429547934149,0.9874169673775157,1158004,12014,35190,9938,13294
77,14,15,1/2,12,17,18,3,15,1,1,2,1,14,15,1,12,23,11,12,16,147821,4669,1048,0.9698421927444327,0.9698347488856636,1186538,35036,6656,5521,7866
78,2,6,3,1/2,5,9,6,3,1,1,1,2,2,6,3,1,6,20,9,16,145408,1953,3461,0.9865449189761448,0.9865384697138118,1167805,13096,25389,4809,6815
79,1/3,6,24,22,2,9,27,25,3,1,1,1,1,6,24,22,8,9,16,21,146860,3615,2009,0.9761844495399183,0.9761780050092524,1178793,26363,14401,4543,6810
80,14,20,1/4,24,17,23,1,27,1,1,4,1,14,20,1,24,27,4,37,39,147881,8078,988,0.9490672403303357,0.9490603112769531,1186347,62078,6847,5201,7322
81,6,9,18,16,9,12,21,19,1,1,1,1,6,9,18,16,15,42,26,10,144238,2254,4631,0.9842940683449669,0.9842887177757473,1158296,16652,34898,3315,5654
82,1/5,7,4,8,0,10,7,11,5,1,1,1,1,7,4,8,6,38,25,29,147018,7218,1851,0.953865426456053,0.9538613515442986,1179555,55192,13639,2799,4306
83,1/3,14,10,30,2,17,13,33,3,1,1,1,1,14,10,30,5,17,41,37,147529,6283,1340,0.9597683060797534,0.959762828701854,1183926,47348,9268,3678,5788
84,1/2,2,5,2,3,5,8,5,2,1,1,1,1,2,5,2,8,12,8,38,146898,3412,1971,0.9774876667856881,0.9774816736560689,1179815,24873,13379,4439,6333
85,23,13,1/3,15,26,16,2,18,1,1,3,1,23,13,1,15,25,32,19,6,147763,2757,1106,0.9818988991605786,0.9818865996649743,1186313,18184,6881,9278,12997
86,13,11,8,28,16,14,11,31,1,1,1,1,13,11,8,28,35,41,6,31,146373,2589,2496,0.9826319980633745,0.9826207300712102,1177051,19044,16143,6906,11907
87,24,5,2,19,27,8,5,22,1,1,1,1,24,5,2,19,40,24,25,12,144255,2577,4614,0.9821768151121847,0.9821714673819654,1158745,18572,34449,3482,5651
88,23,3,8,11,26,6,11,14,1,1,1,1,23,3,8,11,22,11,5,26,146489,1749,2380,0.9881172840963498,0.9881031704795581,1178250,11847,14944,9132,14914
89,1/3,30,7,24,2,33,10,27,3,1,1,1,1,30,7,24,11,29,32,26,147937,8183,932,0.9484662219543161,0.9484614325608212,1187163,62801,6031,2947,5061
90,6,16,2,13,9,19,5,16,1,1,1,1,6,16,2,13,23,3,15,6,145718,1519,3151,0.9894639519727217,0.9894540514323653,1170673,8872,22521,6635,10462
91,10,24,11,9,13,27,14,12,1,1,1,1,10,24,11,9,20,13,32,22,142487,2114,6382,0.9847991199723319,0.9847945188991898,1144130,15678,49064,2870,4862
92,3,2,2,24,6,5,5,27,1,1,1,1,3,2,2,24,28,22,16,37,145800,3826,3069,0.9745281859886374,0.9745245974922666,1170589,29650,22605,2470,3792
93,4,27,10,15,7,30,13,18,1,1,1,1,4,27,10,15,39,27,5,40,147150,4095,1719,0.9732305062227227,0.9732211337364208,1182153,31425,11041,5421,9904
94,18,8,1,23,21,11,4,26,1,1,1,1,18,8,1,23,27,23,38,34,144394,4128,4475,0.9721607115758046,0.972156585562045,1158988,32234,34206,2782,4360
95,28,3,1/3,22,31,6,2,25,1,1,3,1,28,3,1,22,25,36,6,34,148418,8687,451,0.9456973060071002,0.9456879354134653,1191259,66632,1935,6834,9902
96,2,7,5,22,5,10,8,25,1,1,1,1,2,7,5,22,2,24,33,37,146661,4931,2208,0.9678195911059398,0.9678136500246592,1177161,38058,16033,4367,6278
97,3,27,16,10,6,30,19,13,1,1,1,1,3,27,16,10,20,40,7,25,146869,4387,2000,0.9713027581958817,0.9712961944272035,1179775,33702,13419,3818,6936
98,8,24,1/2,25,11,27,3,28,1,1,2,1,8,24,1,25,6,17,34,7,146786,2460,2083,0.9835668365915864,0.9835573874522766,1178749,16866,14445,6802,9985
99,14,17,1/5,26,17,20,0,29,1,1,5,1,14,17,1,26,40,24,30,39,148179,9724,690,0.9394929011949608,0.9394877550337624,1188730,75697,4464,3887,5438
100,4,21,21,18,7,24,24,21,1,1,1,1,4,21,21,18,30,23,11,15,145825,3119,3044,0.9790691038488009,0.9790632630788639,1171459,23310,21735,3511,6172
101,21,2,16,17,24,5,19,20,1,1,1,1,21,2,16,17,18,31,40,39,140236,1776,8633,0.9865413185053389,0.9865360436427938,1126884,13114,66310,3309,5574
102,15,28,8,8,18,31,11,11,1,1,1,1,15,28,8,8,31,19,10,20,145078,2171,3791,0.9850395229811775,0.9850311526619792,1166520,15755,26674,5076,8845
103,12,1/2,30,25,15,3,33,28,1,2,1,1,12,1,30,25,6,39,37,22,142771,1881,6098,0.986421240166775,0.9864142874550565,1146891,13612,46303,4887,7347
104,1,2,13,11,4,5,16,14,1,1,1,1,1,2,13,11,39,16,25,27,144904,3518,3965,0.976238511997566,0.9762353342099043,1162768,26222,30426,2186,3358
105,17,10,1/4,8,20,13,1,11,1,1,4,1,17,10,1,8,34,1,15,17,147706,4999,1163,0.9677498822629725,0.9677377436440515,1185538,36813,7656,9548,12827
106,10,16,2,3,13,19,5,6,1,1,1,1,10,16,2,3,37,40,16,12,145183,2467,3686,0.9831292333849649,0.983123908366748,1166311,17536,26883,3516,5627
107,1/5,19,3,29,0,22,6,32,5,1,1,1,1,19,3,29,7,18,4,42,148261,7223,608,0.9543571135687603,0.9543504059574005,1190226,54555,2968,4504,7088
108,14,17,1/3,22,17,20,2,25,1,1,3,1,14,17,1,22,9,38,9,9,148239,3822,630,0.9752748011870748,0.9752625991638139,1190046,27125,3148,9477,12894
109,18,10,1/5,2,21,13,0,5,1,1,5,1,18,10,1,2,31,28,2,10,142711,2858,6158,0.9799224087616301,0.9799128772913118,1146122,20510,47072,7501,10072
110,1/4,13,16,1/3,1,16,19,2,4,1,1,3,1,13,16,1,33,20,23,19,140117,1428,8752,0.9888879698341778,0.9888820079335617,1125183,9394,68011,4350,6300
111,11,27,24,8,14,30,27,11,1,1,1,1,11,27,24,8,11,16,25,12,143417,1915,5452,0.9863431734505141,0.9863369276498687,1152248,13678,40946,4042,6600
112,18,10,15,11,21,13,18,14,1,1,1,1,18,10,15,11,13,40,33,6,141747,1089,7122,0.9915382746071433,0.9915310408343958,1138851,7041,54343,4666,7644
113,1/2,5,21,26,3,8,24,29,2,1,1,1,1,5,21,26,35,17,29,9,146089,3102,2780,0.9792501315149503,0.9792446295323818,1171857,22468,21337,3380,5814
114,4,19,1/5,1/2,7,22,0,3,1,1,5,2,4,19,1,1,34,8,28,11,132158,1180,16711,0.9888467235950508,0.9888401513093716,1061247,7603,131947,5221,6945
115,6,27,1/5,1/3,9,30,0,2,1,1,5,3,6,27,1,1,9,2,8,25,129192,1057,19677,0.9890569232912831,0.9890424822431242,1039027,5607,154167,11899,15260
116,26,13,27,24,29,16,30,27,1,1,1,1,26,13,27,24,18,1,12,23,143251,448,5618,0.996165571645536,0.9961516482417639,1152391,1739,40803,9163,14713
117,4,1/5,1,27,7,0,4,30,1,5,1,1,4,1,1,27,37,26,26,28,144893,4141,3976,0.9722359218603952,0.9722314703079352,1163533,31601,29661,3517,4704
118,18,5,1,25,21,8,4,28,1,1,1,1,18,5,1,25,42,23,8,12,147285,3577,1584,0.9765476076655589,0.9765404193168161,1182564,26002,10630,5068,7596
119,1/5,28,1,16,0,31,4,19,5,1,1,1,1,28,1,16,12,24,28,35,148001,8312,868,0.9477273012520417,0.9477221645541776,1187860,63715,5334,3366,5428
120,2,28,11,10,5,31,14,13,1,1,1,1,2,28,11,10,22,2,7,31,146978,1585,1891,0.9892903720503965,0.9892740752423792,1181569,8177,11625,11800,17221
121,21,13,20,11,24,16,23,14,1,1,1,1,21,13,20,11,11,35,34,30,141539,1814,7330,0.9865866759531288,0.986580001463439,1137439,13277,55755,4362,7053
122,6,17,9,1/2,9,20,12,3,1,1,1,2,6,17,9,1,39,6,40,19,141627,1450,7242,0.98906481636931,0.9890593806300816,1137963,10144,55231,3261,5744
123,16,13,19,28,19,16,22,31,1,1,1,1,16,13,19,28,31,10,2,12,147473,1701,1396,0.9886376358452457,0.9886118804345843,1188140,10264,5054,17273,27216
124,17,1/4,13,17,20,1,16,20,1,4,1,1,17,1,13,17,15,33,5,4,146223,936,2646,0.9934086629001885,0.9933927380012095,1176640,4501,16554,10679,16828
125,1/3,17,5,10,2,20,8,13,3,1,1,1,1,17,5,10,13,15,31,13,147613,5020,1256,0.9675878742812885,0.9675812471082703,1184719,36638,8475,4177,7003
126,3,15,26,21,6,18,29,24,1,1,1,1,3,15,26,21,34,28,30,36,144324,4553,4545,0.9694187490814556,0.9694160454068429,1158196,35754,34998,1725,2857
127,5,13,4,30,8,16,7,33,1,1,1,1,5,13,4,30,40,2,30,39,143551,1366,5318,0.9900339347198724,0.9900230935240856,1153831,7487,39363,7202,11456
128,3,16,28,1/4,6,19,31,1,1,1,1,4,3,16,28,1,30,13,39,41,141287,1831,7582,0.9864136077002357,0.9864093208097927,1133940,12721,59254,2849,4530
129,29,13,26,25,32,16,29,28,1,1,1,1,29,13,26,25,14,35,2,26,147210,1703,1659,0.9885696342245346,0.9885404928328566,1186693,10228,6501,19920,30794
130,4,1,1/3,20,7,4,2,23,1,1,3,1,4,1,1,20,15,31,3,14,148584,5283,285,0.9662929064642201,0.9662804981402712,1192629,38801,565,9055,13112
131,26,1/5,26,14,29,0,29,17,1,5,1,1,26,1,26,14,40,34,42,15,136012,725,12857,0.9929358844861907,0.9929310430443571,1093266,4563,99928,2897,5116
132,23,10,13,18,26,13,16,21,1,1,1,1,23,10,13,18,37,42,33,18,139411,1563,9458,0.9878064420588116,0.9878017283719912,1120395,11546,72799,2746,4981
133,11,22,5,1/2,14,25,8,3,1,1,1,2,11,22,5,1,15,13,13,10,144026,1038,4843,0.9923239683588476,0.992316062689364,1157223,6596,35971,5229,8354
134,15,23,7,18,18,26,10,21,1,1,1,1,15,23,7,18,38,26,10,2,145074,691,3795,0.9948358014163075,0.9948216054685072,1167143,2086,26051,9069,15001
135,1/4,1/5,30,11,1,0,33,14,4,5,1,1,1,1,30,11,17,29,10,40,143963,1284,4906,0.9906658049329119,0.9906537193086631,1157904,8579,35290,8267,12771
136,30,2,10,22,33,5,13,25,1,1,1,1,30,2,10,22,30,7,35,10,139372,1073,9497,0.9911709745040092,0.9911654886091089,1120193,7331,73001,3395,5797
137,4,3,23,8,7,6,26,11,1,1,1,1,4,3,23,8,3,41,38,39,145633,4446,3236,0.970532098939854,0.9705261938192439,1169094,34432,24100,4241,6240
138,23,1/2,11,26,26,3,14,29,1,2,1,1,23,1,11,26,40,20,26,8,140496,1099,8373,0.9912200099788007,0.9912143263002133,1129275,7256,63919,3429,6006
139,30,4,29,19,33,7,32,22,1,1,1,1,30,4,29,19,26,22,10,8,143810,967,5059,0.9927595720081702,0.9927477418939478,1156945,6067,36249,7288,12501
140,4,15,17,16,7,18,20,19,1,1,1,1,4,15,17,16,4,37,12,6,146526,1992,2343,0.9865408535208412,0.9865314658932045,1177066,13152,16128,6511,9920
141,25,13,13,17,28,16,16,20,1,1,1,1,25,13,13,17,35,15,29,24,139959,1530,8910,0.9881556038481577,0.9881504662039602,1124635,11081,68559,3055,5429
142,6,26,24,19,9,29,27,22,1,1,1,1,6,26,24,19,36,37,30,36,142660,3665,6209,0.9746141235837489,0.9746110262344289,1145699,28795,47495,1776,3273
143,27,29,26,24,30,32,29,27,1,1,1,1,27,29,26,24,28,24,4,18,146236,1498,2633,0.9897080809195117,0.9896881293717833,1178171,9547,15023,12999,21083
144,20,20,18,22,23,23,21,25,1,1,1,1,20,20,18,22,7,37,37,2,142011,561,6858,0.9951860552436848,0.9951735589107268,1142178,1601,51016,8519,13205
145,9,5,21,13,12,8,24,16,1,1,1,1,9,5,21,13,4,10,29,4,144397,1211,4472,0.9912391584396913,0.9912286759042748,1160787,6587,32407,7427,11077
146,23,1/2,22,15,26,3,25,18,1,2,1,1,23,1,22,15,41,15,27,40,139365,905,9504,0.9923314951839898,0.9923257045697248,1120136,5958,73058,3428,6119
147,25,1,8,22,28,4,11,25,1,1,1,1,25,1,8,22,7,35,35,22,142511,1705,6358,0.9875402140378434,0.9875320396096654,1145622,12053,47572,5787,8638
148,1/5,6,17,30,0,9,20,33,5,1,1,1,1,6,17,30,27,11,27,23,146302,3986,2567,0.9736614534230821,0.9736561293511986,1173809,29328,19385,3777,5626
149,8,18,1/4,26,11,21,1,29,1,1,4,1,8,18,1,26,41,41,32,6,147878,2919,991,0.9808936733492333,0.9808816719486598,1187249,18970,5945,8601,12682
150,1/2,28,20,1/3,3,31,23,2,2,1,1,3,1,28,20,1,13,30,3,25,136951,1620,11918,0.9868424845161619,0.9868353652497596,1101249,10992,91945,4796,7523
151,6,30,11,12,9,33,14,15,1,1,1,1,6,30,11,12,7,34,30,10,144898,2312,3971,0.9840727427918903,0.9840663152952261,1163822,16818,29372,4293,6792
152,1/3,20,19,6,2,23,22,9,3,1,1,1,1,20,19,6,40,7,19,40,147512,4042,1357,0.9736746395881726,0.9736657714975896,1183994,28706,9200,5957,9371
153,22,1/5,1/5,8,25,0,0,11,1,5,5,1,22,1,1,8,21,33,29,19,147443,5655,1426,0.9635952192951442,0.9635879779517293,1182828,42927,10366,6074,7652
