observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
65,8,1/2,4,22,11,3,7,25,1,2,1,1,8,1,4,22,1,42,7,3,39165,907,1640,0.9770083114931502,0.9769630841079879,319042,2818,8406,15166,19747
66,21,19,28,20,24,22,31,23,1,1,1,1,21,19,28,20,23,25,24,14,34482,430,6323,0.9843602001264066,0.9843515495043497,277622,2608,49826,1931,3777
67,2,23,14,30,5,26,17,33,1,1,1,1,2,23,14,30,34,1,2,32,39554,778,1251,0.9804801313586567,0.9804309897788704,323690,643,3758,16773,21456
68,29,1/2,6,1/3,32,3,9,2,1,2,1,3,29,1,6,1,6,4,5,42,38348,576,2457,0.9842506548752337,0.9842235395152835,311121,2068,16327,7392,11839
69,1/4,1/5,3,1/3,1,0,6,2,4,5,1,3,1,1,3,1,37,39,20,28,34179,730,6626,0.9757923334395374,0.9757855929627798,274834,4722,52614,2600,2943
70,3,2,12,19,6,5,15,22,1,1,1,1,3,2,12,19,3,7,42,3,38538,823,2267,0.9783731252798942,0.9783542139252942,311884,3805,15564,6033,8257
71,30,4,20,1/5,33,7,23,0,1,1,1,5,30,4,20,1,35,39,6,27,37599,441,3206,0.9869721461702626,0.9869473074103454,305135,1299,22313,6154,10845
72,24,29,1/3,1/2,27,32,2,3,1,1,3,2,24,29,1,1,3,29,41,25,35848,949,4957,0.9720922110054028,0.9720656934247369,289939,5877,37509,8447,11578
73,17,29,30,27,20,32,33,30,1,1,1,1,17,29,30,27,28,42,31,1,33962,229,6843,0.989474199435485,0.989459680957005,273683,29,53765,3729,6339
74,12,22,1/4,30,15,25,1,33,1,1,4,1,12,22,1,30,39,21,9,42,40278,6627,527,0.8609537652566104,0.8609424990638919,324982,51199,2466,3705,4919
75,2,8,29,5,5,11,32,8,1,1,1,1,2,8,29,5,12,1,27,6,37956,511,2849,0.9855179032117353,0.9854876019859442,307816,462,19632,10024,13230
76,21,7,8,26,24,10,11,29,1,1,1,1,21,7,8,26,2,22,20,41,37826,881,2979,0.976181038149153,0.9761472441516815,307560,3488,19888,10558,14755
77,2,1/2,7,2,5,3,10,5,1,2,1,1,2,1,7,2,35,41,39,30,35461,1198,5344,0.9651373689779957,0.9651331776519793,284581,8673,42867,1208,1830
78,28,1/5,29,1/4,31,0,32,1,1,5,1,4,28,1,29,1,11,4,30,15,34876,212,5929,0.9907295935440654,0.9907148231279561,281527,111,45921,4130,6449
79,25,27,23,29,28,30,26,32,1,1,1,1,25,27,23,29,42,38,42,5,32042,282,8763,0.9861012715726962,0.9860952640054059,257522,1537,69926,1264,2623
80,1/4,22,21,6,1,25,24,9,4,1,1,1,1,22,21,6,30,2,5,1,39584,848,1221,0.9788459094161989,0.9787969877092527,322641,44,4807,16450,21360
81,14,3,13,30,17,6,16,33,1,1,1,1,14,3,13,30,39,41,33,37,33839,681,6966,0.9767157251837889,0.976709832133603,272060,4713,55388,1240,2573
82,24,28,18,1/3,27,31,21,2,1,1,1,3,24,28,18,1,14,20,4,42,38417,657,2388,0.9823154077029566,0.9822836017224154,312945,2366,14503,8140,13887
83,1,2,25,27,4,5,28,30,1,1,1,1,1,2,25,27,3,5,41,2,38214,680,2591,0.9815520409573357,0.9815324814359256,309121,2491,18327,6462,8540
84,29,1/2,1/3,13,32,3,2,16,1,2,3,1,29,1,1,13,2,25,3,3,39985,1276,820,0.9692891572456819,0.9692329201861146,326917,5653,531,20248,24554
85,1/4,25,1/4,1/5,1,28,1,0,4,1,4,5,1,25,1,1,41,15,16,4,31201,204,9604,0.987592188142943,0.9875757847129267,250856,17,76592,6014,7162
86,29,1/5,24,29,32,0,27,32,1,5,1,1,29,1,24,29,37,42,38,34,32375,265,8430,0.9869433867934019,0.9869368616088003,260085,1418,67363,1380,2849
87,28,30,28,15,31,33,31,18,1,1,1,1,28,30,28,15,10,5,33,41,35143,373,5662,0.9865593465570783,0.9865463145106119,283754,1683,43694,3408,5690
88,28,6,4,1/5,31,9,7,0,1,1,1,5,28,6,4,1,14,31,29,1,34961,189,5844,0.9914329710093552,0.9914183082393239,282381,4,45067,4270,6402
89,3,25,29,1/5,6,28,32,0,1,1,1,5,3,25,29,1,42,41,7,7,34425,295,6380,0.9880401932167489,0.9880252464442989,278034,797,49414,4190,6526
90,1/2,27,9,25,3,30,12,28,2,1,1,1,1,27,9,25,33,8,1,31,40285,2685,520,0.9384602124085942,0.9384277697129532,327418,17605,30,9602,14165
91,20,16,30,30,23,19,33,33,1,1,1,1,20,16,30,30,2,10,42,36,37177,793,3628,0.9776551738646793,0.9776226120712498,301941,2886,25507,10243,14217
92,5,1/3,30,29,8,2,33,32,1,3,1,1,5,1,30,29,41,37,14,35,36506,763,4299,0.9776720339627614,0.9776629779501553,293911,4576,33537,2155,3954
93,30,1/5,11,28,33,0,14,31,1,5,1,1,30,1,11,28,29,17,38,5,33300,257,7505,0.9880730972323272,0.9880656375881547,267817,1239,59631,1725,3257
94,19,30,19,1/5,22,33,22,0,1,1,1,5,19,30,19,1,10,41,8,29,37124,452,3681,0.9862759819322656,0.986257024770824,300216,1943,27232,4615,8277
95,1,4,5,3,4,7,8,6,1,1,1,1,1,4,5,3,7,1,10,4,38713,543,2092,0.9853900707053584,0.9853579761417144,314294,520,13154,11092,14013
96,30,6,6,24,33,9,9,27,1,1,1,1,30,6,6,24,3,37,37,25,36913,682,3892,0.980185452691507,0.9801579594251127,299416,2642,28032,8351,12004
97,21,27,19,6,24,30,22,9,1,1,1,1,21,27,19,6,36,1,42,40,32804,200,8001,0.9892635770424748,0.9892529086290406,264020,215,63428,2736,4658
98,11,1/3,22,1/5,14,2,25,0,1,3,1,5,11,1,22,1,35,11,5,7,38040,438,2765,0.9874225623459749,0.987396150121045,309232,740,18216,6875,11532
99,21,30,19,22,24,33,22,25,1,1,1,1,21,30,19,22,2,3,12,3,38078,644,2727,0.9823117837686122,0.9822756582028976,310177,1529,17271,11239,15773
100,1/5,28,11,1/5,0,31,14,0,5,1,1,5,1,28,11,1,7,41,15,42,27697,402,13108,0.9768589841259094,0.9768512496406867,221522,2865,105926,2882,3377
101,9,30,18,22,12,33,21,25,1,1,1,1,9,30,18,22,42,38,40,41,33958,1001,6847,0.9681285622729212,0.9681239632660136,272509,7185,54939,983,2008
102,1,4,23,9,4,7,26,12,1,1,1,1,1,4,23,9,35,2,9,34,38325,655,2480,0.9822767290761599,0.9822583284678451,309998,2596,17450,5675,8034
103,30,1/2,7,6,33,3,10,9,1,2,1,1,30,1,7,6,9,20,20,5,36300,426,4505,0.9862099056770374,0.9861949085170616,293303,1929,34145,3966,6548
104,1/4,30,30,1/3,1,33,33,2,4,1,1,3,1,30,30,1,3,37,14,8,31058,302,9747,0.9844400280199943,0.9844272868469727,249233,1482,78215,4802,5563
105,1,23,1/3,1/4,4,26,2,1,1,1,3,4,1,23,1,1,15,8,38,21,36655,766,4150,0.977761820368175,0.9777504740134835,295245,4673,32203,3927,4954
106,1,4,30,29,4,7,33,32,1,1,1,1,1,4,30,29,23,1,1,35,39838,917,967,0.9774757090980469,0.9774154043909359,327383,496,65,21593,26330
107,7,30,10,25,10,33,13,28,1,1,1,1,7,30,10,25,29,1,32,6,35243,336,5562,0.9876548053555255,0.9876366498138138,284183,300,43265,5360,7927
108,27,30,29,27,30,33,32,30,1,1,1,1,27,30,29,27,9,41,13,4,36413,398,4392,0.9870461208840776,0.9870291425781978,294616,1522,32832,4281,7413
109,3,30,2,1/5,6,33,5,0,1,1,1,5,3,30,2,1,7,20,26,41,36165,822,4640,0.9757615067819,0.9757515918910119,291027,5242,36421,3042,4329
110,27,2,13,1/2,30,5,16,3,1,1,1,2,27,2,13,1,39,28,28,10,33845,298,6960,0.9874186900313453,0.9874109303523596,272487,1512,54961,1707,3388
111,30,1/4,12,22,33,1,15,25,1,4,1,1,30,1,12,22,19,1,2,41,39252,752,1553,0.980809105042926,0.9807532573415133,321907,820,5541,16308,24384
112,28,23,19,1/2,31,26,22,3,1,1,1,2,28,23,19,1,41,40,26,3,33761,190,7044,0.990404857064405,0.9903957781483781,271505,635,55943,2080,3964
113,3,30,26,13,6,33,29,16,1,1,1,1,3,30,26,13,11,5,17,12,38011,1065,2794,0.971885356852289,0.9718737516889419,306647,6629,20801,3443,5067
114,15,25,3,1/5,18,28,6,0,1,1,1,5,15,25,3,1,4,33,8,30,37943,646,2862,0.9821314864992188,0.982108747982994,307269,2980,20179,6569,9928
115,1/5,1/2,9,24,0,3,12,27,5,2,1,1,1,1,9,24,4,35,41,1,34127,289,6678,0.9879347309414314,0.9879150798063379,275538,28,51910,6586,8580
116,23,28,28,29,26,31,31,32,1,1,1,1,23,28,28,29,37,4,11,41,36410,406,4395,0.9868337246156607,0.986818115934348,294165,1630,33283,3622,6815
117,20,21,13,1/5,23,24,16,0,1,1,1,5,20,21,13,1,1,41,26,42,37791,917,3014,0.9752531229725776,0.9752030606752728,308217,2321,19231,17111,21858
118,26,1/4,1/5,1/5,29,1,0,0,1,4,5,5,26,1,1,1,11,17,41,1,18168,75,22637,0.9718501527743306,0.9718357556839812,146063,2,181385,5262,6286
119,1/4,14,10,11,1,17,13,14,4,1,1,1,1,14,10,11,41,31,14,3,39448,1278,1357,0.9685819781091831,0.9685592991418526,319251,6372,8197,6999,9902
120,5,18,24,1/5,8,21,27,0,1,1,1,5,5,18,24,1,1,2,1,7,39678,886,1127,0.9780417571918533,0.9779757472426073,325551,1399,1897,21125,28821
121,27,18,24,12,30,21,27,15,1,1,1,1,27,18,24,12,37,5,10,40,36619,402,4186,0.9871233760002242,0.9871063198227135,295945,1603,31503,3989,7447
122,29,23,14,26,32,26,17,29,1,1,1,1,29,23,14,26,2,42,3,29,39138,917,1667,0.9767407037684053,0.9766909460865979,319669,2728,7779,14588,21725
123,27,1/5,22,1/3,30,0,25,2,1,5,1,3,27,1,22,1,7,39,40,17,35472,395,5333,0.9862713870080876,0.9862557141971966,286377,1436,41071,4299,6843
124,1/5,24,7,29,0,27,10,32,5,1,1,1,1,24,7,29,9,20,36,4,39883,1869,922,0.9556691984723861,0.955645836983114,322716,10773,4732,7364,10200
125,1/2,2,14,1/5,3,5,17,0,2,1,1,5,1,2,14,1,32,13,1,2,36831,602,3974,0.982148476124547,0.9820916916732214,301612,4,25836,18591,24793
126,22,1/4,17,26,25,1,20,29,1,4,1,1,22,1,17,26,5,41,10,40,37523,572,3282,0.9835855011376385,0.9835631680119629,303967,2288,23481,6048,9751
127,2,14,6,1/5,5,17,9,0,1,1,1,5,2,14,6,1,4,12,37,31,36604,861,4201,0.975279629540816,0.9752667074307697,295170,4924,32278,4290,5642
128,30,25,8,8,33,28,11,11,1,1,1,1,30,25,8,8,37,1,38,2,33365,202,7440,0.9897139751825476,0.9897036846755575,268357,398,59091,2645,4493
129,17,23,30,30,20,26,33,33,1,1,1,1,17,23,30,30,4,4,8,1,37951,418,2854,0.987851439387866,0.9878209114182085,308474,31,18974,8944,13329
130,1/5,1/2,26,1/5,0,3,29,0,5,2,1,5,1,1,26,1,26,26,16,3,35031,199,5774,0.9912142948092186,0.9911991464866652,283205,11,44243,4842,6614
131,28,22,24,21,31,25,27,24,1,1,1,1,28,22,24,21,8,1,36,30,35347,278,5458,0.9893194807521147,0.9893013549848502,285979,175,41469,5210,7914
132,17,4,20,30,20,7,23,33,1,1,1,1,17,4,20,30,38,34,42,40,32968,607,7837,0.9777102931232874,0.9777049062387023,265033,4047,62415,1143,2352
133,1/5,1/4,23,4,0,1,26,7,5,4,1,1,1,1,23,4,39,9,13,16,36233,452,4572,0.9854653850965802,0.9854514689780688,292507,2288,34941,4041,6076
134,9,1/4,8,22,12,1,11,25,1,4,1,1,9,1,8,22,1,31,3,2,39435,826,1370,0.9792192467796388,0.9791646060885052,322260,1422,5188,17940,23857
135,30,27,1,1/5,33,30,4,0,1,1,1,5,30,27,1,1,14,14,16,5,34104,212,6701,0.9900777395663561,0.9900599825441673,275128,25,52320,5754,7753
136,30,28,12,1,33,31,15,4,1,1,1,1,30,28,12,1,6,1,22,42,36435,335,4370,0.9887193459011634,0.9886977594270077,294833,386,32615,6254,9425
137,25,30,28,29,28,33,31,32,1,1,1,1,25,30,28,29,42,16,37,19,32450,351,8355,0.9844944401093653,0.9844881783141035,260839,2157,66609,1281,2734
138,9,1/2,23,1/5,12,3,26,0,1,2,1,5,9,1,23,1,29,37,41,40,34219,483,6586,0.9826252309466501,0.9826193653805692,274791,2975,52657,1432,2561
139,30,9,6,30,33,12,9,33,1,1,1,1,30,9,6,30,2,18,7,2,38632,637,2173,0.9830095481596306,0.982968518971511,314881,1075,12567,12936,17914
140,1/4,28,19,1/4,1,31,22,1,4,1,1,4,1,28,19,1,38,4,2,9,38708,755,2097,0.9802014898009209,0.9801720520340961,313235,2966,14213,10136,12853
141,20,5,11,11,23,8,14,14,1,1,1,1,20,5,11,11,35,35,41,32,33277,517,7528,0.9806325296411705,0.9806265083318277,267652,3431,59796,1299,2629
142,1/5,30,2,1/4,0,33,5,1,5,1,1,4,1,30,2,1,1,27,40,20,30679,387,10126,0.9813894598919157,0.9813779257291732,245792,2352,81656,4300,5036
143,29,20,16,29,32,23,19,32,1,1,1,1,29,20,16,29,18,23,22,2,34924,255,5881,0.9895861668752152,0.9895742845804756,281474,837,45974,2911,5188
144,2,1/4,25,1/4,5,1,28,1,1,4,1,4,2,1,25,1,37,4,7,24,37602,414,3203,0.9876606767532278,0.9876384764673931,304230,833,23218,6611,9693
145,9,3,2,1/5,12,6,5,0,1,1,1,5,9,3,2,1,20,41,1,4,37207,478,3598,0.9856837821942702,0.9856272290674952,304329,17,23119,19199,24692
146,29,27,17,1/3,32,30,20,2,1,1,1,3,29,27,17,1,28,1,41,32,33071,200,7734,0.9895074095616976,0.9894966976317637,266089,299,61359,2746,4677
147,9,1/3,26,30,12,2,29,33,1,3,1,1,9,1,26,30,14,4,7,38,37603,363,3202,0.9889597762183617,0.9889403083106351,304282,933,23166,5229,8500
148,21,30,7,8,24,33,10,11,1,1,1,1,21,30,7,8,4,35,3,30,39008,997,1797,0.9746882886484596,0.97465116907428,317957,4312,9491,10012,16207
149,15,1/5,30,3,18,0,33,6,1,5,1,1,15,1,30,3,42,20,34,4,33001,264,7804,0.9875867104782766,0.9875802883590689,265222,1321,62226,1466,2804
150,1/5,5,1/3,1/4,0,8,2,1,5,1,3,4,1,5,1,1,9,8,25,10,35179,520,5626,0.9826228900101448,0.9826097136721269,282884,2376,44564,5375,5753
151,28,25,21,1/3,31,28,24,2,1,1,1,3,28,25,21,1,41,3,29,21,33452,270,7353,0.9878436058004362,0.9878355850224527,269022,1191,58426,1755,3502
152,26,25,12,20,29,28,15,23,1,1,1,1,26,25,12,20,36,2,42,7,32876,256,7929,0.9876985326325668,0.987691008858816,264260,1051,63188,1753,3285
153,8,28,12,26,11,31,15,29,1,1,1,1,8,28,12,26,37,9,8,3,37710,547,3095,0.9843907114865945,0.9843738247943982,304936,2384,22512,4247,7373
