observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
32,29,25,29,1/5,32,28,32,0,1,1,1,5,29,25,29,1,2,7,4,40,25656,419,1320,0.9832514595857437,0.983205511954821,208365,1274,6960,6794,9581
33,9,3,29,21,12,6,32,24,1,1,1,1,9,3,29,21,42,13,5,26,25519,617,1457,0.9757655012082838,0.9757476276230161,205505,3668,9820,2153,3727
34,18,28,1/3,9,21,31,2,12,1,1,3,1,18,28,1,9,14,1,37,3,26270,704,706,0.9738993491519994,0.9738710688911132,211155,3731,4170,4189,5897
35,1/4,1/5,17,1/5,1,0,20,0,4,5,1,5,1,1,17,1,3,41,24,1,23333,124,3643,0.9917381365880944,0.9917213995844497,188444,2,26881,2694,3490
36,1,1/4,30,28,4,1,33,31,1,4,1,1,1,1,30,28,16,1,6,20,25002,240,1974,0.989133066526142,0.9891070402456893,201709,512,13616,3846,5427
37,29,28,1/5,1/5,32,31,0,0,1,1,5,5,29,28,1,1,40,16,26,42,18590,290,8386,0.9762670991160555,0.9762587881626698,149518,2077,65807,1558,1733
38,1/5,13,16,20,0,16,19,23,5,1,1,1,1,13,16,20,42,40,40,10,26758,2099,218,0.9284724376443908,0.9284640835296776,214094,15677,1231,895,1742
39,22,7,30,1/5,25,10,33,0,1,1,1,5,22,7,30,1,1,28,41,25,25563,482,1413,0.9807923841738024,0.9807379289656689,207197,1247,8128,8752,11355
40,11,1/4,1/5,22,14,1,0,25,1,4,5,1,11,1,1,22,4,41,14,37,26771,2595,205,0.9131188135697282,0.9131003213387672,214202,19885,1123,2860,3856
41,27,1/5,28,17,30,0,31,20,1,5,1,1,27,1,28,17,40,3,38,30,21572,87,5404,0.991117069616188,0.9911059387894088,174342,31,40983,1380,2321
42,1/5,1/4,29,26,0,1,32,29,5,4,1,1,1,1,29,26,9,28,19,21,23874,357,3102,0.9830395414623301,0.9830301610671641,192454,2379,22871,1358,1956
43,29,18,14,1/5,32,21,17,0,1,1,1,5,29,18,14,1,5,36,5,4,24908,210,2068,0.9901745804836861,0.9901423533591897,201548,10,13777,4405,6720
44,1/4,29,9,28,1,32,12,31,4,1,1,1,1,29,9,28,25,3,2,39,26737,1357,239,0.9524559306118204,0.9524271372107078,214726,8309,599,3583,6004
45,2,12,1/2,9,5,15,3,12,1,1,2,1,2,12,1,9,1,4,39,1,26441,674,535,0.9752428978519649,0.975165322559427,214112,363,1213,9039,16176
46,1/2,24,27,22,3,27,30,25,2,1,1,1,1,24,27,22,42,1,42,30,26438,759,538,0.9722505183399295,0.9721815609257726,213691,2001,1634,8826,14379
47,25,18,4,29,28,21,7,32,1,1,1,1,25,18,4,29,5,6,5,34,25668,455,1308,0.9819411279086583,0.9819164779949809,207062,2421,8263,3408,5140
48,30,1/4,27,1/5,33,1,30,0,1,4,1,5,30,1,27,1,22,21,40,3,22576,98,4400,0.9919138982181052,0.9918998803780898,182254,2,33071,1761,2923
49,24,16,27,26,27,19,30,29,1,1,1,1,24,16,27,26,39,32,1,6,26242,674,734,0.9749156673056634,0.9748292487367012,214114,1566,1211,12111,18020
50,1,1/3,1/2,4,4,2,3,7,1,3,2,1,1,1,1,4,27,2,4,2,26383,629,593,0.9767400878447818,0.976707064633579,212352,2646,2973,5420,6886
51,4,2,28,1/5,7,5,31,0,1,1,1,5,4,2,28,1,7,12,41,42,25361,537,1615,0.9784502514703182,0.9784420556138056,203465,3481,11860,1197,1709
52,24,12,2,1/3,27,15,5,2,1,1,1,3,24,12,2,1,39,42,42,4,24041,248,2935,0.9876045178151678,0.9875930129235506,193160,954,22165,1549,2399
53,4,1/5,27,16,7,0,30,19,1,5,1,1,4,1,27,16,28,37,17,7,24623,387,2353,0.9829807755260422,0.9829733038206903,197695,2515,17630,1067,1558
54,27,30,22,1/3,30,33,25,2,1,1,1,3,27,30,22,1,3,20,12,1,24994,220,1982,0.9898911808830683,0.9898544937547352,202558,2,12767,5429,7650
55,29,1/4,1/3,26,32,1,2,29,1,4,3,1,29,1,1,26,36,2,36,29,26489,2186,487,0.9248623128645558,0.9248493548749145,212028,17320,3297,2026,2702
56,30,1/5,22,25,33,0,25,28,1,5,1,1,30,1,22,25,38,38,4,40,25347,341,1629,0.98573681950831,0.9857059064064493,205243,1250,10082,4043,6446
57,26,16,3,7,29,19,6,10,1,1,1,1,26,16,3,7,1,8,14,42,26016,611,960,0.9767973093018768,0.9767399622848041,210713,2263,4612,9276,11958
58,1/3,27,23,1/2,2,30,26,3,3,1,1,2,1,27,23,1,10,2,37,1,25983,372,993,0.9854206441130761,0.9853638533975572,209989,61,5336,7553,11842
59,1/3,1/4,3,14,2,1,6,17,3,4,1,1,1,1,3,14,35,10,42,31,25032,845,1944,0.9665245503876989,0.9665180665971752,200629,6505,14696,1048,1352
60,30,5,13,1/4,33,8,16,1,1,1,1,4,30,5,13,1,42,26,33,1,22243,100,4733,0.9914127776940816,0.9913999395970167,179799,2,35526,1611,2677
61,19,1,26,16,22,4,29,19,1,1,1,1,19,1,26,16,37,5,2,42,25914,495,1062,0.9808352201372124,0.9807861600950102,210698,1368,4627,6715,10230
62,1/4,8,11,1/5,1,11,14,0,4,1,1,5,1,8,11,1,16,35,37,30,23194,344,3782,0.9825151778558345,0.9825098114641215,186212,2384,29113,756,1119
63,30,1/4,26,5,33,1,29,8,1,4,1,1,30,1,26,5,22,42,16,3,23365,179,3611,0.9895123967502152,0.9895004554496205,188554,855,26771,1431,2490
64,1/5,24,1/5,1,0,27,0,4,5,1,5,1,1,24,1,1,25,4,5,1,26128,428,848,0.9835719986146875,0.9835192890424642,211230,188,4095,6901,10991
65,26,22,4,28,29,25,7,31,1,1,1,1,26,22,4,28,2,26,22,1,25555,339,1421,0.9860840789577259,0.9860347263776377,207667,95,7658,7344,10291
66,28,4,29,29,31,7,32,32,1,1,1,1,28,4,29,29,3,22,39,37,25116,397,1860,0.9833115785369031,0.983280152294816,203342,1903,11983,4553,6553
67,29,2,28,1,32,5,31,4,1,1,1,1,29,2,28,1,37,3,5,41,25112,288,1864,0.9874360635935249,0.9874090302154317,202925,894,12400,3527,5637
68,28,18,21,20,31,21,24,23,1,1,1,1,28,18,21,20,22,41,9,1,24390,179,2586,0.9907730954936276,0.9907477070416805,197340,36,17985,3109,5294
69,1/2,5,1/5,1/5,3,8,0,0,2,1,5,5,1,5,1,1,4,40,2,33,23130,392,3846,0.9804553246396519,0.9804410430359688,185706,2669,29619,1872,2978
70,8,30,14,1/4,11,33,17,1,1,1,1,4,8,30,14,1,42,6,20,12,24232,247,2744,0.9878942995498379,0.9878848903804537,194016,1247,21309,1220,1962
71,20,1/4,30,30,23,1,33,33,1,4,1,1,20,1,30,30,2,22,14,22,25476,402,1500,0.9836308627503672,0.9835943914286714,206286,1347,9039,5480,7605
72,29,21,23,15,32,24,26,18,1,1,1,1,29,21,23,15,29,11,37,4,22370,183,4606,0.9880104904895708,0.9880021171920453,180646,1093,34679,968,1746
73,6,1/5,17,1/4,9,0,20,1,1,5,1,4,6,1,17,1,35,33,3,42,25945,502,1031,0.9806263460225766,0.9805998689460371,209273,2363,6052,3509,5521
74,1/5,1,1/4,1/3,0,4,1,2,5,1,4,3,1,1,1,1,14,38,42,10,23128,357,3848,0.9818797171873951,0.9818735067519453,185959,2260,29366,1040,1295
75,1/4,21,12,3,1,24,15,6,4,1,1,1,1,21,12,3,4,2,2,2,26648,907,328,0.9674906021111394,0.9674467597938556,214593,3994,732,5563,9142
76,28,30,27,1/2,31,33,30,3,1,1,1,2,28,30,27,1,2,39,31,41,25335,444,1641,0.9818648572604519,0.9818246500860801,205498,1771,9827,6110,8384
77,1/2,1/5,19,30,3,0,22,33,2,5,1,1,1,1,19,30,29,1,39,15,22643,199,4333,0.9877128055876898,0.9877013534488063,182613,1007,32712,1775,2388
78,19,1/3,1,1/4,22,2,4,1,1,3,1,4,19,1,1,1,35,39,37,24,23524,306,3452,0.9845594427135738,0.9845518463199424,188895,2029,26430,1099,1584
79,1,29,23,1/2,4,32,26,3,1,1,1,2,1,29,23,1,29,2,2,38,26437,778,539,0.9715834712104496,0.9715431681220169,212631,3490,2694,5193,8404
80,29,10,17,27,32,13,20,30,1,1,1,1,29,10,17,27,5,26,12,2,24931,250,2045,0.9886623653184967,0.9886362910810135,201512,690,13813,3633,5437
81,9,1/4,26,29,12,1,29,32,1,4,1,1,9,1,26,29,28,35,30,36,23961,345,3015,0.9836449173624966,0.9836389515079023,191960,2230,23365,760,1244
82,29,1/5,29,30,32,0,32,33,1,5,1,1,29,1,29,30,6,2,2,9,25710,367,1266,0.9852469708733251,0.9851895663078158,209925,22,5400,8354,11970
83,1/3,1,1,2,2,4,4,5,3,1,1,1,1,1,1,2,3,2,39,31,25815,665,1161,0.9745216293593941,0.9745066188088474,206853,4254,8472,2097,3130
84,27,12,1/4,1/3,30,15,1,2,1,1,4,3,27,12,1,1,21,11,1,40,22911,632,4065,0.9703256780760015,0.9703088355668896,184111,4578,31214,2798,3512
85,26,25,30,1/4,29,28,33,1,1,1,1,4,26,25,30,1,33,22,16,4,23261,118,3715,0.9919005378888862,0.9918839735305512,187762,23,27563,1976,3454
86,30,26,7,1/5,33,29,10,0,1,1,1,5,30,26,7,1,41,32,1,41,26277,659,699,0.9755056279884767,0.9754410250726893,213434,2291,1891,8800,13471
87,1,11,22,30,4,14,25,33,1,1,1,1,1,11,22,30,8,23,25,16,26687,2197,289,0.9251593990675953,0.925153826460651,213420,16949,1905,609,1162
88,6,29,28,1/4,9,32,31,1,1,1,1,4,6,29,28,1,39,36,39,12,23552,232,3424,0.9875946836275319,0.9875880032131832,188798,1359,26527,932,1393
89,17,1/2,30,10,20,3,33,13,1,2,1,1,17,1,30,10,42,9,3,4,25666,389,1310,0.9843741250668304,0.9843380709713,207970,1191,7355,4786,7518
90,25,15,2,1,28,18,5,4,1,1,1,1,25,15,2,1,15,2,39,1,24673,253,2303,0.9882244562822926,0.9881954374831367,198979,121,16346,3419,6051
91,21,27,17,1/3,24,30,20,2,1,1,1,3,21,27,17,1,21,1,42,40,23286,142,3690,0.9909374712753246,0.9909196312599784,187853,163,27472,2196,3720
92,24,12,7,29,27,15,10,32,1,1,1,1,24,12,7,29,2,42,31,30,25478,532,1498,0.9788192699617202,0.9787807892404464,206570,2396,8755,5790,8024
93,26,1/5,30,29,29,0,33,32,1,5,1,1,26,1,30,29,37,32,5,3,25082,267,1894,0.9881985096254995,0.9881719558177112,202794,840,12531,3468,5537
94,1/5,6,7,1,0,9,10,4,5,1,1,1,1,6,7,1,4,11,1,11,26458,1191,518,0.9573903748578824,0.9573695615066451,212336,8274,2989,2364,4340
95,14,18,7,3,17,21,10,6,1,1,1,1,14,18,7,3,42,23,28,1,23915,195,3061,0.9895594546685357,0.9895360900032758,193132,110,22193,2587,4872
96,21,30,27,14,24,33,30,17,1,1,1,1,21,30,27,14,32,7,38,28,22640,253,4336,0.985433516752805,0.9854265390048671,182661,1768,32664,807,1455
97,23,19,27,1/2,26,22,30,3,1,1,1,2,23,19,27,1,2,40,12,34,25485,486,1491,0.980527949952099,0.980489440456607,206555,2015,8770,5762,8030
98,3,1/3,17,1/5,6,2,20,0,1,3,1,5,3,1,17,1,39,35,40,40,24239,413,2737,0.9813964260148804,0.9813913425696473,194501,2919,20824,690,1060
99,26,22,17,28,29,25,20,31,1,1,1,1,26,22,17,28,10,2,4,4,25381,305,1595,0.98713431187237,0.9871038159966746,205603,779,9722,4062,6359
100,1/4,1/5,1/4,3,1,0,1,6,4,5,4,1,1,1,1,3,3,2,38,5,26131,831,845,0.9691687794949092,0.9691523398248536,209351,5325,5974,3166,3428
101,27,6,17,12,30,9,20,15,1,1,1,1,27,6,17,12,24,41,41,20,22847,260,4129,0.9854479610841438,0.9854398851202075,184149,1846,31176,963,1684
102,11,1/5,17,1/4,14,0,20,1,1,5,1,4,11,1,17,1,42,14,17,42,23961,194,3015,0.989656947010956,0.9896479262935188,192674,990,22651,1184,1881
103,1/2,30,1/5,1,3,33,0,4,2,1,5,1,1,30,1,1,6,8,11,28,26535,1415,441,0.9500360179473925,0.9500238992057849,212409,10153,2916,1399,2527
104,29,27,29,28,32,30,32,31,1,1,1,1,29,27,29,28,33,4,8,4,24551,250,2425,0.9881865201553663,0.9881675387626941,197987,1101,17338,2378,3958
105,1/5,1/2,30,1,0,3,33,4,5,2,1,1,1,1,30,1,11,1,38,4,23511,200,3465,0.9888418298894276,0.9888234479596367,190002,384,25323,2520,3833
106,30,1/4,27,26,33,1,30,29,1,4,1,1,30,1,27,26,18,39,40,9,23070,196,3906,0.9884234068259912,0.9884134557421623,186055,1230,29270,1226,2075
107,24,28,14,1/2,27,31,17,3,1,1,1,2,24,28,14,1,1,6,9,40,25842,545,1134,0.9789088738191689,0.9788520543294317,209574,1702,5751,9115,11848
108,2,6,1/3,1/5,5,9,2,0,1,1,3,5,2,6,1,1,38,13,36,22,24360,354,2616,0.9838751108677004,0.9838677110978942,195248,2249,20077,1077,1543
109,5,1/4,30,5,8,1,33,8,1,4,1,1,5,1,30,5,10,8,9,4,25225,272,1751,0.9881856480578283,0.988171543895158,202673,1118,12652,2097,2941
110,26,25,2,10,29,28,5,13,1,1,1,1,26,25,2,10,41,30,6,3,26228,620,748,0.9768138914048722,0.9767971735840396,210411,3496,4914,2353,3486
111,29,3,30,27,32,6,33,30,1,1,1,1,29,3,30,27,26,32,11,42,24069,290,2907,0.9859761897544338,0.9859618458066111,193997,1776,21328,1728,2991
112,30,13,1,27,33,16,4,30,1,1,1,1,30,13,1,27,2,39,42,3,25789,446,1187,0.9824448320026574,0.9824020495357477,208720,1635,6605,6592,8921
113,26,20,13,30,29,23,16,33,1,1,1,1,26,20,13,30,37,2,1,5,26288,626,688,0.9766957307458525,0.9766157863760079,214273,1086,1052,11213,16670
114,15,23,22,2,18,26,25,5,1,1,1,1,15,23,22,2,11,2,41,3,24522,282,2454,0.9869024736552338,0.9868864512113434,197638,1027,17687,2083,3341
115,3,11,1/4,1/5,6,14,1,0,1,1,4,5,3,11,1,1,40,28,15,17,22729,265,4247,0.9850634750303812,0.9850560177121384,182477,1703,32848,1281,1555
116,30,25,25,27,33,28,28,30,1,1,1,1,30,25,25,27,39,37,32,33,22042,227,4934,0.9856397625735922,0.9856328231912788,178145,1568,37180,768,1447
117,1/2,30,28,7,3,33,31,10,2,1,1,1,1,30,28,7,6,3,30,32,26695,1323,281,0.9534895682276344,0.9534622471073582,214307,7924,1018,3383,5697
118,13,1/5,18,1,16,0,21,4,1,5,1,1,13,1,18,1,24,7,23,4,23517,165,3459,0.9902778690139921,0.9902680713926608,189270,571,26055,1325,2043
119,7,12,1/4,1/5,10,15,1,0,1,1,4,5,7,12,1,1,4,40,35,42,23424,366,3552,0.9819851997927368,0.9819705537156219,187960,2530,27365,2216,3054
120,30,23,1,21,33,26,4,24,1,1,1,1,30,23,1,21,12,1,2,20,26556,1170,420,0.958319800801126,0.9582905709910359,213592,7659,1733,4261,6095
121,28,26,13,1/2,31,29,16,3,1,1,1,2,28,26,13,1,41,41,1,36,26294,701,682,0.9740459395242459,0.97396692072509,214185,2074,1140,10913,16477
122,29,1/3,14,1/5,32,2,17,0,1,3,1,5,29,1,14,1,8,7,26,35,24274,199,2702,0.9898438449361541,0.9898263885770519,195965,793,19360,2380,3640
123,26,1,12,20,29,4,15,23,1,1,1,1,26,1,12,20,39,42,41,1,22388,135,4588,0.9900911283624757,0.9900737631217315,180800,41,34525,1903,3621
124,4,29,30,29,7,32,33,32,1,1,1,1,4,29,30,29,27,37,7,5,26031,809,945,0.9697601435323993,0.9697468450478414,208771,5260,6554,1640,2773
125,2,1/2,3,1/4,5,3,6,1,1,2,1,4,2,1,3,1,42,6,2,5,25714,402,1262,0.9839591018321521,0.9839326631212371,207224,1300,8101,3983,5513
126,29,17,17,1/4,32,20,20,1,1,1,1,4,29,17,17,1,17,25,30,39,23263,207,3713,0.9882277575475401,0.988217398828952,187681,1339,27644,1290,2160
127,22,25,14,30,25,28,17,33,1,1,1,1,22,25,14,30,7,40,1,24,26273,745,703,0.9724560242453316,0.9723773123711709,214260,2446,1065,10705,16413
128,11,1/5,12,13,14,0,15,16,1,5,1,1,11,1,12,13,39,39,42,7,23191,288,3785,0.9848001651029729,0.984794808302666,186372,1856,28953,660,1117
129,22,4,1/5,1/3,25,7,0,2,1,1,5,3,22,4,1,1,3,3,5,2,23914,194,3062,0.9895983341444118,0.9895515424697523,192706,35,22619,7720,9757
130,1/4,26,20,26,1,29,23,29,4,1,1,1,1,26,20,26,33,5,7,2,26633,1049,343,0.9625963391485001,0.9625553119089068,214291,4778,1034,4670,8555
131,30,24,14,30,33,27,17,33,1,1,1,1,30,24,14,30,6,3,38,38,24559,244,2417,0.9884305450353895,0.9884093911892357,198418,973,16907,2927,4411
132,2,1/4,30,21,5,1,33,24,1,4,1,1,2,1,30,21,39,1,6,37,24971,237,2005,0.9892106280621914,0.9891849326852491,201523,417,13802,3751,5358
133,28,1/2,11,4,31,3,14,7,1,2,1,1,28,1,11,4,1,39,29,4,25673,483,1303,0.9809188305237578,0.9808604236563111,208330,1221,6995,9493,12179
134,22,23,30,18,25,26,33,21,1,1,1,1,22,23,30,18,30,35,1,1,26196,540,780,0.9796266379465088,0.9795353229647326,214113,41,1212,13164,19041
135,5,28,2,1/5,8,31,5,0,1,1,1,5,5,28,2,1,42,11,23,7,24191,236,2785,0.9882759933621973,0.9882649776322913,194399,906,20926,1622,2297
136,17,1/5,14,28,20,0,17,31,1,5,1,1,17,1,14,28,11,2,42,34,23848,137,3128,0.9918144531753618,0.9917972557842242,192540,28,22785,2392,3586
137,23,30,30,27,26,33,33,30,1,1,1,1,23,30,30,27,33,35,38,41,22434,309,4542,0.9827551312749535,0.9827486570758359,181075,2271,34250,734,1350
138,30,9,6,30,33,12,9,33,1,1,1,1,30,9,6,30,2,18,7,2,25748,400,1228,0.9840792277798671,0.9840346996770473,208871,866,6454,6831,9285
139,26,13,28,1/5,29,16,31,0,1,1,1,5,26,13,28,1,37,38,3,4,25264,261,1712,0.9886507093600145,0.9886075240540487,205284,7,10041,5909,9005
140,1/2,30,1/3,1/5,3,33,2,0,2,1,3,5,1,30,1,1,21,10,22,1,23139,138,3837,0.9909220084124949,0.9909013677065674,186882,6,28443,2875,4304
141,13,2,17,21,16,5,20,24,1,1,1,1,13,2,17,21,36,1,42,38,23217,172,3759,0.9896107283913466,0.9895935118173969,187419,190,27906,2085,3590
142,30,18,27,27,33,21,30,30,1,1,1,1,30,18,27,27,1,9,14,31,25690,517,1286,0.979697495040496,0.9796377549676013,208521,1514,6804,9708,12457
143,6,1/5,28,1/4,9,0,31,1,1,5,1,4,6,1,28,1,31,41,9,25,25136,381,1840,0.9839435876518524,0.9839326966102258,201969,2326,13356,1428,2271
144,26,30,8,1/3,29,33,11,2,1,1,1,3,26,30,8,1,7,27,22,1,24387,163,2589,0.9914011086845875,0.9913770006853548,197167,2,18158,3321,5027
145,1/5,1/5,8,29,0,0,11,32,5,5,1,1,1,1,8,29,1,38,23,8,24667,554,2309,0.9766749418952253,0.9766658204680241,198104,3763,17221,1394,1902
146,15,21,27,28,18,24,30,31,1,1,1,1,15,21,27,28,41,5,41,41,22945,333,4031,0.9825727690523622,0.982566040680983,184519,2103,30806,756,1403
147,10,1/4,27,9,13,1,30,12,1,4,1,1,10,1,27,9,1,1,4,36,25721,337,1255,0.9863723311075625,0.9863211513646122,208604,51,6721,8398,10672
148,30,14,13,17,33,17,16,20,1,1,1,1,30,14,13,17,9,8,21,2,24259,200,2717,0.9897859346681714,0.9897677014051751,195963,663,19362,2415,3802
149,1/5,1/4,4,1/5,0,1,7,0,5,4,1,5,1,1,4,1,29,33,36,29,24208,393,2768,0.9821287299429986,0.9821229415294171,194342,2629,20983,985,1207
150,6,30,23,4,9,33,26,7,1,1,1,1,6,30,23,4,42,24,3,8,26070,764,906,0.971425845963981,0.9714020784596649,210081,4618,5244,2971,4956
151,20,24,16,1/5,23,27,19,0,1,1,1,5,20,24,16,1,27,25,38,2,22608,97,4368,0.991995759621806,0.9919824803200603,182558,2,32767,1722,2769
152,23,22,19,1/5,26,25,22,0,1,1,1,5,23,22,19,1,12,3,41,4,23819,129,3157,0.9921044827344915,0.9920853239008065,192235,7,23090,2489,3995
153,11,27,23,1/5,14,30,26,0,1,1,1,5,11,27,23,1,16,9,27,1,23589,129,3387,0.9918362404323058,0.9918204337950528,190274,2,25051,2259,3296
