observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
123,11,9,9,1/5,14,12,12,0,1,1,1,5,11,9,9,1,7,40,40,42,3547,122,568,0.9644037934484709,0.964376747502181,28755,521,3043,416,850
124,30,1/4,20,1,33,1,23,4,1,4,1,1,30,1,20,1,38,37,3,17,3618,140,497,0.9609204438613174,0.9608616746109674,29820,317,1978,1032,1847
125,11,24,6,30,14,27,9,33,1,1,1,1,11,24,6,30,5,9,34,3,3625,139,490,0.9612783809155082,0.9612465621551671,29538,572,2260,522,1000
126,21,27,28,24,24,30,31,27,1,1,1,1,21,27,28,24,7,3,10,42,3478,98,637,0.9696719620383744,0.9696389978026609,28233,354,3565,519,1036
127,22,4,1/5,1/3,25,7,0,2,1,1,5,3,22,4,1,1,3,3,5,2,3467,301,648,0.9184251935130096,0.9183350191462029,28641,1,3157,2125,2834
128,12,27,1/5,30,15,30,0,33,1,1,5,1,12,27,1,30,12,41,11,9,3884,660,231,0.8563705235678284,0.8563387366262476,31443,3089,355,626,999
129,15,30,30,1/4,18,33,33,1,1,1,1,4,15,30,30,1,1,15,42,4,3692,197,423,0.9482422075653907,0.9481229508516322,30897,7,901,2501,3748
130,28,1/5,25,1/2,31,0,28,3,1,5,1,2,28,1,25,1,37,6,27,26,2796,32,1319,0.9797669023807355,0.979746983836762,22756,170,9042,222,626
131,25,1,17,1/2,28,4,20,3,1,1,1,2,25,1,17,1,41,17,41,34,2719,43,1396,0.9748804256631267,0.9748639435452701,22081,294,9717,149,518
132,10,1/3,29,30,13,2,32,33,1,3,1,1,10,1,29,30,17,39,11,40,3525,135,590,0.9607260636123302,0.9607041404864551,28483,703,3315,295,689
133,21,27,28,1/5,24,30,31,0,1,1,1,5,21,27,28,1,8,6,5,36,3545,126,570,0.9633466308683978,0.9633070165117731,28909,372,2889,633,1245
134,28,26,12,26,31,29,15,29,1,1,1,1,28,26,12,26,1,41,10,1,3700,218,415,0.9434106590105917,0.9432661063823621,31159,4,639,3132,4543
135,11,26,13,17,14,29,16,20,1,1,1,1,11,26,13,17,35,5,25,9,3309,87,806,0.9702731073956569,0.9702549388835021,26742,558,5056,203,571
136,10,30,6,3,13,33,9,6,1,1,1,1,10,30,6,3,42,41,6,42,3634,126,481,0.9646677815826497,0.9646414674678475,29579,756,2219,380,827
137,29,1/5,25,1/5,32,0,28,0,1,5,1,5,29,1,25,1,2,38,41,29,3642,159,473,0.9565884305856149,0.9565094564224483,30131,305,1667,1519,2482
138,3,1/4,24,19,6,1,27,22,1,4,1,1,3,1,24,19,39,10,37,41,3227,228,888,0.9304538377256213,0.9304349373819787,26200,455,5598,271,594
139,16,29,10,6,19,32,13,9,1,1,1,1,16,29,10,6,17,3,36,9,3338,94,777,0.9687548974652173,0.9687328788830613,27074,417,4724,295,692
140,27,1/5,29,29,30,0,32,32,1,5,1,1,27,1,29,29,29,39,1,2,3735,222,380,0.9431437113651974,0.9429745946539845,31702,241,96,3314,5315
141,26,30,8,1/4,29,33,11,1,1,1,1,4,26,30,8,1,41,38,25,26,3251,63,864,0.9762704127903137,0.9762510033465056,26319,394,5479,228,610
142,21,1/5,21,29,24,0,24,32,1,5,1,1,21,1,21,29,39,26,40,13,2706,48,1409,0.972954315012836,0.9729379283512604,21955,273,9843,148,515
143,11,14,6,1/5,14,17,9,0,1,1,1,5,11,14,6,1,11,5,16,36,3484,113,631,0.9658032466956445,0.9657796053567111,28241,485,3557,342,743
144,30,1/5,14,3,33,0,17,6,1,5,1,1,30,1,14,3,4,34,8,1,3509,98,606,0.9700980880027424,0.9700304094994969,28956,4,2842,1167,2127
145,23,30,27,14,26,33,30,17,1,1,1,1,23,30,27,14,14,3,35,1,3224,54,891,0.9785294135500829,0.97848435818544,26375,6,5423,636,1416
146,30,8,23,24,33,11,26,27,1,1,1,1,30,8,23,24,33,37,35,42,2701,37,1414,0.9766627855680989,0.9766448397872666,21884,244,9914,177,564
147,20,30,21,29,23,33,24,32,1,1,1,1,20,30,21,29,6,3,11,9,3508,105,607,0.96824765942413,0.9682121496875894,28563,362,3235,575,1116
148,27,28,28,1/5,30,31,31,0,1,1,1,5,27,28,28,1,1,5,42,33,3725,233,390,0.9403858485183557,0.9402529733751713,31160,319,638,2827,4176
149,14,22,11,1/3,17,25,14,2,1,1,1,3,14,22,11,1,19,40,40,1,3282,71,833,0.9743961237916537,0.9743566685288307,26641,1,5157,618,1240
150,11,2,8,20,14,5,11,23,1,1,1,1,11,2,8,20,39,17,13,5,3494,92,621,0.9714784600926436,0.9714571733419755,28320,599,3478,276,669
151,27,15,6,1/2,30,18,9,3,1,1,1,2,27,15,6,1,4,19,40,16,3544,116,571,0.9659044452318006,0.9658559216222805,28965,315,2833,847,1525
152,23,13,27,6,26,16,30,9,1,1,1,1,23,13,27,6,39,2,32,27,2730,40,1385,0.9760806607315242,0.9760613785627575,22203,213,9595,194,606
153,25,12,23,8,28,15,26,11,1,1,1,1,25,12,23,8,42,6,34,18,2740,41,1375,0.9758946888534306,0.9758775385416067,22265,277,9533,163,539
