observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
17,21,5,22,6,24,8,25,9,1,1,1,1,21,5,22,6,33,32,22,32,21495,648,19979,0.9540773435148928,0.9540657252957407,176185,3858,157369,1747,3542
18,21,5,20,9,24,8,23,12,1,1,1,1,21,5,20,9,32,32,21,31,22056,674,19418,0.954603529643954,0.9545912127571906,180908,3996,152646,1874,3755
19,20,5,23,7,23,8,26,10,1,1,1,1,20,5,23,7,32,32,22,31,21786,689,19688,0.9532276991710341,0.9532163630430304,178333,4158,155221,1703,3456
20,20,5,22,5,23,8,25,8,1,1,1,1,20,5,22,5,34,32,25,32,21098,657,20376,0.9525323056446727,0.9525224619756509,172355,4076,161199,1444,3001
21,24,10,15,12,27,13,18,15,1,1,1,1,24,10,15,12,26,20,18,25,24185,795,17289,0.9555556960364885,0.9555401613425574,198322,4434,135232,2546,4736
22,24,10,13,12,27,13,16,15,1,1,1,1,24,10,13,12,24,21,18,26,25838,931,15636,0.9547317195738848,0.9547166375378427,211806,5681,121748,2537,4598
23,24,9,15,12,27,12,18,15,1,1,1,1,24,9,15,12,27,20,19,26,23932,795,17542,0.954914104813913,0.9548994262338155,196275,4454,137279,2389,4475
24,24,9,14,11,27,12,17,14,1,1,1,1,24,9,14,11,28,20,18,26,25160,892,16314,0.9544605476995073,0.9544456263898171,206274,5216,127280,2475,4549
25,23,9,13,11,26,12,16,14,1,1,1,1,23,9,13,11,27,21,17,26,26414,1000,15060,0.9537392761200497,0.9537238923120817,216315,5935,117239,2570,4690
26,25,10,8,16,28,13,11,19,1,1,1,1,25,10,8,16,21,16,11,25,32598,1730,8876,0.9456666662798672,0.9456473889580275,265662,11764,67892,3570,5877
27,25,10,9,16,28,13,12,19,1,1,1,1,25,10,9,16,21,17,9,26,32338,1633,9136,0.9477431240412814,0.947719126612903,264547,10268,69007,4418,7316
28,17,10,8,15,20,13,11,18,1,1,1,1,17,10,8,15,21,17,9,25,32936,1729,8538,0.9464046908754246,0.9463837144464361,269045,11292,64509,3712,6395
29,25,10,8,15,28,13,11,18,1,1,1,1,25,10,8,15,21,16,11,25,32598,1730,8876,0.9456666662798672,0.9456473889580275,265662,11764,67892,3570,5877
30,25,10,8,17,28,13,11,20,1,1,1,1,25,10,8,17,21,15,8,25,33652,1851,7822,0.944685959011207,0.9446614072409211,274866,12157,58688,4565,7485
31,30,20,15,19,33,23,18,22,1,1,1,1,30,20,15,19,17,26,5,34,30926,1346,10548,0.9528580812693107,0.9527994391117727,259652,4746,73902,11251,17878
32,30,17,16,19,33,20,19,22,1,1,1,1,30,17,16,19,17,26,4,21,31488,1421,9986,0.9518656118596266,0.9517908642656017,265822,4177,67732,14766,22788
33,13,17,17,3,16,20,20,6,1,1,1,1,13,17,17,3,17,25,20,36,29292,1549,12182,0.9432704550767929,0.9432606015673821,238350,10869,95204,1595,3004
34,30,17,16,2,33,20,19,5,1,1,1,1,30,17,16,2,17,25,2,21,34116,1937,7358,0.9434364026633909,0.943298899629271,292303,4397,41251,29474,41920
35,12,17,16,12,15,20,19,15,1,1,1,1,12,17,16,12,16,27,4,21,34428,2090,7046,0.940215942706581,0.9401690237323432,284837,12015,48717,8069,14304
36,22,13,18,9,25,16,21,12,1,1,1,1,22,13,18,9,29,9,20,29,22229,671,19245,0.9552035366895444,0.955190029115725,182966,3778,150588,2104,4118
37,22,7,19,9,25,10,22,12,1,1,1,1,22,7,19,9,29,23,20,28,21893,641,19581,0.9554921266715547,0.9554785436547538,180152,3614,153402,2104,4141
38,22,13,18,10,25,16,21,13,1,1,1,1,22,13,18,10,30,11,20,28,22261,674,19213,0.9551707773779725,0.9551572665240236,183192,3805,150362,2103,4119
39,22,7,19,9,25,10,22,12,1,1,1,1,22,7,19,9,29,10,15,28,23815,759,17659,0.9559649967886962,0.9559462344472084,196784,3778,136770,3040,5720
40,22,7,19,9,25,10,22,12,1,1,1,1,22,7,19,9,29,10,20,28,21893,641,19581,0.9554921266715547,0.9554785436547538,180152,3614,153402,2104,4141
41,17,1,25,3,20,4,28,6,1,1,1,1,17,1,25,3,36,2,15,18,25610,923,15864,0.9544637672733345,0.9544460676938471,209721,4955,123833,2763,5396
42,17,2,25,4,20,5,28,7,1,1,1,1,17,2,25,4,38,13,15,17,25629,966,15845,0.9530138052949921,0.952997755620709,209621,5761,123933,2471,4893
43,17,1,25,3,20,4,28,6,1,1,1,1,17,1,25,3,37,1,14,17,25604,859,15870,0.9566860788798958,0.9566553637460337,211219,2792,122335,5021,9364
44,17,1,25,4,20,4,28,7,1,1,1,1,17,1,25,4,37,7,15,15,25615,963,15859,0.9530836525782187,0.9530675963436763,209552,5689,124002,2479,4895
45,18,1,24,3,21,4,27,6,1,1,1,1,18,1,24,3,37,8,15,16,25114,896,16360,0.9542054341912088,0.9541885874454255,205682,5097,127872,2640,5136
46,15,7,11,1,18,10,14,4,1,1,1,1,15,7,11,1,24,5,29,11,27036,1251,14438,0.9469456833693277,0.9469372763970841,219864,8594,113690,1321,2563
47,10,7,11,13,13,10,14,16,1,1,1,1,10,7,11,13,24,4,29,12,31078,1823,10396,0.9396942350221301,0.9396873861114612,251699,13350,81855,1070,2088
48,8,8,27,13,11,11,30,16,1,1,1,1,8,8,27,13,30,1,12,10,33082,1831,8392,0.9440073141876177,0.9439554553381561,271612,7373,61942,9252,15810
49,19,7,11,13,22,10,14,16,1,1,1,1,19,7,11,13,24,1,12,12,29030,1175,12444,0.9539808572880129,0.953949456607058,239062,5192,94492,5408,9573
50,10,7,27,13,13,10,30,16,1,1,1,1,10,7,27,13,24,1,12,11,31838,1595,9636,0.9477338391406515,0.9476870152901729,261094,6227,72460,8150,14275
51,15,30,20,7,18,33,23,10,1,1,1,1,15,30,20,7,35,10,23,23,25381,1111,16093,0.9473477547473765,0.9473390853647625,206757,7738,126797,1268,2643
52,22,12,20,8,25,15,23,11,1,1,1,1,22,12,20,8,26,10,23,23,20917,595,20557,0.9546242020077366,0.9546122656160103,171635,3445,161919,1828,3639
53,5,12,19,8,8,15,22,11,1,1,1,1,5,12,19,8,26,11,23,23,36335,3246,5139,0.917113718062559,0.9171093620504094,292965,25333,40589,723,1328
54,15,12,19,8,18,15,22,11,1,1,1,1,15,12,19,8,35,10,23,23,25427,1111,16047,0.9474704807442936,0.947461844162976,207039,7732,126515,1268,2633
55,14,12,19,8,17,15,22,11,1,1,1,1,14,12,19,8,35,10,7,23,31336,1581,10138,0.9470462830488506,0.9470141148175621,258223,8973,75331,5411,9807
56,27,3,22,10,30,6,25,13,1,1,1,1,27,3,22,10,30,13,17,29,21470,620,20004,0.9551697506148321,0.9551516344588816,177565,2588,155989,2895,5523
57,27,15,22,6,30,18,25,9,1,1,1,1,27,15,22,6,29,23,17,29,21474,620,20000,0.9551811258985127,0.9551629769412658,177523,2576,156031,2904,5533
58,27,15,18,10,30,18,21,13,1,1,1,1,27,15,18,10,30,13,17,29,22876,711,18598,0.9553663977975956,0.9553490721528861,189213,3417,144341,2822,5282
59,27,15,22,10,30,18,25,13,1,1,1,1,27,15,22,10,30,13,18,29,21022,591,20452,0.955101766361263,0.9550849786578129,173944,2573,159610,2669,5118
60,22,15,22,10,25,18,25,13,1,1,1,1,22,15,22,10,30,14,17,29,22364,662,19110,0.9559323888564032,0.9559155617913976,184366,3347,149188,2641,5130
61,19,1/3,24,26,22,2,27,29,1,3,1,1,19,1,24,26,33,19,27,35,21132,685,20342,0.9514573073379997,0.9514487297990154,172560,4427,160994,1243,2615
62,23,1/3,24,27,26,2,27,30,1,3,1,1,23,1,24,27,32,29,14,4,23153,699,18321,0.9565600360925517,0.9565384003575075,191315,2970,142239,3533,6596
63,19,26,24,1/2,22,29,27,3,1,1,1,2,19,26,24,1,33,30,27,1,20644,528,20830,0.9567133993634269,0.9566815952265274,170536,608,163018,4399,9696
64,21,1/3,24,28,24,2,27,31,1,3,1,1,21,1,24,28,3,19,27,2,28277,1243,13197,0.9501973851342179,0.9501457854149971,235497,4055,98057,11881,15731
65,19,1/3,24,29,22,2,27,32,1,3,1,1,19,1,24,29,1,19,14,2,31225,1777,10249,0.941321811775431,0.9412219941506385,262981,4909,70573,26782,30431
66,23,22,27,1/3,26,25,30,2,1,1,1,3,23,22,27,1,39,36,34,4,16547,385,24927,0.9497303539491839,0.949720680846903,135304,1733,198250,1289,2949
67,23,27,27,22,26,30,30,25,1,1,1,1,23,27,27,22,40,30,38,6,16055,403,25419,0.9467329310922308,0.9467262265072656,131310,2442,202244,890,2044
68,20,25,27,1/2,23,28,30,3,1,1,1,2,20,25,27,1,32,30,34,6,19718,606,21756,0.9504024678266738,0.9503945889553008,160740,3764,172814,1128,2402
69,20,24,27,1/4,23,27,30,1,1,1,1,4,20,24,27,1,32,35,13,6,24542,737,16932,0.9585632877525593,0.9585383718878843,202073,2733,131481,4004,7596
70,23,24,27,1/2,26,27,30,3,1,1,1,2,23,24,27,1,40,29,13,6,23098,688,18376,0.9568446413717454,0.9568200797610705,190961,2534,142593,4030,7488
71,20,26,29,1/5,23,29,32,0,1,1,1,5,20,26,29,1,40,36,10,8,25718,819,15756,0.95834882883796,0.958315971779449,213096,2555,120458,5545,10017
72,18,25,28,1/5,21,28,31,0,1,1,1,5,18,25,28,1,40,35,14,8,24713,755,16761,0.9583094851427711,0.9582871146586897,203254,3035,130300,3540,6820
73,20,27,29,1/5,23,30,32,0,1,1,1,5,20,27,29,1,34,35,10,1,24910,687,16564,0.9612364332918893,0.9611914233530966,207808,255,125746,7792,13722
74,18,27,29,1/5,21,30,32,0,1,1,1,5,18,27,29,1,34,35,9,1,26040,762,15434,0.9610473201394774,0.9609981739572202,217700,287,115854,8640,14983
75,18,27,29,1/5,21,30,32,0,1,1,1,5,18,27,29,1,34,36,13,1,24121,625,17353,0.9617408861684108,0.9617016394173792,200109,287,133445,6583,11965
76,18,27,29,1/5,21,30,32,0,1,1,1,5,18,27,29,1,41,35,10,1,25404,717,16070,0.961251033938927,0.9612050891631895,211904,286,121650,7956,14007
77,18,27,29,1/5,21,30,32,0,1,1,1,5,18,27,29,1,41,35,10,8,26503,876,14971,0.9581394676239747,0.9581079160570568,219149,3031,114405,5266,9619
78,16,27,30,1/5,19,30,33,0,1,1,1,5,16,27,30,1,41,35,10,1,25847,748,15627,0.9611201305341472,0.9610737987031133,215218,305,118336,8067,14125
79,18,27,29,1/5,21,30,32,0,1,1,1,5,18,27,29,1,41,35,10,1,25404,717,16070,0.961251033938927,0.9612050891631895,211904,286,121650,7956,14007
80,18,27,29,1/5,21,30,32,0,1,1,1,5,18,27,29,1,41,35,10,1,25404,717,16070,0.961251033938927,0.9612050891631895,211904,286,121650,7956,14007
81,16,29,30,1/4,19,32,33,1,1,1,1,4,16,29,30,1,42,39,6,1,28720,1018,12754,0.9582046607715282,0.9581376608436911,242050,382,91504,12219,20426
82,16,29,30,1/4,19,32,33,1,1,1,1,4,16,29,30,1,42,39,6,1,28720,1018,12754,0.9582046607715282,0.9581376608436911,242050,382,91504,12219,20426
83,16,29,30,1/4,19,32,33,1,1,1,1,4,16,29,30,1,42,39,6,3,29211,1053,12263,0.9581083829153574,0.9580395625155752,246003,601,87551,12076,20981
84,13,29,30,1/4,16,32,33,1,1,1,1,4,13,29,30,1,42,39,6,1,29365,1054,12109,0.9583846005724524,0.9583187126085602,246485,403,87069,11917,20087
85,16,29,30,1/4,19,32,33,1,1,1,1,4,16,29,30,1,42,39,6,1,28720,1018,12754,0.9582046607715282,0.9581376608436911,242050,382,91504,12219,20426
86,13,27,28,1/3,16,30,31,2,1,1,1,3,13,27,28,1,38,34,8,3,29687,1089,11787,0.9579554152377092,0.9578943949861889,246836,1172,86718,9599,18603
87,13,27,28,1/3,16,30,31,2,1,1,1,3,13,27,28,1,38,34,8,3,29687,1089,11787,0.9579554152377092,0.9578943949861889,246836,1172,86718,9599,18603
88,13,27,28,1/3,16,30,31,2,1,1,1,3,13,27,28,1,38,34,8,3,29687,1089,11787,0.9579554152377092,0.9578943949861889,246836,1172,86718,9599,18603
89,14,27,28,1/3,17,30,31,2,1,1,1,3,14,27,28,1,39,34,8,3,29319,1049,12155,0.9584467141678424,0.9583864647467853,243489,1115,90065,9529,18368
90,14,27,28,1/3,17,30,31,2,1,1,1,3,14,27,28,1,38,34,8,3,29333,1052,12141,0.9583824237636238,0.9583221841829556,243724,1117,89830,9538,18365
91,18,23,26,1,21,26,29,4,1,1,1,1,18,23,26,1,34,37,10,5,27250,1025,14224,0.9548344054342518,0.9548071114755946,224398,5059,109156,4549,8321
92,18,23,26,1,21,26,29,4,1,1,1,1,18,23,26,1,36,37,10,5,27244,1022,14230,0.9549192854158547,0.954891843851364,224290,5025,109264,4572,8366
93,11,23,29,1,14,26,32,4,1,1,1,1,11,23,29,1,36,37,10,5,31565,1681,9909,0.9447611773044211,0.9447442518355266,257326,11281,76228,2593,5160
94,18,23,26,1,21,26,29,4,1,1,1,1,18,23,26,1,9,37,10,4,28394,1140,13080,0.9536892734307825,0.9536612906449028,234088,5829,99466,4892,8531
95,18,23,26,1,21,26,29,4,1,1,1,1,18,23,26,1,36,37,1,5,35912,2799,5562,0.9263725724379911,0.9261241452601491,313106,5188,20448,57281,75737
96,14,28,29,1/5,17,31,32,0,1,1,1,5,14,28,29,1,41,32,11,2,26326,759,15148,0.961758359947364,0.9617126972627748,218418,378,115136,7767,13921
97,14,30,29,1/5,17,33,32,0,1,1,1,5,14,30,29,1,39,33,11,2,26384,763,15090,0.961742451028923,0.9616967719436855,218787,378,114767,7781,13926
98,14,28,29,1/5,17,31,32,0,1,1,1,5,14,28,29,1,39,33,11,2,26384,763,15090,0.961742451028923,0.9616967719436855,218787,378,114767,7781,13926
99,14,28,29,1/5,17,31,32,0,1,1,1,5,14,28,29,1,41,33,4,2,30547,1186,10927,0.9567518233315021,0.9566666613258996,258086,381,75468,16320,25963
100,14,28,29,1/5,17,31,32,0,1,1,1,5,14,28,29,1,39,33,4,2,30555,1185,10919,0.956796811491457,0.956711787251299,258102,381,75452,16280,25921
101,12,30,29,1/5,15,33,32,0,1,1,1,5,12,30,29,1,41,41,11,2,26916,786,14558,0.9620608604647173,0.9620139710116461,223478,390,110076,8039,14295
102,12,28,29,1/5,15,31,32,0,1,1,1,5,12,28,29,1,41,41,11,2,26916,786,14558,0.9620608604647173,0.9620139710116461,223478,390,110076,8039,14295
103,12,30,29,1/5,15,33,32,0,1,1,1,5,12,30,29,1,41,31,11,2,26943,786,14531,0.9621159909869699,0.9620690916935098,223700,390,109854,8045,14298
104,15,30,29,1/5,18,33,32,0,1,1,1,5,15,30,29,1,41,31,11,2,26030,737,15444,0.9618959142149962,0.9618509108364627,216254,379,117300,7624,13720
105,12,30,29,1/5,15,33,32,0,1,1,1,5,12,30,29,1,41,41,11,2,26916,786,14558,0.9620608604647173,0.9620139710116461,223478,390,110076,8039,14295
106,11,30,1/2,1/2,14,33,3,3,1,1,2,2,11,30,1,1,41,41,12,4,32315,2001,9159,0.9377767769150496,0.9377548656491164,263322,11786,70232,4222,6680
107,11,30,28,1/2,14,33,31,3,1,1,1,2,11,30,28,1,41,42,12,4,30323,1339,11151,0.9518102694938577,0.9517889978532025,247943,7482,85611,3171,6485
108,11,30,1/2,1/2,14,33,3,3,1,1,2,2,11,30,1,1,41,41,11,4,32309,1999,9165,0.9378160256268845,0.9377940881199142,263334,11791,70220,4237,6688
109,11,30,2,1/2,14,33,5,3,1,1,1,2,11,30,2,1,41,41,12,4,36438,2332,5036,0.9385412352333912,0.9385165030559756,296816,13607,36738,4385,7540
110,11,30,1/2,1/2,14,33,3,3,1,1,2,2,11,30,1,1,41,41,12,4,32315,2001,9159,0.9377767769150496,0.9377548656491164,263322,11786,70232,4222,6680
111,9,28,26,1/4,12,31,29,1,1,1,1,4,9,28,26,1,39,31,11,7,30543,1272,10931,0.9542248262787826,0.9542025509184603,249811,6381,83743,3516,6791
112,12,28,28,1/4,15,31,31,1,1,1,1,4,12,28,28,1,39,32,11,7,28955,1080,12519,0.9567542455040317,0.9567301759128014,237921,5252,95633,3797,7338
113,9,28,26,1/4,12,31,29,1,1,1,1,4,9,28,26,1,39,32,11,7,30540,1273,10934,0.9541895294102211,0.9541672737306766,249794,6382,83760,3512,6785
114,12,28,26,1/4,15,31,29,1,1,1,1,4,12,28,26,1,39,31,13,7,28459,1050,13015,0.9566597082858516,0.9566384300849371,233318,5256,100236,3290,6487
115,9,28,26,1/4,12,31,29,1,1,1,1,4,9,28,26,1,39,32,11,2,28980,982,12494,0.9598492857767427,0.9597958032631138,239789,576,93765,9137,16305
116,15,25,29,1/5,18,28,32,0,1,1,1,5,15,25,29,1,40,40,9,2,27023,811,14451,0.9614399362431867,0.9613896813771143,224983,379,108571,8744,15321
117,15,26,29,1/5,18,29,32,0,1,1,1,5,15,26,29,1,37,40,9,2,27090,819,14384,0.9613098512081134,0.9612595602606152,225558,379,107996,8756,15332
118,15,26,6,1/5,18,29,9,0,1,1,1,5,15,26,6,1,40,40,9,2,30205,1034,11269,0.960605781126267,0.9605486773495258,250304,486,83250,11052,17409
119,15,26,29,1/5,18,29,32,0,1,1,1,5,15,26,29,1,40,40,9,2,27023,811,14451,0.9614399362431867,0.9613896813771143,224983,379,108571,8744,15321
120,15,26,29,1/5,18,29,32,0,1,1,1,5,15,26,29,1,40,40,9,2,27023,811,14451,0.9614399362431867,0.9613896813771143,224983,379,108571,8744,15321
121,10,25,30,1/3,13,28,33,2,1,1,1,3,10,25,30,1,37,38,13,3,29909,1129,11565,0.957188466501444,0.9571312315195175,246383,1383,87171,8572,17449
122,12,25,30,1/3,15,28,33,2,1,1,1,3,12,25,30,1,37,38,7,3,30686,1168,10788,0.9575490538718858,0.9574828444552896,255503,1224,78051,10588,20185
123,15,25,30,1/3,18,28,33,2,1,1,1,3,15,25,30,1,37,40,7,3,29536,1065,11938,0.9583866293124317,0.9583226208628177,246542,1070,87012,10471,19514
124,10,25,30,1/3,13,28,33,2,1,1,1,3,10,25,30,1,37,38,7,3,31615,1265,9859,0.9565265273866418,0.9564585762212118,262385,1387,71169,10748,20716
125,10,25,30,1/3,13,28,33,2,1,1,1,3,10,25,30,1,37,38,7,3,31615,1265,9859,0.9565265273866418,0.9564585762212118,262385,1387,71169,10748,20716
126,15,29,27,1/5,18,32,30,0,1,1,1,5,15,29,27,1,40,40,9,2,27086,814,14388,0.9614688330183576,0.9614185289503409,225470,380,108084,8752,15336
127,15,29,27,1/5,18,32,30,0,1,1,1,5,15,29,27,1,40,40,9,2,27086,814,14388,0.9614688330183576,0.9614185289503409,225470,380,108084,8752,15336
128,15,29,27,1/5,18,32,30,0,1,1,1,5,15,29,27,1,40,40,9,2,27086,814,14388,0.9614688330183576,0.9614185289503409,225470,380,108084,8752,15336
129,13,29,27,1/5,16,32,30,0,1,1,1,5,13,29,27,1,40,40,9,2,27475,837,13999,0.9614967363353729,0.9614460812934856,228781,384,104773,8842,15443
130,15,29,27,1/5,18,32,30,0,1,1,1,5,15,29,27,1,40,40,9,2,27086,814,14388,0.9614688330183576,0.9614185289503409,225470,380,108084,8752,15336
131,13,29,27,1/4,16,32,30,1,1,1,1,4,13,29,27,1,42,42,14,5,27348,966,14126,0.9569866886888848,0.9569649840711183,223769,4292,109785,3393,6617
132,13,29,27,1/4,16,32,30,1,1,1,1,4,13,29,27,1,14,42,14,5,28651,1073,12823,0.9563403317867752,0.956318545165768,234872,4911,98682,3578,6642
133,12,29,27,1/4,15,32,30,1,1,1,1,4,12,29,27,1,42,42,14,5,27848,986,13626,0.9574102341955801,0.9573886181413137,228265,4551,105289,3376,6590
134,13,29,27,1/4,16,32,30,1,1,1,1,4,13,29,27,1,42,42,14,5,27348,966,14126,0.9569866886888848,0.9569649840711183,223769,4292,109785,3393,6617
135,13,29,27,1/4,16,32,30,1,1,1,1,4,13,29,27,1,42,42,16,5,26850,945,14624,0.956585619935173,0.956565696427796,219455,4282,114099,3061,6074
136,14,30,25,1/5,17,33,28,0,1,1,1,5,14,30,25,1,38,41,11,1,26183,745,15291,0.9619411791503852,0.9618962020128887,217347,319,116207,7850,13712
137,14,30,25,1/5,17,33,28,0,1,1,1,5,14,30,25,1,38,41,11,1,26183,745,15291,0.9619411791503852,0.9618962020128887,217347,319,116207,7850,13712
138,14,30,25,2,17,33,28,5,1,1,1,1,14,30,25,2,38,41,13,1,27917,1048,13557,0.9555648809967968,0.9555079707477038,230406,1652,103148,8234,17350
139,14,30,28,1/5,17,33,31,0,1,1,1,5,14,30,28,1,38,41,11,1,26085,745,15389,0.9617341521254381,0.9616892143494972,216702,318,116852,7833,13700
140,14,28,25,2,17,31,28,5,1,1,1,1,14,28,25,2,38,28,11,1,28622,1095,12852,0.9555911530862236,0.9555311857563147,236774,1654,96780,8865,18282
141,12,30,28,1/3,15,33,31,2,1,1,1,3,12,30,28,1,38,31,12,1,27896,904,13578,0.9601603663313311,0.9601086813287397,231148,591,102406,8522,15757
142,12,30,28,1/3,15,33,31,2,1,1,1,3,12,30,28,1,35,31,12,1,28010,910,13464,0.9601975655340838,0.9601457591666961,231793,596,101761,8559,15794
143,12,30,28,1/3,15,33,31,2,1,1,1,3,12,30,28,1,38,31,12,1,27896,904,13578,0.9601603663313311,0.9601086813287397,231148,591,102406,8522,15757
144,12,30,28,1/3,15,33,31,2,1,1,1,3,12,30,28,1,38,33,12,1,27896,904,13578,0.9601603663313311,0.9601086846088693,231148,591,102406,8521,15756
145,12,30,28,1/3,15,33,31,2,1,1,1,3,12,30,28,1,38,31,13,1,27714,893,13760,0.9601466723299407,0.9600959844867571,229164,593,104390,8307,15453
146,16,19,23,1/5,19,22,26,0,1,1,1,5,16,19,23,1,19,41,11,4,26762,801,14712,0.9612366124760338,0.9611900805570923,222258,592,111296,7539,14186
147,16,28,23,1/5,19,31,26,0,1,1,1,5,16,28,23,1,39,41,11,4,26413,784,15061,0.961082927560553,0.9610367925372969,219441,579,114113,7418,14065
148,16,28,29,1/5,19,31,32,0,1,1,1,5,16,28,29,1,39,41,11,4,26093,775,15381,0.9607100410454742,0.9606642733967368,216888,562,116666,7329,13953
149,16,28,25,1/5,19,31,28,0,1,1,1,5,16,28,25,1,39,41,11,4,26296,782,15178,0.9609031963844081,0.9608572548888002,218423,575,115131,7371,14006
150,16,28,23,1/5,19,31,26,0,1,1,1,5,16,28,23,1,39,41,11,4,26413,784,15061,0.961082927560553,0.9610367925372969,219441,579,114113,7418,14065
151,14,29,28,1/4,17,32,31,1,1,1,1,4,14,29,28,1,40,39,8,2,28354,929,13120,0.960279501822411,0.9602228343029106,236269,493,97285,9687,17276
152,14,29,28,1/4,17,32,31,1,1,1,1,4,14,29,28,1,40,39,8,2,28354,929,13120,0.960279501822411,0.9602228343029106,236269,493,97285,9687,17276
153,14,29,28,1/4,17,32,31,1,1,1,1,4,14,29,28,1,40,39,8,2,28354,929,13120,0.960279501822411,0.9602228343029106,236269,493,97285,9687,17276
