observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
47,19,1/5,28,19,22,0,31,22,1,5,1,1,19,1,28,19,32,28,18,25,9549,259,2065,0.9700206823972076,0.9700089889833238,76958,679,16033,682,1262
48,29,28,20,2,32,31,23,5,1,1,1,1,29,28,20,2,22,1,10,42,9922,233,1692,0.9742561502251532,0.97423068786275,80657,99,12334,1616,2748
49,10,21,6,11,13,24,9,14,1,1,1,1,10,21,6,11,5,2,41,9,10778,435,836,0.9605187407205408,0.9604945107068275,87287,828,5704,1730,2615
50,18,22,26,4,21,25,29,7,1,1,1,1,18,22,26,4,6,39,8,1,10521,344,1093,0.9670054540541435,0.9669704664702882,85499,23,7492,2282,3776
51,17,15,7,1/2,20,18,10,3,1,1,1,2,17,15,7,1,4,38,16,42,10738,483,876,0.9562858562667982,0.9562589855058924,87072,1367,5919,1898,2900
52,22,17,27,24,25,20,30,27,1,1,1,1,22,17,27,24,42,41,15,11,9668,281,1946,0.9685142702583573,0.9685004271836011,78199,814,14792,812,1494
53,12,1/5,22,12,15,0,25,15,1,5,1,1,12,1,22,12,36,1,34,5,9058,236,2556,0.9697657487902017,0.9697505065827224,73151,11,19840,1016,1645
54,23,30,25,30,26,33,28,33,1,1,1,1,23,30,25,30,4,5,3,21,10835,381,779,0.9653455643106355,0.9653034328106911,88738,781,4253,2898,4547
55,8,29,16,12,11,32,19,15,1,1,1,1,8,29,16,12,12,41,42,1,10485,532,1129,0.9506806637809255,0.9506456761970702,84799,37,8192,2164,3776
56,14,21,13,1,17,24,16,4,1,1,1,1,14,21,13,1,12,40,33,35,10293,467,1321,0.9550824527608593,0.9550698513005724,82851,1712,10140,794,1360
57,15,12,22,3,18,15,25,6,1,1,1,1,15,12,22,3,1,2,12,7,11073,620,541,0.9471047999302054,0.9470404490907257,90961,694,2030,5211,6945
58,29,1/2,29,28,32,3,32,31,1,2,1,1,29,1,29,28,25,14,26,6,8860,191,2754,0.9733846319485491,0.9733735593419,71468,521,21523,631,1195
59,12,30,22,29,15,33,25,32,1,1,1,1,12,30,22,29,36,1,18,38,9879,320,1735,0.9659440908157578,0.9659202592305682,79772,137,13219,1469,2572
60,18,2,1/2,1/5,21,5,3,0,1,1,2,5,18,2,1,1,42,6,22,26,8675,849,2939,0.9068765811536933,0.906866027430703,69784,1163,23207,927,1139
61,29,29,26,28,32,32,29,31,1,1,1,1,29,29,26,28,37,33,24,41,8894,203,2720,0.9723045169415372,0.9722936574478194,71797,585,21194,607,1172
62,18,19,10,1/5,21,22,13,0,1,1,1,5,18,19,10,1,41,23,25,3,9397,188,2217,0.976252859567943,0.9762350414737286,75900,6,17091,1118,1923
63,19,1/4,30,9,22,1,33,12,1,4,1,1,19,1,30,9,17,5,2,21,10950,472,664,0.9583540466171414,0.9582966636439381,90322,370,2669,4160,6193
64,19,21,29,30,22,24,32,33,1,1,1,1,19,21,29,30,1,12,42,1,10985,586,629,0.9492855945370926,0.9492082438088023,90693,24,2298,6307,8348
65,4,8,1/5,4,7,11,0,7,1,1,5,1,4,8,1,4,4,39,42,14,11399,1856,215,0.8621119966601574,0.8620984593561286,91699,5840,1292,939,1461
66,30,25,30,30,33,28,33,33,1,1,1,1,30,25,30,30,19,32,15,39,9482,243,2132,0.971239749333694,0.9712246368471293,76626,583,16365,914,1631
67,25,27,23,3,28,30,26,6,1,1,1,1,25,27,23,3,41,42,39,9,8368,197,3246,0.9700926735281094,0.9700851311834965,67367,673,25624,379,814
68,17,15,11,11,20,18,14,14,1,1,1,1,17,15,11,11,7,4,29,36,10475,404,1139,0.9615649412045494,0.9615452884859697,84663,960,8328,1324,2121
69,29,2,28,1,32,5,31,4,1,1,1,1,29,2,28,1,37,3,5,41,10467,289,1147,0.9715812259355657,0.971549073680275,85433,453,7558,2168,3470
70,11,1,28,28,14,4,31,31,1,1,1,1,11,1,28,28,33,28,3,2,10914,453,700,0.9597307055788195,0.9596922803907241,89222,658,3769,2615,4147
71,8,1/4,12,3,11,1,15,6,1,4,1,1,8,1,12,3,41,5,35,41,9482,314,2132,0.9643666423930776,0.9643565519590684,76287,446,16704,649,1089
72,19,27,20,22,22,30,23,25,1,1,1,1,19,27,20,22,10,38,23,10,10176,380,1438,0.962072995019457,0.9620568910944727,82065,1029,10926,1035,1738
73,27,3,28,28,30,6,31,31,1,1,1,1,27,3,28,28,18,4,1,26,11159,585,455,0.9503977379188172,0.9502960645190174,92699,581,292,7605,10973
74,15,30,1/3,8,18,33,2,11,1,1,3,1,15,30,1,8,33,39,4,42,11502,2526,112,0.8227632599222302,0.8227488886980354,92453,10547,538,1147,1551
75,26,25,18,1/5,29,28,21,0,1,1,1,5,26,25,18,1,38,7,5,5,10504,276,1110,0.9728916666975403,0.9728551965889454,85706,17,7285,2421,3936
76,30,23,6,22,33,26,9,25,1,1,1,1,30,23,6,22,2,35,29,36,10818,433,796,0.9608944899122955,0.9608412765399224,88841,695,4150,4145,5743
77,11,12,22,27,14,15,25,30,1,1,1,1,11,12,22,27,25,6,42,27,9823,388,1791,0.9593654104966667,0.9593562281090606,78879,1362,14112,531,991
78,5,29,8,1/5,8,32,11,0,1,1,1,5,5,29,8,1,33,29,8,31,10510,957,1104,0.9163081934168792,0.9162957680064051,84704,1521,8287,828,1341
79,26,15,10,1/3,29,18,13,2,1,1,1,3,26,15,10,1,40,1,30,1,9235,177,2379,0.9766244643635179,0.9766042093692627,74583,5,18408,1204,2186
80,27,1/5,20,2,30,0,23,5,1,5,1,1,27,1,20,2,2,35,8,3,10846,411,768,0.9628786574030509,0.9628275473626521,89026,563,3965,3954,5516
81,28,18,12,28,31,21,15,31,1,1,1,1,28,18,12,28,18,30,34,4,9433,236,2181,0.9716828562304927,0.9716694857104972,76093,578,16898,810,1443
82,27,1/2,9,1/4,30,3,12,1,1,2,1,4,27,1,9,1,41,41,42,38,8950,211,2664,0.971763484711283,0.9717553122936559,71936,850,21055,436,882
83,12,20,30,11,15,23,33,14,1,1,1,1,12,20,30,11,39,9,29,42,9518,379,2096,0.9583802387190449,0.958372427666823,76550,1476,16441,413,843
84,10,1/5,6,27,13,0,9,30,1,5,1,1,10,1,6,27,1,29,7,39,11095,631,519,0.9463687417688523,0.9463138698219267,90721,1237,2270,4314,5922
85,9,27,27,17,12,30,30,20,1,1,1,1,9,27,27,17,6,3,3,6,11033,516,581,0.9552132845034329,0.9551827815569149,89703,1182,3288,2114,3292
86,30,17,2,1,33,20,5,4,1,1,1,1,30,17,2,1,40,39,16,42,10939,1049,675,0.9130655430649087,0.9130546372422929,87726,4299,5265,722,1177
87,25,1/5,8,26,28,0,11,29,1,5,1,1,25,1,8,26,3,42,38,20,10707,378,907,0.9649788474329419,0.9649412376334534,87410,775,5581,2787,4059
88,27,20,28,16,30,23,31,19,1,1,1,1,27,20,28,16,20,1,39,40,9219,207,2395,0.9735199202514108,0.973500193406594,74647,61,18344,1190,2129
89,11,29,23,1/4,14,32,26,1,1,1,1,4,11,29,23,1,39,9,2,13,10930,489,684,0.9568498367314779,0.9568016546774399,89717,818,3274,3357,5200
90,26,11,5,5,29,14,8,8,1,1,1,1,26,11,5,5,2,7,13,1,10856,392,758,0.9645216661987398,0.9644619204517326,89267,24,3724,4509,6448
91,28,1/4,5,22,31,1,8,25,1,4,1,1,28,1,5,22,3,6,38,16,10658,344,956,0.9676564156945918,0.9676154053539817,87159,377,5832,3089,4426
92,11,10,10,28,14,13,13,31,1,1,1,1,11,10,10,28,41,6,10,33,10517,445,1097,0.9582653001720269,0.9582513459079152,84734,1454,8257,856,1506
93,15,30,29,3,18,33,32,6,1,1,1,1,15,30,29,3,25,39,3,42,10890,532,724,0.9531027915671846,0.9530655523988809,89009,1481,3982,2485,4019
94,22,20,15,1/5,25,23,18,0,1,1,1,5,22,20,15,1,40,23,30,1,8837,165,2777,0.976006821113644,0.975991375059013,71579,1,21412,971,1667
95,11,1/5,27,1/4,14,0,30,1,1,5,1,4,11,1,27,1,1,40,22,4,10858,519,756,0.9539841887092835,0.9539191151389933,89392,22,3599,5180,7023
96,20,29,29,29,23,32,32,32,1,1,1,1,20,29,29,29,5,36,39,40,10556,432,1058,0.9595910011526728,0.9595657148400825,85525,1109,7466,1762,2729
97,30,1/3,14,18,33,2,17,21,1,3,1,1,30,1,14,18,23,39,12,42,9951,264,1663,0.9714946236349188,0.9714781861418681,80435,717,12556,1045,1774
98,15,27,30,26,18,30,33,29,1,1,1,1,15,27,30,26,39,2,13,9,10012,341,1602,0.9647126385834951,0.9646962196220037,80787,572,12204,994,1772
99,18,26,2,1/2,21,29,5,3,1,1,1,2,18,26,2,1,5,12,42,2,10561,351,1053,0.9665899081460437,0.9665545777283424,85946,26,7045,2393,3813
100,7,1/4,8,1/4,10,1,11,1,1,4,1,4,7,1,8,1,42,35,35,7,9576,425,2038,0.9544255805191932,0.9544154252247268,77069,514,15922,646,1096
101,18,23,6,21,21,26,9,24,1,1,1,1,18,23,6,21,22,2,42,29,9735,324,1879,0.9648070881358954,0.9647936805527814,78218,650,14773,800,1447
102,30,1/5,30,26,33,0,33,29,1,5,1,1,30,1,30,26,3,27,27,34,10588,348,1026,0.9669794950664685,0.9669378268555052,86742,512,6249,3115,4497
103,12,1/5,9,1/3,15,0,12,2,1,5,1,3,12,1,9,1,37,42,34,38,9498,331,2116,0.9628270499863149,0.9628194149839058,76317,1140,16674,419,824
104,10,8,17,5,13,11,20,8,1,1,1,1,10,8,17,5,1,7,8,17,11176,706,438,0.9410068841019009,0.9409523549888213,91373,1817,1618,4232,5885
105,23,1/4,27,1/5,26,1,30,0,1,4,1,5,23,1,27,1,29,34,1,1,10972,539,642,0.9530046746911768,0.9529011203381135,91487,1,1504,7964,11176
106,25,27,28,26,28,30,31,29,1,1,1,1,25,27,28,26,1,32,41,23,11003,595,611,0.9486718766166135,0.9485983063264092,90518,941,2473,6029,7940
107,26,1/5,22,4,29,0,25,7,1,5,1,1,26,1,22,4,42,42,29,41,8753,195,2861,0.9724129349917568,0.9724037433383711,70594,620,22397,491,992
108,30,9,9,1/2,33,12,12,3,1,1,1,2,30,9,9,1,1,31,3,9,11097,567,517,0.9514704621452457,0.9513870979259803,91513,603,1478,6815,8997
109,10,1/4,16,18,13,1,19,21,1,4,1,1,10,1,16,18,19,17,4,33,10806,439,808,0.9603301701506703,0.9603033920475608,88022,895,4969,1787,2890
110,22,30,15,15,25,33,18,18,1,1,1,1,22,30,15,15,25,3,23,1,9334,193,2280,0.9754680344538571,0.9754462135428457,75576,18,17415,1230,2355
111,19,18,4,23,22,21,7,26,1,1,1,1,19,18,4,23,3,40,40,30,10783,495,831,0.9555398804755456,0.9555058472669914,87797,1213,5194,2480,3673
112,17,30,24,29,20,33,27,32,1,1,1,1,17,30,24,29,32,2,42,25,9209,276,2405,0.9665623379703976,0.9665507279485304,73996,556,18995,649,1253
113,21,1/5,16,1/4,24,0,19,1,1,5,1,4,21,1,16,1,26,10,30,36,9174,199,2440,0.9741107814759679,0.9740995884141836,74049,391,18942,673,1208
114,23,30,30,15,26,33,33,18,1,1,1,1,23,30,30,15,42,37,4,1,10624,305,990,0.9708755608762005,0.9708305940476916,87112,16,5879,2992,4853
115,27,26,13,7,30,29,16,10,1,1,1,1,27,26,13,7,2,3,1,10,11161,548,453,0.9533530934219405,0.9532578690047581,92716,602,275,6985,10277
116,30,13,17,21,33,16,20,24,1,1,1,1,30,13,17,21,31,31,39,21,8660,193,2954,0.972135847565507,0.9721263130782752,69873,622,23118,518,1029
117,13,28,12,5,16,31,15,8,1,1,1,1,13,28,12,5,40,40,12,9,10312,429,1302,0.9585014955672094,0.9584888663095837,83093,1449,9898,766,1363
118,17,1/2,26,26,20,3,29,29,1,2,1,1,17,1,26,26,42,12,15,36,9840,348,1774,0.9631459635962148,0.9631332416807928,79392,868,13599,747,1373
119,11,22,30,1/3,14,25,33,2,1,1,1,3,11,22,30,1,16,9,1,42,11230,736,384,0.939044866777713,0.9389635966246423,92683,1540,308,5667,8771
120,18,1,6,17,21,4,9,20,1,1,1,1,18,1,6,17,2,12,17,1,10862,450,752,0.9597068043583519,0.9596514876540043,89289,25,3702,4125,5970
121,26,29,11,16,29,32,14,19,1,1,1,1,26,29,11,16,4,15,42,39,10587,358,1027,0.9661099542085602,0.9660778019532694,86222,825,6769,2302,3470
122,12,21,28,1/2,15,24,31,3,1,1,1,2,12,21,28,1,38,1,36,18,9334,277,2280,0.967147650102683,0.9671260052414844,75389,133,17602,1284,2336
123,21,11,20,27,24,14,23,30,1,1,1,1,21,11,20,27,42,6,1,41,11186,609,428,0.9486591052107557,0.9485633989730329,92704,853,287,7029,10329
124,14,11,6,27,17,14,9,30,1,1,1,1,14,11,6,27,1,28,18,7,11092,683,522,0.94225342301674,0.9421931027913962,90965,1443,2026,4774,6510
125,29,1/4,25,1/5,32,1,28,0,1,4,1,5,29,1,25,1,33,37,4,5,10535,296,1079,0.9712667309568107,0.9712228204271788,86503,16,6488,2969,4739
126,30,9,25,1/5,33,12,28,0,1,1,1,5,30,9,25,1,21,33,40,32,9060,217,2554,0.9717130679319672,0.9717007537108486,73118,497,19873,725,1329
127,7,29,10,19,10,32,13,22,1,1,1,1,7,29,10,19,41,5,38,38,9759,548,1855,0.9444370249507894,0.9444285282308754,78446,1589,14545,478,917
128,19,1/5,1/4,10,22,0,1,13,1,5,4,1,19,1,1,10,1,5,35,18,11254,898,360,0.9269234443928298,0.926851069388197,91927,2858,1064,6091,7811
129,30,17,12,9,33,20,15,12,1,1,1,1,30,17,12,9,40,26,4,1,10757,314,857,0.970685426453682,0.9706412935453391,87961,29,5030,2918,4763
130,13,29,30,26,16,32,33,29,1,1,1,1,13,29,30,26,4,10,11,3,10806,453,808,0.9591606678442407,0.9591345939403825,87658,990,5333,1867,2814
131,15,29,20,30,18,32,23,33,1,1,1,1,15,29,20,30,40,14,38,33,9065,341,2549,0.9592430181076299,0.9592358463942019,72837,1266,20154,359,774
132,21,1/5,10,5,24,0,13,8,1,5,1,1,21,1,10,5,17,2,27,38,9533,216,2081,0.9741168776759347,0.9740979198908266,77149,28,15842,1259,2046
133,29,11,29,1/3,32,14,32,2,1,1,1,3,29,11,29,1,38,41,42,17,8093,172,3521,0.9713177420013009,0.9713094491285387,65494,473,27497,428,895
134,29,23,13,13,32,26,16,16,1,1,1,1,29,23,13,13,42,3,1,10,11214,596,400,0.9498495690356156,0.9497584864219245,92734,794,257,6731,9830
135,12,26,26,26,15,29,29,29,1,1,1,1,12,26,26,26,1,40,14,5,11104,682,510,0.9424097988892057,0.9423511094410756,91009,1365,1982,4631,6334
136,20,4,7,29,23,7,10,32,1,1,1,1,20,4,7,29,41,37,42,42,9265,272,2349,0.9672664101209578,0.9672587751185487,74363,1285,18628,401,824
137,25,20,2,1/2,28,23,5,3,1,1,1,2,25,20,2,1,2,1,29,38,10871,407,743,0.9633380358573362,0.9632822558640076,89327,201,3664,4346,6020
138,27,29,28,3,30,32,31,6,1,1,1,1,27,29,28,3,14,34,2,29,10946,443,668,0.9607232193794708,0.9606638998583263,90307,749,2684,4222,6402
139,14,1/2,14,9,17,3,17,12,1,2,1,1,14,1,14,9,29,7,41,11,9465,288,2149,0.966781134642531,0.9667722858229914,76171,794,16820,511,955
140,14,12,21,28,17,15,24,31,1,1,1,1,14,12,21,28,41,42,2,2,11028,493,586,0.9570540647026866,0.9570018242371738,90692,631,2299,3731,5638
141,22,29,7,23,25,32,10,26,1,1,1,1,22,29,7,23,38,41,16,37,10279,355,1335,0.9648381767665392,0.9648262331766055,82329,1415,10662,736,1289
142,30,23,29,1/2,33,26,32,3,1,1,1,2,30,23,29,1,5,22,7,37,10470,309,1144,0.9698305806941653,0.969798734209602,85193,629,7798,2199,3437
143,13,1/5,30,7,16,0,33,10,1,5,1,1,13,1,30,7,41,12,4,19,10698,395,916,0.9634869256499349,0.9634556165805898,87380,555,5611,2131,3379
144,29,16,29,27,32,19,32,30,1,1,1,1,29,16,29,27,36,22,41,4,8183,169,3431,0.9721714006016224,0.9721626629714383,66160,444,26831,459,943
145,30,1/4,20,1/4,33,1,23,1,1,4,1,4,30,1,20,1,3,1,38,10,10506,312,1108,0.9697321006616257,0.9696857810292919,86334,17,6657,3524,4999
146,9,1/2,13,27,12,3,16,30,1,2,1,1,9,1,13,27,17,42,1,35,11250,763,364,0.9371079764964989,0.9370318581168985,92750,1916,241,5251,8215
147,12,30,7,5,15,33,10,8,1,1,1,1,12,30,7,5,42,36,28,42,9963,465,1651,0.9532402322297192,0.9532324119117177,79850,2079,13141,426,844
148,23,1,29,26,26,4,32,29,1,1,1,1,23,1,29,26,41,12,30,40,8781,221,2833,0.969821873508986,0.9698131822076999,70735,759,22256,461,938
149,30,22,22,1,33,25,25,4,1,1,1,1,30,22,22,1,31,4,24,8,8912,190,2702,0.9737506883560746,0.973739309978698,72127,484,20864,643,1228
150,15,1,22,20,18,4,25,23,1,1,1,1,15,1,22,20,6,25,42,1,10531,364,1083,0.9653160857903933,0.9652808665620474,85624,27,7367,2299,3801
151,25,12,9,3,28,15,12,6,1,1,1,1,25,12,9,3,38,14,41,28,9110,242,2504,0.9694335783698191,0.969425304028616,73265,1009,19726,436,893
152,22,15,11,5,25,18,14,8,1,1,1,1,22,15,11,5,34,33,32,7,9179,228,2435,0.9712055900134798,0.9711965558783477,73891,891,19100,493,975
153,22,30,11,1/5,25,33,14,0,1,1,1,5,22,30,11,1,37,41,27,8,9315,205,2299,0.9741808096315787,0.9741693478621855,75032,397,17959,696,1237
