observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
12,3,29,1/5,15,6,32,0,18,1,1,5,1,3,29,1,15,3,39,12,30,20134,2778,516,0.8804920329771249,0.880383299088252,163890,20679,2535,5383,7542
13,2,17,18,1,5,20,21,4,1,1,1,1,2,17,18,1,22,7,26,25,18400,1327,2250,0.931859779412584,0.9318214010497917,148801,9766,17624,1532,2662
14,29,2,1/3,29,32,5,2,32,1,1,3,1,29,2,1,29,7,41,35,3,19514,1432,1136,0.9318971083205031,0.9317370927500178,159555,9380,6870,6990,11099
15,1/4,1/5,5,18,1,0,8,21,4,5,1,1,1,1,5,18,40,27,9,7,18382,927,2268,0.9506708275108062,0.9506050998789617,149497,5842,16928,3487,4559
16,21,11,9,1/4,24,14,12,1,1,1,1,4,21,11,9,1,38,9,23,13,15001,257,5649,0.9762564233390431,0.9762174106231467,121834,1271,44591,1331,2706
17,1/4,28,1/3,19,1,31,2,22,4,1,3,1,1,28,1,19,1,5,37,1,19796,1447,854,0.9324040065677114,0.9320090208406562,165436,3463,989,16574,27397
18,1,1/5,22,6,4,0,25,9,1,5,1,1,1,1,22,6,15,32,42,24,14524,504,6126,0.9592851991091407,0.9592499925118684,118940,3086,47485,1823,2442
19,6,30,29,24,9,33,32,27,1,1,1,1,6,30,29,24,7,40,2,35,19228,1143,1422,0.943632346546869,0.9434453853865795,159882,6616,6543,7847,12968
20,30,3,1/5,28,33,6,0,31,1,1,5,1,30,3,1,28,22,40,3,4,20251,2315,399,0.8989385502634981,0.8987673614281128,166048,15660,377,9052,11874
21,20,1/5,27,3,23,0,30,6,1,5,1,1,20,1,27,3,11,5,30,42,15485,216,5165,0.9800645317272553,0.9799874866593506,127041,344,39384,3196,5344
22,16,24,16,25,19,27,19,28,1,1,1,1,16,24,16,25,34,28,26,32,14368,287,6282,0.9724600504910356,0.9724268334557713,116363,1704,50062,1091,2304
23,30,30,29,18,33,33,32,21,1,1,1,1,30,30,29,18,12,3,4,8,17619,373,3031,0.976383695129331,0.9762138615028496,146902,696,19523,6824,11780
24,4,1/3,29,15,7,2,32,18,1,3,1,1,4,1,29,15,42,41,16,3,16786,497,3864,0.9674738362475893,0.967427687059273,136525,3061,29900,1604,3201
25,1/5,4,7,1/3,0,7,10,2,5,1,1,3,1,4,7,1,11,10,12,4,16922,474,3728,0.9691267665001249,0.9690412730022442,138012,1821,28413,4571,5930
26,28,1/5,27,14,31,0,30,17,1,5,1,1,28,1,27,14,34,34,1,36,18970,713,1680,0.9628297958516603,0.9623495617176965,162300,744,4125,22533,33310
27,23,28,6,3,26,31,9,6,1,1,1,1,23,28,6,3,11,41,15,1,16659,286,3991,0.978841419346499,0.9787316330081581,136833,437,29592,4035,7615
28,11,3,28,1/5,14,6,31,0,1,1,1,5,11,3,28,1,36,4,40,8,13861,178,6789,0.978109153622624,0.9780745525442237,112791,745,53634,1168,2400
29,1/4,22,1/4,29,1,25,1,32,4,1,4,1,1,22,1,29,15,1,32,19,19851,1780,799,0.9185438412540059,0.9182768506827997,164321,8524,2104,13285,18519
30,1/5,28,10,1/2,0,31,13,3,5,1,1,2,1,28,10,1,42,4,1,35,19578,1705,1072,0.920436626777005,0.92030724757802,160265,11098,6160,6480,8974
31,23,24,27,30,26,27,30,33,1,1,1,1,23,24,27,30,14,1,13,26,15448,219,5202,0.9797889977966165,0.9797110444504039,126828,467,39597,2905,5407
32,23,27,30,6,26,30,33,9,1,1,1,1,23,27,30,6,29,34,28,2,13412,164,7238,0.9777306035802495,0.9776934074209692,109176,639,57249,1225,2580
33,11,2,10,12,14,5,13,15,1,1,1,1,11,2,10,12,3,4,41,32,18162,538,2488,0.969208602380063,0.9690595149835058,149789,2219,16636,7127,10341
34,18,17,1/5,1/4,21,20,0,1,1,1,5,4,18,17,1,1,15,40,1,30,10636,629,10014,0.9286893047054408,0.9285780334041519,87106,3968,79319,6930,7718
35,19,1/5,9,30,22,0,12,33,1,5,1,1,19,1,9,30,40,18,2,8,18873,603,1777,0.9678719637651876,0.9676253734131216,158237,1715,8188,10763,17104
36,15,27,30,1,18,30,33,4,1,1,1,1,15,27,30,1,23,5,37,33,14513,284,6137,0.9731085968542437,0.9730722368876914,118354,1569,48071,1342,2522
37,25,30,21,16,28,33,24,19,1,1,1,1,25,30,21,16,9,41,2,34,18555,532,2095,0.9705381138241662,0.970261449368124,156547,1057,9878,11861,19190
38,19,23,4,1/5,22,26,7,0,1,1,1,5,19,23,4,1,3,41,34,3,17474,335,3176,0.9780687368393949,0.9778787769189774,145087,101,21338,8873,13176
39,29,10,20,26,32,13,23,29,1,1,1,1,29,10,20,26,4,1,29,1,16848,306,3802,0.9781745386648335,0.9780131678854442,139747,174,26678,7201,11193
40,13,1/3,8,26,16,2,11,29,1,3,1,1,13,1,8,26,35,33,1,4,19335,815,1315,0.9590773809523809,0.9586933233992538,163707,2168,2718,17727,26639
41,20,3,29,3,23,6,32,6,1,1,1,1,20,3,29,3,1,36,20,10,18299,606,2351,0.9661613841678152,0.9658174926998644,154011,1209,12414,18132,23853
42,23,1/3,1/5,1/4,26,2,0,1,1,3,5,4,23,1,1,1,30,34,38,34,9994,571,10656,0.9282324203330642,0.9281836472296358,81690,3721,84735,3011,3383
43,11,30,19,24,14,33,22,27,1,1,1,1,11,30,19,24,12,13,31,17,16396,478,4254,0.9673430280031531,0.9672887475614127,133920,3011,32505,2258,3765
44,11,22,30,1,14,25,33,4,1,1,1,1,11,22,30,1,38,42,3,39,18451,619,2199,0.9659400259664113,0.9657601724443098,153404,2687,13021,7265,12475
45,3,3,9,4,6,6,12,7,1,1,1,1,3,3,9,4,31,2,1,7,19657,1025,993,0.950469408201395,0.9501729202108526,164996,4253,1429,13627,20565
46,30,17,23,24,33,20,26,27,1,1,1,1,30,17,23,24,39,28,42,41,12239,154,8411,0.9745870009412223,0.9745616412341781,99607,852,66818,770,1759
47,23,25,30,20,26,28,33,23,1,1,1,1,23,25,30,20,8,38,1,32,19030,733,1620,0.962046920388216,0.9615984759950325,162394,1136,4031,20602,31105
48,8,1/5,17,6,11,0,20,9,1,5,1,1,8,1,17,6,33,7,41,9,14417,223,6233,0.976748282543597,0.9767129750265128,117228,938,49197,1354,2449
49,1/5,27,12,1/3,0,30,15,2,5,1,1,3,1,27,12,1,24,42,21,2,13302,234,7348,0.9724906932743006,0.9723968522662558,109030,184,57395,4638,6509
50,22,3,3,29,25,6,6,32,1,1,1,1,22,3,3,29,1,20,19,2,18675,646,1975,0.9652369960480847,0.9648852328347979,157088,1285,9337,18510,24399
51,19,5,30,18,22,8,33,21,1,1,1,1,19,5,30,18,36,2,40,36,12953,173,7697,0.9756351081009426,0.9756059422752743,105472,829,60953,951,2023
52,5,1/5,18,7,8,0,21,10,1,5,1,1,5,1,18,7,4,9,12,33,17889,450,2761,0.9730098416010251,0.9728927890362201,146351,1625,20074,5725,8119
53,22,29,16,22,25,32,19,25,1,1,1,1,22,29,16,22,31,36,42,3,13261,173,7389,0.976630393156149,0.9765996414477207,107897,881,58528,1037,2133
54,29,22,28,1/4,32,25,31,1,1,1,1,4,29,22,28,1,38,16,12,15,15329,217,5321,0.9796089999539881,0.9795403168133635,125918,609,40507,2427,4764
55,14,20,18,30,17,23,21,33,1,1,1,1,14,20,18,30,26,40,2,40,18814,673,1836,0.9643131357552385,0.9640616724179645,157768,2297,8657,10713,17442
56,28,2,19,4,31,5,22,7,1,1,1,1,28,2,19,4,38,42,11,27,15877,259,4773,0.9784744254382398,0.9784026426176753,130225,994,36200,2603,4979
57,18,29,24,5,21,32,27,8,1,1,1,1,18,29,24,5,2,9,18,42,18021,490,2629,0.9712845576480911,0.9710647975489013,150338,1382,16087,10806,15243
58,15,29,7,1,18,32,10,4,1,1,1,1,15,29,7,1,42,6,40,5,14281,299,6369,0.9714040839647925,0.9713769797867123,115800,1814,50625,851,1880
59,25,1/3,15,26,28,2,18,29,1,3,1,1,25,1,15,26,9,3,3,3,18182,399,2468,0.9763521096658966,0.9761441571847109,152119,447,14306,8688,14424
60,1/5,1/5,13,26,0,0,16,29,5,5,1,1,1,1,13,26,31,36,41,1,14808,325,5842,0.9714406422739376,0.9713424040455128,121514,512,44911,4214,6814
61,20,1/4,16,26,23,1,19,29,1,4,1,1,20,1,16,26,18,2,40,34,14343,159,6307,0.9807206310307859,0.9806634094973814,117196,238,49229,2233,3969
62,11,1/2,30,1/3,14,3,33,2,1,2,1,3,11,1,30,1,41,36,25,36,14663,318,5987,0.9714211514484198,0.9713909475903996,119153,1973,47272,978,2095
63,30,28,16,28,33,31,19,31,1,1,1,1,30,28,16,28,41,20,3,21,18297,461,2353,0.9734600847847182,0.9732578558985846,152636,1193,13789,8480,14027
64,18,27,1/5,1,21,30,0,4,1,1,5,1,18,27,1,1,39,4,30,2,15923,551,4727,0.9616778358111601,0.9615868638091993,129956,2757,36469,4973,6310
65,10,26,29,4,13,29,32,7,1,1,1,1,10,26,29,4,7,42,6,7,17894,555,2756,0.9676083192469375,0.9675060874773806,147102,2927,19323,4193,7091
66,7,1/5,17,22,10,0,20,25,1,5,1,1,7,1,17,22,33,8,3,41,18470,454,2180,0.9742321658019719,0.9740580935433866,153717,1134,12708,7323,12074
67,26,26,23,15,29,29,26,18,1,1,1,1,26,26,23,15,24,38,41,11,13418,178,7232,0.9767723562795004,0.9767363855750801,109469,856,56956,1292,2495
68,23,8,27,2,26,11,30,5,1,1,1,1,23,8,27,2,1,1,8,16,18463,577,2187,0.9680582208659725,0.9676934678311696,155769,492,10656,19019,25300
69,13,3,1/5,1/3,16,6,0,2,1,1,5,3,13,3,1,1,33,23,38,1,10456,161,10194,0.9665676310773309,0.9664838676333702,85832,98,80593,4829,5810
70,4,27,19,30,7,30,22,33,1,1,1,1,4,27,19,30,6,26,1,4,19739,1194,911,0.9432159079940403,0.9429446499564982,164906,6136,1519,12028,18815
71,27,23,30,6,30,26,33,9,1,1,1,1,27,23,30,6,42,1,37,34,12126,123,8524,0.9765628145883634,0.976528256761311,98968,371,67457,1063,2397
72,29,26,16,30,32,29,19,33,1,1,1,1,29,26,16,30,2,39,34,16,17532,437,3118,0.972777542887771,0.9725455859084451,146827,870,19598,11471,16089
73,15,1/5,23,1/4,18,0,26,1,1,5,1,4,15,1,23,1,15,27,41,42,15256,269,5394,0.9762278035514317,0.9761784105120153,124707,1295,41718,1994,3426
74,16,28,9,25,19,31,12,28,1,1,1,1,16,28,9,25,35,3,10,5,16858,375,3792,0.9743753952006029,0.9743058037816703,137908,1771,28517,2569,4827
75,1/5,5,14,8,0,8,17,11,5,1,1,1,1,5,14,8,9,41,1,1,19781,1210,869,0.9426625200508193,0.9422989924708763,165516,2793,909,15710,25215
76,26,1/3,15,1/2,29,2,18,3,1,3,1,2,26,1,15,1,7,2,2,35,18542,491,2108,0.9725501879326569,0.9722684486517826,156562,366,9863,12201,19542
77,18,1/3,6,25,21,2,9,28,1,3,1,1,18,1,6,25,42,31,25,42,15655,409,4995,0.9690066428484772,0.9689726905402969,126996,2711,39429,1173,2355
78,18,29,24,5,21,32,27,8,1,1,1,1,18,29,24,5,24,36,40,4,14032,213,6618,0.9762681676186766,0.9762319950746323,114388,1078,52037,1318,2509
79,30,30,21,22,33,33,24,25,1,1,1,1,30,30,21,22,39,6,6,13,17141,324,3509,0.9778819878256801,0.9777615472386152,141537,861,24888,4683,8354
80,4,1/5,21,27,7,0,24,30,1,5,1,1,4,1,21,27,1,16,33,9,17989,711,2661,0.9599765195581408,0.9597468549002589,149175,2912,17250,12212,15930
81,12,29,20,14,15,32,23,17,1,1,1,1,12,29,20,14,23,2,24,41,15172,332,5478,0.9721328743916161,0.9720896374607317,123820,1788,42605,1581,2999
82,25,1/5,14,29,28,0,17,32,1,5,1,1,25,1,14,29,38,9,39,11,12929,161,7721,0.9764220765489534,0.9763931702313732,105285,718,61140,935,2005
83,1/5,15,8,1/3,0,18,11,2,5,1,1,3,1,15,8,1,10,18,29,3,15155,305,5495,0.9737339210218583,0.9736161476012534,123732,362,42693,5746,8169
84,14,30,27,22,17,33,30,25,1,1,1,1,14,30,27,22,3,40,1,6,19215,807,1435,0.9590926878354205,0.9586956981292413,163127,2117,3298,17931,27536
85,12,1/3,5,5,15,2,8,8,1,3,1,1,12,1,5,5,36,40,5,38,18421,649,2229,0.9643694769024584,0.9642689319354737,151266,3600,15159,4117,6974
86,8,1/2,25,29,11,3,28,32,1,2,1,1,8,1,25,29,12,39,8,40,17494,613,3156,0.9634395242611189,0.9633666313226223,143398,3735,23027,2858,5056
87,29,4,30,4,32,7,33,7,1,1,1,1,29,4,30,4,26,12,34,4,13168,157,7482,0.9774709572059535,0.9774353036780852,107232,664,59193,1222,2473
88,11,24,15,1/3,14,27,18,2,1,1,1,3,11,24,15,1,1,17,39,41,18729,772,1921,0.9592818677339353,0.9589796273141089,156672,2670,9753,15867,20964
89,10,28,16,1/3,13,31,19,2,1,1,1,3,10,28,16,1,37,39,13,2,15868,206,4782,0.981595395632185,0.9815118772791963,129984,177,36441,2892,5793
90,20,30,6,17,23,33,9,20,1,1,1,1,20,30,6,17,1,7,2,2,19124,700,1526,0.9638860271807392,0.9634957270163841,161530,1282,4895,19674,27072
91,21,28,26,24,24,31,29,27,1,1,1,1,21,28,26,24,1,41,17,9,18334,608,2316,0.9661596445223902,0.9658137346581994,154231,1198,12194,18233,23993
92,22,17,15,4,25,20,18,7,1,1,1,1,22,17,15,4,1,3,30,41,18190,591,2460,0.9666081777496256,0.9662619218746509,153211,1002,13214,18297,24017
93,17,1/3,16,1/4,20,2,19,1,1,3,1,4,17,1,16,1,24,41,34,2,14034,142,6616,0.9810226570517033,0.9809639217211189,114498,79,51927,2071,4074
94,30,14,28,24,33,17,31,27,1,1,1,1,30,14,28,24,36,7,2,28,18494,525,2156,0.9707310979328794,0.970435128958513,156244,772,10181,12883,20529
95,11,26,12,30,14,29,15,33,1,1,1,1,11,26,12,30,36,2,26,1,14831,256,5819,0.9758353916829953,0.9757538052235506,121198,645,45227,2371,5659
96,22,15,22,17,25,18,25,20,1,1,1,1,22,15,22,17,33,3,42,29,12987,163,7663,0.9764661654135338,0.9764373744328816,105639,868,60786,958,1997
97,16,1/4,10,2,19,1,13,5,1,4,1,1,16,1,10,2,3,15,5,41,18308,464,2342,0.973334836115252,0.9731527767744025,151566,1362,14859,8349,12628
98,7,1/4,8,1/4,10,1,11,1,1,4,1,4,7,1,8,1,42,35,35,7,14670,235,5980,0.9767042390428698,0.9766682106699855,119716,1060,46709,1236,2499
99,27,26,29,1/3,30,29,32,2,1,1,1,3,27,26,29,1,18,41,1,6,18911,695,1739,0.9635255323311702,0.9630494791608464,161905,524,4520,22179,33020
100,30,1/4,24,16,33,1,27,19,1,4,1,1,30,1,24,16,2,27,32,1,17444,392,3206,0.9749456190043976,0.9746972985984116,146395,155,20030,12006,17224
101,18,29,28,20,21,32,31,23,1,1,1,1,18,29,28,20,41,36,33,35,13136,208,7514,0.9737496775417861,0.9737227896204459,106703,1246,59722,834,1865
102,30,29,17,27,33,32,20,30,1,1,1,1,30,29,17,27,2,14,6,38,18162,472,2488,0.9725655338454091,0.9723169106799872,151876,876,14549,11981,17245
103,20,18,5,22,23,21,8,25,1,1,1,1,20,18,5,22,4,39,40,4,17371,408,3279,0.9739061986654273,0.9737687891328302,143392,1270,23033,6389,9531
104,11,1/5,17,1/4,14,0,20,1,1,5,1,4,11,1,17,1,42,14,17,42,15442,239,5208,0.9785569168803288,0.9785126995855564,125719,1142,40706,1538,3067
105,28,1/4,30,30,31,1,33,33,1,4,1,1,28,1,30,30,25,6,29,2,13338,150,7312,0.9784876504265202,0.9784481186944479,108769,433,57656,1371,2742
106,26,1/3,29,28,29,2,32,31,1,3,1,1,26,1,29,28,38,9,42,33,12154,136,8496,0.9756606621070547,0.9756344229559345,99011,579,67414,825,1820
107,18,1/5,23,24,21,0,26,27,1,5,1,1,18,1,23,24,15,39,8,42,16661,328,3989,0.976484888836271,0.9763939168343103,137372,1134,29053,3455,6310
108,29,27,27,24,32,30,30,27,1,1,1,1,29,27,27,24,29,41,30,10,12986,162,7664,0.9765348878481338,0.9765018870696095,105622,764,60803,1088,2289
109,10,26,16,21,13,29,19,24,1,1,1,1,10,26,16,21,32,4,4,24,18243,564,2407,0.9681137516411181,0.9679795282911571,150894,2632,15531,5291,9310
110,13,15,14,2,16,18,17,5,1,1,1,1,13,15,14,2,2,35,18,4,18308,537,2342,0.9696468955728216,0.969442273445432,152380,1802,14045,10032,14193
111,26,13,29,21,29,16,32,24,1,1,1,1,26,13,29,21,15,29,22,42,14745,228,5905,0.977361277005861,0.9773059873660005,120944,956,45481,2119,3835
112,21,25,19,1,24,28,22,4,1,1,1,1,21,25,19,1,30,40,4,16,17885,414,2765,0.974870843921461,0.9747132215922317,148546,1128,17879,6360,10933
113,7,1/2,1/2,1/4,10,3,3,1,1,2,2,4,7,1,1,1,41,40,41,32,13351,563,7299,0.9503356889453275,0.9503025439956432,108021,3987,58404,1657,2299
114,1,23,7,1/4,4,26,10,1,1,1,1,4,1,23,7,1,8,8,41,1,14791,242,5859,0.9766040247363217,0.9764935896277608,120593,103,45832,5433,7660
115,9,1/3,19,28,12,2,22,31,1,3,1,1,9,1,19,28,40,10,9,9,16849,354,3801,0.9755128839030243,0.9754425716282917,138476,1619,27949,2585,4877
116,28,26,25,24,31,29,28,27,1,1,1,1,28,26,25,24,34,33,23,41,13621,183,7029,0.9770517297280237,0.9770139568841034,110804,874,55621,1234,2620
117,10,1/5,16,15,13,0,19,18,1,5,1,1,10,1,16,15,1,15,34,24,18480,635,2170,0.9652297905012615,0.964930548841563,154354,1697,12071,15762,20756
118,22,5,23,1/5,25,8,26,0,1,1,1,5,22,5,23,1,40,37,42,3,12229,99,8421,0.9787553503798487,0.9787142183479004,99864,58,66561,1281,2853
119,24,1,15,1/4,27,4,18,1,1,1,1,4,24,1,15,1,31,7,7,41,17049,324,3601,0.9776621207968099,0.9775610135623011,140334,1058,26091,3871,7013
120,28,25,10,26,31,28,13,29,1,1,1,1,28,25,10,26,12,2,1,8,19186,722,1464,0.9630153130778544,0.962589993738735,163170,1170,3255,19739,29501
121,25,16,26,30,28,19,29,33,1,1,1,1,25,16,26,30,4,41,40,37,16982,366,3668,0.975190133937903,0.9750500139874979,140376,1068,26049,6511,9719
122,28,28,30,25,31,31,33,28,1,1,1,1,28,28,30,25,38,12,10,34,15812,249,4838,0.9789027028164812,0.9788226734055645,130140,777,36285,2891,5551
123,7,22,5,17,10,25,8,20,1,1,1,1,7,22,5,17,39,39,38,1,15441,366,5209,0.9708963735847775,0.9707900617713927,126208,1162,40217,3084,7374
124,21,1/5,12,1/3,24,0,15,2,1,5,1,3,21,1,12,1,14,18,42,2,14886,188,5764,0.9802759470864352,0.9802011222543946,122549,120,43876,2849,5190
125,8,1/5,22,1/4,11,0,25,1,1,5,1,4,8,1,22,1,25,42,3,33,18558,582,2092,0.968065017579368,0.9678992639967147,154151,2392,12274,6783,11497
126,22,1/5,18,25,25,0,21,28,1,5,1,1,22,1,18,25,37,9,12,25,15697,229,4953,0.9798083453179931,0.9797415940709125,128648,657,37777,2408,4630
127,18,29,10,1/5,21,32,13,0,1,1,1,5,18,29,10,1,41,42,6,29,17607,397,3043,0.9750832367867832,0.9749791307921464,144806,1570,21619,4120,7221
128,26,30,25,1/2,29,33,28,3,1,1,1,2,26,30,25,1,10,8,17,42,15805,252,4845,0.9787068560876743,0.9786292775864777,129566,872,36859,3157,5381
129,25,22,28,3,28,25,31,6,1,1,1,1,25,22,28,3,3,36,42,1,17281,337,3369,0.9775073195675685,0.977315355668027,143682,206,22743,8818,13315
130,1/4,1/5,3,3,1,0,6,6,4,5,1,1,1,1,3,3,9,5,40,14,17192,880,3458,0.9485995025259938,0.9485409402008013,138746,6345,27679,3546,4062
131,24,30,9,29,27,33,12,32,1,1,1,1,24,30,9,29,32,2,9,41,17017,360,3633,0.9756077984412749,0.9755270914259062,139249,1508,27176,3072,5598
132,24,1/5,18,1/2,27,0,21,3,1,5,1,2,24,1,18,1,11,10,38,9,15308,227,5342,0.978941377347752,0.9788725932873155,125732,623,40693,2861,4771
133,13,28,1/3,5,16,31,2,8,1,1,3,1,13,28,1,5,10,35,41,34,19499,2690,1151,0.8799894576369401,0.8799178478217675,158194,20930,8231,3319,4967
134,8,6,30,23,11,9,33,26,1,1,1,1,8,6,30,23,39,20,22,3,15540,386,5110,0.9700083892617449,0.9699693332945006,126539,2486,39886,1256,2709
135,28,26,12,26,31,29,15,29,1,1,1,1,28,26,12,26,1,41,10,1,18424,555,2226,0.9690507573470395,0.9686719187899044,155420,278,11005,19587,26277
136,29,27,8,8,32,30,11,11,1,1,1,1,29,27,8,8,8,39,34,2,16179,271,4471,0.9785290915688883,0.9784379609786517,133011,742,33414,3898,6321
137,21,21,12,1,24,24,15,4,1,1,1,1,21,21,12,1,16,22,4,32,17979,440,2671,0.9737527093820172,0.97360102690458,149334,1429,17091,6166,10521
138,12,14,22,17,15,17,25,20,1,1,1,1,12,14,22,17,36,3,26,26,14590,312,6060,0.971568146948517,0.9715350019988327,118565,1835,47860,1102,2299
139,27,1/5,29,29,30,0,32,32,1,5,1,1,27,1,29,29,29,39,1,2,18958,699,1692,0.9634667319887421,0.9629845515441182,162252,563,4173,22601,33445
140,29,1/2,30,1/5,32,3,33,0,1,2,1,5,29,1,30,1,2,17,40,26,17497,426,3153,0.9732699802086382,0.9730379511437324,146519,716,19906,11479,16094
141,26,15,19,19,29,18,22,22,1,1,1,1,26,15,19,19,29,1,2,42,18573,510,2077,0.971678854723731,0.9713886525957646,156785,557,9640,12644,20129
142,23,27,16,20,26,30,19,23,1,1,1,1,23,27,16,20,1,38,31,25,18159,607,2491,0.965715221701284,0.9653681728849293,152967,1194,13458,18333,24072
143,12,1/5,30,4,15,0,33,7,1,5,1,1,12,1,30,4,37,7,15,1,15277,185,5373,0.9814490265814197,0.9813785845526432,125214,225,41211,2368,4886
144,1/5,14,13,1/2,0,17,16,3,5,1,1,2,1,14,13,1,3,2,39,4,18906,979,1744,0.9500359291065964,0.949859103178855,155543,3939,10882,8972,12265
145,19,1,1/3,30,22,4,2,33,1,1,3,1,19,1,1,30,30,29,42,1,19255,1195,1395,0.9413806590397966,0.9410393626527259,159911,3536,6514,13183,23673
146,23,2,28,30,26,5,31,33,1,1,1,1,23,2,28,30,37,40,10,40,15996,277,4654,0.9777183393702165,0.9776409627086439,131370,1047,35055,2780,5367
147,30,29,27,1/5,33,32,30,0,1,1,1,5,30,29,27,1,41,34,39,36,11998,133,8652,0.9753377263363946,0.9753123954635824,97701,607,68724,756,1757
148,30,23,23,7,33,26,26,10,1,1,1,1,30,23,23,7,2,2,15,27,17731,428,2919,0.9737588707011218,0.9735212910465558,148380,651,18045,11674,16479
149,10,10,8,1/5,13,13,11,0,1,1,1,5,10,10,8,1,25,18,37,1,14370,160,6280,0.9807267068876089,0.9806632571600924,117313,72,49112,2359,4401
150,29,30,10,26,32,33,13,29,1,1,1,1,29,30,10,26,42,13,9,9,16942,363,3708,0.9752531386894929,0.9751741184766963,138798,1634,27627,2991,5481
151,25,27,12,1/5,28,30,15,0,1,1,1,5,25,27,12,1,31,20,28,2,13776,131,6874,0.9810666108336077,0.9810111770225872,112438,59,53987,1864,3845
152,17,21,9,2,20,24,12,5,1,1,1,1,17,21,9,2,42,31,31,1,14211,200,6439,0.9776565137887336,0.9775925306279252,116130,362,50295,1870,4438
153,23,30,8,1/5,26,33,11,0,1,1,1,5,23,30,8,1,34,5,19,1,15127,170,5523,0.9820138327168292,0.9819421796503086,123647,67,42778,2580,4970
