observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
31,26,28,14,14,29,31,17,17,1,1,1,1,26,28,14,14,34,28,30,34,162396,2234,11377,0.9853357316898694,0.9853299346727076,1308753,16159,88711,3698,6778
32,26,22,20,20,29,25,23,23,1,1,1,1,26,22,20,20,16,13,34,35,162589,1908,11184,0.9872875396854505,0.9872808300956548,1310440,13627,87024,4641,7845
33,28,29,28,9,31,32,31,12,1,1,1,1,28,29,28,9,1,39,18,41,167119,2399,6654,0.985353451676296,0.9853334127102142,1348071,14260,49393,17918,23430
34,29,26,7,10,32,29,10,13,1,1,1,1,29,26,7,10,36,14,8,24,169491,2767,4282,0.9837638423502931,0.9837518856816707,1367073,19231,30391,8376,13980
35,28,20,16,1/2,31,23,19,3,1,1,1,2,28,20,16,1,26,42,6,22,169090,1669,4683,0.9898765525765008,0.9898594129742695,1365318,9581,32146,11969,20040
36,23,4,18,1/3,26,7,21,2,1,1,1,3,23,4,18,1,3,23,23,27,165711,1441,8062,0.990594342258532,0.990581508938598,1336254,8395,61210,10492,15005
37,21,30,14,7,24,33,17,10,1,1,1,1,21,30,14,7,34,12,19,4,165387,1193,8386,0.9919815915970278,0.9919716003378829,1333506,6883,63958,6329,11682
38,27,8,9,1/2,30,11,12,3,1,1,1,2,27,8,9,1,25,2,20,23,165240,1342,8533,0.9910882429608084,0.9910785852567967,1332304,8005,65160,6830,11292
39,6,17,1/4,1/4,9,20,1,1,1,1,4,4,6,17,1,1,35,16,6,22,134908,890,38865,0.9879208392069275,0.9879122582873074,1086096,5866,311368,7854,10033
40,1/5,29,25,20,0,32,28,23,5,1,1,1,1,29,25,20,18,8,7,11,172654,5464,1119,0.9697968501009094,0.9697851953424461,1390723,39718,6741,8971,13627
41,15,21,19,6,18,24,22,9,1,1,1,1,15,21,19,6,41,31,24,26,164519,2666,9254,0.9832786625798875,0.983272792864812,1325138,19853,72326,3646,6863
42,26,20,13,1/2,29,23,16,3,1,1,1,2,26,20,13,1,21,20,8,19,168364,1568,5409,0.9903250901923796,0.9903113844974816,1358304,9392,39160,9478,16025
43,10,17,18,1/4,13,20,21,1,1,1,1,4,10,17,18,1,16,27,22,36,163097,1427,10676,0.990213162633877,0.9902066377823091,1314582,9675,82882,4545,7629
44,19,2,1/3,18,22,5,2,21,1,1,3,1,19,2,1,18,2,25,40,25,172138,7662,1635,0.9580282576539355,0.9580147392630739,1386049,58686,11415,12499,15806
45,11,5,9,22,14,8,12,25,1,1,1,1,11,5,9,22,1,5,2,2,171980,1566,1793,0.990950532334846,0.9909163805655499,1390800,4120,6664,28678,39931
46,21,24,6,3,24,27,9,6,1,1,1,1,21,24,6,3,32,34,42,18,162940,2347,10833,0.9847892548577054,0.9847845876516488,1311860,17615,85604,3150,5457
47,25,1/5,24,6,28,0,27,9,1,5,1,1,25,1,24,6,5,30,27,37,163943,1160,9830,0.9919323024944879,0.9919214713606228,1322308,6605,75156,8680,12664
48,9,23,8,28,12,26,11,31,1,1,1,1,9,23,8,28,37,19,32,32,165279,3756,8494,0.9772319194445732,0.9772277636897209,1330869,28908,66595,2694,4859
49,10,18,12,15,13,21,15,18,1,1,1,1,10,18,12,15,40,17,41,39,163480,3411,10293,0.978754302256188,0.9787505014382082,1315972,26040,81492,2429,4444
50,3,1/3,1/2,1/5,6,2,3,0,1,3,2,5,3,1,1,1,4,29,3,14,128430,536,45343,0.9889718435257572,0.988959034153371,1033584,2785,363880,13120,14977
51,27,1/2,7,29,30,3,10,32,1,2,1,1,27,1,7,29,40,25,27,19,164151,2061,9622,0.9867024694520821,0.9866965757894586,1322561,14880,74903,3976,6891
52,6,8,19,22,9,11,22,25,1,1,1,1,6,8,19,22,34,34,4,21,171400,4481,2373,0.974756202895788,0.9747409705447033,1382457,33056,15007,9978,17810
53,18,1/2,1/3,20,21,3,2,23,1,2,3,1,18,1,1,20,4,35,30,4,171958,2636,1815,0.9849947513306119,0.9849743300590312,1387084,15529,10380,17957,23877
54,1/4,15,12,27,1,18,15,30,4,1,1,1,1,15,12,27,15,5,7,32,172329,5272,1444,0.9707339451401734,0.9707218721548891,1388564,37476,8900,10093,14116
55,1/2,27,14,25,3,30,17,28,2,1,1,1,1,27,14,25,14,38,17,1,171163,1329,2610,0.9921479324836503,0.9921071746121768,1385487,969,11977,33626,47655
56,1/3,30,9,9,2,33,12,12,3,1,1,1,1,30,9,9,35,40,42,32,171958,10625,1815,0.9427170478293573,0.9427129510881054,1383959,83168,13505,2982,4790
57,29,9,6,26,32,12,9,29,1,1,1,1,29,9,6,26,10,41,1,41,172458,3991,1315,0.9776781128405333,0.977639004784065,1394859,23645,2605,31655,45726
58,9,1/3,23,15,12,2,26,18,1,3,1,1,9,1,23,15,18,39,5,21,170059,2219,3714,0.9869483639461686,0.9869321976407107,1373214,14120,24250,11370,18902
59,1/4,27,14,30,1,30,17,33,4,1,1,1,1,27,14,30,4,24,41,22,172505,9746,1268,0.9474057322920996,0.9473987934900585,1388436,75203,9028,5312,8113
60,1/5,12,1/4,1,0,15,1,4,5,1,4,1,1,12,1,1,5,28,32,25,169667,6715,4106,0.9622138785147063,0.9622079130094386,1366103,52262,31361,5022,6975
61,20,2,27,24,23,5,30,27,1,1,1,1,20,2,27,24,40,31,26,18,162814,2042,10959,0.9865461939618142,0.9865399727309444,1312022,14691,85442,3857,7274
62,29,27,12,18,32,30,15,21,1,1,1,1,29,27,12,18,12,8,20,15,165819,1866,7954,0.9881544700582978,0.9881453956481345,1336563,12627,60901,6390,10610
63,16,1/3,30,30,19,2,33,33,1,3,1,1,16,1,30,30,30,23,14,35,165788,1383,7985,0.9909443366958545,0.9909347448475998,1337020,8777,60444,6421,11215
64,28,26,1/4,1/5,31,29,1,0,1,1,4,5,28,26,1,1,16,35,42,7,99974,244,73799,0.9831338855393549,0.9831258579791482,807277,786,590187,7367,9386
65,18,20,12,18,21,23,15,21,1,1,1,1,18,20,12,18,25,38,2,12,171863,2787,1910,0.984141207195959,0.984110949469026,1388933,16020,8531,22659,35378
66,25,5,12,1,28,8,15,4,1,1,1,1,25,5,12,1,41,26,10,29,168217,2339,5556,0.9859141061376387,0.9859028644743789,1356266,16133,41198,7539,13144
67,15,16,26,10,18,19,29,13,1,1,1,1,15,16,26,10,6,2,32,27,165606,1620,8167,0.9895376911169623,0.9895261270170737,1335089,9654,62375,9271,13521
68,17,9,29,25,20,12,32,28,1,1,1,1,17,9,29,25,36,20,18,12,165430,2071,8343,0.9868968165165353,0.9868889292205384,1333244,14843,64220,4958,9222
69,1/4,26,24,30,1,29,27,33,4,1,1,1,1,26,24,30,42,24,33,40,172150,10347,1623,0.9442059050083337,0.9442012540523989,1385160,80591,12304,3593,5438
70,18,9,1/2,19,21,12,3,22,1,1,2,1,18,9,1,19,22,33,22,36,172125,9497,1648,0.9485299150216387,0.9485237356989781,1385541,74412,11923,5060,7225
71,27,8,14,23,30,11,17,26,1,1,1,1,27,8,14,23,17,27,37,40,162697,2189,11076,0.9856616601562523,0.9856554534649653,1310512,15705,86952,4313,7257
72,2,28,13,5,5,31,16,8,1,1,1,1,2,28,13,5,20,42,21,14,169903,4727,3870,0.9730268434982395,0.9730215545112038,1367501,35990,29963,3600,6184
73,20,4,1,1/5,23,7,4,0,1,1,1,5,20,4,1,1,15,25,17,19,146860,770,26913,0.9912734725472055,0.9912653628811199,1182498,4422,214966,6996,9482
74,3,8,27,13,6,11,30,16,1,1,1,1,3,8,27,13,29,8,9,2,169980,1413,3793,0.991480431123083,0.9914598909690319,1372577,4958,24887,14205,24016
75,18,5,1/3,1,21,8,2,4,1,1,3,1,18,5,1,1,6,7,6,27,164511,5383,9262,0.9678735703933564,0.967861117668382,1324703,41324,72761,11164,14560
76,18,9,12,22,21,12,15,25,1,1,1,1,18,9,12,22,2,11,30,38,166782,2604,6991,0.9841170673403441,0.9841041775726183,1344350,17531,53114,11054,15071
77,14,15,1/2,12,17,18,3,15,1,1,2,1,14,15,1,12,23,11,12,16,172469,6578,1304,0.9638288531359297,0.9638201943867786,1389263,49843,8201,7145,10124
78,1/3,6,24,22,2,9,27,25,3,1,1,1,1,6,24,22,8,9,16,21,170929,5250,2844,0.9704658263218808,0.9704583957398357,1376821,38644,20643,6078,8688
79,14,20,1/4,24,17,23,1,27,1,1,4,1,14,20,1,24,27,4,37,39,172676,11596,1097,0.9381403072725161,0.9381330289284548,1389766,90145,7698,6270,8510
80,2,6,3,1/2,5,9,6,3,1,1,1,2,2,6,3,1,6,20,9,16,168496,2404,5277,0.985601915236691,0.9855941314283125,1358111,16487,39353,6264,9101
81,6,9,18,16,9,12,21,19,1,1,1,1,6,9,18,16,15,42,26,10,167429,3142,6344,0.9812111275620763,0.9812048661335366,1348990,22977,48474,4132,7321
82,1/3,14,10,30,2,17,13,33,3,1,1,1,1,14,10,30,5,17,41,37,171712,8545,2061,0.9532812679387003,0.9532753563154157,1382077,65339,15387,4791,6912
83,1/5,7,4,8,0,10,7,11,5,1,1,1,1,7,4,8,6,38,25,29,171210,9002,2563,0.9507271138310388,0.9507227339955585,1378088,70802,19376,3438,5121
84,1/2,2,5,2,3,5,8,5,2,1,1,1,1,2,5,2,8,12,8,38,171221,4919,2552,0.9723346787992185,0.9723276194041678,1379563,36985,17901,5950,8254
85,23,13,1/3,15,26,16,2,18,1,1,3,1,23,13,1,15,25,32,19,6,172348,3921,1425,0.9780325717283284,0.9780178166176651,1389176,26181,8288,12270,17252
86,13,11,8,28,16,14,11,31,1,1,1,1,13,11,8,28,35,41,6,31,170495,3729,3278,0.9786471863670966,0.9786340904794038,1375220,26985,22244,8793,15312
87,24,5,2,19,27,8,5,22,1,1,1,1,24,5,2,19,40,24,25,12,168017,3409,5756,0.979845566303348,0.9798394844814186,1353508,25757,43956,4313,7111
88,23,3,8,11,26,6,11,14,1,1,1,1,23,3,8,11,22,11,5,26,170583,2592,3190,0.9849644569083031,0.98494802119293,1376365,16830,21099,11733,19217
89,1/3,30,7,24,2,33,10,27,3,1,1,1,1,30,7,24,11,29,32,26,172371,10389,1402,0.9440834403456321,0.9440779794494122,1387209,80328,10255,4042,6385
90,6,16,2,13,9,19,5,16,1,1,1,1,6,16,2,13,23,3,15,6,169875,2373,3898,0.9860487524560523,0.986037097697589,1369803,15218,27661,8413,13627
91,10,24,11,9,13,27,14,12,1,1,1,1,10,24,11,9,20,13,32,22,165554,3105,8219,0.9809951666638224,0.9809900837967535,1332993,23177,64471,3429,5943
92,18,8,1,23,21,11,4,26,1,1,1,1,18,8,1,23,27,23,38,34,168353,5939,5420,0.9659825287371095,0.9659779769924451,1354688,46284,42776,3420,5322
93,3,2,2,24,6,5,5,27,1,1,1,1,3,2,2,24,28,22,16,37,170002,5524,3771,0.9687223739299591,0.9687180402790356,1369445,42435,28019,3212,5067
94,28,3,1/3,22,31,6,2,25,1,1,3,1,28,3,1,22,25,36,6,34,173163,11765,610,0.9375116740270562,0.9375018213215819,1394623,90741,2841,8182,11520
95,4,27,10,15,7,30,13,18,1,1,1,1,4,27,10,15,39,27,5,40,171426,6063,2347,0.966244732397567,0.9662338815925018,1381994,46080,15470,6971,12687
96,4,21,21,18,7,24,24,21,1,1,1,1,4,21,21,18,30,23,11,15,169728,4403,4045,0.9747545195419535,0.9747476269244694,1367214,33350,30250,4523,8059
97,14,17,1/5,26,17,20,0,29,1,1,5,1,14,17,1,26,40,24,30,39,172981,12603,792,0.9332779707423524,0.9332722241860953,1392219,99420,5245,5010,6719
98,2,7,5,22,5,10,8,25,1,1,1,1,2,7,5,22,2,24,33,37,170728,7129,3045,0.9603582769531788,0.9603518880894728,1375036,55226,22428,5251,7470
99,3,27,16,10,6,30,19,13,1,1,1,1,3,27,16,10,20,40,7,25,171139,6067,2634,0.9661373485680658,0.9661296519971836,1378430,46817,19034,4811,8999
100,8,24,1/2,25,11,27,3,28,1,1,2,1,8,24,1,25,6,17,34,7,171350,3632,2423,0.9793789154437339,0.9793675283846467,1380624,25018,16840,8812,13314
101,21,2,16,17,24,5,19,20,1,1,1,1,21,2,16,17,18,31,40,39,162562,2310,11211,0.9849256607178843,0.9849200381757153,1309239,17012,88225,3866,6574
102,12,1/2,30,25,15,3,33,28,1,2,1,1,12,1,30,25,6,39,37,22,165220,2481,8553,0.9844928961824175,0.9844856845493829,1330837,17915,66627,5542,8432
103,15,28,8,8,18,31,11,11,1,1,1,1,15,28,8,8,31,19,10,20,169035,2953,4738,0.9826262311530332,0.982616586278065,1362725,21267,34739,6442,11277
104,1,2,13,11,4,5,16,14,1,1,1,1,1,2,13,11,39,16,25,27,168559,4653,5214,0.9730739331597692,0.9730701682631114,1356797,36008,40667,2842,4402
105,17,10,1/4,8,20,13,1,11,1,1,4,1,17,10,1,8,34,1,15,17,172030,7018,1743,0.9613702725735922,0.9613564625358064,1385728,52788,11736,12496,16147
106,10,16,2,3,13,19,5,6,1,1,1,1,10,16,2,3,37,40,16,12,169441,3368,4332,0.9804008927242696,0.9803945406371553,1365231,25276,32233,4539,7427
107,14,17,1/3,22,17,20,2,25,1,1,3,1,14,17,1,22,9,38,9,9,172934,5387,839,0.9702853682802294,0.970271261463902,1393557,38399,3907,12171,16494
108,18,10,1/5,2,21,13,0,5,1,1,5,1,18,10,1,2,31,28,2,10,163613,3489,10160,0.9783393972401302,0.9783280144573909,1317205,25567,80259,10209,13309
109,1/5,19,3,29,0,22,6,32,5,1,1,1,1,19,3,29,7,18,4,42,172981,9381,792,0.9494527203490943,0.949445316280406,1393039,72088,4425,5813,8657
110,1/4,13,16,1/3,1,16,19,2,4,1,1,3,1,13,16,1,33,20,23,19,161613,1573,12160,0.9890773275077123,0.9890705999572557,1301619,10651,95845,5799,7866
111,18,10,15,11,21,13,18,14,1,1,1,1,18,10,15,11,13,40,33,6,164383,1511,9390,0.9899514355720072,0.9899433857747916,1324398,10027,73066,5505,9412
112,11,27,24,8,14,30,27,11,1,1,1,1,11,27,24,8,11,16,25,12,166588,2610,7185,0.9840421290156802,0.9840351277789604,1341998,19147,55466,4812,8186
113,1/2,5,21,26,3,8,24,29,2,1,1,1,1,5,21,26,35,17,29,9,170202,4361,3571,0.9751058739412607,0.9750988059935143,1370319,31620,27145,4763,8264
114,4,19,1/5,1/2,7,22,0,3,1,1,5,2,4,19,1,1,34,8,28,11,152177,1405,21596,0.9882533339758167,0.9882455869440298,1225515,9270,171949,6940,9058
115,6,27,1/5,1/3,9,30,0,2,1,1,5,3,6,27,1,1,9,2,8,25,147745,1370,26028,0.9875464012123405,0.9875313048491178,1189011,8237,208453,14248,17651
116,26,13,27,24,29,16,30,27,1,1,1,1,26,13,27,24,18,1,12,23,166438,1071,7335,0.9928637507793753,0.9928479128974332,1343657,5177,53807,11569,18518
117,18,5,1,25,21,8,4,28,1,1,1,1,18,5,1,25,42,23,8,12,171831,5102,1942,0.9715112472564565,0.9715025055461569,1384645,37900,12819,6771,10221
118,2,28,11,10,5,31,14,13,1,1,1,1,2,28,11,10,22,2,7,31,171236,3303,2537,0.9811619832907489,0.9811445965156113,1381177,21493,16287,14096,20329
119,1/5,28,1,16,0,31,4,19,5,1,1,1,1,28,1,16,12,24,28,35,172624,10682,1149,0.9427063838562078,0.9427008699332744,1389468,82938,7996,4298,6447
120,4,1/5,1,27,7,0,4,30,1,5,1,1,4,1,1,27,37,26,26,28,169495,6301,4278,0.964379273620621,0.964374147134804,1364280,49642,33184,4631,5994
121,21,13,20,11,24,16,23,14,1,1,1,1,21,13,20,11,11,35,34,30,163906,2367,9867,0.9848758885490587,0.9848688154696948,1320502,17268,76962,5038,8270
122,6,17,9,1/2,9,20,12,3,1,1,1,2,6,17,9,1,39,6,40,19,164287,1809,9486,0.9881952154574383,0.9881891781095266,1323470,12700,73994,4116,7059
123,16,13,19,28,19,16,22,31,1,1,1,1,16,13,19,28,31,10,2,12,171804,2717,1969,0.9845160660341614,0.9844844723761563,1388545,15366,8919,23478,36940
124,17,1/4,13,17,20,1,16,20,1,4,1,1,17,1,13,17,15,33,5,4,169894,1271,3879,0.9922720362842137,0.9922529783123315,1372346,5987,25118,13986,22283
125,1/3,17,5,10,2,20,8,13,3,1,1,1,1,17,5,10,13,15,31,13,171899,6346,1874,0.9648814777377703,0.9648738247856363,1384005,47894,13459,5617,8948
126,3,16,28,1/4,6,19,31,1,1,1,1,4,3,16,28,1,30,13,39,41,162138,1934,11635,0.98704528179352,0.9870403956384528,1305325,13702,92139,3675,5713
127,29,13,26,25,32,16,29,28,1,1,1,1,29,13,26,25,14,35,2,26,171513,2587,2260,0.9851777315471817,0.9851417956855575,1387106,13466,10358,27258,42017
128,3,15,26,21,6,18,29,24,1,1,1,1,3,15,26,21,34,28,30,36,167961,6533,5812,0.9626398688029855,0.9626368625304385,1351772,51217,45692,2070,3515
129,5,13,4,30,8,16,7,33,1,1,1,1,5,13,4,30,40,2,30,39,167196,2785,6577,0.9831771541797438,0.9831660570570417,1348176,18734,49288,8335,12975
130,4,1,1/3,20,7,4,2,23,1,1,3,1,4,1,1,20,15,31,3,14,173248,7422,525,0.9596522634262303,0.9596369643641189,1396766,54613,698,12937,17888
131,23,10,13,18,26,13,16,21,1,1,1,1,23,10,13,18,37,42,33,18,162107,2125,11666,0.9859154586936292,0.985910094442871,1306277,15365,91187,3407,6272
132,26,1/5,26,14,29,0,29,17,1,5,1,1,26,1,26,14,40,34,42,15,157517,965,16256,0.9919967413117707,0.9919913077841772,1269612,6261,127852,3529,6353
133,11,22,5,1/2,14,25,8,3,1,1,1,2,11,22,5,1,15,13,13,10,167367,1417,6406,0.9910187941079955,0.9910093724583858,1349944,8440,47520,6802,11016
134,15,23,7,18,18,26,10,21,1,1,1,1,15,23,7,18,38,26,10,2,168911,1054,4862,0.9933536092084999,0.9933361617092226,1363655,3826,33809,12123,20400
135,1/4,1/5,30,11,1,0,33,14,4,5,1,1,1,1,30,11,17,29,10,40,167251,1833,6522,0.9886109156888097,0.9885970047292143,1349581,12165,47883,10297,16265
136,30,4,29,19,33,7,32,22,1,1,1,1,30,4,29,19,26,22,10,8,167163,1441,6610,0.9908458065082868,0.9908319981810402,1349000,8773,48464,9155,16145
137,23,1/2,11,26,26,3,14,29,1,2,1,1,23,1,11,26,40,20,26,8,163442,1456,10331,0.9901045279281299,0.9900979620236224,1317365,9818,80099,4314,7677
138,4,3,23,8,7,6,26,11,1,1,1,1,4,3,23,8,3,41,38,39,168907,6058,4866,0.9655074883463675,0.9655012927735849,1360695,46883,36769,4984,7244
139,30,2,10,22,33,5,13,25,1,1,1,1,30,2,10,22,30,7,35,10,162172,1568,11601,0.9892115842402978,0.9892054724839333,1306494,11008,90970,4071,7146
140,4,15,17,16,7,18,20,19,1,1,1,1,4,15,17,16,4,37,12,6,170365,2865,3408,0.9833996437099193,0.9833881394789007,1373511,19094,23953,8389,13451
141,6,26,24,19,9,29,27,22,1,1,1,1,6,26,24,19,36,37,30,36,166036,5156,7737,0.9695894071849218,0.9695858689347008,1337288,40318,60176,2236,4137
142,25,13,13,17,28,16,16,20,1,1,1,1,25,13,13,17,35,15,29,24,162758,2120,11015,0.9860780499212691,0.9860721571139152,1311988,15315,85476,3769,6890
143,27,29,26,24,30,32,29,27,1,1,1,1,27,29,26,24,28,24,4,18,170408,2248,3365,0.9868522016137057,0.9868286748583076,1376186,13181,21278,16696,27508
144,20,20,18,22,23,23,21,25,1,1,1,1,20,20,18,22,7,37,37,2,164320,850,9453,0.9938185117567786,0.9938039815820128,1325258,2976,72206,10314,16989
145,9,5,21,13,12,8,24,16,1,1,1,1,9,5,21,13,4,10,29,4,167582,1607,6191,0.9899653049597865,0.9899531635529365,1350730,9557,46734,8897,14196
146,23,1/2,22,15,26,3,25,18,1,2,1,1,23,1,22,15,41,15,27,40,161837,1308,11936,0.9906918296282095,0.990685181617823,1304761,8661,92703,4273,7773
147,25,1,8,22,28,4,11,25,1,1,1,1,25,1,8,22,7,35,35,22,165182,2342,8591,0.9852848493322178,0.9852765224276607,1331270,16453,66194,6441,9736
148,8,18,1/4,26,11,21,1,29,1,1,4,1,8,18,1,26,41,41,32,6,172569,4093,1204,0.9771510556203018,0.9771362218248378,1390739,27112,6725,11850,17344
149,1/5,6,17,30,0,9,20,33,5,1,1,1,1,6,17,30,27,11,27,23,169981,5482,3792,0.968943596619035,0.9689377465751596,1368279,41427,29185,4645,6840
150,1/2,28,20,1/3,3,31,23,2,2,1,1,3,1,28,20,1,13,30,3,25,159842,1866,13931,0.9869879030042118,0.9869792545182955,1287815,12962,109649,6663,10112
151,6,30,11,12,9,33,14,15,1,1,1,1,6,30,11,12,7,34,30,10,168253,3195,5520,0.9810985191944932,0.9810912442715102,1355450,23235,42014,5193,8506
152,1/3,20,19,6,2,23,22,9,3,1,1,1,1,20,19,6,40,7,19,40,171702,5915,2071,0.9671166156697427,0.9671075643518579,1383009,43651,14455,7204,10583
153,22,1/5,1/5,8,25,0,0,11,1,5,5,1,22,1,1,8,21,33,29,19,171888,7628,1885,0.9581210019066767,0.958112826384834,1383511,58962,13953,7777,9559
