observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
18,14,20,9,30,17,23,12,33,1,1,1,1,14,20,9,30,41,11,21,13,208466,616,3128,0.9968142645055589,0.9968112704469221,2175372,5709,29589,3492,4995
19,1/5,14,11,4,0,17,14,7,5,1,1,1,1,14,11,4,6,15,40,14,210628,3142,966,0.9855025919109323,0.9854987838519694,2196451,28589,8510,4121,6353
20,1,13,30,5,4,16,33,8,1,1,1,1,1,13,30,5,29,32,10,31,210978,4611,616,0.9789749017558885,0.978972532283658,2199266,44943,5695,2333,3953
21,20,10,28,1,23,13,31,4,1,1,1,1,20,10,28,1,15,5,39,37,208244,307,3350,0.9982366294993966,0.9982327483122748,2173443,2117,31518,4763,6475
22,27,18,8,8,30,21,11,11,1,1,1,1,27,18,8,8,31,38,38,33,206225,1068,5369,0.994435213359577,0.9944323529696241,2151852,10222,53109,3366,4772
23,1/4,17,20,1/5,1,20,23,0,4,1,1,5,1,17,20,1,22,10,28,8,204936,144,6658,0.9986634197857923,0.9986583110046588,2137466,477,67495,6410,8523
24,9,18,18,15,12,21,21,18,1,1,1,1,9,18,18,15,4,36,14,8,210725,659,869,0.9968626441778681,0.9968578099270361,2198308,5090,6653,5925,8065
25,5,19,24,15,8,22,27,18,1,1,1,1,5,19,24,15,23,11,4,38,211171,1119,423,0.9947941378981562,0.9947900049583562,2202158,9795,2803,4621,6895
26,18,1/3,2,27,21,2,5,30,1,3,1,1,18,1,2,27,26,1,5,28,210664,662,930,0.9968421156235402,0.9968368450013994,2198612,5920,6349,7208,8793
27,16,13,3,21,19,16,6,24,1,1,1,1,16,13,3,21,12,2,28,8,209418,220,2176,0.9987641951587276,0.9987596348387859,2185403,1057,19558,5716,7608
28,6,5,30,10,9,8,33,13,1,1,1,1,6,5,30,10,38,27,34,22,209012,1103,2582,0.994610472466147,0.9946087527555906,2179451,10439,25510,2040,2869
29,8,22,19,25,11,25,22,28,1,1,1,1,8,22,19,25,28,24,4,16,210945,1284,649,0.9940094139799818,0.9940046666437649,2200926,11376,4035,5376,7920
30,1/5,2,15,20,0,5,18,23,5,1,1,1,1,2,15,20,28,10,30,10,209116,977,2478,0.9952074741739387,0.995205051354117,2180565,8143,24396,2859,4042
31,26,22,20,20,29,25,23,23,1,1,1,1,26,22,20,20,16,13,34,35,207789,612,3805,0.9967579188166296,0.9967540088577731,2169048,5375,35913,4672,6523
32,29,26,7,10,32,29,10,13,1,1,1,1,29,26,7,10,36,14,8,24,209895,771,1699,0.9962524069158177,0.9962472465853264,2190845,6698,14116,6170,8609
33,28,20,16,1/2,31,23,19,3,1,1,1,2,28,20,16,1,26,42,6,22,209807,384,1787,0.9980398542358625,0.9980337180640377,2190717,2651,14244,7345,10237
34,26,28,14,14,29,31,17,17,1,1,1,1,26,28,14,14,34,28,30,34,206196,1057,5398,0.9944833558744288,0.9944804577215742,2152020,10287,52941,3365,4835
35,28,29,28,9,31,32,31,12,1,1,1,1,28,29,28,9,1,39,18,41,210505,1487,1089,0.9930228709670785,0.9930126833753686,2197472,12108,7489,13323,16996
36,27,8,9,1/2,30,11,12,3,1,1,1,2,27,8,9,1,25,2,20,23,207565,188,4029,0.9987257843941741,0.9987215004027673,2167071,858,37890,5210,7147
37,23,4,18,1/3,26,7,21,2,1,1,1,3,23,4,18,1,3,23,23,27,210014,367,1580,0.9981404457284004,0.9981335866667426,2192014,2344,12947,8835,11443
38,6,17,1/4,1/4,9,20,1,1,1,1,4,4,6,17,1,1,35,16,6,22,204457,306,7137,0.9978398202983488,0.9978358941553916,2130826,2106,74135,5305,6550
39,21,30,14,7,24,33,17,10,1,1,1,1,21,30,14,7,34,12,19,4,208001,259,3593,0.9984366860740066,0.998432788103373,2171328,1666,33633,4594,6503
40,1/5,29,25,20,0,32,28,23,5,1,1,1,1,29,25,20,18,8,7,11,211168,2793,426,0.9871646345539598,0.9871584720080449,2202658,24150,2303,6737,10281
41,10,17,18,1/4,13,20,21,1,1,1,1,4,10,17,18,1,16,27,22,36,208662,304,2932,0.998294122780293,0.9982910573917306,2177116,2381,27845,3865,5114
42,26,20,13,1/2,29,23,16,3,1,1,1,2,26,20,13,1,21,20,8,19,209584,367,2010,0.9980957584073367,0.9980904494228829,2187892,2667,17069,6356,8857
43,15,21,19,6,18,24,22,9,1,1,1,1,15,21,19,6,41,31,24,26,207931,1086,3663,0.9945590092129596,0.9945563801957061,2169783,10549,35178,3013,4386
44,19,2,1/3,18,22,5,2,21,1,1,3,1,19,2,1,18,2,25,40,25,210915,1408,679,0.9934368123506359,0.9934300851594285,2200768,12394,4193,8613,11223
45,11,5,9,22,14,8,12,25,1,1,1,1,11,5,9,22,1,5,2,2,211243,269,351,0.998720460770284,0.9987118807992476,2204338,615,623,10832,14314
46,25,1/5,24,6,28,0,27,9,1,5,1,1,25,1,24,6,5,30,27,37,208621,228,2973,0.9986457888052831,0.9986398012874207,2178071,1318,26890,7777,9989
47,10,18,12,15,13,21,15,18,1,1,1,1,10,18,12,15,40,17,41,39,207277,986,4317,0.9949473339412802,0.9949451191171235,2162495,9019,42466,2623,3695
48,21,24,6,3,24,27,9,6,1,1,1,1,21,24,6,3,32,34,42,18,206733,716,4861,0.9961504713251312,0.9961478656849122,2157650,6615,47311,3106,4347
49,9,23,8,28,12,26,11,31,1,1,1,1,9,23,8,28,37,19,32,32,208193,1138,3401,0.9943486429645845,0.9943463532140354,2171843,10928,33118,2656,3820
50,3,1/3,1/2,1/5,6,2,3,0,1,3,2,5,3,1,1,1,4,29,3,14,172223,174,39371,0.9944685598773166,0.9944649646093079,1795927,726,409034,5572,5998
51,27,1/2,7,29,30,3,10,32,1,2,1,1,27,1,7,29,40,25,27,19,206776,439,4818,0.9974598483048305,0.9974567805186236,2157557,3723,47404,3761,5118
52,1/2,27,14,25,3,30,17,28,2,1,1,1,1,27,14,25,14,38,17,1,210759,590,835,0.9971852896965706,0.9971712071312827,2200862,252,4099,16286,23494
53,1/4,15,12,27,1,18,15,30,4,1,1,1,1,15,12,27,15,5,7,32,211072,1824,522,0.9915537166446594,0.9915474605906069,2201703,14116,3258,7094,10437
54,18,1/2,1/3,20,21,3,2,23,1,2,3,1,18,1,1,20,4,35,30,4,210698,463,896,0.9977664405009697,0.9977600333953104,2199091,2863,5870,8403,10689
55,6,8,19,22,9,11,22,25,1,1,1,1,6,8,19,22,34,34,4,21,211121,1425,473,0.9933845569522097,0.9933808118314164,2201913,13266,3048,4143,6248
56,9,1/3,23,15,12,2,26,18,1,3,1,1,9,1,23,15,18,39,5,21,210502,465,1092,0.9977365577723794,0.9977313087290395,2197072,3345,7889,6493,8757
57,1/3,30,9,9,2,33,12,12,3,1,1,1,1,30,9,9,35,40,42,32,210931,6657,663,0.969939869807124,0.9699374026308779,2198737,65967,6224,2435,4116
58,29,9,6,26,32,12,9,29,1,1,1,1,29,9,6,26,10,41,1,41,211221,1436,373,0.9933466500034285,0.9933362526178201,2204882,11724,79,12813,17346
59,1/4,27,14,30,1,30,17,33,4,1,1,1,1,27,14,30,4,24,41,22,211024,5891,570,0.9733194138350059,0.9733158880986892,2200389,57405,4572,3562,5882
60,1/5,12,1/4,1,0,15,1,4,5,1,4,1,1,12,1,1,5,28,32,25,209983,3192,1611,0.9851725162658113,0.9851695042248403,2188227,30553,16734,3407,5025
61,16,1/3,30,30,19,2,33,33,1,3,1,1,16,1,30,30,30,23,14,35,208454,231,3140,0.9986146613268996,0.9986109875360317,2176712,1717,28249,4522,6129
62,29,27,12,18,32,30,15,21,1,1,1,1,29,27,12,18,12,8,20,15,208583,491,3011,0.9974111103247638,0.9974062976527328,2177412,3793,27549,5829,8029
63,20,2,27,24,23,5,30,27,1,1,1,1,20,2,27,24,40,31,26,18,206917,653,4677,0.9964677182542512,0.9964649489747913,2159586,5794,45375,3243,4620
64,28,26,1/4,1/5,31,29,1,0,1,1,4,5,28,26,1,1,16,35,42,7,197966,61,13628,0.9983240404332181,0.9983195502443796,2064797,189,140164,6458,7491
65,18,20,12,18,21,23,15,21,1,1,1,1,18,20,12,18,25,38,2,12,211084,780,510,0.9963437877905357,0.9963361746696656,2203134,6145,1827,8902,12701
66,15,16,26,10,18,19,29,13,1,1,1,1,15,16,26,10,6,2,32,27,209998,228,1596,0.9987854653071895,0.9987799729029274,2190952,872,14009,6921,9163
67,25,5,12,1,28,8,15,4,1,1,1,1,25,5,12,1,41,26,10,29,209360,810,2234,0.9960110082622861,0.9960064934975909,2185413,7380,19548,5288,7532
68,1/4,26,24,30,1,29,27,33,4,1,1,1,1,26,24,30,42,24,33,40,210932,6136,662,0.972222708746354,0.9722198537511013,2199216,59851,5745,2879,4763
69,18,9,1/2,19,21,12,3,22,1,1,2,1,18,9,1,19,22,33,22,36,210522,2320,1072,0.9892159011327287,0.9892125558191648,2195915,22633,9046,4184,5581
70,17,9,29,25,20,12,32,28,1,1,1,1,17,9,29,25,36,20,18,12,208323,577,3271,0.9969807691534609,0.9969775101551009,2174372,5097,30589,3770,5437
71,27,8,14,23,30,11,17,26,1,1,1,1,27,8,14,23,17,27,37,40,207533,935,4061,0.9952164316283296,0.9952127518433503,2166329,8645,38632,4381,6139
72,2,28,13,5,5,31,16,8,1,1,1,1,2,28,13,5,20,42,21,14,210459,2266,1135,0.9894529623975058,0.9894499311753784,2194382,20522,10579,3239,5057
73,18,5,1/3,1,21,8,2,4,1,1,3,1,18,5,1,1,6,7,6,27,210904,1218,690,0.9943075206127495,0.9943014743525955,2199631,10348,5330,7923,10087
74,20,4,1,1/5,23,7,4,0,1,1,1,5,20,4,1,1,15,25,17,19,207631,149,3963,0.9989161741949775,0.9989123445572136,2167050,854,37911,5053,6389
75,3,8,27,13,6,11,30,16,1,1,1,1,3,8,27,13,29,8,9,2,210771,399,823,0.998070447329671,0.9980651083746603,2198546,1328,6415,5899,8907
76,18,9,12,22,21,12,15,25,1,1,1,1,18,9,12,22,2,11,30,38,210460,661,1134,0.9968244278916457,0.9968177450568626,2195992,4975,8969,8452,11149
77,2,6,3,1/2,5,9,6,3,1,1,1,2,2,6,3,1,6,20,9,16,210008,661,1586,0.9967748442598635,0.996771543902135,2190010,5271,14951,3924,5506
78,1/3,6,24,22,2,9,27,25,3,1,1,1,1,6,24,22,8,9,16,21,210581,1741,1013,0.9918682077274351,0.9918646334388163,2196049,15599,8912,4096,5963
79,14,15,1/2,12,17,18,3,15,1,1,2,1,14,15,1,12,23,11,12,16,211014,1437,580,0.9933162255772221,0.9933121321985573,2200722,13203,4239,5178,6829
80,14,20,1/4,24,17,23,1,27,1,1,4,1,14,20,1,24,27,4,37,39,210877,2838,717,0.9869165243383123,0.9869126377564903,2199055,27888,5906,5037,6484
81,1/3,14,10,30,2,17,13,33,3,1,1,1,1,14,10,30,5,17,41,37,210725,4059,869,0.9813934599539307,0.9813902099467378,2197344,38597,7617,3471,5422
82,1/2,2,5,2,3,5,8,5,2,1,1,1,1,2,5,2,8,12,8,38,210753,1334,841,0.9937563284755728,0.9937532229264643,2197982,11643,6979,3695,5181
83,1/5,7,4,8,0,10,7,11,5,1,1,1,1,7,4,8,6,38,25,29,210652,4737,942,0.9783519906591843,0.9783497770338498,2195818,47074,9143,2313,3693
84,6,9,18,16,9,12,21,19,1,1,1,1,6,9,18,16,15,42,26,10,210153,805,1441,0.9961240119007984,0.9961213247406645,2191473,6966,13488,3156,4483
85,23,13,1/3,15,26,16,2,18,1,1,3,1,23,13,1,15,25,32,19,6,210978,955,616,0.995525707012563,0.9955203734522526,2200455,7639,4506,6990,8898
86,23,3,8,11,26,6,11,14,1,1,1,1,23,3,8,11,22,11,5,26,210493,526,1101,0.9974529748069594,0.9974471611183271,2196816,4005,8145,7090,9699
87,1/3,30,7,24,2,33,10,27,3,1,1,1,1,30,7,24,11,29,32,26,211101,6666,493,0.9699391950709864,0.9699361932200048,2200893,65186,4068,2976,5008
88,24,5,2,19,27,8,5,22,1,1,1,1,24,5,2,19,40,24,25,12,208477,673,3117,0.9965493123098941,0.9965462337342867,2174869,5901,30092,3807,5136
89,13,11,8,28,16,14,11,31,1,1,1,1,13,11,8,28,35,41,6,31,210593,1474,1001,0.9930936669358702,0.9930893158104158,2197067,14011,7894,4979,7259
90,6,16,2,13,9,19,5,16,1,1,1,1,6,16,2,13,23,3,15,6,210294,343,1300,0.9982808951118158,0.9982767304032255,2193639,1854,11322,4885,6948
91,10,24,11,9,13,27,14,12,1,1,1,1,10,24,11,9,20,13,32,22,208869,856,2725,0.9957409903529887,0.9957381041883568,2179059,7622,25902,3476,4815
92,18,8,1,23,21,11,4,26,1,1,1,1,18,8,1,23,27,23,38,34,208484,1292,3110,0.9936688191296261,0.9936662092935291,2174951,12683,30010,3175,4354
93,3,2,2,24,6,5,5,27,1,1,1,1,3,2,2,24,28,22,16,37,210223,1501,1371,0.9929227749296952,0.992920731537124,2192291,13654,12670,2396,3409
94,4,27,10,15,7,30,13,18,1,1,1,1,4,27,10,15,39,27,5,40,211146,2621,448,0.9879398404125256,0.9879365556394866,2201511,25175,3450,3516,5480
95,28,3,1/3,22,31,6,2,25,1,1,3,1,28,3,1,22,25,36,6,34,211404,3718,190,0.983039220755741,0.9830342402485912,2204043,35734,918,6565,8309
96,2,7,5,22,5,10,8,25,1,1,1,1,2,7,5,22,2,24,33,37,210751,3029,843,0.9860328812684492,0.9860301689330475,2196872,29148,8089,2971,4525
97,14,17,1/5,26,17,20,0,29,1,1,5,1,14,17,1,26,40,24,30,39,211183,5042,411,0.9771002382891448,0.9770969547149282,2202119,50282,2842,4225,5478
98,8,24,1/2,25,11,27,3,28,1,1,2,1,8,24,1,25,6,17,34,7,210743,807,851,0.9961811550961169,0.9961766637084561,2198225,6574,6736,5470,7493
99,4,21,21,18,7,24,24,21,1,1,1,1,4,21,21,18,30,23,11,15,210707,1579,887,0.992626635541844,0.9926236990266766,2196978,14296,7983,3255,4899
100,3,27,16,10,6,30,19,13,1,1,1,1,3,27,16,10,20,40,7,25,211081,3347,513,0.9846513050346476,0.9846483469406792,2200742,31982,4219,3047,4935
101,21,2,16,17,24,5,19,20,1,1,1,1,21,2,16,17,18,31,40,39,207750,884,3844,0.9954804468952508,0.9954773371502643,2168072,8164,36889,3723,5188
102,12,1/2,30,25,15,3,33,28,1,2,1,1,12,1,30,25,6,39,37,22,209444,606,2150,0.9969684056921316,0.9969643956316151,2184325,5133,20636,5051,6690
103,1,2,13,11,4,5,16,14,1,1,1,1,1,2,13,11,39,16,25,27,209415,1349,2179,0.9935212253879151,0.9935191807965217,2183526,12307,21435,2333,3411
104,15,28,8,8,18,31,11,11,1,1,1,1,15,28,8,8,31,19,10,20,209906,970,1688,0.9953323613274689,0.9953284951256256,2190161,9187,14800,4462,6450
105,17,10,1/4,8,20,13,1,11,1,1,4,1,17,10,1,8,34,1,15,17,211149,2066,445,0.9904608528520481,0.9904555456658278,2201925,18546,3036,7333,8854
106,1/4,13,16,1/3,1,16,19,2,4,1,1,3,1,13,16,1,33,20,23,19,206203,482,5391,0.9971942592235984,0.997190933690602,2149220,3525,55741,4072,5548
107,10,16,2,3,13,19,5,6,1,1,1,1,10,16,2,3,37,40,16,12,209613,629,1981,0.9968799971693406,0.9968770744406293,2187367,5699,17594,3615,4876
108,14,17,1/3,22,17,20,2,25,1,1,3,1,14,17,1,22,9,38,9,9,211253,1159,341,0.9946202285508309,0.9946147313512798,2203487,10049,1474,6897,9171
109,18,10,1/5,2,21,13,0,5,1,1,5,1,18,10,1,2,31,28,2,10,210043,1385,1551,0.9934337069834309,0.9934284561418577,2189248,11601,15713,7367,8760
110,1/5,19,3,29,0,22,6,32,5,1,1,1,1,19,3,29,7,18,4,42,211329,4803,265,0.9781882385048336,0.9781843950806136,2203504,46279,1457,4129,6412
111,18,10,15,11,21,13,18,14,1,1,1,1,18,10,15,11,13,40,33,6,208859,380,2735,0.9979592529078615,0.9979553525395832,2179621,2859,25340,4731,6507
112,4,19,1/5,1/2,7,22,0,3,1,1,5,2,4,19,1,1,34,8,28,11,207427,448,4167,0.997487946345404,0.9974842359904568,2161627,3181,43334,4840,6190
113,1/2,5,21,26,3,8,24,29,2,1,1,1,1,5,21,26,35,17,29,9,210052,1535,1542,0.9927446441215663,0.9927416194929614,2189749,13436,15212,3256,5046
114,6,27,1/5,1/3,9,30,0,2,1,1,5,3,6,27,1,1,9,2,8,25,209239,475,2355,0.9975561569017828,0.9975500171334911,2182059,2875,22902,7745,10243
115,11,27,24,8,14,30,27,11,1,1,1,1,11,27,24,8,11,16,25,12,209719,794,1875,0.9961259578115941,0.9961223745318082,2187831,6842,17130,4313,5978
116,26,13,27,24,29,16,30,27,1,1,1,1,26,13,27,24,18,1,12,23,208772,124,2822,0.999148312830498,0.9991425554865128,2179810,139,25151,7006,9605
117,1/5,28,1,16,0,31,4,19,5,1,1,1,1,28,1,16,12,24,28,35,211085,6398,509,0.9711075212492596,0.9711043731419602,2200940,62671,4021,3225,5252
118,2,28,11,10,5,31,14,13,1,1,1,1,2,28,11,10,22,2,7,31,210993,982,601,0.9954031606183932,0.9953946909390062,2201445,5889,3516,9564,14130
119,18,5,1,25,21,8,4,28,1,1,1,1,18,5,1,25,42,23,8,12,210703,991,891,0.9953281182094742,0.995324287372888,2197827,9133,7134,4845,6391
120,4,1/5,1,27,7,0,4,30,1,5,1,1,4,1,1,27,37,26,26,28,209384,1963,2210,0.9906888008692988,0.9906866471850782,2183764,18310,21197,3193,3593
121,6,17,9,1/2,9,20,12,3,1,1,1,2,6,17,9,1,39,6,40,19,208849,404,2745,0.9978460564371245,0.9978431594830922,2178104,2990,26857,3396,4833
122,1/3,17,5,10,2,20,8,13,3,1,1,1,1,17,5,10,13,15,31,13,210860,3320,734,0.9847368129048626,0.9847329041448285,2198800,30501,6161,4135,6521
123,21,13,20,11,24,16,23,14,1,1,1,1,21,13,20,11,11,35,34,30,208883,1172,2711,0.9942748147923197,0.994270903634641,2179917,11114,25044,4670,6525
124,16,13,19,28,19,16,22,31,1,1,1,1,16,13,19,28,31,10,2,12,211058,634,536,0.9970143139469386,0.997006637887899,2203047,4674,1914,8943,12806
125,17,1/4,13,17,20,1,16,20,1,4,1,1,17,1,13,17,15,33,5,4,210301,241,1293,0.9987555270858551,0.9987495048021466,2195668,1037,9293,7670,10047
126,5,13,4,30,8,16,7,33,1,1,1,1,5,13,4,30,40,2,30,39,209512,257,2082,0.9986010852909004,0.9985971795279219,2185106,1366,19855,4578,6516
127,3,16,28,1/4,6,19,31,1,1,1,1,4,3,16,28,1,30,13,39,41,207970,584,3624,0.9969091358810593,0.9969063893792227,2167649,4728,37312,3206,4582
128,3,15,26,21,6,18,29,24,1,1,1,1,3,15,26,21,34,28,30,36,209975,3366,1619,0.9843836597985074,0.9843817446799199,2189001,32395,15960,2022,3195
129,29,13,26,25,32,16,29,28,1,1,1,1,29,13,26,25,14,35,2,26,210922,1091,672,0.9948934131718451,0.9948839292888118,2202518,8881,2443,11263,15822
130,4,1,1/3,20,7,4,2,23,1,1,3,1,4,1,1,20,15,31,3,14,211469,1953,125,0.9910188811382821,0.9910141499861659,2204797,17346,164,5911,7893
131,26,1/5,26,14,29,0,29,17,1,5,1,1,26,1,26,14,40,34,42,15,203801,176,7793,0.998391510010271,0.9983888012713362,2127336,1363,77625,3380,4519
132,1/4,1/5,30,11,1,0,33,14,4,5,1,1,1,1,30,11,17,29,10,40,209225,682,2369,0.9965907522284623,0.9965857915018801,2184000,5330,20961,6351,8276
133,23,10,13,18,26,13,16,21,1,1,1,1,23,10,13,18,37,42,33,18,206196,760,5398,0.9958813566427541,0.9958786155356177,2151653,7058,53308,3216,4573
134,11,22,5,1/2,14,25,8,3,1,1,1,2,11,22,5,1,15,13,13,10,209566,259,2028,0.9985972578530545,0.9985935672786748,2186617,1565,18344,4613,6157
135,15,23,7,18,18,26,10,21,1,1,1,1,15,23,7,18,38,26,10,2,209941,201,1653,0.9989054629029767,0.9989004805975935,2190760,754,14201,5989,8312
136,30,2,10,22,33,5,13,25,1,1,1,1,30,2,10,22,30,7,35,10,205904,283,5690,0.9981039786007563,0.9981007801429213,2148886,2062,56075,3915,5336
137,23,1/2,11,26,26,3,14,29,1,2,1,1,23,1,11,26,40,20,26,8,206723,270,4871,0.9982518291279591,0.9982488218822773,2157636,2125,47325,3708,5017
138,4,3,23,8,7,6,26,11,1,1,1,1,4,3,23,8,3,41,38,39,210624,1941,970,0.9909592097845553,0.9909562409011864,2195877,18163,9084,3473,4953
139,30,4,29,19,33,7,32,22,1,1,1,1,30,4,29,19,26,22,10,8,209012,396,2582,0.9979006140412693,0.9978953458167731,2182183,2820,22778,6211,8789
140,4,15,17,16,7,18,20,19,1,1,1,1,4,15,17,16,4,37,12,6,211067,733,527,0.9965585732829175,0.9965542461339087,2200989,5728,3972,5037,7219
141,25,13,13,17,28,16,16,20,1,1,1,1,25,13,13,17,35,15,29,24,206412,609,5182,0.9966179726704999,0.9966149546354176,2154208,5637,50753,3545,5035
142,6,26,24,19,9,29,27,22,1,1,1,1,6,26,24,19,36,37,30,36,209439,2666,2155,0.9874783339787995,0.9874764877924929,2184115,26236,20846,2035,3080
143,9,5,21,13,12,8,24,16,1,1,1,1,9,5,21,13,4,10,29,4,210443,308,1151,0.9984586834064738,0.9984539468596574,2195092,1682,9869,6016,7902
144,27,29,26,24,30,32,29,27,1,1,1,1,27,29,26,24,28,24,4,18,210442,880,1152,0.9958101039789251,0.9958027414119109,2197749,7279,7212,8637,12283
145,20,20,18,22,23,23,21,25,1,1,1,1,20,20,18,22,7,37,37,2,209527,218,2067,0.9987845476527584,0.9987788448551868,2186416,682,18545,7149,9514
146,23,1/2,22,15,26,3,25,18,1,2,1,1,23,1,22,15,41,15,27,40,206181,239,5413,0.9983416897681563,0.9983387100953868,2152392,1838,52569,3651,4971
147,25,1,8,22,28,4,11,25,1,1,1,1,25,1,8,22,7,35,35,22,209252,782,2342,0.9961288209565412,0.9961237415465536,2183831,6458,21130,6292,8474
148,1/2,28,20,1/3,3,31,23,2,2,1,1,3,1,28,20,1,13,30,3,25,203938,485,7656,0.9969280393135882,0.9969244020867998,2128630,3886,76331,4227,6068
149,1/5,6,17,30,0,9,20,33,5,1,1,1,1,6,17,30,27,11,27,23,210290,2024,1304,0.9905341319531454,0.9905310839475062,2192321,18455,12640,3437,5085
150,8,18,1/4,26,11,21,1,29,1,1,4,1,8,18,1,26,41,41,32,6,211031,1287,563,0.994006128584208,0.9940011624629256,2200774,10049,4187,6030,8285
151,6,30,11,12,9,33,14,15,1,1,1,1,6,30,11,12,7,34,30,10,210714,1000,880,0.9952879294285244,0.9952844210751308,2197334,8779,7627,4095,5853
152,1/3,20,19,6,2,23,22,9,3,1,1,1,1,20,19,6,40,7,19,40,210838,2386,756,0.9889610931773046,0.988955810566941,2198796,20007,6165,5786,8813
153,22,1/5,1/5,8,25,0,0,11,1,5,5,1,22,1,1,8,21,33,29,19,210889,2537,705,0.98828263977173,0.9882781184135123,2199146,23995,5815,6555,7543
