observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
63,30,1/5,26,27,33,0,29,30,1,5,1,1,30,1,26,27,5,12,25,3,230094,571,7821,0.9968978813742907,0.9968888706129166,1849656,2896,59100,10293,14546
64,26,25,15,1,29,28,18,4,1,1,1,1,26,25,15,1,3,41,2,7,236317,1301,1598,0.9944999649446096,0.9944809652840773,1901204,7585,7552,20663,30671
65,4,1/5,5,1/2,7,0,8,3,1,5,1,2,4,1,5,1,42,9,14,1,231444,240,6471,0.998427064532803,0.9984171611200375,1860819,309,47937,12050,15987
66,29,2,28,1,32,5,31,4,1,1,1,1,29,2,28,1,37,3,5,41,234810,945,3105,0.9958091283139568,0.9957959627899996,1888254,5199,20502,13666,21253
67,28,12,28,22,31,15,31,25,1,1,1,1,28,12,28,22,14,42,40,42,228626,2042,9289,0.9905250546178217,0.990520079681441,1835628,15146,73128,5057,8031
68,4,24,25,1/5,7,27,28,0,1,1,1,5,4,24,25,1,7,3,40,34,232673,1224,5242,0.9944252725990241,0.9944170770557147,1868775,7307,39981,9074,13230
69,27,29,1/2,29,30,32,3,32,1,1,2,1,27,29,1,29,35,18,31,1,235779,533,2136,0.9976091635220282,0.9975911172206156,1894639,1467,14117,20453,29132
70,12,1/4,18,16,15,1,21,19,1,4,1,1,12,1,18,16,27,42,4,2,235528,700,2387,0.9968943765503463,0.9968800210310227,1894533,1951,14223,15477,23174
71,30,1/3,29,5,33,2,32,8,1,3,1,1,30,1,29,5,42,34,9,42,233174,1235,4741,0.99443396068699,0.9944247653245648,1873364,8355,35392,8969,14844
72,29,17,22,2,32,20,25,5,1,1,1,1,29,17,22,2,34,23,38,1,226268,206,11647,0.9980819823943965,0.998073878532146,1817800,397,90956,7515,13082
73,16,19,9,27,19,22,12,30,1,1,1,1,16,19,9,27,5,1,13,42,234189,1008,3726,0.9954841493796254,0.9954727964149821,1882328,6042,26428,13014,18327
74,1/3,2,24,7,2,5,27,10,3,1,1,1,1,2,24,7,3,40,20,18,233391,4233,4524,0.9821620872329911,0.9821574319413834,1874088,32249,34668,4993,7515
75,1/4,1/5,1,29,1,0,4,32,4,5,1,1,1,1,1,29,37,32,4,1,236783,582,1132,0.9975018535993528,0.9974818801373027,1903319,1430,5437,23639,32243
76,28,4,29,1/5,31,7,32,0,1,1,1,5,28,4,29,1,9,21,34,20,228688,660,9227,0.9963779087200235,0.9963709886584733,1836580,3718,72176,7419,11171
77,13,19,1/3,1,16,22,2,4,1,1,3,1,13,19,1,1,2,42,23,1,231209,361,6706,0.9978942316448773,0.9978792814376038,1858951,554,49805,19359,24134
78,6,25,1/2,25,9,28,3,28,1,1,2,1,6,25,1,25,41,27,1,3,237570,1880,345,0.9922758942157128,0.9922605772842036,1908224,10260,532,18163,24726
79,1/2,19,11,1/5,3,22,14,0,2,1,1,5,1,19,11,1,10,4,4,42,234467,1835,3448,0.9920990718823415,0.9920885911266913,1883685,11052,25071,12039,16919
80,1/5,1/4,2,1/3,0,1,5,2,5,4,1,3,1,1,2,1,34,3,29,4,190218,375,47697,0.9931009509059857,0.9930950275662181,1526470,1019,382286,7844,9562
81,2,1/3,30,19,5,2,33,22,1,3,1,1,2,1,30,19,35,2,35,35,227111,764,10804,0.9957698273994874,0.9957635106984196,1824490,4808,84266,7193,10197
82,30,30,5,20,33,33,8,23,1,1,1,1,30,30,5,20,1,1,22,28,233960,1240,3955,0.9944982939737977,0.9944840889848614,1879934,7455,28822,18359,22931
83,28,16,26,1/4,31,19,29,1,1,1,1,4,28,16,26,1,37,20,2,11,235060,707,2855,0.9968196423933916,0.9967993418529689,1892400,2844,16356,22307,32771
84,8,5,1/4,30,11,8,1,33,1,1,4,1,8,5,1,30,8,36,35,4,236649,2083,1266,0.9913425872437526,0.9913317385249334,1900196,12119,8560,12559,17513
85,1/2,11,22,11,3,14,25,14,2,1,1,1,1,11,22,11,6,1,13,2,236040,679,1875,0.9970308721375911,0.9970134799929233,1897173,1999,11583,19867,28076
86,21,1/5,23,15,24,0,26,18,1,5,1,1,21,1,23,15,31,41,6,41,234305,1241,3610,0.9945313403967462,0.9945205059256592,1883985,8156,24771,11170,17490
87,28,27,13,20,31,30,16,23,1,1,1,1,28,27,13,20,40,33,41,5,226563,979,11352,0.9947905035647505,0.9947858569456755,1818992,6326,89764,4218,7501
88,28,29,5,7,31,32,8,10,1,1,1,1,28,29,5,7,4,1,1,24,237314,1635,601,0.9932434966269381,0.9932230796267919,1906750,9478,2006,24478,32959
89,3,1/5,21,22,6,0,24,25,1,5,1,1,3,1,21,22,40,2,20,9,229743,632,8172,0.9966042846397237,0.9965970709509983,1845437,3949,63319,8418,11645
90,1/5,12,16,1/5,0,15,19,0,5,1,1,5,1,12,16,1,4,11,39,2,224388,188,13527,0.9979773422121895,0.997967135260783,1804046,145,104710,12734,16477
91,28,17,28,27,31,20,31,30,1,1,1,1,28,17,28,27,8,10,42,38,229553,1500,8362,0.9929182131564032,0.9929120215875916,1842952,10671,65804,6719,9995
92,29,1/4,29,1/3,32,1,32,2,1,4,1,3,29,1,29,1,1,39,27,10,231465,778,6450,0.9961634805559939,0.996150809366395,1859465,3773,49291,15780,20455
93,4,28,1/3,25,7,31,2,28,1,1,3,1,4,28,1,25,26,3,4,37,237450,6815,465,0.972605657456029,0.9725955675838126,1907560,50231,1196,11958,16288
94,1/4,11,17,1/3,1,14,20,2,4,1,1,3,1,11,17,1,42,3,41,11,234036,1251,3879,0.9944609397587044,0.9944501337830817,1880084,6626,28672,12039,17444
95,27,10,1,14,30,13,4,17,1,1,1,1,27,10,1,14,40,29,3,3,237011,1588,904,0.9934014381102744,0.9933891516094431,1904210,8619,4546,14919,19834
96,28,1/5,21,9,31,0,24,12,1,5,1,1,28,1,21,9,27,33,7,40,233934,1079,3981,0.9951629941314764,0.9951526837291452,1879908,6874,28848,10515,16644
97,25,28,24,25,28,31,27,28,1,1,1,1,25,28,24,25,8,4,37,42,230099,1167,7816,0.9943820841388324,0.9943751987674126,1847273,7498,61483,7548,11115
98,26,30,7,1/2,29,33,10,3,1,1,1,2,26,30,7,1,7,41,6,7,234300,938,3615,0.9957859088346311,0.9957751214430068,1883491,5201,25265,11574,17414
99,26,23,11,30,29,26,14,33,1,1,1,1,26,23,11,30,42,3,10,3,233608,824,4307,0.9961891101325252,0.9961797784874449,1877347,4545,31409,9287,15064
100,1,1/2,30,1,4,3,33,4,1,2,1,1,1,1,30,1,7,20,38,5,228638,1225,9277,0.9939743689398728,0.9939694175432233,1836130,7577,72626,5483,7993
101,26,1/3,15,4,29,2,18,7,1,3,1,1,26,1,15,4,41,1,1,37,236997,850,918,0.9964205765387661,0.9963958053077868,1904909,2945,3847,29756,39988
102,19,28,27,1/2,22,31,30,3,1,1,1,2,19,28,27,1,5,5,21,18,232218,1175,5697,0.9945801723668283,0.9945721230176399,1865879,7387,42877,9016,12994
103,3,1/3,30,29,6,2,33,32,1,3,1,1,3,1,30,29,39,5,40,22,226910,769,11005,0.9957271190763429,0.9957214144082903,1823128,3902,85628,6402,9209
104,27,9,6,27,30,12,9,30,1,1,1,1,27,9,6,27,1,30,11,2,235228,798,2687,0.9964595161527957,0.9964436063917363,1890620,2330,18136,19401,25683
105,1/2,27,26,19,3,30,29,22,2,1,1,1,1,27,26,19,21,42,41,1,235885,563,2030,0.9974951511210335,0.9974763781852821,1895334,1484,13422,19915,30305
106,14,17,29,2,17,20,32,5,1,1,1,1,14,17,29,2,36,1,26,41,229942,805,7973,0.9958925959490036,0.9958840919113202,1846932,4864,61824,8607,13728
107,28,1,23,21,31,4,26,24,1,1,1,1,28,1,23,21,24,38,21,21,229749,1699,8166,0.9921048406549622,0.9920995287287432,1845532,12440,63224,4971,8575
108,27,1/5,11,4,30,0,14,7,1,5,1,1,27,1,11,4,4,6,38,1,229162,256,8753,0.9981447631787628,0.9981339293271424,1842886,408,65870,12809,17489
109,7,29,30,28,10,32,33,31,1,1,1,1,7,29,30,28,41,32,1,2,237197,991,718,0.9958622491808176,0.9958420935955826,1905582,2591,3174,23116,32537
110,1/5,23,1/2,1/5,0,26,3,0,5,1,2,5,1,23,1,1,3,27,5,1,214241,138,23674,0.997166763819846,0.9971578360669984,1721986,111,186770,11236,14412
111,29,12,11,1/3,32,15,14,2,1,1,1,3,29,12,11,1,9,1,39,42,230135,615,7780,0.9967157990292487,0.9967069920723908,1848392,3606,60364,9734,14217
112,28,7,24,28,31,10,27,31,1,1,1,1,28,7,24,28,1,35,26,5,232537,1109,5378,0.9948899458857429,0.9948772331918808,1867636,6212,41120,15586,20522
113,30,28,14,1/2,33,31,17,3,1,1,1,2,30,28,14,1,27,42,4,26,235301,1519,2614,0.9934939721392201,0.993480843163793,1892181,9857,16575,13524,21194
114,1,27,4,18,4,30,7,21,1,1,1,1,1,27,4,18,38,40,39,3,234780,1514,3135,0.9934564235348717,0.9934455624267203,1885559,8292,23197,10396,17533
115,11,1/4,29,14,14,1,32,17,1,4,1,1,11,1,29,14,32,10,1,3,237015,905,900,0.9961966191142481,0.9961739497334917,1904460,3546,4296,26483,36595
116,27,22,21,27,30,25,24,30,1,1,1,1,27,22,21,27,42,33,42,4,225635,792,12280,0.9954920382696726,0.9954869945724976,1811498,4826,97258,4464,8142
117,14,28,12,1/5,17,31,15,0,1,1,1,5,14,28,12,1,2,3,35,21,232017,896,5898,0.9957253894460155,0.9957148783365013,1864616,4712,44140,12744,16968
118,10,5,29,1/4,13,8,32,1,1,1,1,4,10,5,29,1,17,40,30,1,226320,184,11595,0.9981819081557971,0.998173951726601,1819324,146,89432,8622,12844
119,25,29,13,22,28,32,16,25,1,1,1,1,25,29,13,22,38,11,2,38,236572,2077,1343,0.9913578231329007,0.9913400624055972,1903391,13519,5365,18989,28671
120,1/2,1/4,8,30,3,1,11,33,2,4,1,1,1,1,8,30,11,3,13,12,233769,2008,4146,0.9913036973661579,0.9912968051806054,1877526,14513,31230,8436,11126
121,30,28,29,8,33,31,32,11,1,1,1,1,30,28,29,8,40,1,41,42,225186,534,12729,0.9965574147020831,0.9965506488877199,1808181,3211,100575,6588,10922
122,30,2,29,30,33,5,32,33,1,1,1,1,30,2,29,30,10,36,4,30,235397,1952,2518,0.9917285248014495,0.9917142857418494,1893067,13433,15689,14467,22986
123,15,26,8,1/2,18,29,11,3,1,1,1,2,15,26,8,1,15,2,2,32,236570,1400,1345,0.9941215007507284,0.9941048829393286,1903343,6527,5413,19416,26826
124,13,3,21,1/4,16,6,24,1,1,1,1,4,13,3,21,1,5,8,41,1,229551,214,8364,0.9983603562854457,0.9983507012787927,1845066,143,63690,11110,15586
125,1,29,3,24,4,32,6,27,1,1,1,1,1,29,3,24,42,40,9,2,236336,1240,1579,0.9947522290967382,0.9947374436675841,1898575,3915,10181,15121,23868
126,30,27,19,22,33,30,22,25,1,1,1,1,30,27,19,22,29,38,10,41,233178,2054,4737,0.9910421230091118,0.9910339863151307,1873352,14924,35404,7780,13135
127,20,30,11,1/5,23,33,14,0,1,1,1,5,20,30,11,1,35,9,38,1,224892,162,13023,0.9981393736184111,0.9981321785136841,1807369,117,101387,7464,11615
128,21,28,30,6,24,31,33,9,1,1,1,1,21,28,30,6,1,32,2,2,236593,781,1322,0.9966644033936123,0.9966430039194155,1902521,1864,6235,25219,34545
129,1/2,1/3,24,27,3,2,27,30,2,3,1,1,1,1,24,27,2,1,5,38,234928,1484,2987,0.993596486175091,0.9935826956093198,1889213,9490,19543,16632,22262
130,1/2,1/3,6,9,3,2,9,12,2,3,1,1,1,1,6,9,5,40,30,2,231805,810,6110,0.9960639564113252,0.9960542555641426,1861695,2609,47061,10691,15660
131,30,7,24,28,33,10,27,31,1,1,1,1,30,7,24,28,11,24,13,32,232436,1823,5479,0.9919084076054108,0.9919006326799326,1867458,13159,41298,7615,12551
132,28,1/5,21,9,31,0,24,12,1,5,1,1,28,1,21,9,30,4,42,16,224413,292,13502,0.9975276615643386,0.9975214080488656,1803371,1276,105385,6615,10095
133,27,22,4,8,30,25,7,11,1,1,1,1,27,22,4,8,42,22,4,6,236203,1818,1712,0.9923708573034207,0.9923601907077861,1898843,11525,9913,11509,17219
134,1/4,16,11,23,1,19,14,26,4,1,1,1,1,16,11,23,3,39,11,2,236613,1398,1302,0.9941343414293268,0.9941177973344543,1901080,4316,7676,18534,26707
135,1/5,25,25,1/2,0,28,28,3,5,1,1,2,1,25,25,1,16,1,2,32,236710,1228,1205,0.9948409149728957,0.9948214277921379,1902904,6813,5852,24456,31458
136,25,3,24,29,28,6,27,32,1,1,1,1,25,3,24,29,37,2,6,41,234390,887,3525,0.9960066249164578,0.9959942708937655,1884703,4080,24053,12940,19943
137,3,26,29,30,6,29,32,33,1,1,1,1,3,26,29,30,6,4,39,22,234678,2461,3237,0.9895573569502282,0.9895497883071326,1884737,15944,24019,8429,12218
138,30,1/4,9,4,33,1,12,7,1,4,1,1,30,1,9,4,31,23,25,1,229149,252,8766,0.9981605713049123,0.9981519805419029,1841078,620,67678,8381,13868
139,11,17,23,1/3,14,20,26,2,1,1,1,3,11,17,23,1,3,13,4,4,233958,644,3957,0.9969733444139398,0.9969594925209737,1881411,1464,27345,15473,22361
140,1/4,27,1/5,27,1,30,0,30,4,1,5,1,1,27,1,27,30,35,1,2,237561,1653,354,0.9931977362411378,0.9931780681761285,1908585,5123,171,23308,31750
141,26,1/3,18,12,29,2,21,15,1,3,1,1,26,1,18,12,41,38,42,30,225417,1305,12498,0.9932633272094058,0.9932597287278424,1810001,9442,98755,3352,5809
142,30,10,18,28,33,13,21,31,1,1,1,1,30,10,18,28,1,24,18,19,233441,1929,4474,0.9915899565416664,0.991577429068322,1875950,12882,32806,15351,20223
143,1,26,16,22,4,29,19,25,1,1,1,1,1,26,16,22,30,1,16,40,235505,1643,2410,0.9930076039576772,0.9929928482629206,1892332,10654,16424,16509,23820
144,4,29,6,1/2,7,32,9,3,1,1,1,2,4,29,6,1,1,18,42,7,232863,1238,5052,0.9943876707424393,0.9943790929882288,1870381,6854,38375,10282,13847
145,28,20,30,6,31,23,33,9,1,1,1,1,28,20,30,6,22,4,1,1,236934,506,981,0.9978290120636178,0.9978037012772174,1904059,504,4697,29149,40859
146,29,27,17,1/3,32,30,20,2,1,1,1,3,29,27,17,1,28,1,41,32,226968,472,10947,0.9970063628516646,0.9969991968618684,1822952,2769,85804,7241,11568
147,29,17,27,12,32,20,30,15,1,1,1,1,29,17,27,12,13,39,35,4,229162,808,8753,0.9957984416559589,0.9957916938061275,1840216,4800,68540,6738,10893
148,30,1/2,9,1/3,33,3,12,2,1,2,1,3,30,1,9,1,3,25,1,19,236892,1376,1023,0.9942544506036114,0.9942334067032513,1903291,7826,5465,23805,33971
149,1,30,1/5,20,4,33,0,23,1,1,5,1,1,30,1,20,2,10,27,2,237101,1472,814,0.9938848047517135,0.9938686936640044,1905037,4446,3719,18290,26008
150,1/3,1/4,26,28,2,1,29,31,3,4,1,1,1,1,26,28,34,37,7,7,234389,1274,3526,0.9944039244482283,0.9943935787363002,1882729,8315,26027,11235,16701
151,24,13,27,8,27,16,30,11,1,1,1,1,24,13,27,8,24,1,13,34,232064,632,5851,0.9968368608333027,0.9968267783946857,1865074,3445,43682,10263,16276
152,15,6,27,13,18,9,30,16,1,1,1,1,15,6,27,13,25,2,20,31,230975,1001,6940,0.9951753331117572,0.9951677297785313,1855678,5191,53078,7637,12274
153,9,27,7,11,12,30,10,14,1,1,1,1,9,27,7,11,28,16,39,1,230662,321,7253,0.9980112636791606,0.9980004651371372,1852658,902,56098,10193,17432
