observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
17,21,11,9,1/4,24,14,12,1,1,1,1,4,21,11,9,1,38,9,23,13,252865,3886,13839,0.9841017355668259,0.9841012898832833,2000630,396,1309,416,728
18,1/4,28,1/3,19,1,31,2,22,4,1,3,1,1,28,1,19,1,5,37,1,253001,53551,13703,0.8274630567005534,0.8274620600346092,2001811,30,128,918,1628
19,6,30,29,24,9,33,32,27,1,1,1,1,6,30,29,24,7,40,2,35,253008,6545,13696,0.9742467366269225,0.974246229723113,2001768,1677,171,437,828
20,30,3,1/5,28,33,6,0,31,1,1,5,1,30,3,1,28,22,40,3,4,253024,3914,13680,0.984018718383133,0.9840179586396215,2001924,699,15,779,1241
21,16,28,19,1/3,19,31,22,2,1,1,1,3,16,28,19,1,3,19,42,39,252991,4090,13713,0.9833544431672043,0.9833539019800454,2001643,874,296,515,884
22,9,28,5,30,12,31,8,33,1,1,1,1,9,28,5,30,32,20,1,42,253016,4162,13688,0.9830883745999706,0.983087613019851,2001902,1160,37,681,1244
23,21,1,27,19,24,4,30,22,1,1,1,1,21,1,27,19,17,2,2,27,252992,3868,13712,0.9841868461174818,0.9841861671847224,2001680,244,259,702,1109
24,7,9,1/4,21,10,12,1,24,1,1,4,1,7,9,1,21,33,35,24,1,252972,6353,13732,0.9749469481515156,0.9749460304597156,2001609,22,330,897,1499
25,22,1/2,1/4,1/5,25,3,1,0,1,2,4,5,22,1,1,1,2,4,30,4,252862,3859,13842,0.9842026717508823,0.9842017589567036,2000857,10,1082,968,1491
26,30,1/5,4,4,33,0,7,7,1,5,1,1,30,1,4,4,25,40,7,16,252954,3736,13750,0.9846771937030862,0.9846767051653567,2001354,604,585,476,798
27,15,13,29,30,18,16,32,33,1,1,1,1,15,13,29,30,37,39,2,39,252996,4165,13708,0.9830743014641512,0.9830737039543468,2001709,1713,230,532,976
28,28,1/4,27,1/4,31,1,30,1,1,4,1,4,28,1,27,1,25,4,37,39,252761,3656,13943,0.9849516843285205,0.9849510041713558,1999930,35,2009,688,1111
29,14,29,1/5,23,17,32,0,26,1,1,5,1,14,29,1,23,4,27,18,20,252994,4137,13710,0.983178848826488,0.9831783406982731,2001648,1176,291,476,830
30,14,26,9,1,17,29,12,4,1,1,1,1,14,26,9,1,42,6,6,3,252968,3991,13736,0.9837221990411191,0.9837216664247975,2001471,353,468,518,870
31,14,1/5,14,26,17,0,17,29,1,5,1,1,14,1,14,26,41,38,41,38,252705,3878,13999,0.9841096118307651,0.9841092047159905,1999437,587,2502,367,665
32,29,6,29,24,32,9,32,27,1,1,1,1,29,6,29,24,17,1,13,40,252872,3793,13832,0.9844518798883991,0.9844510938201728,2000880,37,1059,769,1284
33,23,30,12,1/2,26,33,15,3,1,1,1,2,23,30,12,1,1,6,17,6,253008,3958,13696,0.983851502072089,0.9838506437639478,2001833,340,106,879,1402
34,3,12,29,5,6,15,32,8,1,1,1,1,3,12,29,5,28,41,4,9,252997,8594,13707,0.9667692626092089,0.966768832230733,2001628,847,311,379,703
35,8,12,1,10,11,15,4,13,1,1,1,1,8,12,1,10,35,3,41,2,252864,6351,13840,0.9749357642159434,0.9749352622097552,2000628,306,1311,479,820
36,6,1/5,26,26,9,0,29,29,1,5,1,1,6,1,26,26,18,40,25,42,252897,6238,13807,0.9753578263540106,0.9753573996487507,2000841,677,1098,394,697
37,30,30,2,6,33,33,5,9,1,1,1,1,30,30,2,6,4,2,18,22,252974,3863,13730,0.9842031224310339,0.9842024894134748,2001537,302,402,651,1034
38,12,8,1/5,1/5,15,11,0,0,1,1,5,5,12,8,1,1,31,42,38,14,252940,3967,13764,0.9838082753935059,0.9838077764483311,2001195,363,744,509,815
39,16,3,12,21,19,6,15,24,1,1,1,1,16,3,12,21,11,1,42,2,252917,3950,13787,0.9838688256850227,0.983868049412039,2001169,42,770,765,1268
40,21,15,18,22,24,18,21,25,1,1,1,1,21,15,18,22,39,26,4,1,252973,3879,13731,0.9841429479759972,0.9841420186523465,2001577,22,362,881,1518
41,10,30,12,27,13,33,15,30,1,1,1,1,10,30,12,27,42,35,32,23,252854,4137,13850,0.9831589881939581,0.9831586031184796,2000557,1203,1382,322,629
42,24,14,1/4,2,27,17,1,5,1,1,4,1,24,14,1,2,25,13,6,41,253015,4021,13689,0.9836163336875696,0.9836158127030987,2001789,1283,150,497,851
43,18,1/5,26,1/4,21,0,29,1,1,5,1,4,18,1,26,1,32,40,33,42,252763,3874,13941,0.9841326649284526,0.9841322510794488,1999850,581,2089,379,676
44,10,29,30,1/5,13,32,33,0,1,1,1,5,10,29,30,1,13,1,27,20,252911,4020,13793,0.9836054990217655,0.9836046768335818,2001153,42,786,800,1343
45,25,1/5,29,26,28,0,32,29,1,5,1,1,25,1,29,26,3,20,42,2,252908,3774,13796,0.9845281756121594,0.9845275364725735,2001009,245,930,656,1044
46,19,24,1/5,27,22,27,0,30,1,1,5,1,19,24,1,27,11,40,32,42,252973,4086,13731,0.9833668866974353,0.983366442238298,2001526,1760,413,392,726
47,1/3,29,6,24,2,32,9,27,3,1,1,1,1,29,6,24,42,2,5,39,253002,53554,13702,0.8274557187138523,0.8274552032392054,2001721,332,218,462,842
48,1/2,1/5,25,7,3,0,28,10,2,5,1,1,1,1,25,7,42,34,41,33,252822,6191,13882,0.9755183939055161,0.9755179806687149,2000108,663,1831,391,675
49,27,1/3,24,30,30,2,27,33,1,3,1,1,27,1,24,30,13,6,39,26,252809,3724,13895,0.9847025209746246,0.9847020097853965,2000368,233,1571,507,835
50,30,7,9,18,33,10,12,21,1,1,1,1,30,7,9,18,25,22,3,8,252993,3867,13711,0.9841907363070772,0.9841901902222969,2001634,642,305,530,892
51,25,30,1/4,3,28,33,1,6,1,1,4,1,25,30,1,3,11,40,25,42,252971,4030,13733,0.9835764341663483,0.983575989707211,2001516,1590,423,388,726
52,11,1/5,24,12,14,0,27,15,1,5,1,1,11,1,24,12,32,11,15,41,252870,3909,13834,0.9840161103598565,0.9840156291685591,2000698,317,1241,481,786
53,23,22,16,30,26,25,19,33,1,1,1,1,23,22,16,30,4,2,4,32,252979,3935,13725,0.9839337123672455,0.9839330885327263,2001556,288,383,627,1019
54,10,1/5,1/4,1/5,13,0,1,0,1,5,4,5,10,1,1,1,38,33,37,13,252045,3935,14659,0.9838033981060015,0.9838029248733388,1994308,355,7631,494,773
55,28,19,30,29,31,22,33,32,1,1,1,1,28,19,30,29,27,30,42,2,252821,3804,13883,0.98440356134478,0.9844030428091198,2000336,271,1603,501,847
56,1/5,11,28,1/2,0,14,31,3,5,1,1,2,1,11,28,1,4,38,33,35,253009,53685,13695,0.8271127729783696,0.8271123683124058,2001736,1374,203,286,661
57,27,27,9,24,30,30,12,27,1,1,1,1,27,27,9,24,10,4,37,33,252917,3878,13787,0.9841389565279516,0.9841384710512355,2001134,443,805,457,793
58,13,25,1/3,14,16,28,2,17,1,1,3,1,13,25,1,14,2,40,6,6,253003,4067,13701,0.9834422933011504,0.9834416664056179,2001752,569,187,622,1024
59,20,1/5,5,29,23,0,8,32,1,5,1,1,20,1,5,29,33,1,11,4,252871,3734,13833,0.9846733916656003,0.9846726723274648,2000769,73,1170,756,1175
60,1/5,30,16,20,0,33,19,23,5,1,1,1,1,30,16,20,41,18,1,42,253023,53717,13681,0.8270366590390094,0.8270361533596052,2001905,1623,34,350,826
61,30,24,25,12,33,27,28,15,1,1,1,1,30,24,25,12,5,39,5,36,252963,3971,13741,0.9837964853494001,0.9837959790577933,2001437,1507,502,456,827
62,17,18,12,1/4,20,21,15,1,1,1,1,4,17,18,12,1,35,5,36,39,252821,3990,13883,0.9837053866547636,0.983704955664085,2000340,521,1599,390,704
63,19,21,29,30,22,24,32,33,1,1,1,1,19,21,29,30,1,12,42,1,252999,3941,13705,0.9839139926656506,0.9839128325415939,2001860,22,79,1206,1895
64,3,1/4,1/5,23,6,1,0,26,1,4,5,1,3,1,1,23,34,20,25,4,252998,8538,13706,0.9669722476006667,0.9669717804900306,2001638,526,301,563,763
65,2,4,3,30,5,7,6,33,1,1,1,1,2,4,3,30,5,42,37,37,252973,20743,13731,0.9246908424927706,0.9246905045568976,2001448,1831,491,267,552
66,28,30,1/2,28,31,33,3,31,1,1,2,1,28,30,1,28,14,39,31,26,252926,3958,13778,0.983840074933756,0.9838396482284961,2001176,1290,763,377,697
67,10,24,28,24,13,27,31,27,1,1,1,1,10,24,28,24,32,1,12,27,252898,4014,13806,0.9836261702482507,0.9836253560187016,2001047,39,892,789,1330
68,30,14,26,1/3,33,17,29,2,1,1,1,3,30,14,26,1,4,9,36,42,252963,3903,13741,0.9840515211149216,0.9840509811521679,2001438,693,501,521,882
69,9,18,18,1/4,12,21,21,1,1,1,1,4,9,18,18,1,22,36,38,5,252853,3986,13851,0.9837248668767796,0.9837243654827942,2000480,218,1459,492,819
70,12,3,1/4,18,15,6,1,21,1,1,4,1,12,3,1,18,42,36,1,4,253024,4078,13680,0.9834040462033244,0.9834033103357169,2001925,711,14,765,1202
71,4,21,6,1,7,24,9,4,1,1,1,1,4,21,6,1,29,25,31,20,252900,8364,13804,0.9675834669866183,0.9675831125212733,2000879,1353,1060,282,579
72,17,1/5,27,9,20,0,30,12,1,5,1,1,17,1,27,9,40,40,8,33,252935,3889,13769,0.9841001690130324,0.9840996902705457,2001208,585,731,461,782
73,26,4,24,22,29,7,27,25,1,1,1,1,26,4,24,22,6,1,10,42,252936,3847,13768,0.9842579280634375,0.9842571003654297,2001336,37,603,816,1352
74,9,8,26,30,12,11,29,33,1,1,1,1,9,8,26,30,32,4,23,4,252858,4040,13846,0.9835230770738749,0.9835226424099802,2000578,436,1361,406,710
75,9,1/5,1/2,23,12,0,3,26,1,5,2,1,9,1,1,23,7,41,14,1,252955,4032,13749,0.9835666926690716,0.9835658233412824,2001488,22,451,872,1420
76,11,11,30,29,14,14,33,32,1,1,1,1,11,11,30,29,2,36,34,40,253002,4272,13702,0.9826747651891965,0.9826741878820802,2001739,1663,200,534,943
77,18,30,6,8,21,33,9,11,1,1,1,1,18,30,6,8,32,28,33,4,252849,3980,13855,0.9837468120991417,0.9837463713132204,2000522,447,1417,410,720
78,28,9,17,1/3,31,12,20,2,1,1,1,3,28,9,17,1,37,38,2,38,253001,3887,13703,0.9841168065014622,0.9841161998086178,2001723,825,216,574,991
79,8,1/3,1/3,18,11,2,2,21,1,3,3,1,8,1,1,18,14,2,1,39,253014,6444,13690,0.9746192377188978,0.974618299212207,2001926,657,13,1126,1533
80,27,6,30,1/3,30,9,33,2,1,1,1,3,27,6,30,1,5,5,39,4,252939,3834,13765,0.9843071386637949,0.9843065552346519,2001260,216,679,590,953
81,25,23,4,1/2,28,26,7,3,1,1,1,2,25,23,4,1,13,40,41,5,252903,3834,13801,0.9843021816221093,0.9843017016552171,2000991,332,948,461,784
82,13,30,30,29,16,33,33,32,1,1,1,1,13,30,30,29,19,8,7,11,252960,4029,13744,0.9835786382708362,0.9835781632015655,2001391,659,548,439,776
83,22,1/3,7,27,25,2,10,30,1,3,1,1,22,1,7,27,36,39,2,23,253006,3879,13698,0.9841475100219239,0.9841469180219435,2001740,859,199,566,967
84,23,28,2,14,26,31,5,17,1,1,1,1,23,28,2,14,42,1,37,37,252827,3861,13877,0.9841903283107618,0.9841895495889675,2000475,71,1464,739,1272
85,1/2,1/5,25,4,3,0,28,7,2,5,1,1,1,1,25,4,4,24,23,1,252909,6135,13795,0.9757397070647368,0.9757388603884463,2001003,20,936,847,1383
86,20,30,29,14,23,33,32,17,1,1,1,1,20,30,29,14,1,34,40,7,253013,3999,13691,0.9836985038908915,0.9836976963955718,2001857,631,82,797,1319
87,19,7,5,7,22,10,8,10,1,1,1,1,19,7,5,7,40,10,10,42,252938,3935,13766,0.9839280114079604,0.9839275730708498,2001257,755,682,399,716
88,26,11,1/5,30,29,14,0,33,1,1,5,1,26,11,1,30,5,41,15,26,253001,4005,13703,0.9836743364967864,0.9836738136757075,2001699,1297,240,483,854
89,8,30,1/4,1/5,11,33,1,0,1,1,4,5,8,30,1,1,25,21,27,20,252981,6354,13723,0.9749448112815986,0.9749443276414905,2001512,461,427,481,790
90,14,14,26,30,17,17,29,33,1,1,1,1,14,14,26,30,23,2,11,3,252922,3976,13782,0.9837720131444471,0.9837714829769362,2001117,290,822,522,866
91,12,18,7,1,15,21,10,4,1,1,1,1,12,18,7,1,40,29,15,36,252913,4086,13791,0.9833584182468349,0.9833580111320603,2001037,1202,902,349,665
92,27,22,29,21,30,25,32,24,1,1,1,1,27,22,29,21,1,39,6,27,253003,4046,13701,0.9835209711007645,0.9835201489125808,2001810,1225,129,781,1343
93,20,1,17,27,23,4,20,30,1,1,1,1,20,1,17,27,5,8,39,2,252950,3899,13754,0.9840647261327833,0.9840641402548296,2001402,275,537,588,957
94,27,13,3,1/5,30,16,6,0,1,1,1,5,27,13,3,1,3,1,2,16,252987,3890,13717,0.9841036148644471,0.984102673296743,2001734,51,205,963,1538
95,28,23,28,1/3,31,26,31,2,1,1,1,3,28,23,28,1,25,20,29,1,252788,3747,13916,0.9846132082005036,0.9846125011064215,2000122,10,1817,708,1155
96,17,30,1/3,28,20,33,2,31,1,1,3,1,17,30,1,28,42,24,34,37,252950,4150,13754,0.9831239267061777,0.9831235122449711,2001320,1525,619,365,677
97,24,1/5,27,11,27,0,30,14,1,5,1,1,24,1,27,11,31,5,18,33,252807,3704,13897,0.9847774297132623,0.9847767403730576,2000237,55,1702,699,1126
98,13,11,13,29,16,14,16,32,1,1,1,1,13,11,13,29,2,24,2,16,253002,4116,13702,0.9832586192235568,0.9832580113063071,2001740,981,199,573,993
99,24,25,26,1/5,27,28,29,0,1,1,1,5,24,25,26,1,14,38,3,42,252968,3903,13736,0.9840522141135918,0.9840516655800008,2001502,648,437,511,896
100,29,23,1/2,1/3,32,26,3,2,1,1,2,3,29,23,1,1,8,42,38,1,252897,3762,13807,0.9845717451420017,0.9845709639713968,2000989,10,950,805,1276
101,25,1/3,28,7,28,2,31,10,1,3,1,1,25,1,28,7,2,37,40,31,252938,3881,13766,0.9841306031864855,0.9841299738421423,2001279,823,660,604,1028
102,10,1,1/5,1,13,4,0,4,1,1,5,1,10,1,1,1,41,3,29,18,252938,4076,13766,0.9833994147922419,0.9833989262545124,2001302,619,637,505,798
103,21,26,14,26,24,29,17,29,1,1,1,1,21,26,14,26,39,8,41,41,252791,3920,13913,0.9839638542333322,0.9839634403843284,2000056,632,1883,361,676
104,20,13,30,1/2,23,16,33,3,1,1,1,2,20,13,30,1,42,29,2,39,252998,3993,13706,0.983718895865183,0.9837182854991225,2001705,1050,234,552,997
105,5,15,3,22,8,18,6,25,1,1,1,1,5,15,3,22,20,15,3,3,253001,7767,13703,0.969773394368253,0.9697728654251475,2001699,448,240,527,864
106,29,21,4,28,32,24,7,31,1,1,1,1,29,21,4,28,42,4,25,41,252870,3822,13834,0.984342695598746,0.9843422376711499,2000701,456,1238,434,748
107,10,14,17,30,13,17,20,33,1,1,1,1,10,14,17,30,20,39,36,21,252892,4134,13812,0.9831756185260562,0.9831752212065243,2000832,1164,1107,340,649
108,19,30,30,4,22,33,33,7,1,1,1,1,19,30,30,4,38,42,8,37,252937,4044,13767,0.9835191895836406,0.9835187475733139,2001231,1532,708,377,722
109,15,1/5,27,24,18,0,30,27,1,5,1,1,15,1,27,24,3,10,6,31,252978,3900,13726,0.9840648540353202,0.9840642222421663,2001529,243,410,687,1032
110,26,24,2,1/5,29,27,5,0,1,1,1,5,26,24,2,1,34,26,36,1,252761,3785,13943,0.9844667067265187,0.984466004530058,1999937,7,2002,691,1147
111,15,1/3,17,30,18,2,20,33,1,3,1,1,15,1,17,30,2,35,31,3,252963,3950,13741,0.9838752322849136,0.983874588859909,2001479,374,460,670,1051
112,30,20,16,29,33,23,19,32,1,1,1,1,30,20,16,29,26,1,42,23,252803,3784,13901,0.9844762247529434,0.9844754539897838,2000273,36,1666,746,1259
113,27,1/3,27,1/2,30,2,30,3,1,3,1,2,27,1,27,1,5,21,1,33,253005,3802,13699,0.9844363302899937,0.9844354609622045,2001880,567,59,837,1420
114,1/3,27,1/3,14,2,30,2,17,3,1,3,1,1,27,1,14,42,38,24,5,253004,53590,13700,0.8273614910845852,0.8273611053969041,2001681,655,258,306,630
115,9,27,3,28,12,30,6,31,1,1,1,1,9,27,3,28,3,8,1,16,253016,4148,13688,0.9831407846288471,0.9831400187633089,2001902,690,37,719,1251
116,1/2,11,1,6,3,14,4,9,2,1,1,1,1,11,1,6,15,26,40,38,252998,53697,13706,0.8270741631169213,0.8270738521179657,2001645,1527,294,208,508
117,23,1/4,24,27,26,1,27,30,1,4,1,1,23,1,24,27,2,41,37,20,252949,3894,13755,0.9840833469563636,0.9840827206730337,2001365,723,574,610,1023
118,23,1/5,1/3,28,26,0,2,31,1,5,3,1,23,1,1,28,41,6,17,40,252974,3975,13730,0.9837830228265009,0.9837824810271393,2001516,974,423,595,885
119,3,29,13,1/5,6,32,16,0,1,1,1,5,3,29,13,1,42,9,14,1,252862,8458,13842,0.9672349921018311,0.967234283171141,2000718,7,1221,712,1158
120,1/4,26,25,28,1,29,28,31,4,1,1,1,1,26,25,28,37,40,1,38,253023,53765,13681,0.8269095167391797,0.8269090251404368,2001905,2052,34,331,803
121,26,30,1,1/4,29,33,4,1,1,1,1,4,26,30,1,1,21,33,42,38,252879,3892,13825,0.9840811557286568,0.9840807431040582,2000716,710,1223,360,674
122,9,3,28,19,12,6,31,22,1,1,1,1,9,3,28,19,39,31,16,41,252895,4153,13809,0.9831048784113521,0.9831044847650362,2000888,1304,1051,332,643
123,25,4,1/2,30,28,7,3,33,1,1,2,1,25,4,1,30,35,1,42,10,252885,3848,13819,0.9842471417192116,0.9842463905465374,2000892,96,1047,720,1227
124,16,1,1/3,1/3,19,4,2,2,1,1,3,3,16,1,1,1,33,41,1,8,253014,4009,13690,0.9836611646634655,0.983660406756562,2001790,472,149,806,1238
125,18,8,26,22,21,11,29,25,1,1,1,1,18,8,26,22,7,1,1,1,252998,3984,13706,0.9837526330172389,0.9837514924836676,2001902,22,37,1161,1863
126,12,30,10,1/2,15,33,13,3,1,1,1,2,12,30,10,1,25,9,39,28,252869,4010,13835,0.9836371027188512,0.983636685808834,2000665,690,1274,372,681
127,29,1/5,28,12,32,0,31,15,1,5,1,1,29,1,28,12,4,35,33,35,252915,3769,13789,0.9845479133804934,0.9845473672957131,2001075,546,864,542,892
128,10,21,1/3,6,13,24,2,9,1,1,3,1,10,21,1,6,3,40,5,18,253008,4194,13696,0.9829674608430006,0.9829668939433296,2001772,1089,167,536,926
129,17,23,30,30,20,26,33,33,1,1,1,1,17,23,30,30,4,4,8,1,252968,4004,13736,0.9836734655785835,0.9836725429891621,2001570,22,369,899,1507
130,29,1/2,1/5,25,32,3,0,28,1,2,5,1,29,1,1,25,36,29,7,1,252996,3843,13708,0.9842812085296903,0.9842801879878419,2001784,28,155,1100,1667
131,13,1/4,29,15,16,1,32,18,1,4,1,1,13,1,29,15,3,7,40,29,252910,3895,13794,0.984074192447107,0.9840735753468172,2001089,234,850,656,1008
132,15,24,26,30,18,27,29,33,1,1,1,1,15,24,26,30,38,39,21,40,252857,4141,13847,0.9831444291528061,0.9831440397919089,2000562,1710,1377,321,636
133,12,24,2,30,15,27,5,33,1,1,1,1,12,24,2,30,11,25,42,3,252936,3989,13768,0.9837252233951868,0.9837247244500119,2001232,406,707,485,815
134,30,16,1/4,3,33,19,1,6,1,1,4,1,30,16,1,3,42,21,4,6,253017,3916,13687,0.9840102467086291,0.9840095353291284,2001845,711,94,714,1162
135,14,7,3,26,17,10,6,29,1,1,1,1,14,7,3,26,17,2,1,42,253015,4009,13689,0.983661304669665,0.9836604665642118,2001902,316,37,834,1369
136,13,4,2,25,16,7,5,28,1,1,1,1,13,4,2,25,4,15,39,42,252982,4106,13722,0.9832932421725843,0.9832927401663961,2001564,977,375,468,820
137,20,28,1/3,5,23,31,2,8,1,1,3,1,20,28,1,5,41,1,36,27,252936,3932,13768,0.9839389862599583,0.9839381861110706,2001321,391,618,779,1307
138,22,1/5,26,1/5,25,0,29,0,1,5,1,5,22,1,26,1,20,1,8,35,252883,3736,13821,0.9846675131716407,0.9846667711820065,2000861,51,1078,788,1212
139,25,23,2,18,28,26,5,21,1,1,1,1,25,23,2,18,2,6,1,10,253009,3959,13695,0.9838478921050454,0.9838470423677416,2001900,569,39,805,1388
140,22,24,18,6,25,27,21,9,1,1,1,1,22,24,18,6,34,40,11,2,252926,3887,13778,0.9841064278928024,0.9841058952764808,2001181,282,758,515,870
141,30,5,1/5,28,33,8,0,31,1,1,5,1,30,5,1,28,4,40,6,25,253017,4002,13687,0.9836878194583705,0.9836872299072007,2001791,1296,148,577,963
142,1/4,6,1,30,1,9,4,33,4,1,1,1,1,6,1,30,38,2,15,9,252983,52313,13721,0.830748535682686,0.830748075918482,2001566,323,373,409,751
143,1/4,1/4,29,2,1,1,32,5,4,4,1,1,1,1,29,2,42,41,16,32,252936,6663,13768,0.9738004497555451,0.9738000457017839,2001222,930,717,374,660
144,22,30,10,17,25,33,13,20,1,1,1,1,22,30,10,17,16,11,37,17,252887,3941,13817,0.98389840822032,0.9838979845760735,2000868,807,1071,373,692
145,7,26,26,9,10,29,29,12,1,1,1,1,7,26,26,9,1,37,1,3,253016,6435,13688,0.9746526969631203,0.9746518845701793,2001894,418,45,789,1327
146,17,11,1/5,5,20,14,0,8,1,1,5,1,17,11,1,5,8,28,39,41,252971,4111,13733,0.9832729594125246,0.9832725020971312,2001490,1261,449,412,747
147,1/4,26,9,1/2,1,29,12,3,4,1,1,2,1,26,9,1,36,15,28,8,252987,53533,13717,0.8275021418033434,0.8275017542790543,2001544,487,395,320,633
148,23,1/3,28,29,26,2,31,32,1,3,1,1,23,1,28,29,3,40,3,36,252984,3911,13720,0.9840244227748304,0.9840238558751594,2001593,852,346,553,926
149,30,1/4,22,22,33,1,25,25,1,4,1,1,30,1,22,22,19,3,41,9,252761,3655,13943,0.984955445711229,0.9849547545344163,1999945,31,1994,706,1129
150,27,27,1/5,29,30,30,0,32,1,1,5,1,27,27,1,29,37,2,18,41,253000,3941,13704,0.983914131752558,0.9839135605674684,2001679,965,260,578,933
151,4,30,1/2,1,7,33,3,4,1,1,2,1,4,30,1,1,41,22,34,7,252941,8263,13763,0.9679580887361564,0.9679576889678139,2001210,714,729,357,653
152,4,30,9,25,7,33,12,28,1,1,1,1,4,30,9,25,40,41,20,28,252924,8358,13780,0.9676099860423358,0.9676096217817481,2001091,1579,848,286,595
153,4,30,1,24,7,33,4,27,1,1,1,1,4,30,1,24,31,27,8,7,252984,8322,13720,0.9677524490275883,0.9677520180369097,2001543,787,396,387,704
