observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
24,5,19,24,15,8,22,27,18,1,1,1,1,5,19,24,15,23,11,4,38,18762,983,1888,0.9493449914234103,0.9492402222414374,154112,6209,12313,4091,7267
25,1/4,17,20,1/5,1,20,23,0,4,1,1,5,1,17,20,1,22,10,28,8,13741,294,6909,0.9699095805128711,0.9698374372644065,111096,1257,55329,4005,5004
26,6,5,30,10,9,8,33,13,1,1,1,1,6,5,30,10,38,27,34,22,15583,722,5067,0.9506524563961468,0.9506296629357507,125954,5419,40471,761,1581
27,16,13,3,21,19,16,6,24,1,1,1,1,16,13,3,21,12,2,28,8,16881,469,3769,0.969281120808452,0.9692154796793034,137805,2610,28620,2727,4553
28,8,22,19,25,11,25,22,28,1,1,1,1,8,22,19,25,28,24,4,16,18359,702,2291,0.9615676711301341,0.961443727183881,151659,3954,14766,4872,8597
29,18,1/3,2,27,21,2,5,30,1,3,1,1,18,1,2,27,26,1,5,28,19045,1144,1605,0.9429048698350648,0.942800994514284,155830,7355,10595,4636,7205
30,1/5,2,15,20,0,5,18,23,5,1,1,1,1,2,15,20,28,10,30,10,18531,1767,2119,0.9126305587184266,0.9125898736170742,150237,12684,16188,2089,2822
31,28,29,28,9,31,32,31,12,1,1,1,1,28,29,28,9,1,39,18,41,18138,578,2512,0.9671186071956439,0.9667610338846091,152938,956,13487,18882,24802
32,26,28,14,14,29,31,17,17,1,1,1,1,26,28,14,14,34,28,30,34,13695,209,6955,0.9755023890726638,0.9754701956526356,111450,1193,54975,1046,2233
33,26,22,20,20,29,25,23,23,1,1,1,1,26,22,20,20,16,13,34,35,14424,215,6226,0.9772874176277608,0.9772380245883444,118175,896,48250,1928,3426
34,28,20,16,1/2,31,23,19,3,1,1,1,2,28,20,16,1,26,42,6,22,17247,340,3403,0.9772634809323979,0.977147379897249,142174,982,24251,4543,8053
35,29,26,7,10,32,29,10,13,1,1,1,1,29,26,7,10,36,14,8,24,17477,457,3173,0.9715748885943768,0.9714915576638962,143144,2318,23281,3284,5780
36,27,8,9,1/2,30,11,12,3,1,1,1,2,27,8,9,1,25,2,20,23,15228,273,5422,0.9759048652971869,0.9758571446432265,124376,1265,42049,1688,3310
37,21,30,14,7,24,33,17,10,1,1,1,1,21,30,14,7,34,12,19,4,14904,235,5746,0.9773614650454252,0.9773170459110289,121411,1107,45014,1505,3081
38,23,4,18,1/3,26,7,21,2,1,1,1,3,23,4,18,1,3,23,23,27,17539,395,3111,0.9750215695517981,0.9748505393046887,145255,1025,21170,8126,11863
39,6,17,1/4,1/4,9,20,1,1,1,1,4,4,6,17,1,1,35,16,6,22,11465,547,9185,0.9409294889681865,0.9408528187452979,92978,3318,73447,4688,5318
40,1/5,29,25,20,0,32,28,23,5,1,1,1,1,29,25,20,18,8,7,11,20240,3102,410,0.8691111706549595,0.8690445059105749,164650,23287,1775,3162,4624
41,15,21,19,6,18,24,22,9,1,1,1,1,15,21,19,6,41,31,24,26,14380,299,6270,0.9717253598694996,0.9716923590909753,116728,1786,49697,1064,2289
42,26,20,13,1/2,29,23,16,3,1,1,1,2,26,20,13,1,21,20,8,19,16853,327,3797,0.9770194905330039,0.9769276967554311,138384,1121,28041,3500,6367
43,19,2,1/3,18,22,5,2,21,1,1,3,1,19,2,1,18,2,25,40,25,19476,1740,1174,0.9184764872660186,0.9182544780967328,160743,11826,5682,11108,15399
44,10,17,18,1/4,13,20,21,1,1,1,1,4,10,17,18,1,16,27,22,36,15940,390,4710,0.9709802392729222,0.9709343495926939,130014,2212,36411,1809,3183
45,11,5,9,22,14,8,12,25,1,1,1,1,11,5,9,22,1,5,2,2,19229,771,1421,0.9608254634487584,0.9604722152725236,161870,1889,4555,17468,24502
46,25,1/5,24,6,28,0,27,9,1,5,1,1,25,1,24,6,5,30,27,37,16713,320,3937,0.9770633030387003,0.9769426029435473,138025,848,28400,5488,8372
47,21,24,6,3,24,27,9,6,1,1,1,1,21,24,6,3,32,34,42,18,14672,336,5978,0.9703164639001538,0.9702862023736696,119062,2263,47363,1039,2099
48,10,18,12,15,13,21,15,18,1,1,1,1,10,18,12,15,40,17,41,39,14220,440,6430,0.9621239800267933,0.9621022534329812,115653,3337,50772,686,1507
49,9,23,8,28,12,26,11,31,1,1,1,1,9,23,8,28,37,19,32,32,14957,504,5693,0.9609515842819494,0.9609258497298891,121428,3683,44997,836,1785
50,3,1/3,1/2,1/5,6,2,3,0,1,3,2,5,3,1,1,1,4,29,3,14,13992,534,6658,0.9551844286915775,0.9550547467331565,115746,2469,50679,7209,8995
51,27,1/2,7,29,30,3,10,32,1,2,1,1,27,1,7,29,40,25,27,19,15148,360,5502,0.9703513712266605,0.9703179235175402,123061,2222,43364,1133,2320
52,18,1/2,1/3,20,21,3,2,23,1,2,3,1,18,1,1,20,4,35,30,4,19567,1394,1083,0.9337726284885836,0.9336067163176542,159930,9390,6495,7739,11508
53,6,8,19,22,9,11,22,25,1,1,1,1,6,8,19,22,34,34,4,21,18554,882,2096,0.9534292415114276,0.9533160383165947,152808,5475,13617,4422,7852
54,1/4,15,12,27,1,18,15,30,4,1,1,1,1,15,12,27,15,5,7,32,20116,2537,534,0.8895791524675696,0.889502136233897,163707,18264,2718,3784,5342
55,1/2,27,14,25,3,30,17,28,2,1,1,1,1,27,14,25,14,38,17,1,19565,1273,1085,0.9390791312762069,0.9387239656235441,162814,3485,3611,13735,24635
56,29,9,6,26,32,12,9,29,1,1,1,1,29,9,6,26,10,41,1,41,19311,784,1339,0.960454787353092,0.9600601332197048,163694,2052,2731,18324,27374
57,1/4,27,14,30,1,30,17,33,4,1,1,1,1,27,14,30,4,24,41,22,20348,4773,302,0.8128931533686647,0.8128345766263563,165313,36641,1112,2882,4063
58,1/3,30,9,9,2,33,12,12,3,1,1,1,1,30,9,9,35,40,42,32,20123,4640,527,0.8153321172703898,0.8153035857978256,162786,36193,3639,1224,1979
59,9,1/3,23,15,12,2,26,18,1,3,1,1,9,1,23,15,18,39,5,21,17984,567,2666,0.9672467780850622,0.9671422251598294,148052,2809,18373,4117,7252
60,1/5,12,1/4,1,0,15,1,4,5,1,4,1,1,12,1,1,5,28,32,25,19699,3186,951,0.8624667802086664,0.8624128169434779,160090,24136,6335,2821,3743
61,16,1/3,30,30,19,2,33,33,1,3,1,1,16,1,30,30,30,23,14,35,15433,259,5217,0.9773189556688678,0.9772648770667514,126194,1172,40231,1891,3751
62,20,2,27,24,23,5,30,27,1,1,1,1,20,2,27,24,40,31,26,18,13636,202,7014,0.9757954636531218,0.9757628521367295,111118,1114,55307,1043,2262
63,28,26,1/4,1/5,31,29,1,0,1,1,4,5,28,26,1,1,16,35,42,7,8926,181,11724,0.9558935344929138,0.9558226599506573,73491,682,92934,4068,4916
64,18,20,12,18,21,23,15,21,1,1,1,1,18,20,12,18,25,38,2,12,18759,595,1891,0.9679606520563554,0.9677065503868534,157666,1610,8759,10959,17625
65,29,27,12,18,32,30,15,21,1,1,1,1,29,27,12,18,12,8,20,15,15683,262,4967,0.9777980061225382,0.9777304330998456,128590,1046,37835,2698,4687
66,25,5,12,1,28,8,15,4,1,1,1,1,25,5,12,1,41,26,10,29,16558,328,4092,0.9762234925665986,0.976149403007474,135667,1481,30758,2740,5139
67,15,16,26,10,18,19,29,13,1,1,1,1,15,16,26,10,6,2,32,27,17064,383,3586,0.974469849340931,0.9743676464056061,140023,1371,26402,4602,7089
68,1/4,26,24,30,1,29,27,33,4,1,1,1,1,26,24,30,42,24,33,40,20173,4745,477,0.8123582510760032,0.812326778511775,163272,36736,3153,1422,2183
69,18,9,1/2,19,21,12,3,22,1,1,2,1,18,9,1,19,22,33,22,36,19589,3203,1061,0.8610867390268476,0.8610344625642312,158925,25122,7500,2376,3626
70,17,9,29,25,20,12,32,28,1,1,1,1,17,9,29,25,36,20,18,12,14775,239,5875,0.976748429269531,0.9767047742422826,120224,1264,46201,1468,3028
71,27,8,14,23,30,11,17,26,1,1,1,1,27,8,14,23,17,27,37,40,14440,220,6210,0.9770091611523837,0.9769623920280793,117955,1023,48470,1810,3244
72,20,4,1,1/5,23,7,4,0,1,1,1,5,20,4,1,1,15,25,17,19,15404,419,5246,0.9676158984493272,0.9675507475021227,124869,2382,41556,3004,4519
73,3,8,27,13,6,11,30,16,1,1,1,1,3,8,27,13,29,8,9,2,18292,777,2358,0.957665248562612,0.9575683511259753,149442,4222,16983,3224,6721
74,18,5,1/3,1,21,8,2,4,1,1,3,1,18,5,1,1,6,7,6,27,19608,2289,1042,0.8964862020312674,0.8963441069359702,159581,17076,6844,7236,9856
75,2,28,13,5,5,31,16,8,1,1,1,1,2,28,13,5,20,42,21,14,18608,1687,2042,0.9165554302264297,0.9165211030732334,150568,12655,15857,1327,2381
76,18,9,12,22,21,12,15,25,1,1,1,1,18,9,12,22,2,11,30,38,17948,492,2702,0.9709914413390898,0.970773166202848,149679,1401,16746,10769,15140
77,2,6,3,1/2,5,9,6,3,1,1,1,2,2,6,3,1,6,20,9,16,18699,1134,1951,0.9420464358008882,0.9419805351636517,151904,7225,14521,3091,4571
78,1/3,6,24,22,2,9,27,25,3,1,1,1,1,6,24,22,8,9,16,21,19855,2537,795,0.8880823861349116,0.8880271253292832,161173,18812,5252,2772,3833
79,14,20,1/4,24,17,23,1,27,1,1,4,1,14,20,1,24,27,4,37,39,19997,4324,653,0.8247008567452917,0.8246513772031793,161877,33651,4548,2399,3432
80,14,15,1/2,12,17,18,3,15,1,1,2,1,14,15,1,12,23,11,12,16,19833,2522,817,0.8885394406139537,0.8884717234201012,161109,18929,5316,3185,4697
81,1/3,14,10,30,2,17,13,33,3,1,1,1,1,14,10,30,5,17,41,37,20200,3822,450,0.8432632450773465,0.8432103198445101,163867,29486,2558,2609,3671
82,6,9,18,16,9,12,21,19,1,1,1,1,6,9,18,16,15,42,26,10,16967,719,3683,0.9561415768023949,0.9560966098175905,138431,4940,27994,1809,3119
83,1/5,7,4,8,0,10,7,11,5,1,1,1,1,7,4,8,6,38,25,29,20086,4584,564,0.8168493997462343,0.8168120017473299,162602,35498,3823,1868,2594
84,23,13,1/3,15,26,16,2,18,1,1,3,1,23,13,1,15,25,32,19,6,19901,2171,749,0.9028033584411955,0.9027152698624348,161969,15714,4456,4169,6110
85,1/2,2,5,2,3,5,8,5,2,1,1,1,1,2,5,2,8,12,8,38,19549,2046,1101,0.9060488225397547,0.9059933454773863,159088,14918,7337,2786,3848
86,23,3,8,11,26,6,11,14,1,1,1,1,23,3,8,11,22,11,5,26,17969,455,2681,0.972952894980215,0.972830421579794,148103,1791,18322,4963,8495
87,1/3,30,7,24,2,33,10,27,3,1,1,1,1,30,7,24,11,29,32,26,20302,4794,348,0.8118500840561953,0.811810970420487,164442,37209,1983,1811,2713
88,24,5,2,19,27,8,5,22,1,1,1,1,24,5,2,19,40,24,25,12,17295,968,3355,0.9445276378780978,0.9444921429385055,140206,7059,26219,1315,2462
89,13,11,8,28,16,14,11,31,1,1,1,1,13,11,8,28,35,41,6,31,17881,560,2769,0.9673154386378711,0.9672198243245583,146849,2891,19576,3740,6632
90,6,16,2,13,9,19,5,16,1,1,1,1,6,16,2,13,23,3,15,6,17808,783,2842,0.955765777273513,0.9557135296451286,145036,5204,21389,1992,3624
91,10,24,11,9,13,27,14,12,1,1,1,1,10,24,11,9,20,13,32,22,15676,506,4974,0.9634105569540592,0.9633734328803589,127857,3389,38568,1409,2575
92,18,8,1,23,21,11,4,26,1,1,1,1,18,8,1,23,27,23,38,34,18054,1752,2596,0.9107657414058906,0.9107291795997143,146207,13562,20218,1432,2536
93,3,2,2,24,6,5,5,27,1,1,1,1,3,2,2,24,28,22,16,37,18214,1384,2436,0.9283838556830507,0.9283499754604504,147672,10438,18753,1281,2350
94,4,27,10,15,7,30,13,18,1,1,1,1,4,27,10,15,39,27,5,40,18701,1242,1949,0.9370581155416057,0.936978749318025,153152,8677,13273,3049,5505
95,28,3,1/3,22,31,6,2,25,1,1,3,1,28,3,1,22,25,36,6,34,20298,4220,352,0.8305019835814447,0.8304124821253159,165023,32655,1402,4662,6208
96,4,21,21,18,7,24,24,21,1,1,1,1,4,21,21,18,30,23,11,15,17824,1086,2826,0.9408386470165956,0.9407952226632033,144898,7852,21527,1566,3012
97,3,27,16,10,6,30,19,13,1,1,1,1,3,27,16,10,20,40,7,25,18755,1612,1895,0.9205965249505956,0.9205423598457831,152641,11635,13784,2088,3757
98,14,17,1/5,26,17,20,0,29,1,1,5,1,14,17,1,26,40,24,30,39,20184,4913,466,0.8070997910273728,0.8070510035068285,163458,38521,2967,2522,3384
99,2,7,5,22,5,10,8,25,1,1,1,1,2,7,5,22,2,24,33,37,19929,2445,721,0.8920961596310036,0.8919911309409428,162649,17669,3776,5223,7285
100,8,24,1/2,25,11,27,3,28,1,1,2,1,8,24,1,25,6,17,34,7,19094,1321,1556,0.9350774007453587,0.9349826514590059,155502,8938,10923,4276,6572
101,21,2,16,17,24,5,19,20,1,1,1,1,21,2,16,17,18,31,40,39,14517,239,6133,0.9760062606394565,0.9759623605212362,118221,1203,48204,1681,3045
102,12,1/2,30,25,15,3,33,28,1,2,1,1,12,1,30,25,6,39,37,22,17262,502,3388,0.968593379314679,0.9685021766388623,141683,2599,24742,4124,6326
103,15,28,8,8,18,31,11,11,1,1,1,1,15,28,8,8,31,19,10,20,16949,438,3701,0.9711636200698363,0.9710961047156077,138623,2330,27802,2505,4683
104,1,2,13,11,4,5,16,14,1,1,1,1,1,2,13,11,39,16,25,27,18438,1808,2212,0.9103351028533511,0.9103094548039868,149099,13684,17326,1046,1779
105,17,10,1/4,8,20,13,1,11,1,1,4,1,17,10,1,8,34,1,15,17,20070,3201,580,0.8643939465720988,0.8643146091827502,162996,24436,3429,4057,5503
106,10,16,2,3,13,19,5,6,1,1,1,1,10,16,2,3,37,40,16,12,17841,944,2809,0.9478650324349309,0.9478240157399106,145194,6746,21231,1550,2845
107,1/4,13,16,1/3,1,16,19,2,4,1,1,3,1,13,16,1,33,20,23,19,16104,841,4546,0.9462309992890341,0.9461863927321298,130403,5633,36022,2398,3094
108,1/5,19,3,29,0,22,6,32,5,1,1,1,1,19,3,29,7,18,4,42,20346,4308,304,0.8279509333472235,0.8279027080942031,165141,33254,1284,2412,3345
109,18,10,1/5,2,21,13,0,5,1,1,5,1,18,10,1,2,31,28,2,10,18948,2030,1702,0.903514493997551,0.9034068558094942,154254,14622,12171,6364,7466
110,14,17,1/3,22,17,20,2,25,1,1,3,1,14,17,1,22,9,38,9,9,20105,2377,545,0.8957307880114198,0.8956149176501269,163772,17280,2653,5647,8037
111,18,10,15,11,21,13,18,14,1,1,1,1,18,10,15,11,13,40,33,6,15411,268,5239,0.9767137647495757,0.9766567594729113,126132,1218,40293,2321,3954
112,4,19,1/5,1/2,7,22,0,3,1,1,5,2,4,19,1,1,34,8,28,11,15299,789,5351,0.9455944778617538,0.9455402118371293,123790,5216,42635,3074,3764
113,11,27,24,8,14,30,27,11,1,1,1,1,11,27,24,8,11,16,25,12,16583,454,4067,0.9692412179135745,0.9691812859623621,135667,2762,30758,2507,4157
114,6,27,1/5,1/3,9,30,0,2,1,1,5,3,6,27,1,1,9,2,8,25,15002,873,5648,0.9393569393569395,0.9392413285037347,121584,5609,44841,6347,8019
115,1/2,5,21,26,3,8,24,29,2,1,1,1,1,5,21,26,35,17,29,9,19431,2295,1219,0.8952529616005546,0.8952107627020223,157283,16649,9142,1761,2927
116,26,13,27,24,29,16,30,27,1,1,1,1,26,13,27,24,18,1,12,23,15461,220,5189,0.9797609436528145,0.9796820820282939,127023,407,39402,2885,5470
117,1/5,28,1,16,0,31,4,19,5,1,1,1,1,28,1,16,12,24,28,35,20331,4916,319,0.8082270525293918,0.8081886453323675,164795,38277,1630,1862,2664
118,18,5,1,25,21,8,4,28,1,1,1,1,18,5,1,25,42,23,8,12,19474,2041,1176,0.9058643482791183,0.9058027727766819,158222,14858,8203,2681,4271
119,4,1/5,1,27,7,0,4,30,1,5,1,1,4,1,1,27,37,26,26,28,18138,1731,2512,0.9121622641016022,0.9121308780400699,147153,12951,19272,1361,2177
120,2,28,11,10,5,31,14,13,1,1,1,1,2,28,11,10,22,2,7,31,19100,1349,1550,0.9338474220432972,0.9337480881140564,155910,8527,10515,3953,6890
121,21,13,20,11,24,16,23,14,1,1,1,1,21,13,20,11,11,35,34,30,15553,281,5097,0.976314348989851,0.9762482032616425,127380,1194,39045,2747,4588
122,1/3,17,5,10,2,20,8,13,3,1,1,1,1,17,5,10,13,15,31,13,20127,3317,523,0.8605651074135073,0.860516045967759,163222,25189,3203,2243,3403
123,17,1/4,13,17,20,1,16,20,1,4,1,1,17,1,13,17,15,33,5,4,17682,391,2968,0.9755833803230317,0.9754567115418546,146263,1239,20162,5025,8786
124,6,17,9,1/2,9,20,12,3,1,1,1,2,6,17,9,1,39,6,40,19,15349,463,5301,0.9648143538528458,0.9647882156215375,124194,3114,42231,886,1813
125,16,13,19,28,19,16,22,31,1,1,1,1,16,13,19,28,31,10,2,12,18736,593,1914,0.967997594472246,0.9677361112393519,157434,1608,8991,11179,18137
126,29,13,26,25,32,16,29,28,1,1,1,1,29,13,26,25,14,35,2,26,18473,527,2177,0.9705774181684443,0.970289349773646,156190,882,10235,12397,19981
127,5,13,4,30,8,16,7,33,1,1,1,1,5,13,4,30,40,2,30,39,16347,644,4303,0.9579716107073413,0.957928532364733,132757,4152,33668,1503,2988
128,3,15,26,21,6,18,29,24,1,1,1,1,3,15,26,21,34,28,30,36,17219,1481,3431,0.9188857463044986,0.9188626500846664,139164,11159,27261,825,1602
129,3,16,28,1/4,6,19,31,1,1,1,1,4,3,16,28,1,30,13,39,41,16219,688,4431,0.9550779478808564,0.9550490848146242,131290,4763,35135,1118,2002
130,4,1,1/3,20,7,4,2,23,1,1,3,1,4,1,1,20,15,31,3,14,20264,2857,386,0.8783100247143889,0.8781727449358359,166156,20813,269,7114,9522
131,26,1/5,26,14,29,0,29,17,1,5,1,1,26,1,26,14,40,34,42,15,12034,144,8616,0.9746149809191218,0.9745902411480656,98037,668,68388,751,1716
132,1/4,1/5,30,11,1,0,33,14,4,5,1,1,1,1,30,11,17,29,10,40,16808,571,3842,0.9635172737184727,0.9634358170130721,137681,2724,28744,4031,5650
133,23,10,13,18,26,13,16,21,1,1,1,1,23,10,13,18,37,42,33,18,13575,212,7075,0.9749171589729004,0.9748878201418402,110402,1260,56023,941,2035
134,15,23,7,18,18,26,10,21,1,1,1,1,15,23,7,18,38,26,10,2,17112,393,3538,0.9740492602986128,0.9739734983540322,139992,1665,26433,2792,5255
135,11,22,5,1/2,14,25,8,3,1,1,1,2,11,22,5,1,15,13,13,10,16985,436,3665,0.9713718389667372,0.9713125413686287,138918,2393,27507,2303,4113
136,23,1/2,11,26,26,3,14,29,1,2,1,1,23,1,11,26,40,20,26,8,14398,234,6252,0.9759794365104973,0.975944907517677,116993,1266,49432,1136,2395
137,4,3,23,8,7,6,26,11,1,1,1,1,4,3,23,8,3,41,38,39,19247,1526,1403,0.9266489942004398,0.9265381842468629,157156,10591,9269,5348,7686
138,30,4,29,19,33,7,32,22,1,1,1,1,30,4,29,19,26,22,10,8,15813,248,4837,0.9789646116643699,0.9788837893120732,130096,763,36329,2930,5606
139,30,2,10,22,33,5,13,25,1,1,1,1,30,2,10,22,30,7,35,10,13852,221,6798,0.975181174469571,0.9751487503756867,112938,1217,53487,1102,2249
140,4,15,17,16,7,18,20,19,1,1,1,1,4,15,17,16,4,37,12,6,19051,1087,1599,0.9455416453248522,0.9454414752028834,155636,6974,10789,4602,6948
141,25,13,13,17,28,16,16,20,1,1,1,1,25,13,13,17,35,15,29,24,13844,216,6806,0.9754928902605731,0.9754602354928328,112618,1187,53807,1063,2265
142,20,20,18,22,23,23,21,25,1,1,1,1,20,20,18,22,7,37,37,2,16390,302,4260,0.9772728898895485,0.9771771169879597,134926,853,31499,4184,6643
143,9,5,21,13,12,8,24,16,1,1,1,1,9,5,21,13,4,10,29,4,18075,578,2575,0.9669425997194663,0.9668227213999253,148610,2957,17815,5543,8315
144,27,29,26,24,30,32,29,27,1,1,1,1,27,29,26,24,28,24,4,18,17724,397,2926,0.975369230413646,0.9751995121240926,147532,911,18893,6839,11772
145,6,26,24,19,9,29,27,22,1,1,1,1,6,26,24,19,36,37,30,36,15761,775,4889,0.9484134338812441,0.9483894870515679,127570,5876,38855,809,1661
146,23,1/2,22,15,26,3,25,18,1,2,1,1,23,1,22,15,41,15,27,40,13534,186,7116,0.9765777206932879,0.9765451668453596,109857,863,56568,1037,2258
147,25,1,8,22,28,4,11,25,1,1,1,1,25,1,8,22,7,35,35,22,16438,325,4212,0.9760853739206233,0.9759904083775306,135101,1165,31324,4174,6587
148,1/2,28,20,1/3,3,31,23,2,2,1,1,3,1,28,20,1,13,30,3,25,15612,929,5038,0.9391704836258766,0.9391184090028842,126396,6087,40029,2632,3612
149,1/5,6,17,30,0,9,20,33,5,1,1,1,1,6,17,30,27,11,27,23,19745,2744,905,0.8794230592787706,0.8793802260271343,159938,20626,6487,2135,2971
150,8,18,1/4,26,11,21,1,29,1,1,4,1,8,18,1,26,41,41,32,6,19911,2283,739,0.8983843429986391,0.8983056399623945,162060,16559,4365,3526,5459
151,1/3,20,19,6,2,23,22,9,3,1,1,1,1,20,19,6,40,7,19,40,19995,2733,655,0.8813634929058944,0.8813058100247779,162230,20399,4195,2623,4001
152,6,30,11,12,9,33,14,15,1,1,1,1,6,30,11,12,7,34,30,10,18030,802,2620,0.955567945491818,0.9554942163605934,147056,5170,19369,3297,5114
153,22,1/5,1/5,8,25,0,0,11,1,5,5,1,22,1,1,8,21,33,29,19,20006,3308,644,0.8600765582492719,0.8600085815473313,162336,25390,4089,3551,4715
