observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
21,22,14,27,5,25,17,30,8,1,1,1,1,22,14,27,5,9,41,40,39,11051,50,130,0.9953524399690163,0.995345814537291,88020,454,976,270,587
22,3,1/5,12,1/5,6,0,15,0,1,5,1,5,3,1,12,1,2,2,3,42,11118,16,63,0.9984786626600594,0.9984667888028617,88639,47,357,657,1052
23,30,21,23,23,33,24,26,26,1,1,1,1,30,21,23,23,2,22,2,1,11134,13,47,0.9987728388328334,0.9987572967212733,88764,14,232,779,1377
24,14,28,10,20,17,31,13,23,1,1,1,1,14,28,10,20,26,2,40,4,10927,17,254,0.9980143833902347,0.9980079611233664,87074,151,1922,246,569
25,4,1/3,29,15,7,2,32,18,1,3,1,1,4,1,29,15,42,41,16,3,10991,20,190,0.9978755084253341,0.9978697408007828,87617,204,1379,221,511
26,1/3,7,15,29,2,10,18,32,3,1,1,1,1,7,15,29,42,4,41,40,11143,39,38,0.9965140341871476,0.9965089663526592,88756,353,240,177,449
27,30,28,13,12,33,31,16,15,1,1,1,1,30,28,13,12,2,19,31,40,11140,41,41,0.996333065021018,0.9963220151101848,88752,369,244,579,979
28,24,29,30,7,27,32,33,10,1,1,1,1,24,29,30,7,36,2,2,20,11136,17,45,0.9984256147812895,0.9984143955664089,88769,151,227,572,994
29,18,1/3,1/4,28,21,2,1,31,1,3,4,1,18,1,1,28,10,35,28,4,11115,44,66,0.9960177213193496,0.9960103848106249,88546,336,450,347,650
30,3,1/4,28,1/4,6,1,31,1,1,4,1,4,3,1,28,1,7,6,34,8,11055,16,126,0.9983563920095366,0.9983494279697163,87966,138,1030,328,617
31,19,13,7,7,22,16,10,10,1,1,1,1,19,13,7,7,1,2,33,14,11148,25,33,0.9977481750910218,0.9977336036560006,88929,153,67,824,1291
32,25,1/4,27,16,28,1,30,19,1,4,1,1,25,1,27,16,1,42,5,32,11149,42,32,0.9962647889337671,0.9962510188712375,88909,301,87,766,1220
33,1/4,29,17,26,1,32,20,29,4,1,1,1,1,29,17,26,42,34,3,25,11162,173,19,0.9850051888823781,0.9850008321248892,88898,1364,98,115,386
34,1,1/2,30,11,4,3,33,14,1,2,1,1,1,1,30,11,37,1,37,39,10972,12,209,0.9985493186165925,0.9985407179709797,87593,29,1403,370,762
35,25,1/5,10,24,28,0,13,27,1,5,1,1,25,1,10,24,41,32,31,2,10858,10,323,0.9985047258388158,0.9984986196061695,86545,129,2451,224,541
36,23,27,1/3,29,26,30,2,32,1,1,3,1,23,27,1,29,5,37,36,22,11104,58,77,0.9947699325771028,0.994762212312537,88464,494,532,349,684
37,21,23,22,1/4,24,26,25,1,1,1,1,4,21,23,22,1,39,9,41,28,10792,29,389,0.9966568774126816,0.9966516628480188,86059,264,2937,165,462
38,20,1/5,30,1,23,0,33,4,1,5,1,1,20,1,30,1,9,42,13,15,11050,31,131,0.9970224668411081,0.9970157285400177,87968,289,1028,283,597
39,1/3,13,29,29,2,16,32,32,3,1,1,1,1,13,29,29,4,2,42,1,11146,17,35,0.9984449126427887,0.998432971063972,88869,14,127,489,1058
40,12,3,11,7,15,6,14,10,1,1,1,1,12,3,11,7,27,1,3,1,11115,16,66,0.9984728710025154,0.9984600038949057,88647,13,349,575,1140
41,27,16,29,12,30,19,32,15,1,1,1,1,27,16,29,12,2,37,42,14,11141,43,40,0.9961605659543954,0.9961498772255302,88756,363,240,552,947
42,14,1,22,15,17,4,25,18,1,1,1,1,14,1,22,15,2,10,10,41,11142,51,39,0.9954649255411533,0.99545545580143,88770,376,226,464,839
43,1/5,1/3,3,26,0,2,6,29,5,3,1,1,1,1,3,26,28,2,2,3,11137,17,44,0.9984275460933395,0.9984165300433158,88788,75,208,583,976
44,21,29,3,1/5,24,32,6,0,1,1,1,5,21,29,3,1,38,5,23,42,10933,33,248,0.9965999106678941,0.9965942897735173,87181,291,1815,200,498
45,26,1/2,25,1/4,29,3,28,1,1,2,1,4,26,1,25,1,35,22,14,1,10942,7,239,0.9989373395510533,0.9989280729761871,87228,1,1768,395,821
46,30,2,15,8,33,5,18,11,1,1,1,1,30,2,15,8,14,12,22,41,10952,33,229,0.9966402521812882,0.9966338524882928,87306,316,1690,255,567
47,1/2,23,1/5,26,3,26,0,29,2,1,5,1,1,23,1,26,36,15,42,41,11146,98,35,0.9913953360123956,0.9913908099508593,88761,841,235,127,401
48,6,28,30,24,9,31,33,27,1,1,1,1,6,28,30,24,42,36,18,6,10980,42,201,0.9959021077206904,0.9958967689997261,87561,333,1435,180,473
49,1,9,1/5,28,4,12,0,31,1,1,5,1,1,9,1,28,1,3,2,11,11157,59,24,0.9948017440460799,0.9947926919230071,88995,420,1,383,802
50,21,19,1/3,11,24,22,2,14,1,1,3,1,21,19,1,11,10,38,42,2,11065,19,116,0.9981111209333625,0.9981031749300667,88251,163,745,360,704
51,1/5,14,3,3,0,17,6,6,5,1,1,1,1,14,3,3,12,2,41,40,11154,24,27,0.9978475692562038,0.9978405939294469,88861,202,135,295,618
52,1/3,30,22,28,2,33,25,31,3,1,1,1,1,30,22,28,15,40,32,1,11146,25,35,0.9977441993698082,0.9977291313095811,88883,14,113,656,1335
53,28,30,1/2,17,31,33,3,20,1,1,2,1,28,30,1,17,40,39,1,11,11159,95,22,0.9916872101765468,0.9916767471864116,88990,717,6,510,927
54,25,1/3,1/5,11,28,2,0,14,1,3,5,1,25,1,1,11,3,26,37,3,11122,26,59,0.9976086812226761,0.9975993017784448,88648,209,348,469,831
55,29,4,11,1/5,32,7,14,0,1,1,1,5,29,4,11,1,30,1,6,24,11085,12,96,0.9987674209906044,0.9987568789919138,88269,55,727,484,934
56,1/4,27,1,30,1,30,4,33,4,1,1,1,1,27,1,30,26,1,16,39,11148,21,33,0.9980983486790509,0.9980860910660122,88863,47,133,545,1086
57,26,1/3,1/3,1/2,29,2,2,3,1,3,3,2,26,1,1,1,1,20,2,35,11153,48,28,0.9957502276663751,0.995734708128688,88994,338,2,848,1375
58,14,28,3,28,17,31,6,31,1,1,1,1,14,28,3,28,2,22,40,4,11142,40,39,0.996424604587023,0.9964147172306492,88779,273,217,495,876
59,24,1/5,30,21,27,0,33,24,1,5,1,1,24,1,30,21,23,3,27,3,10851,10,330,0.9984908993871578,0.9984823664631641,86545,9,2451,352,756
60,1/2,30,1/3,4,3,33,2,7,2,1,3,1,1,30,1,4,42,36,8,3,11145,27,36,0.9975671713130294,0.9975611779497481,88825,285,171,222,531
61,25,23,9,28,28,26,12,31,1,1,1,1,25,23,9,28,40,13,4,34,11114,39,67,0.9964531503842718,0.996445249528722,88518,354,478,360,700
62,9,12,28,17,12,15,31,20,1,1,1,1,9,12,28,17,24,30,41,4,10945,31,236,0.9968033078022969,0.996797732055666,87249,262,1747,205,494
63,28,1/5,1/5,8,31,0,0,11,1,5,5,1,28,1,1,8,11,10,35,22,11112,75,69,0.993306444692354,0.9932985889845501,88535,549,461,372,696
64,1,1,1/2,3,4,4,3,6,1,1,2,1,1,1,1,3,41,10,3,3,11144,27,37,0.9975651675737613,0.9975582486816871,88868,286,128,331,613
65,2,30,21,1/5,5,33,24,0,1,1,1,5,2,30,21,1,1,28,2,29,11127,40,54,0.9963930339348526,0.9963841736897003,88631,347,365,410,785
66,25,26,3,30,28,29,6,33,1,1,1,1,25,26,3,30,2,20,40,42,11141,57,40,0.994940014252978,0.9949296302713982,88763,469,233,524,920
67,4,22,12,2,7,25,15,5,1,1,1,1,4,22,12,2,39,30,40,28,10910,107,271,0.9899929947333463,0.989988558967302,87069,838,1927,117,393
68,13,7,26,8,16,10,29,11,1,1,1,1,13,7,26,8,17,24,17,2,10967,16,214,0.998183300931286,0.9981767770819893,87478,144,1518,259,578
69,1/3,16,1/4,24,2,19,1,27,3,1,4,1,1,16,1,24,34,8,5,21,11160,75,21,0.9934199282173989,0.993414352470768,88917,685,79,191,494
70,29,2,28,1,32,5,31,4,1,1,1,1,29,2,28,1,37,3,5,41,11087,17,94,0.9983305629442601,0.9983220300202664,88331,179,665,402,756
71,17,1/4,1/2,18,20,1,3,21,1,4,2,1,17,1,1,18,38,41,40,19,11015,98,166,0.9910602139934281,0.9910546269598608,87918,636,1078,208,495
72,23,7,27,23,26,10,30,26,1,1,1,1,23,7,27,23,12,1,37,40,11004,12,177,0.9986115270479975,0.9986021024560202,87716,45,1280,407,835
73,1/4,8,10,28,1,11,13,31,4,1,1,1,1,8,10,28,41,7,19,1,11137,15,44,0.9986030138317771,0.9985919752078803,88806,13,190,426,978
74,1/5,30,1/4,1/5,0,33,1,0,5,1,4,5,1,30,1,1,23,2,19,39,11155,29,26,0.9974123609389892,0.9974039408843605,88881,216,115,353,746
75,29,25,23,4,32,28,26,7,1,1,1,1,29,25,23,4,3,17,2,1,11131,13,50,0.9987671314001045,0.9987520294790679,88763,13,233,748,1338
76,25,2,30,28,28,5,33,31,1,1,1,1,25,2,30,28,35,41,30,2,10850,12,331,0.9983088555976144,0.998302591347857,86497,133,2499,232,555
77,1/5,1/2,5,1/2,0,3,8,3,5,2,1,2,1,1,5,1,2,38,6,10,11124,39,57,0.9964741798168295,0.9964676446805962,88684,355,312,275,579
78,29,30,30,12,32,33,33,15,1,1,1,1,29,30,30,12,18,1,29,37,10902,10,279,0.9985912370916831,0.9985821398208643,86978,44,2018,379,806
79,1/2,1/5,3,28,3,0,6,31,2,5,1,1,1,1,3,28,40,3,15,42,11033,77,148,0.9929423962013858,0.9929341003030585,88002,552,994,409,735
80,4,27,14,1/5,7,30,17,0,1,1,1,5,4,27,14,1,30,17,38,5,10926,11,255,0.9985486954709794,0.9985393950353036,87147,4,1849,354,824
81,27,1/2,9,1/4,30,3,12,1,1,2,1,4,27,1,9,1,41,41,42,38,10794,28,387,0.9967513699098177,0.9967462456406468,86011,289,2985,161,454
82,4,1/3,28,26,7,2,31,29,1,3,1,1,4,1,28,26,38,17,42,14,10886,39,295,0.9959634477938027,0.9959584928286794,86816,304,2180,162,439
83,27,27,1/4,24,30,30,1,27,1,1,4,1,27,27,1,24,5,10,20,27,11120,50,61,0.9955041171973337,0.9954958100120699,88581,418,415,394,736
84,17,23,23,1/4,20,26,26,1,1,1,1,4,17,23,23,1,6,30,41,1,11041,13,140,0.9985944970126278,0.9985839775878101,87900,1,1096,497,932
85,1/4,16,30,11,1,19,33,14,4,1,1,1,1,16,30,11,23,1,1,1,11154,23,27,0.9979350599619937,0.9979209738652421,88979,14,17,612,1248
86,24,10,8,22,27,13,11,25,1,1,1,1,24,10,8,22,36,4,18,42,10939,26,242,0.9972359271130755,0.9972301820623972,87260,248,1736,209,509
87,26,1,27,28,29,4,30,31,1,1,1,1,26,1,27,28,41,28,42,5,10739,21,442,0.9972679371718414,0.997262779041861,85604,230,3392,163,457
88,24,28,16,1/3,27,31,19,2,1,1,1,3,24,28,16,1,10,2,42,2,11016,11,165,0.9987234906727783,0.9987129486740877,87801,2,1195,454,934
89,3,3,25,1/5,6,6,28,0,1,1,1,5,3,3,25,1,41,34,2,25,11108,31,73,0.9971417901872918,0.9971331782547425,88487,275,509,407,763
90,1/5,9,1/4,28,0,12,1,31,5,1,4,1,1,9,1,28,8,22,10,1,11151,22,30,0.9980166756763529,0.9980034699606483,88913,14,83,556,1170
91,29,4,1/2,1/5,32,7,3,0,1,1,2,5,29,4,1,1,36,42,26,42,10989,43,192,0.9958332502641601,0.9958269747274663,87696,368,1300,265,556
92,1/2,15,7,1/5,3,18,10,0,2,1,1,5,1,15,7,1,41,9,36,10,11095,18,86,0.9982581093288323,0.99825218368717,88476,148,520,217,525
93,14,21,26,14,17,24,29,17,1,1,1,1,14,21,26,14,19,1,1,38,11145,25,36,0.9977422109859967,0.9977251902857551,88979,46,17,910,1508
94,25,5,1,24,28,8,4,27,1,1,1,1,25,5,1,24,7,40,41,2,11076,15,105,0.9984855041107745,0.9984775242466692,88199,139,797,362,707
95,1/3,1/2,27,7,2,3,30,10,3,2,1,1,1,1,27,7,29,40,4,2,11131,18,50,0.9983281971435849,0.9983213459731296,88737,173,259,295,607
96,27,29,5,16,30,32,8,19,1,1,1,1,27,29,5,16,4,7,39,40,11108,34,73,0.9968786963396924,0.9968701521287622,88467,278,529,409,757
97,26,1/2,22,2,29,3,25,5,1,2,1,1,26,1,22,2,29,39,2,42,11136,37,45,0.9966741727496966,0.9966634727338949,88761,352,235,532,948
98,1/3,24,20,1/4,2,27,23,1,3,1,1,4,1,24,20,1,40,1,39,3,11134,16,47,0.9985094999201837,0.9984971632985895,88730,2,266,530,1093
99,1,1/3,1/3,29,4,2,2,32,1,3,3,1,1,1,1,29,2,26,20,1,11139,15,42,0.9986068452845209,0.9985949940011962,88814,13,182,574,1050
100,28,12,27,27,31,15,30,30,1,1,1,1,28,12,27,27,17,4,6,13,11078,23,103,0.9977843027759263,0.9977765937982971,88197,231,799,342,683
101,30,22,13,1/3,33,25,16,2,1,1,1,3,30,22,13,1,1,29,14,41,11149,43,32,0.9961775517388656,0.9961630141646539,88928,341,68,825,1288
102,7,21,30,24,10,24,33,27,1,1,1,1,7,21,30,24,12,1,40,41,11042,13,139,0.9985964303026358,0.998586858980484,88050,46,946,406,848
103,29,1/4,7,28,32,1,10,31,1,4,1,1,29,1,7,28,15,7,20,4,10949,9,232,0.9987721733990362,0.9987650852029144,87279,110,1717,301,628
104,1/4,7,21,1/5,1,10,24,0,4,1,1,5,1,7,21,1,9,39,40,1,11035,13,146,0.9985828900717242,0.9985742104175559,87918,0,1078,363,769
105,18,30,1/4,10,21,33,1,13,1,1,4,1,18,30,1,10,42,3,1,37,11159,179,22,0.9844850311340413,0.9844749970474931,88992,1292,4,502,889
106,27,1/2,7,1/4,30,3,10,1,1,2,1,4,27,1,7,1,30,40,42,10,10848,12,333,0.9983048694970378,0.9982990792986134,86470,163,2526,209,513
107,29,26,22,25,32,29,25,28,1,1,1,1,29,26,22,25,25,1,40,37,10841,10,340,0.9984711170055997,0.9984623470559394,86433,41,2563,355,777
108,27,30,29,27,30,33,32,30,1,1,1,1,27,30,29,27,9,41,13,4,11048,25,133,0.997547665225604,0.9975405431686727,87975,238,1021,309,631
109,1/5,23,1/2,1/5,0,26,3,0,5,1,2,5,1,23,1,1,3,27,5,1,11043,17,138,0.9982445070789212,0.9982349131828965,88004,0,992,450,850
110,2,1/4,29,1/5,5,1,32,0,1,4,1,5,2,1,29,1,40,4,1,31,11146,22,35,0.9980068515596879,0.9979908353967949,88973,65,23,892,1419
111,15,2,12,1/5,18,5,15,0,1,1,1,5,15,2,12,1,3,1,34,41,11117,15,64,0.9985646251048685,0.9985530559949564,88619,42,377,579,1025
112,17,30,24,29,20,33,27,32,1,1,1,1,17,30,24,29,32,2,42,25,10851,15,330,0.9980408929113433,0.998034673809332,86538,148,2458,232,551
113,1/5,11,1/3,26,0,14,2,29,5,1,3,1,1,11,1,26,17,30,42,4,11153,44,28,0.9960988435857774,0.9960934484301305,88861,388,135,188,478
114,15,1/5,26,27,18,0,29,30,1,5,1,1,15,1,26,27,6,14,1,11,11147,30,34,0.9973087783213506,0.99729394728679,88976,187,20,779,1314
115,23,30,30,15,26,33,33,18,1,1,1,1,23,30,30,15,42,37,4,1,11097,12,84,0.998790326935747,0.9987772566632803,88486,14,510,571,1158
116,1/2,8,29,4,3,11,32,7,2,1,1,1,1,8,29,4,33,3,42,23,11124,29,57,0.9973497251101892,0.9973445444063358,88653,257,343,182,459
117,1/3,1/2,1/5,1/2,2,3,0,3,3,2,5,2,1,1,1,1,1,28,30,7,10057,40,1124,0.9939043432542585,0.9938985191950246,79856,319,9140,272,516
118,23,28,28,29,26,31,31,32,1,1,1,1,23,28,28,29,37,4,11,41,11009,26,172,0.9973799411483324,0.9973734172990356,87783,246,1213,261,578
119,27,20,20,29,30,23,23,32,1,1,1,1,27,20,20,29,17,38,40,2,10922,11,259,0.9985408613672019,0.9985340440575561,87120,138,1876,271,604
120,22,1/3,22,1/4,25,2,25,1,1,3,1,4,22,1,22,1,24,38,1,31,11148,40,33,0.9964372096182825,0.9964217690891509,88977,276,19,799,1368
121,29,11,24,27,32,14,27,30,1,1,1,1,29,11,24,27,1,42,32,39,11149,47,32,0.9958287556829853,0.9958142293957102,88928,369,68,823,1287
122,1/5,1/3,1/4,1/5,0,2,1,0,5,3,4,5,1,1,1,1,40,6,42,28,9336,21,1845,0.9938808620447375,0.9938751395679322,74130,152,14866,290,507
123,10,27,13,27,13,30,16,30,1,1,1,1,10,27,13,27,26,2,23,34,10950,18,231,0.9979712474914011,0.9979648026506598,87263,148,1733,253,571
124,15,23,1/3,20,18,26,2,23,1,1,3,1,15,23,1,20,42,41,31,1,11086,17,95,0.9983286145511394,0.9983164472335927,88448,14,548,548,1078
125,18,28,30,1/5,21,31,33,0,1,1,1,5,18,28,30,1,11,15,3,3,11072,12,109,0.9987425513758867,0.9987305195015781,88280,1,716,589,1066
126,26,1/2,28,7,29,3,31,10,1,2,1,1,26,1,28,7,32,31,38,30,10831,34,350,0.9962911587553305,0.9962858877559851,86373,350,2623,171,467
127,30,14,7,22,33,17,10,25,1,1,1,1,30,14,7,22,1,1,37,22,11146,19,35,0.9982696420702676,0.998252621370026,88928,45,68,988,1508
128,1/5,3,22,1/2,0,6,25,3,5,1,1,2,1,3,22,1,7,6,3,42,11141,43,40,0.9961605659543954,0.9961545274433681,88813,391,183,232,535
129,4,24,29,1/5,7,27,32,0,1,1,1,5,4,24,29,1,38,35,1,4,11078,20,103,0.9980485888756955,0.9980326065736119,88378,2,618,827,1416
130,5,1/3,1/2,27,8,2,3,30,1,3,2,1,5,1,1,27,40,16,27,1,11064,17,117,0.9982856627266985,0.9982750304325158,88207,13,789,454,942
131,1/4,1/5,16,6,1,0,19,9,4,5,1,1,1,1,16,6,40,1,22,38,10970,15,211,0.9982782657440403,0.9982698569763481,87522,58,1474,412,745
132,30,1/3,28,1/3,33,2,31,2,1,3,1,3,30,1,28,1,23,6,39,1,10839,8,342,0.9986474633488366,0.9986384112257638,86427,1,2569,366,802
133,11,25,11,30,14,28,14,33,1,1,1,1,11,25,11,30,10,4,6,41,11090,35,91,0.9967535852570348,0.996746587356405,88348,270,648,303,620
134,1/2,26,1/2,1/5,3,29,3,0,2,1,2,5,1,26,1,1,2,42,22,4,11062,12,119,0.9987233819724199,0.9987131672948877,88220,2,776,438,905
135,16,10,19,28,19,13,22,31,1,1,1,1,16,10,19,28,35,40,2,3,11138,28,43,0.9974655884223065,0.9974548093979493,88774,206,222,538,955
136,1/5,1/2,28,1/5,0,3,31,0,5,2,1,5,1,1,28,1,38,34,37,12,11031,26,150,0.9974248337173176,0.9974194837094168,87964,211,1032,201,474
137,29,1,5,19,32,4,8,22,1,1,1,1,29,1,5,19,9,42,27,4,11044,24,137,0.9976278786586763,0.9976206098715705,87942,230,1054,321,644
138,28,5,27,1/5,31,8,30,0,1,1,1,5,28,5,27,1,1,1,11,18,11146,21,35,0.9980944330221865,0.9980777057822939,88912,38,84,958,1482
139,30,28,5,24,33,31,8,27,1,1,1,1,30,28,5,24,24,2,41,38,10864,12,317,0.998336718096691,0.9983302281082037,86609,141,2387,257,575
140,1/4,27,1/5,27,1,30,0,30,4,1,5,1,1,27,1,27,30,35,1,2,11160,51,21,0.9955041746949262,0.9954933279489501,88993,303,3,463,961
141,24,28,30,30,27,31,33,33,1,1,1,1,24,28,30,30,19,21,40,42,10923,53,258,0.9947996830629959,0.9947941298902381,87160,456,1836,192,492
142,1/4,14,1/2,27,1,17,3,30,4,1,2,1,1,14,1,27,42,8,35,2,11149,24,32,0.9978376752861323,0.997830756394058,88840,194,156,270,613
143,1,1/3,30,16,4,2,33,19,1,3,1,1,1,1,30,16,38,1,8,37,11065,11,116,0.9988174867531433,0.9988082766129596,88221,48,775,446,816
144,30,29,4,1/3,33,32,7,2,1,1,1,3,30,29,4,1,15,33,41,1,10922,8,259,0.9988093300240877,0.998799690980317,87109,1,1887,419,854
145,20,8,20,28,23,11,23,31,1,1,1,1,20,8,20,28,4,16,1,4,11152,37,29,0.9967074334783589,0.9966927378870363,88978,242,18,751,1302
146,29,29,1/4,1/4,32,32,1,1,1,1,4,4,29,29,1,1,42,6,39,39,10909,52,272,0.9948565487807101,0.9948501378007782,87031,389,1965,303,568
147,10,1/4,27,9,13,1,30,12,1,4,1,1,10,1,27,9,1,1,4,36,11120,20,61,0.9981311968059803,0.9981161626065627,88703,5,293,846,1332
148,1/5,24,14,1/5,0,27,17,0,5,1,1,5,1,24,14,1,26,2,16,15,11149,21,32,0.9981003059921829,0.9980924277105061,88830,182,166,321,698
149,30,25,27,21,33,28,30,24,1,1,1,1,30,25,27,21,16,9,33,1,10905,10,276,0.9985971107073786,0.9985865235609418,87046,11,1950,418,938
150,4,12,1,9,7,15,4,12,1,1,1,1,4,12,1,9,42,41,4,4,11136,39,45,0.9964993664497563,0.996492966756761,88704,333,292,286,567
151,28,16,15,14,31,19,18,17,1,1,1,1,28,16,15,14,15,5,39,2,10952,11,229,0.9985994806407376,0.9985925504617268,87319,140,1677,282,614
152,22,11,19,14,25,14,22,17,1,1,1,1,22,11,19,14,5,1,28,1,11092,13,89,0.9986926598070324,0.9986798829949147,88396,14,600,565,1132
153,29,5,10,15,32,8,13,18,1,1,1,1,29,5,10,15,31,4,28,1,10849,10,332,0.998486945765657,0.9984769003921723,86545,13,2451,373,890
